reactants	products	set	tanimoto	possible_products
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	CCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1	train	0.6666666666666666	CCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CC(C)CCCC(C)C1CCC2C3CC=C4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C.CCCCCCCCC=CCCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CC(C)CCCC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C.CCCCCC=CCC=CCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCCCCCCCC=CCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CC(C)CCCC(C)(O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC21C.CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCCCCC=CCC=CCC=CCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CC(C)CCC(O)C(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C.CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCCCCCCC=CCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCC=CCC=CCC=CCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCCCCCCCCCCCCCCCCCC=CCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CC(C)=CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C.CCCCCCC=CCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCCCCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CC(CO)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C.CCCCC=CCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CC(C)CCCC(C)C1CCC2C3C(O)C=C4CC(O)CCC4(C)C3CCC12C.CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCCCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCCCCCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCCCCCCCC=CCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCCCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C.CC(C)C(O)CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C.CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CC(CCCC(C)(C)O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C
CCCCCCCCCCCCCCCC(=O)CC(=O)SC	CSC(=O)CC(=O)O	train	0.4444444444444444	CSC(=O)CC(=O)O.CCCCCCCCCCCCCCCC(O)CC(=O)SC.CCCCCCCCCCCCCCCC(=O)SC
O=C(O)C=C(C=C(O)C(=O)O)C(=O)O	O=C(O)C=C(CC(=O)C(=O)O)C(=O)O	train	0.3333333333333333	O=C(O)C=C(CC(=O)C(=O)O)C(=O)O
O=C(O)CC(C(=O)O)C(O)C(=O)O	O=C(O)CCC(=O)O	train	0.2857142857142857	O=C(O)CCC(=O)O.O=C(O)CC(O)C(=O)O.O=C(O)CCC(=O)C(=O)O.O=C(O)CC(C(=O)O)C(=O)C(=O)O.O=C(O)C=C(CC(=O)O)C(=O)O.O=C(O)CC(O)(CC(=O)O)C(=O)O
CCC(=O)C(=O)O	CC(O)C(N)C(=O)O	train	0.2083333333333333	CC(O)C(N)C(=O)O.CCC(O)C(=O)O.NC(CCO)C(=O)O.CCC(=N)C(=O)O
NC(=O)NCCCC(N)C(=O)O	N=C(NCCCC(N)C(=O)O)NC(CC(=O)O)C(=O)O	train	0.5555555555555556	N=C(NCCCC(N)C(=O)O)NC(CC(=O)O)C(=O)O.NCCCC(N)C(=O)O.N=C(N)NCCCC(N)C(=O)O.CN(C)C(=N)NCCCC(N)C(=O)O.NC(=NO)NCCCC(N)C(=O)O
CC(=O)CCC(NC(=O)c1ccc(NCC2CNc3nc(N)[nH]c(=O)c3N2)cc1)C(=O)O	CC(=O)CCC(NC(=O)c1ccc(N(C=O)CC2CNc3nc(N)[nH]c(=O)c3N2)cc1)C(=O)O	train	0.72	CC(=O)CCC(NC(=O)c1ccc(N(C=O)CC2CNc3nc(N)[nH]c(=O)c3N2)cc1)C(=O)O.CC(=O)CCC(NC(=O)c1ccc(N2CC3CNc4nc(N)[nH]c(=O)c4N3C2)cc1)C(=O)O.CC(=O)CCC(NC(=O)c1ccc(NCC2CNc3nc(N)[nH]c(=O)c3N2C)cc1)C(=O)O.CC(=O)CCC(NC(=O)c1ccc(NCC2=Nc3c(nc(N)[nH]c3=O)NC2)cc1)C(=O)O.CC(=O)CCC(NC(=O)c1ccc(NCC2CNc3nc(N)[nH]c(=O)c3N2C=N)cc1)C(=O)O
O=C(O)c1ccc(O)cc1	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cc(C(=O)O)ccc1O	train	0.2857142857142857	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cc(C(=O)O)ccc1O.CC(C)=CCCC(C)=CCc1cc(C(=O)O)ccc1O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cc(C(=O)O)ccc1O
NC(=O)c1ncn(C2OC(COP(=O)(O)O)C(O)C2O)c1N	Nc1c(C(=O)NC(CC(=O)O)C(=O)O)ncn1C1OC(COP(=O)(O)O)C(O)C1O	train	0.7017543859649122	Nc1c(C(=O)NC(CC(=O)O)C(=O)O)ncn1C1OC(COP(=O)(O)O)C(O)C1O.NC(=O)c1nc[nH]c1N.NC(=O)c1ncn(C2OC(COP(=O)(O)O)C(O)C2O)c1NC=O
CC(=O)CC(=O)O	CC(=O)C(=O)O	train	0.375	CC(=O)C(=O)O.CC(C)=O.CCCC(=O)O.O=C(O)C=CC(=O)CC(=O)CC(=O)O.CC(O)C(=O)O.CC(=O)O.CCC(O)C(=O)O.CC(O)CC(=O)O.O=C(O)CCC(=O)O.O=C(O)CCC(=O)C(=O)O
CCCCCCCCCCCC(=O)CC(=O)SC	CCCCCCCCCCCC(O)CC(=O)SC	train	0.4545454545454545	CCCCCCCCCCCC(O)CC(=O)SC.CCCCCCCCCCCC(=O)SC.CSC(=O)CC(=O)O
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC1(C)OC1CO	CC(C=CC=C(C)C(O)CO)=CC=C1C(C)=CCCC1(C)C	train	0.2608695652173913	CC(C=CC=C(C)C(O)CO)=CC=C1C(C)=CCCC1(C)C.CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)(O)C(O)CO
OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O	OCC1OC(OCC2OC(OCC3OC(O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O	train	1.0	OCC1OC(OCC2OC(OCC3OC(O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O.OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O
CC(C)CC(N)C(=O)NCC(=O)O	CC(C)CC(N)C(=O)O	train	0.5357142857142857	CC(C)CC(N)C(=O)O
NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)CC=C1	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	train	0.5747126436781609	NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1
C=C(CC)C(=O)c1ccc(OCC(=O)SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl	CCCCCC=CCC=CC=CC=CC(SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(O)CCCC(=O)O	train	0.4148936170212766	CCCCCC=CCC=CC=CC=CC(SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(O)CCCC(=O)O.CCCCCC=CCC=CC=CC=CC(SCC(N=C(O)CCC(N)C(=O)O)C(=O)O)C(O)CCCC(=O)O
CC(=O)C(C)(C)C(C)N(C)C	CC(=O)O	train	0.238095238095238	CC(=O)O
CC(C)CC(NC(=O)C(N)CS)C(=O)NC(C(=O)O)C(C)O	CC(C)CC(N)C(=O)O	train	0.3846153846153846	CC(C)CC(N)C(=O)O
CSCCC(N)C(=O)O	NC(Cc1c[nH]c2ccccc12)C(=O)O	train	0.2619047619047619	NC(Cc1c[nH]c2ccccc12)C(=O)O.C[S+](C)CCC(N)C(=O)[O-].NC(Cc1ccccc1)C(=O)O.CC(C)C(N)C(=O)O.NC(CS)C(=O)O.NC(CCO)C(=O)O.NCC(=O)O.NCCCC(N)C(=O)O.NC(Cc1cnc[nH]1)C(=O)O.NCCCCC(N)C(=O)O.CC(O)C(N)C(=O)O.NC(CO)C(=O)O.CSCCC(N=C(C)O)C(=O)O.CCC(C)C(N)C(=O)O.CC(C)CC(N)C(=O)O.NC(Cc1ccc(O)cc1)C(=O)O.CC(N)C(=O)O.[H]NC(=O)NCCCC(N)C(=O)O.CSCCC(=O)C(=O)O.NC(CCS)C(=O)O
CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)C(OC(=O)C2CCCN2)C1O	CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)C(O)C1O	train	0.6415094339622641	CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)C(O)C1O.O=C(O)C1CCCN1
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C	CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	train	0.7924528301886793	CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO.CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C.CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1	train	0.7611940298507462	Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1.Nc1nc2c(ncn2C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C2O)c(=O)[nH]1.CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(COP(=O)(O)O)OC(C)C3O)OC(C)C2O)C(O)C1O.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1.Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1.CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1O
CCCC(=O)SC	CCCC(=O)CC(=O)SC	train	0.6363636363636364	CCCC(=O)CC(=O)SC.CC=CC(=O)SC
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OCC(O)C(O)C3O)C(O)C2O)c(=O)[nH]1	O=C(O)C1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C(O)C1O	train	0.7384615384615385	O=C(O)C1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C(O)C1O
CCCCCC(O)C=CC1C(=O)CC(O)C1CC=CCCCC(=O)O	CCCCCC(O)CC=C1C(=O)C=CC1CC=CCCCC(=O)O	train	0.4696969696969697	CCCCCC(O)CC=C1C(=O)C=CC1CC=CCCCC(=O)O.CCCCCC(O)CC=C1C(=O)CCC1CC=CCCCC(=O)O.CCCCCC(O)C=CC1C(=O)C=CC1CC=CCCCC(=O)O.CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O.CCCCCC(O)C=CC1C2CC(OO2)C1CC=CCCCC(=O)O.CCCCCC=CC=C1C(=O)CC(O)C1CC=CCCCC(=O)O
OCC(O)c1ccc(O)c(O)c1	O=CC(O)c1ccc(O)c(O)c1	train	0.5	COc1cc(C(O)CO)ccc1O.O=CC(O)c1ccc(O)c(O)c1
Cn1c(O)nnc1Cn1ccc(C(F)(F)F)c(Oc2cc(Cl)cc(C#N)c2)c1=O	Cn1c(=O)[nH]n(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)c1=O	train	0.6338028169014085	Cn1c(=O)[nH]n(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)c1=O
CC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O	CC(=O)OCC(COP(=O)(O)OCC(N)C(=O)O)OC(C)=O	train	0.4791666666666667	CC(=O)OCC(COP(=O)(O)OCC(N)C(=O)O)OC(C)=O.CC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C.CC(=O)OC(CO)COP(=O)(O)OCC[N+](C)(C)C.CC(=O)OCC(COP(=O)(O)O)OC(C)=O.CC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C
NC(Cc1c[nH]c2ccccc12)C(=O)O	NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O	train	0.6326530612244898	NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O.NC(CS)C(=O)O.CNC(Cc1c[nH]c2ccccc12)C(=O)O.[H]N=C(N)NCCCC(N)C(=O)O.N=C(Cc1c[nH]c2ccccc12)C(=O)O.NC(CC(=O)c1ccccc1NC=O)C(=O)O.[H]NC(=O)CCC(N)C(=O)O.O=C(O)C1Cc2c([nH]c3ccccc23)C(C(O)C(O)C(O)C(O)CO)N1.O=C(O)C(=O)Cc1c[nH]c2ccccc12.NC(Cc1cnc[nH]1)C(=O)O.NCCc1c[nH]c2ccccc12.CC(N)C(=O)O.NC(CCO)C(=O)O.CSCCC(N)C(=O)O.CC(C)C(N)C(=O)O.NC(Cc1ccccc1)C(=O)O.NC(CO)C(=O)O.Nc1c(O)cccc1C(=O)CC(N)C(=O)O.NC(Cc1ccc(O)cc1)C(=O)O.CCC(C)C(N)C(=O)O.NCCCCC(N)C(=O)O.NCCCC(N)C(=O)O.CC(O)C(N)C(=O)O.NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O.CC(C)CC(NC(=O)CNC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O.CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(OC(=O)C(N)Cc3c[nH]c4ccccc34)C2O)C1O.CC(C)CC(N)C(=O)O
O=C(O)C(=O)Cc1c[nH]c2ccccc12	NC(Cc1c[nH]c2ccccc12)C(=O)O	train	0.5789473684210527	NC(Cc1c[nH]c2ccccc12)C(=O)O
[H]N=C(N)NCCCC(N)C(=O)O	CC(C)C(N)C(=O)O	train	0.25	CC(C)C(N)C(=O)O.NC(Cc1cnc[nH]1)C(=O)O.CC(C)CC(N)C(=O)O.NCCCCC(N)C(=O)O.NC(Cc1c[nH]c2ccccc12)C(=O)O.CC(N)C(=O)O.N=C(N)NCCCCN.NCCCC(N)C(=O)O.NC(Cc1ccccc1)C(=O)O.NC(Cc1ccc(O)cc1)C(=O)O.[H]N=C(N)NCCCC(N)C(=O)NCC(=O)NCC(=O)O.[H]N=C(N)NCCCC(N)C(=O)NC(C)C(=O)NC(C)C(=O)O.CCC(C)C(N)C(=O)O.[H]NC(=O)NCCCC(N)C(=O)O.[H]NC(=O)CCC(N)C(=O)O.[H]NC(=O)CC(N)C(=O)O.[H]N=C(N)NCCCC(=O)C(=O)O.NC(CS)C(=O)O
CC(=O)NC1C(C)OC(CO)C(O)C1OC1OC(CO)C(O)C(O)C1O	CC(=O)NC1C(OCC2OC(C)C(NC(C)=O)C(OC3OC(CO)C(O)C(O)C3O)C2O)OC(CO)C(O)C1O	train	0.8260869565217391	CC(=O)NC1C(OCC2OC(C)C(NC(C)=O)C(OC3OC(CO)C(O)C(O)C3O)C2O)OC(CO)C(O)C1O.CC(=O)NC1C(O)CC(OC2C(O)C(CO)OC(OC3C(O)C(CO)OC(C)C3NC(C)=O)C2O)(C(=O)O)OC1C(O)C(O)CO
CC12CCC(O)CC1=CCC1C2CCC2(C)C1CCC2(O)C(=O)CO	CC(=O)C1(O)CCC2C3CC=C4CC(O)CCC4(C)C3CCC21C	train	0.7755102040816326	CC(=O)C1(O)CCC2C3CC=C4CC(O)CCC4(C)C3CCC21C.CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO.CC12CCC(O)CC1=CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO
CSCCC(N)C(=O)O	C[S+](C)CCC(N)C(=O)[O-]	train	0.34375	NC(Cc1c[nH]c2ccccc12)C(=O)O.C[S+](C)CCC(N)C(=O)[O-].NC(Cc1ccccc1)C(=O)O.CC(C)C(N)C(=O)O.NC(CS)C(=O)O.NC(CCO)C(=O)O.NCC(=O)O.NCCCC(N)C(=O)O.NC(Cc1cnc[nH]1)C(=O)O.NCCCCC(N)C(=O)O.CC(O)C(N)C(=O)O.NC(CO)C(=O)O.CSCCC(N=C(C)O)C(=O)O.CCC(C)C(N)C(=O)O.CC(C)CC(N)C(=O)O.NC(Cc1ccc(O)cc1)C(=O)O.CC(N)C(=O)O.[H]NC(=O)NCCCC(N)C(=O)O.CSCCC(=O)C(=O)O.NC(CCS)C(=O)O
COC1OC(COP(=O)(O)OC2OC(CO)C(O)C(O)C2NC(C)=O)C(O)C(O)C1O	CC(=O)NC1C(O)OC(CO)C(O)C1O	train	0.4705882352941176	COC1OC(COP(=O)(O)O)C(O)C(O)C1O.CC(=O)NC1C(O)OC(CO)C(O)C1O
CC(N)C(=O)NC(CCCCN)C(=O)NC(C(=O)O)C(C)O	NCCCCC(N)C(=O)O	train	0.4	NCCCCC(N)C(=O)O
CC(O)C(O)C1CNc2nc(N)[nH]c(=O)c2N1	CC(O)C(O)C1CNC2=NC(N)=NC(=O)C2(O)N1	train	0.3888888888888889	CC(O)C(O)C1CNC2=NC(N)=NC(=O)C2(O)N1.CC(O)C(O)C1=Nc2c([nH]c(N)nc2=O)NC1.CC(=O)C(=O)C1CNc2nc(N)[nH]c(=O)c2N1.CC(O)C(=O)C1CNc2nc(N)[nH]c(=O)c2N1.CC(O)C(O)C1CNC2=NC(N)=NC(=O)C2=N1
c1ncc2c(n1)=NCCN=2	c1ncc2c(n1)NCCN2	train	0.3125	c1ncc2c(n1)NCCN2
[H]N=C(O)CCC(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCC(=O)O)C(=O)O	NC(Cc1c[nH]c2ccccc12)C(=O)O	train	0.5272727272727272	NC(Cc1c[nH]c2ccccc12)C(=O)O
O=c1nc(O)ccn1C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1	Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)nc1O	train	0.6551724137931034	Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)nc1O.O=c1nc(O)ccn1C1CC(O)C(COP(=O)(O)O)O1.O=c1nc(O)ccn1C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1.[H]N=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(O)n1.[H]N=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(O)n1.Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)nc1O
CC(=O)OCC(COP(=O)(O)OCC(N)C(=O)O)OC(C)=O	CC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O	train	0.4791666666666667	CC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O.CC(=O)OCC(COP(=O)(O)OCCN)OC(C)=O.CC(=O)OCC(O)COP(=O)(O)OCC(N)C(=O)O.CC(=O)OC(CO)COP(=O)(O)OCC(N)C(=O)O
NC(CCO)C(=O)O	NCC(=O)O	train	0.2857142857142857	CC(N)C(=O)O.NCC(=O)O.NC(CCOP(=O)(O)O)C(=O)O.CC(O)=NC(CCO)C(=O)O.CCC(=O)C(=O)O.CC(C)C(N)C(=O)O.CSCCC(N)C(=O)O.NC(Cc1cnc[nH]1)C(=O)O.NC(CO)C(=O)O.NC(Cc1c[nH]c2ccccc12)C(=O)O.NC(CS)C(=O)O.[H]NC(=O)NCCCC(N)C(=O)O.NCCCC(N)C(=O)O.NC(Cc1ccccc1)C(=O)O.[H]NC(=O)CC(N)C(=O)O.CC(C)CC(N)C(=O)O.NCCCCC(N)C(=O)O.CC(O)C(N)C(=O)O
COC1OC(C(=O)O)C(O)C(O)C1O	O=C(O)C1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C(O)C1O	train	0.3015873015873015	O=C(O)C1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C(O)C1O.O=C(O)C1OC(O)C(O)C(O)C1O
NC(=O)c1ccc[n+](C2OC(CO)C(O)C2O)c1	NC(=O)C1=CN(C2OC(CO)C(O)C2O)C=CC1	train	0.3636363636363636	NC(=O)C1=CN(C2OC(CO)C(O)C2O)C=CC1.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])O)C(O)C2O)c1
CC(C(=O)O)C(=O)O	CC(C=O)C(=O)O	train	0.4444444444444444	CC(C=O)C(=O)O
CC(C)C(NC(=O)CN)C(=O)NC(Cc1cnc[nH]1)C(=O)O	NC(Cc1cnc[nH]1)C(=O)O	train	0.4791666666666667	NC(Cc1cnc[nH]1)C(=O)O
Nc1nc2c(c(=O)[nH]1)N=C(C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CN2	Nc1nc2c(c(=O)[nH]1)NC(C(=O)O)CN2	train	0.2835820895522388	Nc1nc2c(c(=O)[nH]1)NC(C(=O)O)CN2.CC(=O)C(=O)C1CNc2nc(N)[nH]c(=O)c2N1.Nc1nc2c(c(=O)[nH]1)N=C(C(O)C(O)CO)CN2.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1.Nc1nc(NCC(=O)C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)c(N)c(=O)[nH]1
CC(C)=CCCC(C)=CCc1cc(C(=O)O)cc(O)c1O	COc1cc(C(=O)O)cc(CC=C(C)CCC=C(C)C)c1O	train	0.7333333333333333	COc1cc(C(=O)O)cc(CC=C(C)CCC=C(C)C)c1O
NC(Cc1ccc(O)cc1)C(=O)O	NCCc1ccc(O)cc1	train	0.4	NCCc1ccc(O)cc1.NCCCCC(N)C(=O)O.NC(Cc1cnc[nH]1)C(=O)O.NC(Cc1ccc(O)c(I)c1)C(=O)O.NC(Cc1ccc(O)c(O)c1)C(=O)O.NC(Cc1c[nH]c2ccccc12)C(=O)O.NC(Cc1cc(I)c(O)c(I)c1)C(=O)O.CC(N)C(=O)NC(C)C(=O)NC(Cc1ccc(O)cc1)C(=O)O.CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(OC(=O)C(N)Cc3ccc(O)cc3)C2O)C1O.CC(N)C(=O)O.[H]NC(=O)CC(N)C(=O)O.[H]NC(=O)NCCCC(N)C(=O)O.CC(C)CC(N)C(=O)O.CCC(C)C(N)C(=O)O.CSCCC(N)C(=O)O.[H]NC(=O)CCC(N)C(=O)O.CC(O)=NC(Cc1ccc(O)cc1)C(=O)O.NC(CS)C(=O)O.NC(CO)C(=O)O.O=C(O)C(=O)Cc1ccc(O)cc1.[H]N=C(N)NCCCC(N)C(=O)O.NC(CC1=CC(=O)C(=O)C=C1)C(=O)O.NC(Cc1ccccc1)C(=O)O
CC(=O)OCC(CO)OC(C)=O	CC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O	train	0.4390243902439024	CC(=O)OCC(COP(=O)(O)OCCN)OC(C)=O.CC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O.CC(=O)OCC(COP(=O)(O)CCN)OC(C)=O.CC(=O)OC(CO)CO.CC(=O)OCC(COP(=O)(O)O)OC(C)=O.CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O.CC(=O)OCC(COC1OC(CO)C(O)C(O)C1O)OC(C)=O.CC(=O)O.CC(=O)OCC(O)CO.CC(=O)OCC(COC(C)=O)OC(C)=O
CSC(=O)CC(C)O	CC=CC(=O)SC	train	0.2592592592592592	CC=CC(=O)SC.CSC(=O)CC(C)=O
