parent_smiles	parent_name	child_name	child_smiles	set
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	Cholic acid	Cholic acid glucuronide	C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	train
O=c1cc(-c2ccccc2O)oc2cc(O)ccc12	7,2p-Dihydroxyflavone		O=C(O)[C@H]1OC(Oc2ccc3c(=O)cc(-c4ccccc4O)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O	train
O=C1N=C(O)CC[C@@H]1N1C(=O)c2ccccc2C1=O	(-)-thalidomide	cis, trans-5'-OH-thalidomide	O=C1N=C(O)[C@@H](N2C(=O)c3ccccc3C2=O)CC1O	train
CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br	Deltamethrin	4'-OH-deltamethrin	CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccc(O)cc3)c2)[C@@H]1C=C(Br)Br	train
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl	Chlorpyrifos	Diethyl phosphorothioate	CCOP(=O)(O)OCC	train
Oc1ccc2c(cc3ccc4cccc5c6ccccc6c2c3c45)c1O	dibenzo[a,l]pyrene-11,12- diol	dibenzo[a,l]pyrene-12-ol, 11-O-glucuronide	O=C(O)[C@H]1O[C@@H](Oc2c(O)ccc3c2cc2ccc4cccc5c6ccccc6c3c2c45)[C@H](O)[C@@H](O)[C@@H]1O	train
CO[C@]12CC[C@]3(CC1[C@](C)(O)CCc1cccs1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)C2O5	Thienorphine		CO[C@]12CC[C@]3(CC1[C@](C)(O)CCc1cccs1)[C@H]1Cc4ccc(OC5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)c5c4[C@@]3(CCN1CC1CC1)C2O5	train
CCCCOc1ccc2ccc(=O)oc2c1	7-butoxy-2h-chromen-2-one		CCCC(O)OC1CCC2CCC(O)OC2C1	train
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	Luteolin		O=C(O)[C@H]1OC(Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O	train
CCCc1ccc(O)cc1	4-n-Propylphenol		CCCc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1	train
O=C(O)CCc1c2[nH]c(c1CC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)C2	qttnoskslatgqb-uhfffaoysa-n	uroporphyrin	O=C(O)CCc1c2[nH]c(c1CC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)C(O)c1[nH]c(c(CC(=O)O)c1CCC(=O)O)C2	train
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2	Midazolam	Midazolam N-glucuronide	Cc1n2c(c[n+]1C1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)CN=C(c1ccccc1F)c1cc(Cl)ccc1-2	train
COc1ccc(Cl)cc1C1(F)C(O)=Nc2cc(C(F)(F)F)ccc21	MaxiPost		COc1ccc(Cl)cc1C1(F)C(=O)N(C2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c2cc(C(F)(F)F)ccc21	train
COc1ccc(N2CCc3c2c2cccc(OC(F)(F)F)c2[nH]c3=NCCO)c(C)c1	kr-60436	O-demethyl-KR-60436	Cc1cc(O)ccc1N1CCc2c1c1cccc(OC(F)(F)F)c1[nH]c2=NCCO	train
CN1C(=O)N=C(O)[C@](C)(C2=CCCCC2)C1=O	(s)-hexobarbital	3'-OH-(S)-hexobarbital	CN1C(=O)N=C(O)[C@](C)(C2=CC(O)CCC2)C1=O	train
CCOC(O)=Nc1ccc(NCc2ccc(F)cc2)cc1N	retigabine	retigabine N2-glucuronide	CCOC(O)=Nc1ccc(NCc2ccc(F)cc2)cc1NC1OC(C(=O)O)C(O)C(O)C1O	train
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H](O)[C@@]1(C)O	clarithromycin	N-desmethyl-CLAR	CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O	train
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C=O)C5CCC43C)C2C1	Gypsogenin		CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C=O)C5CCC43C)C2C1	train
CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2	adinazolam	N-demethyladinazolam	CNCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2	train
C/C=C/c1ccc(O)c(OC)c1	trans-isoeugenol		C/C=C/c1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c(OC)c1	train
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12	Apigenin		O=C(O)[C@H]1OC(Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O	train
COc1ccc(C(=O)N=c2c(Cl)c[nH]cc2Cl)cc1OC1CCCC1	RP73401		COc1ccc(C(=O)N=c2c(Cl)c[nH]cc2Cl)cc1OC1CCC(O)C1	train
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)ccc12	7,3p,4p-Trihydroxyflavone		O=C(O)[C@H]1OC(Oc2ccc3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O	train
Cc1nccn1CC1CCc2c(c3ccc(O)cc3n2C)C1=O	7-OH-ondansetron	ondansetron 7-O-sulfate	Cc1nccn1CC1CCc2c(c3ccc(OS(=O)(=O)O)cc3n2C)C1=O	train
CCc1nn(CCCN2CCN(c3ccc(O)c(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	1Ã¢â‚¬Â{3Ã¢â‚¬Â[4Ã¢â‚¬Â(3Ã¢â‚¬ÂchloroÃ¢â‚¬Â4Ã¢â‚¬Âhydroxyphenyl)piperazinÃ¢â‚¬Â1Ã¢â‚¬Âyl]propyl}Ã¢â‚¬Â3Ã¢â‚¬ÂethylÃ¢â‚¬Â4Ã¢â‚¬Â(2Ã¢â‚¬Âphenoxyethyl)Ã¢â‚¬Â4,5Ã¢â‚¬ÂdihydroÃ¢â‚¬Â1HÃ¢â‚¬Â1,2,4Ã¢â‚¬ÂtriazolÃ¢â‚¬Â5Ã¢â‚¬Âone	1Ã¢â‚¬Â[3Ã¢â‚¬Â(4Ã¢â‚¬Â{3Ã¢â‚¬ÂchloroÃ¢â‚¬Â4Ã¢â‚¬ÂhydroxyÃ¢â‚¬Â7Ã¢â‚¬Âoxabicyclo[4.1.0]heptaÃ¢â‚¬Â2,4Ã¢â‚¬ÂdienÃ¢â‚¬Â1Ã¢â‚¬Âyl}piperazinÃ¢â‚¬Â1Ã¢â‚¬Âyl)propyl]Ã¢â‚¬Â3Ã¢â‚¬ÂethylÃ¢â‚¬Â4Ã¢â‚¬Â(2Ã¢â‚¬Âphenoxyethyl)Ã¢â‚¬Â4,5Ã¢â‚¬ÂdihydroÃ¢â‚¬Â1HÃ¢â‚¬Â1,2,4Ã¢â‚¬ÂtriazolÃ¢â‚¬Â5Ã¢â‚¬Âone	CCc1nn(CCCN2CCN([C@]34C=C(Cl)C(O)=C[C@H]3O4)CC2)c(=O)n1CCOc1ccccc1	train
CC(C)c1cccc(C(C)C)c1O	propofol	4-OH-propofol	CC(C)c1cc(O)cc(C(C)C)c1O	train
COc1cc(N)c(Cl)cc1C(O)=N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC	cisapride	Norcisapride	COc1cc(N)c(Cl)cc1C(O)=N[C@H]1CCNC[C@H]1OC	train
O=C1C=c2cc3ccc4ccc(NO)cc4c3cc2=CC1	N-hydroxy-2-aminobenzanthrone		O=C1C=c2cc3ccc4ccc(NOC5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4c3cc2=CC1	train
COc1ccc(/C=C2\CCCN=C2c2cccnc2)c(OC)c1	gts-21	2-OH-GTS-21	COc1ccc(/C=C2\CCCN=C2c2cccnc2)c(O)c1	train
Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@@H](O)CC1	ambroxol	2-Amino-3,5-dibromobenzaldehyde	Nc1c(Br)cc(Br)cc1C=O	train
COc1ccc2[nH]c3c(c2c1)CCNC3	pinoline	1H,2H,3H,4H,9H‐pyrido[3,4‐b]indol‐6‐ol	Oc1ccc2[nH]c3c(c2c1)CCNC3	train
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO	bosentan	4-(2-hydroxy-1,1-dimethylethyl)-N-[6-(2-hydroxyethoxy)-5-(2-methoxyphenoxy)-[2,2Ã¢â‚¬â„¢]bipyrimidinyl-4-yl]-benzenesulfonamide	COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)CO)cc2)nc(-c2ncccn2)nc1OCCO	train
CCOP(=S)(OCC)SCCSCC	Disulfoton	Disulfoton sulfoxide	CCOP(=S)(OCC)SCCS(=O)CC	train
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2	triazolam		OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2	train
COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1	muraglitazar		COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCC(O)c3nc(-c4ccccc4)oc3C)cc2)cc1	train
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1	Ketoprofen		CC(C(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1cccc(C(=O)c2ccccc2)c1	train
CC[C@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O	itraconazole	N-Desalkyl-iteraconazole	Oc1nncn1-c1ccc(N2CCN(c3ccc(OCC4COC(Cn5cncn5)(c5ccc(Cl)cc5Cl)O4)cc3)CC2)cc1	train
O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34	1-nitropyrene	8-OH-1-nitropyrene	O=[N+]([O-])c1ccc2ccc3ccc(O)c4ccc1c2c34	train
O=c1c(O)c(-c2ccc(O)cc2)oc2ccccc12	3,4p-Dihydroxyfavone		O=C(O)[C@H]1OC(Oc2c(-c3ccc(O)cc3)oc3ccccc3c2=O)[C@H](O)[C@@H](O)[C@@H]1O	train
CC(C)(C)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1	terfenadine	hydroxyterfenadine	CC(C)(CO)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1	train
CCCOc1ccc(O)cc1	4-Propoxyphenol		CCCOc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1	train
N=C(N)N/N=C/c1c(Cl)cccc1Cl	guanabenz	Guanoxabenz	N=C(NO)N/N=C/c1c(Cl)cccc1Cl	train
Cn1cnc2c1c(O)nc(=O)n2C	theobromine		Cn1c(O)nc2c1c(O)nc(=O)n2C	train
COc1ccc2c(c1)c(CC(O)=NCCc1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1	n-(2-phenylethyl)indomethacin amide		COc1ccc2c(c1)c(CC(O)=NC(O)Cc1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1	train
CN1CCN2c3cc(O)ccc3Cc3ccccc3[C@@H]2C1	(R)-mianserin, 8-hydroxy	(R)-mianserin, 8-OH-N-desmethyl	Oc1ccc2c(c1)N1CCNC[C@H]1c1ccccc1C2	train
O=C(N[C@H](Cc1cc(O)nc2ccccc12)C(=O)O)c1ccc(Cl)cc1	(R)-(+)-Rebamipide	6-Hydroxyrebamipide	O=C(NC(Cc1cc(O)nc2ccc(O)cc12)C(=O)O)c1ccc(Cl)cc1	train
CN(C)CCCN1c2ccccc2Sc2ccccc21	promazine	Promazine 5-sulfoxide	CN(C)CCCN1c2ccccc2S(=O)c2ccccc21	train
CN(C)CCCCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21	schembl7750160		C[N+](C)([O-])CCCCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21	train
Cn1c(=O)c2nc[nH]c2n(C)c1=O	theophylline	3-Methylxanthine 	Cn1c(=O)nc(O)c2nc[nH]c21	train
COc1ccc(-c2nc3cc(C4=NN=C(O)C[C@@H]4C)ccc3[nH]2)cc1	pimobendan		CC1CC(O)=NN=C1c1ccc2[nH]c(-c3ccc(O)cc3)nc2c1	train
Nc1cc2c3ccccc3ccc2c2ccccc12	6-chrysenamine	6-MeC-1,2-diol	Nc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C=C3	train
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1	Fluoxetine		CN(CCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1)C1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	train
Nc1ccc2c(c1)Cc1ccccc1-2	2-aminofluorene		CC(O)=Nc1ccc2c(c1)Cc1ccccc1-2	train
OC1=Nc2c(O)cc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1	8-hydroxyefavirenz	8,14-diOH-efavirenz	OC1=Nc2c(O)cc(Cl)cc2[C@@](C#CC2(O)CC2)(C(F)(F)F)O1	train
CCOCN(C(=O)CCl)c1c(C)cccc1CC	Acetachlor		CCOCNc1c(C)cccc1CC	train
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(O)cc23)c1	Erlotinib M18		C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OC4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)cc23)c1	train
CCCSc1ccc2nc(N=C(O)OC)[nH]c2c1	albendazole		CCCS(=O)c1ccc2nc(N=C(O)OC)[nH]c2c1	train
CC12CCC(CC1)C(C)(C)O2	1_8_cineole	2alpha-hydroxy-1,8-cineole	CC1(C)OC2(C)CCC1CC2O	train
COc1ccc(C(=O)Nc2ccccc2CC[C@@H]2CCCCN2)cc1	N-demethylencainide	N,O-didemethylencainide	O=C(Nc1ccccc1CCC1CCCCN1)c1ccc(O)cc1	train
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1	diltiazem	N-Demethyldiltiazem	CNCCN1C(=O)[C@H](OC(C)=O)[C@H](c2ccc(OC)cc2)Sc2ccccc21	train
CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	losartan carboxaldehyde		CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	train
CCCCCI	1-iodopentane	pentyl-glutathione	CCCCCSC[C@H](N=C(O)CC[C@H](N)C(=O)O)C(O)=NCC(=O)O	train
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C	valsartan	4-OH-valsartan	CC(O)CCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C	train
COc1cc(C(O)CO)ccc1O	3-Methoxy-4-hydroxyphenylglycol		COc1cc(C(O)CO)ccc1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	train
O=C(O)CCC/C=C\C[C@H]1[C@@H]2CC[C@@H](C2)[C@@H]1NS(=O)(=O)c1ccccc1	domitroban		O=C(O)CCC/C=C\CC1C2CC(O)C(C2)C1NS(=O)(=O)c1ccccc1	train
CC(O)=Nc1ccccc1	acetanilide	Acetaminophen	CC(O)=Nc1ccc(O)cc1	train
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1	lansoprazole		Cc1c(OCC(F)(F)F)ccnc1CS(=O)(=O)c1nc2ccccc2[nH]1	train
Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1	Rupatadine		Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1	train
FC(F)(F)C(Cl)Cl	2,2-dichloro-1,1,1-trifluoroethane	Trifluoroacetyl chloride	O=CC(F)(F)F	train
O=c1cc(-c2ccccc2)oc2ccc(O)cc12	6-Hydroxyflavone		O=C(O)[C@H]1OC(Oc2ccc3oc(-c4ccccc4)cc(=O)c3c2)[C@H](O)[C@@H](O)[C@@H]1O	train
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl	etizolam		CCc1cc2c(s1)-n1c(C)nnc1C(O)N=C2c1ccccc1Cl	train
Cc1nccn1CC1CCc2c(c3cccc(O)c3n2C)C1=O	8-OH-ondansetron	ondansetron 8-O-glucuronide	Cc1nccn1CC1CCc2c(c3cccc(O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)c3n2C)C1=O	train
CCCCCCCCCCCC(=O)O	lauric acid	12-Hydroxylauric acid	O=C(O)CCCCCCCCCCCO	train
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O	Combretastatin A4		COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	train
CC(C)NCC(O)COc1cccc2ccccc12	Propranolol		CC(C)NCC(COc1cccc2ccccc12)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	train
N=C(N)N=C(O)Cc1c(Cl)c(O)cc(O)c1Cl	3-hydroxyguanfacine	3-hydroxyguanfacine glucuronide	N=C(N)N=C(O)Cc1c(Cl)c(O)cc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1Cl	train
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C	Mestranol	Ethinylestradiol	C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C	train
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12	Fisetin		O=C(O)[C@H]1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)ccc3c2=O)[C@H](O)[C@@H](O)[C@@H]1O	train
COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314	hydrocodone	Norhydromorphone	COc1ccc2c3c1OC1C(=O)CCC4C(C2)NCCC314	train
O=C(c1ccccc1)c1ccc(O)cc1	4-Hydroxybenzophenone		O=C(c1ccccc1)c1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1	train
COc1ccc2c(C(F)(F)F)cc(=O)oc2c1	7-methoxy-4-trifluoromethylcoumarin	7-Hydroxy-4-(trifluoromethyl)chromen-2-one	O=c1cc(C(F)(F)F)c2ccc(O)cc2o1	train
COc1ccc(O)cc1	4-Methoxyphenol		COc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1	train
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(OC)c1O	Syringetin		COc1cc(-c2oc3cc(OC4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O)cc(OC)c1O	train
CC[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O	(R)-phenprocoumon		CCC(c1ccccc1)c1c(O)c2ccc(O)cc2oc1=O	train
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC	irinotecan	7-ethyl-10-[4-N-(5-aminopentanoic acid)-1-piperidino] carbonyloxycamptothecin	CCc1c2c(nc3ccc(OC(=O)N4CCC(NCCCCC(=O)O)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC	train
C1CCC(C(C[C@H]2CCCCN2)C2CCCCC2)CC1	Perhexiline	cis-hydroxyperhexilline	OC1CCC([C@@H](CC2CCCCN2)C2CCCCC2)CC1	train
COc1cc2oc(=O)cc(-c3ccccc3)c2cc1O	6-Hydroxy-7-methoxyl-4-phenylcoumarin	7-methoxyl-4-phenylcoumarin, 6-O-glucuronide	COc1cc2oc(=O)cc(-c3ccccc3)c2cc1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	train
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2	Zaltoprofen	Zaltoprofen S-oxide	CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2=O	train
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1	Tolmetin		Cc1ccc(C(=O)c2ccc(CC(=O)O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)n2C)cc1	train
COc1cc2ccc(=O)oc2c(O)c1O	Fraxetin		COc1cc2ccc(=O)oc2c(O)c1OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	train
C[C@]12CCC(=O)C=C1CC[C@H]1[C@H]2[C@@H](O)C[C@@]2(C)[C@@H]1CC[C@]2(O)C(=O)CO	zinc03978059	free cortisol	CC12CCC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	train
CCCCN(CCCC)N=O	n-nitrosodibutylamine		CCCCN(N=O)C(O)CCC	train
Fc1cccc(CCN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1	L-775606		c1cc2[nH]cc(CCCN3CCNCC3)c2cc1-n1cnnc1	train
CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C	pilocarpine	3-hydroxypilocarpine	CCC1(O)C(=O)OCC1Cc1cncn1C	train
COc1ccc2c(c1)c(CC(O)=NC[C@@H](O)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1	2prime_hydroxy_indomethacin_phenethylamide		Cc1c(CC(O)=NCC(O)c2ccccc2)c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1	train
C#Cc1cccc(Nc2ncnc3cc(OCCO)c(OCCOC)cc23)c1	Erlotinib M14		C#Cc1cccc(Nc2ncnc3cc(OCCOC4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)c(OCCOC)cc23)c1	train
CCCCc1ccc(O)cc1	4-n-Butylphenol		CCCCc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1	train
CNCCC[C@](C#N)(c1ccc(OC)c(OC)c1)C(C)C	D-617	D-620	COc1ccc(C(C#N)(CCCN)C(C)C)cc1OC	train
CCc1cccc(C)c1N(C(=O)CCl)[C@@H](C)COC	s-metolachlor		CCc1cccc(C)c1N(C(=O)CCl)C(C)CO	train
Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2	(-)-Epigallocatechin	(-)-Epigallocatechin, 3p-OH-glucuronide	O=C(O)[C@H]1O[C@@H](Oc2cc([C@H]3Oc4cc(O)cc(O)c4C[C@H]3O)cc(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O	train
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1	Nimodipine		Cc1nc(C)c(C(=O)OC(C)C)c(-c2cccc([N+](=O)[O-])c2)c1C(=O)OCCO	train
OC1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1O	7,8-Dihydrobenzo[a]pyrene-7,8-diol		OC1c2cc3ccc4cccc5ccc(c2C2OC2C1O)c3c45	train
CCc1ccc2c(C3CCCCC3)nc(=O)n(CC)c2n1	YM-64227	M-3 (1,3-trans)	CCc1ccc2c(C3CCC[C@@H](O)C3)nc(=O)n(CC)c2n1	train
C=C(C(=O)c1c(O)cc(O)cc1O)c1ccc(O)cc1		Phloroglucinol	Oc1cc(O)cc(O)c1	train
CN(C)CCOC(c1ccccc1)c1ccccc1	diphenhydramine	N-Desmethyldiphenhydramine	CNCCOC(c1ccccc1)c1ccccc1	train
COc1ccc2c3c([nH]c2c1)C(C)=NCC3	harmaline	Harmalol	CC1=NCCc2c1[nH]c1cc(O)ccc21	train
Cc1cccc(C)c1OCC(C)O	Mexiletine alcohol		Cc1cccc(C)c1OCC(C)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	train
CN[C@@H](C)Cc1ccccc1OC	ac1ocg1j		CNC(C)Cc1cc(O)ccc1OC	train
BrCCBr	1_2-dibromoethane	2-bromoacetaldehyde 	O=CCBr	train
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C	ethinylestradiol		C#CC1(O)CCC2C3CCc4cc(O)c(O)cc4C3CCC21C	train
CCN=c1nc(Cl)nc(NC(C)(C)C)[nH]1	terbuthylazine		CCN=c1nc(Cl)nc(NC(C)(C)CO)[nH]1	train
CC1(C)[C@@H]2CC[C@@]3(C)[C@@H](C2)[C@@H](CO)CC[C@@]13O	15-Hydroxypatchoulol		CC1(C)[C@@H]2CC[C@@]3(C)[C@@H](C2)[C@@H](COC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]13O	train
CCCCCC(O)CC(=O)CCc1ccc(OC)c(O)c1	6-gingerol		CCCCCC(O)CC(=O)CCc1ccc(OC)c(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1	train
COc1ccc([C@H](CC(=O)O)N2CCN(CCCc3ccc4c(n3)NCCC4)C2=O)cn1	MK-429		O=C(O)CC(c1ccc(O)nc1)N1CCN(CCCc2ccc3c(n2)NC(O)CC3)C1=O	train
C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]2C1	sparteine		OC1CCCN2CC3CC(CN4CCCCC34)C12	train
O=c1c(O)c(-c2ccccc2)oc2ccc(O)cc12	3,6-Dihydroxyfavone		O=C(O)[C@H]1OC(Oc2c(-c3ccccc3)oc3ccc(O)cc3c2=O)[C@H](O)[C@@H](O)[C@@H]1O	train
C[C@H](CCC(O)=NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	Taurocholic acid		C[C@H](CCC(O)=NCCS(=O)(=O)O)C1CCC2C3C(C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](OS(=O)(=O)O)C[C@H]1C[C@H]3O	train
O=NN1CCCC1	NPYR		O=NN1CCCC1O	train
