parent_id,parent_name,child_id,child_name,enzymes,origin
DB00806,Pentoxifylline,DBMET03233,"M5, Pentoxifylline C-4 carboxylic acid",,DB00806
DB00806,Pentoxifylline,DBMET03234,"M6, 7-demethylated pentoxifylline",Cytochrome P450 1A2,DB00806
DB12406,Lisofylline,DBMET03230,"M2, Pentoxifylline external diol",,DB12406
DB12406,Lisofylline,DBMET03231,"M3, Pentoxifylline internal diol",,DB12406
DB12406,Lisofylline,DBMET03235,"M7, 7-demethylated M1 Pentoxifylline",Cytochrome P450 1A2,DB12406
DB14028,Nordazepam,DBMET00246,Oxazepam,"Cytochrome P450 2C19, Cytochrome P450 3A4, Cytochrome P450 3A5",DB00628
DB00231,Temazepam,DBMET00246,Oxazepam,"Cytochrome P450 2B6, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A4, Cytochrome P450 3A5",DB00829
DB14028,Nordazepam,DBMET01219,Nordiazepam O-glucuronide,,DB00628
DB00860,Prednisolone,DBMET02848,Δ6-prednisolone (M-XI),,DB15566
DB00860,Prednisolone,DBMET02849,20α-dihydro-prednisolone (M-III),,DB15566
DB00860,Prednisolone,DBMET02850,20β-dihydro-prednisolone (M-II),,DB15566
DB00860,Prednisolone,DBMET02851,6αhydroxy-prednisolone (M-VII),,DB15566
DB00860,Prednisolone,DBMET02853,6βhydroxy-prednisolone(M-VI),,DB15566
DB00635,Prednisone,DBMET02859,"17α,21-dihydroxy-pregnan-1,4,6-trien-3,11,30-trione (M-XVII)",,DB15566
DB00635,Prednisone,DBMET02860,20α-dihydro-prednisone (M-V),,DB15566
DB00635,Prednisone,DBMET02861,20β-dihydro-prednisone (M-IV),,DB15566
DB00635,Prednisone,DBMET02863,6α-hydroxy-prednisone (M-XIII),,DB15566
DB00635,Prednisone,DBMET02864,6βhydroxy-prednisone (M-XII),,DB15566
DB00871,Terbutaline,DBMET03275,Terbutaline Sulfate,Sulfotransferase,DB01408
DB00871,Terbutaline,DBMET03276,Terbutaline Glucuronide,UDP-glucuronosyltransferases (UGTs),DB01408
DB00956,Hydrocodone,DBMET00420,norhydrocodone,Cytochrome P450 3A4,DB15465
DB00956,Hydrocodone,DBMET02686,6-α-hydrocodol,,DB15465
DB00956,Hydrocodone,DBMET02687,6-β-hydrocodol,,DB15465
DB00327,Hydromorphone,DBMET02685,6-α-hydromorphol,,DB15465
DB00327,Hydromorphone,DBMET02684,6-β-hydromorphol,,DB15465
DB00327,Hydromorphone,DBMET02723,Hydromorphone glucuronide conjugate,,DB15465
DB00977,Ethinylestradiol,DBMET03018,Ethinylestradiol-glucuronide,"UDP-glucuronosyltransferase 1A1, UDP-glucuronosyltransferase 1A3, UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 1A4",DB01357
DB00977,Ethinylestradiol,DBMET00366,2-hydroxyethinylestradiol,"Cytochrome P450 3A4, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 1A2, Cytochrome P450 3A5",DB01357
DB00977,Ethinylestradiol,DBMET03023,4-hydroxyethinylestradiol,"Cytochrome P450 3A4, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 1A2, Cytochrome P450 3A5",DB01357
DB00977,Ethinylestradiol,DBMET03025,6-hydroxyethinylestradiol,"Cytochrome P450 3A4, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 1A2, Cytochrome P450 3A5",DB01357
DB00977,Ethinylestradiol,DBMET03029,7-hydroxyethinylestradiol,"Cytochrome P450 3A4, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 1A2, Cytochrome P450 3A5",DB01357
DB00977,Ethinylestradiol,DBMET03031,16α-hydroxyethinylestradiol,"Cytochrome P450 3A4, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 1A2, Cytochrome P450 3A5",DB01357
DB00977,Ethinylestradiol,DBMET02136,Ethinylestradiol-3-sulfate,"Sulfotransferase 1E1, Sulfotransferase 1A3",DB01357
DB00982,Isotretinoin,DBMET02548,all-trans-retinoic acid,,DB00755
DB00982,Isotretinoin,DBMET02554,4-hydroxy-13-cis-retinoic acid,,DB00755
DB01075,Diphenhydramine,DBMET00087,Diphenhydramine N-glucuronide,UDP-glucuronosyltransferases (UGTs),DB00985
DB01075,Diphenhydramine,DBMET00086,N-Desmethyldiphenhydramine,"Cytochrome P450 2D6, Cytochrome P450 1A2, Cytochrome P450 2C9, Cytochrome P450 2C19",DB00985
DB00988,Dopamine,DBMET00534,6-Hydroxydopamine,,DB01235
DB00988,Dopamine,DBMET00565,Dopamine 4-sulfate,,DB01235
DB00988,Dopamine,DBMET00573,Dopamine 3-O-sulfate,,DB01235
DB00988,Dopamine,DBMET00587,Dopamine glucuronide,,DB01235
DB00988,Dopamine,DBMET00614,Dopamine quinone,,DB01235
DB01024,Mycophenolic acid,DBMET00767,6-O-desmethyl-mycophenolic acid,"Cytochrome P450 2C8, Cytochrome P450 3A4, Cytochrome P450 3A5",DB00688
DB01024,Mycophenolic acid,DBMET00917,Mycophenolic acid-7-O-glucuronide,"UDP-glucuronosyltransferase 1A8, UDP-glucuronosyltransferase 1A10, UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 1A7, UDP-glucuronosyltransferase 1A1",DB00688
DB01024,Mycophenolic acid,DBMET00662,Mycophenolic acid-acyl glucuronide,UDP-glucuronosyltransferase 2B7,DB00688
DB13873,Fenofibric acid,DBMET02797,Fenofibryl Glucuronide,UDP-glucuronosyltransferase 1A9,DB01039
DB13873,Fenofibric acid,DBMET02798,Reduced Fenofibric Acid,"Carbonyl reductase [NADPH] 1, Aldo-keto reductase family 1 member C1, Aldo-keto reductase family 1 member C2, Aldo-keto reductase family 1 member C3, Aldo-keto reductase family 1 member B1",DB01039
DB01042,Melphalan,DBMET03698,Monohydroxymelphalan,,DB16627
DB01042,Melphalan,DBMET03699,,,DB16627
DB01075,Diphenhydramine,DBMET00086,N-Desmethyldiphenhydramine,"Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 1A2, Cytochrome P450 2D6",DB00985
DB01075,Diphenhydramine,DBMET00087,Diphenhydramine N-glucuronide,Prostaglandin G/H synthase 1,DB00985
DB02362,Aminobenzoic acid,DBMET03290,4-Acetaminobenzoic acid,,DB01086
DB04456,Arsenous acid,DBMET02875,Dimethylarsinic acid,,DB01169
DB04456,Arsenous acid,DBMET02872,Arsenic acid,,DB01169
DB04456,Arsenous acid,DBMET02874,Monomethylarsonic acid,,DB01169
DB01181,Ifosfamide,DBMET00021,3-Dechloroethylifosfamide,"Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 2B6, Cytochrome P450 3A7",DB12902
DB01181,Ifosfamide,DBMET00022,Dechloroethylifosfamide,"Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 2B6, Cytochrome P450 3A7",DB12902
DB01181,Ifosfamide,DBMET00023,Chloroacetaldehyde,"Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 2B6",DB12902
DB01181,Ifosfamide,DBMET00024,4-Hydroxyifosfamide,"Prostaglandin G/H synthase 1, Cytochrome P450 2B6, Cytochrome P450 3A4, Cytochrome P450 2A6, Cytochrome P450 2C8, Cytochrome P450 3A5, Cytochrome P450 2C9, Cytochrome P450 2C19",DB12902
DB00988,Dopamine,DBMET02448,Dopamine-3-O-sulfate,"Sulfotransferase 1A1, Sulfotransferase 1A2, Sulfotransferase 1A3",DB01235
DB00988,Dopamine,DBMET02449,Dopamine-4-O-sulfate,"Sulfotransferase 1A1, Sulfotransferase 1A2, Sulfotransferase 1A3",DB01235
DB00988,Dopamine,DBMET02451,Dopamine-3-O-glucuronide,,DB01235
DB00988,Dopamine,DBMET02450,Dopamine-4-O-glucuronide,,DB01235
DB00988,Dopamine,DBMET02440,3-Methoxytyramine,Catechol O-methyltransferase,DB01235
DB00988,Dopamine,DBMET02443,Norepinephrine,Dopamine beta-hydroxylase,DB01235
DB00988,Dopamine,DBMET02445,"3,4-Dihydroxyphenylacetaldehyde (DOPAL)",Monoamine oxidase,DB01235
DB00244,Mesalazine,DBMET03621,N-acetyl-5-aminosalicylic acid,,DB00795
DB01576,Dextroamphetamine,DBMET00540,Norephedrine,,DB01255
DB01576,Dextroamphetamine,DBMET03721,4-Hydroxy-d-amphetamine,,DB01255
DB01576,Dextroamphetamine,DBMET02222,Phenylacetone,,DB01255
DB00624,Testosterone,DBMET00558,Dihydrotestosterone,3-oxo-5-alpha-steroid 4-dehydrogenase,DB01420
DB01536,Androstenedione,DBMET01585,6beta-hydroxy-androstenedione,Cytochrome P450 3A4,DB01420
DB01576,Dextroamphetamine,DBMET00733,4-hydroxyamphetamine,Cytochrome P450 2D6,DB01255
DB01914,D-glucose,DBMET01478,Glucose-6-phosphate,Hexokinase-1,DB11217
DB04557,Arachidonic Acid,DBMET01593,5-HETE,"Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 2C9",DB13854
DB04557,Arachidonic Acid,DBMET01594,7-HETE,"Cytochrome P450 1A2, Cytochrome P450 3A4",DB13854
DB04557,Arachidonic Acid,DBMET01595,10-HETE,"Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 3A4",DB13854
DB04557,Arachidonic Acid,DBMET01596,13-HETE,"Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 3A4",DB13854
DB04557,Arachidonic Acid,DBMET01597,20-HETE,"Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2A6",DB13854
DB04557,Arachidonic Acid,DBMET01598,19-HETE,"Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2E1",DB13854
DB04557,Arachidonic Acid,DBMET01599,18-HETE,"Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2E1",DB13854
DB04557,Arachidonic Acid,DBMET01600,17-HETE,"Cytochrome P450 1A1, Cytochrome P450 1A2",DB13854
DB04557,Arachidonic Acid,DBMET01601,16-HETE,"Cytochrome P450 1A1, Cytochrome P450 1A2",DB13854
DB04557,Arachidonic Acid,DBMET01602,"14,15-EET","Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2D6",DB13854
DB04557,Arachidonic Acid,DBMET01603,"11,12-EET","Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2D6",DB13854
DB04557,Arachidonic Acid,DBMET01604,"8,9-EET","Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2D6",DB13854
DB04557,Arachidonic Acid,DBMET01605,"5,6-EET","Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2D6",DB13854
DB04557,Arachidonic Acid,DBMET01606,15-HETE,"Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2C8",DB13854
DB04557,Arachidonic Acid,DBMET01607,12-HETE,"Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2C9",DB13854
DB04557,Arachidonic Acid,DBMET01608,11-HETE,"Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2C8",DB13854
DB04557,Arachidonic Acid,DBMET01609,9-HETE,"Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 2C9",DB13854
DB04557,Arachidonic Acid,DBMET01610,8-HETE,"Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 2C9",DB13854
DB06700,Desvenlafaxine,DBMET02409,Benzyl hydroxy desvenlafaxine,,DB00285
DB06700,Desvenlafaxine,DBMET02410,Cyclohexane ring hydroxy desvenlafaxine,,DB00285
DB06700,Desvenlafaxine,DBMET02411,Desvenlafaxine O-glucuronide,"UDP-glucuronosyltransferase 1A1, UDP-glucuronosyltransferase 1A3, UDP-glucuronosyltransferase 2B4, UDP-glucuronosyltransferase 2B15, UDP-glucuronosyltransferase 2B17",DB00285
DB06700,Desvenlafaxine,DBMET02412,Desvenlafaxine N-oxide,,DB00285
DB06700,Desvenlafaxine,DBMET00437,"N,O-Didesmethylvenlafaxine","Cytochrome P450 3A4, Cytochrome P450 2C19",DB00285
DB06701,Dexmethylphenidate,DBMET02407,p-hydroxy-methylphenidate,,DB16629
DB06701,Dexmethylphenidate,DBMET02408,6-oxo-methylphenidate,,DB16629
DB06701,Dexmethylphenidate,DBMET00651,Ritalinic acid,Carboxylesterase,DB16629
DB00446,Chloramphenicol,DBMET03152,Chloramphenicol Sulfate,,DB07565
DB00446,Chloramphenicol,DBMET03155,Chloramphenicol Phosphate,,DB07565
DB00446,Chloramphenicol,DBMET03158,Chloramphenicol 3-acetate,,DB07565
DB00446,Chloramphenicol,DBMET03161,Chloramphenicol Alcohol,,DB07565
DB00446,Chloramphenicol,DBMET03162,Chloramphenicol Oxamic Acid,,DB07565
DB00446,Chloramphenicol,DBMET03165,Chloramphenicol Aryl Amine,,DB07565
DB00446,Chloramphenicol,DBMET03167,Chloramphenicol Base,,DB07565
DB00446,Chloramphenicol,DBMET03169,Chloramphenicol Glucuronide,,DB07565
DB13169,Nandrolone,DBMET03358,19-Norandrosterone,,DB08804
DB13169,Nandrolone,DBMET03359,19-Noretiocholanolone,,DB08804
DB13169,Nandrolone,DBMET03360,19-Norepiandrosterone,,DB08804
DB14569,Tedizolid,DBMET03123,Tedizolid sulphate,,DB09042
DB14569,Tedizolid,DBMET03125,Desmethyl tedizolid,,DB09042
DB14569,Tedizolid,DBMET03126,Carboxy tedizolid,,DB09042
DB14569,Tedizolid,DBMET03127,Ring-opened tedizolid metabolite,,DB09042
DB03947,D-Xylulose,DBMET02033,D-Xylulose-5-phosphate,,DB09419
DB06409,Morphine glucuronide,DBMET02018,"morphine-3,6-diglucuronide",,DB00318
DB03947,D-Xylulose,DBMET02033,D-Xylulose-5-phosphate,,DB09419
DB09526,Hydroquinone,DBMET02100,hydroquinone glucuronide,,DB03255
DB09526,Hydroquinone,DBMET02101,hydroquinone sulfate,,DB03255
DB11282,Diethyltoluamide,DBMET01776,"N,N-diethyl-m-hydroxymethylbenzamide","Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2D6, Cytochrome P450 2E1",DB11282
DB11282,Diethyltoluamide,DBMET01777,N-ethyl-m-toluamide,"Cytochrome P450 2C19, Cytochrome P450 3A4",DB11282
DB11282,Diethyltoluamide,DBMET00328,acetaldehyde,"Cytochrome P450 2C19, Cytochrome P450 3A4",DB11282
DB00154,Dihomo-gamma-linolenic acid,DBMET02087,15-HETrE,"Polyunsaturated fatty acid lipoxygenase ALOX15, Prostaglandin G/H synthase 1, Prostaglandin G/H synthase 2",DB11358
DB00154,Dihomo-gamma-linolenic acid,DBMET02086,Prostaglandin E1,"Polyunsaturated fatty acid lipoxygenase ALOX15, Prostaglandin G/H synthase 1, Prostaglandin G/H synthase 2",DB11358
DB06770,Benzyl alcohol,DBMET01437,Benzoic acid,,DB11482
DB00654,Latanoprost,DBMET02014,"1,2 dinor latanoprost acid","Medium-chain specific acyl-CoA dehydrogenase, mitochondrial, 3-ketoacyl-CoA thiolase, peroxisomal, Enoyl-CoA hydratase, mitochondrial, Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",DB11660
DB00654,Latanoprost,DBMET02015,"1,2,3,4-tetranor latanoprost acid","Medium-chain specific acyl-CoA dehydrogenase, mitochondrial, 3-ketoacyl-CoA thiolase, peroxisomal, Enoyl-CoA hydratase, mitochondrial, Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",DB11660
DB01440,gamma-Hydroxybutyric acid,DBMET01477,Succinic Acid,"Alcohol dehydrogenase 1A, All-trans-retinol dehydrogenase [NAD(+)] ADH1B, Alcohol dehydrogenase 1C",DB01955
DB11735,Galactose,DBMET02088,α-D-galactose,,DB09301
DB12110,m-Chlorophenylpiperazine,DBMET01575,2-chloro-4-(piperazin-1-yl)phenol,Cytochrome P450 2D6,DB01149
DB00369,Cidofovir,DBMET03373,Cidofovir diphosphate,,DB12151
DB12406,Lisofylline,DBMET01696,"lisofylline 4,5-diol","Cytochrome P450 3A4, Cytochrome P450 2A6",DB12406
DB00154,Dihomo-gamma-linolenic acid,DBMET02087,15-HETrE,"Polyunsaturated fatty acid lipoxygenase ALOX15, Prostaglandin G/H synthase 1, Prostaglandin G/H synthase 2",DB11358
DB00154,Dihomo-gamma-linolenic acid,DBMET02086,Prostaglandin E1,"Polyunsaturated fatty acid lipoxygenase ALOX15, Prostaglandin G/H synthase 1, Prostaglandin G/H synthase 2",DB11358
DB00624,Testosterone,DBMET00558,Dihydrotestosterone,3-oxo-5-alpha-steroid 4-dehydrogenase,DB01420
DB00624,Testosterone,DBMET00558,Dihydrotestosterone,3-oxo-5-alpha-steroid 4-dehydrogenase,DB01420
DB00624,Testosterone,DBMET00558,Dihydrotestosterone,3-oxo-5-alpha-steroid 4-dehydrogenase,DB01420
DB00132,alpha-Linolenic acid,DBMET03467,Docosahexaenoic acid,,DB13959
DB00132,alpha-Linolenic acid,DBMET03466,Eicosapentaenoic acid,,DB13959
DB14219,Monomethyl fumarate,DBMET02867,Glucose,,DB08908
DB00956,Hydrocodone,DBMET00420,norhydrocodone,"Cytochrome P450 3A4, Cytochrome P450 2D6",DB15465
DB00956,Hydrocodone,DBMET02686,6-α-hydrocodol,,DB15465
DB00956,Hydrocodone,DBMET02687,6-β-hydrocodol,,DB15465
DB00327,Hydromorphone,DBMET02685,6-α-hydromorphol,,DB15465
DB00327,Hydromorphone,DBMET02684,6-β-hydromorphol,,DB15465
DB00860,Prednisolone,DBMET02848,Δ6-prednisolone (M-XI),,DB15566
DB00860,Prednisolone,DBMET02849,20α-dihydro-prednisolone (M-III),,DB15566
DB00860,Prednisolone,DBMET02850,20β-dihydro-prednisolone (M-II),,DB15566
DB00860,Prednisolone,DBMET02851,6αhydroxy-prednisolone (M-VII),,DB15566
DB00860,Prednisolone,DBMET02853,6βhydroxy-prednisolone(M-VI),,DB15566
DB00635,Prednisone,DBMET02859,"17α,21-dihydroxy-pregnan-1,4,6-trien-3,11,30-trione (M-XVII)",,DB15566
DB00635,Prednisone,DBMET02860,20α-dihydro-prednisone (M-V),,DB15566
DB00635,Prednisone,DBMET02861,20β-dihydro-prednisone (M-IV),,DB15566
DB00635,Prednisone,DBMET02863,6α-hydroxy-prednisone (M-XIII),,DB15566
DB00635,Prednisone,DBMET02864,6βhydroxy-prednisone (M-XII),,DB15566
DB01042,Melphalan,DBMET03273,Monohydroxy-melphalan,,DB16627
DB01042,Melphalan,DBMET03274,Dihydroxy-melphalan,,DB16627
DB06701,Dexmethylphenidate,DBMET03284,Ethylphenidate,,DB16629
DB06701,Dexmethylphenidate,DBMET00651,Ritalinic acid,Carboxylesterase,DB16629
DB06701,Dexmethylphenidate,DBMET02408,6-oxo-methylphenidate,,DB16629
DB06701,Dexmethylphenidate,DBMET02407,p-hydroxy-methylphenidate,,DB16629
DB00001,Lepirudin,DBMET03462,M1 (1-64),,DB00001
DB00047,Insulin glargine,DBMET00786,A21-Gly-des-B30-Thr-insulin,,DB00047
DB00047,Insulin glargine,DBMET00787,A21-Gly-insulin,,DB00047
DB00091,Cyclosporine,DBMET02955,Cyclosporine AM-4N,"Cytochrome P450 3A4, Cytochrome P450 3A5",DB00091
DB00091,Cyclosporine,DBMET02217,Cyclosporine M-1 (AM-9),"Cytochrome P450 3A4, Cytochrome P450 3A5",DB00091
DB00091,Cyclosporine,DBMET00359,Cyclosporine M-17 (AM-1),"Cytochrome P450 3A4, Cytochrome P450 3A5",DB00091
DB00118,Ademetionine,DBMET00503,Cysteine,,DB00118
DB00118,Ademetionine,DBMET00506,Methionine,,DB00118
DB00118,Ademetionine,DBMET00508,Homocysteine,,DB00118
DB00118,Ademetionine,DBMET00514,S-Adenosylhomocysteine,,DB00118
DB00118,Ademetionine,DBMET00486,Cystathionine,,DB00118
DB00121,Biotin,DBMET03072,Biotin Holocarboxylase Metabolite,,DB00121
DB00126,Ascorbic acid,DBMET00799,ascorbic acid-2-sulfate,,DB00126
DB00126,Ascorbic acid,DBMET03074,Dehydroascorbate,,DB00126
DB00129,Ornithine,DBMET00502,L-Arginine,,DB00129
DB00129,Ornithine,DBMET00494,Proline,,DB00129
DB00130,L-Glutamine,DBMET02102,Glutamate,"Glutamine synthetase, Glutaminase liver isoform, mitochondrial, Glutaminase kidney isoform, mitochondrial",DB00130
DB00153,Ergocalciferol,DBMET02434,25-hydroxyvitamin D,Vitamin D 25-hydroxylase,DB00153
DB00153,Ergocalciferol,DBMET02436,"24(R),25dihydroxyvitamin D","25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial, 1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial",DB00153
DB00153,Ergocalciferol,DBMET02437,beta-ergocalciferol,Ribulose-phosphate 3-epimerase,DB00153
DB00153,Ergocalciferol,DBMET02438,20-hydroxyvitamin D,"Cholesterol side-chain cleavage enzyme, mitochondrial",DB00153
DB00158,Folic acid,DBMET02314,Dihydrofolate (DHF),Dihydrofolate reductase,DB00158
DB00162,Vitamin A,DBMET01736,All-trans-retinal,"Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 3A4, Cytochrome P450 1B1",DB00162
DB00169,Cholecalciferol,DBMET00609,"(23S)-23,25-dihdroxy-24-oxovitamine D3 23-(beta-glucuronide)",,DB00169
DB00175,Pravastatin,DBMET02469,3-alpha-isopravastatin,,DB00175
DB00175,Pravastatin,DBMET02472,6-epi-pravastatin,,DB00175
DB00175,Pravastatin,DBMET02473,Triol pravastatin,,DB00175
DB00175,Pravastatin,DBMET02475,pravastatin glucuronide,,DB00175
DB00175,Pravastatin,DBMET02476,3'(S)-hydroxy-pravastatin-tetranor,,DB00175
DB00175,Pravastatin,DBMET02478,3'(S)-hydroxy-pravastatin,,DB00175
DB00175,Pravastatin,DBMET02479,Desacylpravastatin,,DB00175
DB00176,Fluvoxamine,DBMET01673,Fluvoxamino alcohol,"Cytochrome P450 2D6, Cytochrome P450 1A2",DB00176
DB00176,Fluvoxamine,DBMET00250,fluvoxamino acid,Cytochrome P450 1A2,DB00176
DB00177,Valsartan,DBMET00011,Valeryl-4-hydroxyvalsartan,Cytochrome P450 2C9,DB00177
DB00178,Ramipril,DBMET00841,Diketopiperazine acid,,DB00178
DB00178,Ramipril,DBMET00842,Diketopiperazine ester,,DB00178
DB00178,Ramipril,DBMET00995,Ramiprilat,Liver esterases,DB00178
DB00181,Baclofen,DBMET02215,β-(p-chlorophenyl)-4-hydroxybutyric acid,,DB00181
DB00182,Amphetamine,DBMET00733,4-hydroxyamphetamine,Cytochrome P450 2D6,DB00182
DB00182,Amphetamine,DBMET00540,Norephedrine,Cytochrome P450 2D6,DB00182
DB00182,Amphetamine,DBMET02222,Phenylacetone,,DB00182
DB00184,Nicotine,DBMET00515,N-Methylnicotinium,,DB00184
DB00184,Nicotine,DBMET00516,Nicotine imine,"Cytochrome P450 2A6, Cytochrome P450 2B6",DB00184
DB00184,Nicotine,DBMET00519,Cotinine,,DB00184
DB00184,Nicotine,DBMET00520,Nornicotine,,DB00184
DB00184,Nicotine,DBMET00524,Nicotine glucuronide,"UDP-glucuronosyltransferase 1A4, UDP-glucuronosyltransferase 1A9",DB00184
DB00184,Nicotine,DBMET00526,Norcotinine,,DB00184
DB00184,Nicotine,DBMET00533,Nicotine-1'-N-oxide,Flavin-containing monooxygenase 3,DB00184
DB00184,Nicotine,DBMET00613,4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanone,,DB00184
DB00184,Nicotine,DBMET00643,4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol,,DB00184
DB00184,Nicotine,DBMET01717,"(S)-Nicotine delta-1',5'-iminium ion","Cytochrome P450 2A6, Cytochrome P450 2B6, Cytochrome P450 3A4",DB00184
DB00184,Nicotine,DBMET01718,2'-Hydroxynicotine,Cytochrome P450 2A6,DB00184
DB00185,Cevimeline,DBMET00430,cevimeline trans-sulfoxide,"Cytochrome P450 3A4, Cytochrome P450 2D6",DB00185
DB00185,Cevimeline,DBMET00431,cevimeline cis-sulfoxide,Cytochrome P450 3A4,DB00185
DB00185,Cevimeline,DBMET00432,cevimeline cis-sulfoxidation,Cytochrome P450 2D6,DB00185
DB00185,Cevimeline,DBMET00433,cevimeline N-oxide,Flavin-containing monooxygenase 1,DB00185
DB00185,Cevimeline,DBMET00488,Glucuronic acid,,DB00185
DB00186,Lorazepam,DBMET00648,Lorazepam glucuronide,,DB00186
DB00187,Esmolol,DBMET00536,Methanol,,DB00187
DB00188,Bortezomib,DBMET01061,Bortezomib metabolite M1,"Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2D6, Cytochrome P450 3A4",DB00188
DB00188,Bortezomib,DBMET01062,Bortezomib metabolite M2,"Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2D6, Cytochrome P450 3A4",DB00188
DB00188,Bortezomib,DBMET01081,Bortezomib metabolite M34,,DB00188
DB00188,Bortezomib,DBMET01122,Bortezomib metabolite M23 or M24 (1),"Cytochrome P450 3A4, Cytochrome P450 2C19, Cytochrome P450 1A2, Cytochrome P450 2D6",DB00188
DB00188,Bortezomib,DBMET01124,Bortezomib metabolite M23 or M24 (2),"Cytochrome P450 3A4, Cytochrome P450 2C19, Cytochrome P450 1A2, Cytochrome P450 2D6",DB00188
DB00190,Carbidopa,DBMET00637,"3,4-Dihydroxyphenylacetone",,DB00190
DB00190,Carbidopa,DBMET00698,3-(3-hydroxyphenyl)-2-methyllactic acid,,DB00190
DB00190,Carbidopa,DBMET00699,3-(3-hydroxyphenyl)-2-methylpropionic acid,,DB00190
DB00190,Carbidopa,DBMET00700,"3-(3,4-dihydroxyphenyl)-2-methylpropionic acid",,DB00190
DB00190,Carbidopa,DBMET00701,3-(4-hydroxy-3-methoxyphenyl)-2-methyllactic acid,,DB00190
DB00190,Carbidopa,DBMET00702,3-(4-hydroxy-3-methoxyphenyl)-2-methylpropionic acid,,DB00190
DB00193,Tramadol,DBMET00324,O-Desmethyltramadol,Cytochrome P450 2D6,DB00193
DB00193,Tramadol,DBMET00343,N-Desmethyltramadol,"Cytochrome P450 3A4, Cytochrome P450 2B6",DB00193
