parent_name,child_name,parent_smiles,child_smiles,source,fps
1-(4-methoxyphenyl)piperazine,1-(4-hydroxyphenyl)piperazine,COc1ccc(N2CCNCC2)cc1,Oc1ccc(N2CCNCC2)cc1,MetXBioDB,[0 0 0 ... 0 0 0]
"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine",1-methyl-4-phenylpyridin-1-ium,CN1CC=C(c2ccccc2)CC1,C[n+]1ccc(-c2ccccc2)cc1,MetXBioDB,[0 0 0 ... 0 0 0]
"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine",pOH-MPTP,CN1CC=C(c2ccccc2)CC1,CN1CC=C(c2ccc(O)cc2)CC1,MetXBioDB,[0 0 0 ... 0 0 0]
1-nitropyrene,3-OH-1-nitropyrene,O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34,O=[N+]([O-])c1cc(O)c2ccc3cccc4ccc1c2c34,MetXBioDB,[0 0 0 ... 0 0 0]
1-nitropyrene,"trans-4,5- Dihydrodiol- 1-nitropyrene",O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34,O=[N+]([O-])c1ccc2c3c1ccc1cccc(c13)C1OC21,MetXBioDB,[0 0 0 ... 0 0 0]
1-nitropyrene,6-OH-1- nitropyrene,O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34,O=[N+]([O-])c1ccc2ccc3c(O)ccc4ccc1c2c43,MetXBioDB,[0 0 0 ... 0 0 0]
1-nitropyrene,8-OH-1-nitropyrene,O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34,O=[N+]([O-])c1ccc2ccc3ccc(O)c4ccc1c2c34,MetXBioDB,[0 0 0 ... 0 0 0]
"1-propanol, 3-[3-(1-piperidinylmethyl)phenoxy]-",,OCCCOc1cccc(CN2CCCCC2)c1,Oc1cccc(CN2CCCCC2)c1,MetXBioDB,[0 0 1 ... 0 0 0]
"1-propanol, 3-[3-(1-piperidinylmethyl)phenoxy]-",,OCCCOc1cccc(CN2CCCCC2)c1,OCCCOc1cccc(CN2CCCCC2O)c1,MetXBioDB,[0 0 0 ... 0 0 0]
"1,2-dichlorobenzene","2,3-dichlorophenol",Clc1ccccc1Cl,Oc1cccc(Cl)c1Cl,MetXBioDB,[0 0 0 ... 0 0 0]
"1,2-dichlorobenzene","3,4-dichlorophenol",Clc1ccccc1Cl,Oc1ccc(Cl)c(Cl)c1,MetXBioDB,[0 0 0 ... 0 0 0]
"1,2,4-trichlorobenzene","2,3,5-trichlorophenol",Clc1ccc(Cl)c(Cl)c1,Oc1cc(Cl)cc(Cl)c1Cl,MetXBioDB,[0 0 0 ... 0 0 0]
"1,2,4-trichlorobenzene","2,3,6-trichlorophenol",Clc1ccc(Cl)c(Cl)c1,Oc1c(Cl)ccc(Cl)c1Cl,MetXBioDB,[0 0 0 ... 0 0 0]
"1,2,4-trichlorobenzene","2,4,5-trichlorophenol",Clc1ccc(Cl)c(Cl)c1,Oc1cc(Cl)c(Cl)cc1Cl,MetXBioDB,[0 0 0 ... 0 0 0]
1'-nitrosonornicotine,,O=NN1CCCC1c1cccnc1,O=NN1C(O)CCC1c1cccnc1,MetXBioDB,[0 0 0 ... 0 0 0]
1'-nitrosonornicotine,,O=NN1CCCC1c1cccnc1,O=NN1CCCC1(O)c1cccnc1,MetXBioDB,[0 0 0 ... 0 1 0]
11_oxo_delta8_tetrahydrocannabinol,,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C=O)CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C(=O)O)CC21,MetXBioDB,[0 0 0 ... 0 0 0]
2-(1-piperazinyl)pyrimidine,,c1cnc(N2CCNCC2)nc1,Oc1cnc(N2CCNCC2)nc1,Both,[0 0 0 ... 0 0 0]
2-acetamidofluorene,N-Hydroxy-2-acetamidofluorene,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,CC(=O)N(O)c1ccc2c(c1)Cc1ccccc1-2,MetXBioDB,[0 0 0 ... 0 0 0]
2-acetamidofluorene,1-OH-AFF,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,CC(=O)Nc1ccc2c(c1)Cc1cccc(O)c1-2,MetXBioDB,[0 0 0 ... 0 0 0]
2-acetamidofluorene,5-OH-AFF,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,CC(=O)Nc1ccc2c(c1)CC1(O)CC=CC=C21,MetXBioDB,[0 0 0 ... 0 0 0]
"2-chloro-3-pyridin-3-yl-5,6,7,8-tetrahydroindolizine-1-carboxamide",rac-RPR 127025,NC(=O)c1c(Cl)c(-c2cccnc2)n2c1CCCC2,NC(=O)c1c(Cl)c(-c2cccnc2)n2c1C(O)CCC2,MetXBioDB,[0 0 0 ... 0 0 0]
"2-chloro-3-pyridin-3-yl-5,6,7,8-tetrahydroindolizine-1-carboxamide",RPR 122701,NC(=O)c1c(Cl)c(-c2cccnc2)n2c1CCCC2,NC(=O)c1c(Cl)c(-c2ccc[n+]([O-])c2)n2c1CCCC2,MetXBioDB,[0 0 0 ... 0 0 0]
2-naphthylamine,N-Hydroxy-2-naphthalenamine,Nc1ccc2ccccc2c1,ONc1ccc2ccccc2c1,MetXBioDB,[0 0 0 ... 0 0 0]
2-nitropyrene,2-aminopyrene,O=[N+]([O-])c1cc2ccc3cccc4ccc(c1)c2c34,Nc1cc2ccc3cccc4ccc(c1)c2c34,MetXBioDB,[0 0 0 ... 0 0 0]
2-oxoquazepam,3-Hydroxy-2-oxoquazepam,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(F)(F)F,O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(F)(F)F,Both,[0 0 0 ... 0 0 0]
2-oxoquazepam,N-Desalkyl-2-oxoquazepam,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(F)(F)F,OC1=Nc2ccc(Cl)cc2C(c2ccccc2F)=NC1,MetXBioDB,[0 0 0 ... 0 0 0]
2-phenylphenol,"2,5-dihydroxybiphenyl",Oc1ccccc1-c1ccccc1,Oc1ccc(O)c(-c2ccccc2)c1,MetXBioDB,[0 0 0 ... 0 0 0]
2-propylquinoline,,CCCc1ccc2ccccc2n1,CCCc1ccc2c(n1)C=CC1OC21,MetXBioDB,[0 0 0 ... 0 0 0]
2-propylquinoline,,CCCc1ccc2ccccc2n1,CCCc1ccc2c(n1)C1OC1C=C2,MetXBioDB,[0 0 0 ... 0 0 0]
2-propylquinoline,,CCCc1ccc2ccccc2n1,OCCCc1ccc2ccccc2n1,MetXBioDB,[0 0 0 ... 0 0 0]
2-propylquinoline,,CCCc1ccc2ccccc2n1,CCC(O)c1ccc2ccccc2n1,MetXBioDB,[0 1 0 ... 0 0 0]
"2,2-dichloro-1,1,1-trifluoroethane",Trifluoroacetyl chloride,FC(F)(F)C(Cl)Cl,O=CC(F)(F)F,MetXBioDB,[0 0 0 ... 0 0 0]
"2,2',4,5,5'-pentachlorobiphenyl","2,2',4',5,5'-pentachloro-[1,1'-biphenyl]-4-ol",Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,Oc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,MetXBioDB,[0 0 0 ... 0 0 0]
"2,6-dichlorobenzonitrile",,N#Cc1c(Cl)cccc1Cl,N#CC1=C(Cl)C2OC2C=C1Cl,MetXBioDB,[0 0 0 ... 0 0 0]
"2,6-dichlorobenzonitrile",,N#Cc1c(Cl)cccc1Cl,N#CC1C(Cl)=CC=C2OC21Cl,MetXBioDB,[0 0 0 ... 0 0 0]
2'-methoxyacetophenone,2'-Hydroxyacetophenone,COc1ccccc1C(C)=O,CC(=O)c1ccccc1O,MetXBioDB,[0 0 0 ... 0 0 0]
"2h-1-benzopyran-2-one, 4-(chloromethyl)-7-ethoxy-",4-(Chloromethyl)-7-hydroxychromen-2-one,CCOc1ccc2c(CCl)cc(=O)oc2c1,O=c1cc(CCl)c2ccc(O)cc2o1,MetXBioDB,[0 0 0 ... 0 0 0]
"2h-1-benzopyran-2-one, 7-(pentyloxy)-",,CCCCCOc1ccc2ccc(=O)oc2c1,CCC(O)CCOc1ccc2ccc(=O)oc2c1,MetXBioDB,[0 1 0 ... 0 0 0]
"2h-1-benzopyran-2-one, 7-(pentyloxy)-",,CCCCCOc1ccc2ccc(=O)oc2c1,CC(O)CCCOc1ccc2ccc(=O)oc2c1,MetXBioDB,[0 1 0 ... 0 0 0]
"2h-1-benzopyran-2-one, 7-(pentyloxy)-",,CCCCCOc1ccc2ccc(=O)oc2c1,CCCCC(O)Oc1ccc2ccc(=O)oc2c1,MetXBioDB,[0 1 0 ... 0 0 0]
3-cyano-7-ethoxycoumarin,3-Cyano-7-hydroxycoumarin,CCOc1ccc2cc(C#N)c(=O)oc2c1,N#Cc1cc2ccc(O)cc2oc1=O,MetXBioDB,[0 0 0 ... 0 0 0]
3-cyano-7-methoxycoumarin,3-Cyano-7-hydroxycoumarin,COc1ccc2cc(C#N)c(=O)oc2c1,N#Cc1cc2ccc(O)cc2oc1=O,MetXBioDB,[0 0 0 ... 0 0 0]
3-methylindole,"3-methylindole-2,3-epoxide",Cc1c[nH]c2ccccc12,CC12OC1Nc1ccccc12,MetXBioDB,[0 0 0 ... 0 0 0]
"3,5-pyridinedicarboxylic acid, 1,4-dihydro-2,6-dimethyl-4-(3-nitrophenyl)-, ethyl methyl ester, (4r)-",,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,CCOC(=O)c1c(C)nc(C)c(C(=O)OC)c1-c1cccc([N+](=O)[O-])c1,MetXBioDB,[0 0 0 ... 0 0 0]
"3alpha,7beta,12beta-trihydroxy-5alpha-cholan-24-oic acid",,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(=O)CCC4(C)C3CC(O)C12C,MetXBioDB,[0 1 0 ... 0 0 0]
3s14s-ochratoxin a,,CC1Cc2c(Cl)cc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,CC1OC(=O)c2c(O)c(C(=O)NC(Cc3ccccc3)C(=O)O)cc(Cl)c2C1O,MetXBioDB,[0 1 0 ... 0 0 0]
4_demethyl_olanzapine,,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCNCC1,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCNCC1O,MetXBioDB,[0 0 0 ... 0 0 0]
4-(butylaminomethyl)-7-methoxycoumarin,BHAMC,CCCCNCc1cc(=O)oc2cc(OC)ccc12,CCCCNCc1cc(=O)oc2cc(O)ccc12,MetXBioDB,[0 0 0 ... 0 0 0]
4-(butylaminomethyl)-7-methoxycoumarin,,CCCCNCc1cc(=O)oc2cc(OC)ccc12,COc1ccc2c(CN)cc(=O)oc2c1,MetXBioDB,[0 0 0 ... 0 0 0]
4-(ethylaminomethyl)-7-methoxycoumarin,EHAMC,CCNCc1cc(=O)oc2cc(OC)ccc12,CCNCc1cc(=O)oc2cc(O)ccc12,MetXBioDB,[0 0 0 ... 0 0 0]
4-(ethylaminomethyl)-7-methoxycoumarin,MAMC,CCNCc1cc(=O)oc2cc(OC)ccc12,COc1ccc2c(CN)cc(=O)oc2c1,MetXBioDB,[0 0 0 ... 0 0 0]
"4-(trifluoromethyl)-7-[2,5-bis(trifluoromethyl)benzyloxy]coumarin",HFC,O=c1cc(C(F)(F)F)c2ccc(OCc3cc(C(F)(F)F)ccc3C(F)(F)F)cc2o1,O=c1cc(C(F)(F)F)c2ccc(O)cc2o1,MetXBioDB,[0 0 0 ... 0 0 0]
"4-[(s)-alpha-(trichloromethyl)-4-methoxybenzyl]-1,2-benzenediol",Tris-OH-M methoxychlor,COc1ccc(C(c2ccc(O)c(O)c2)C(Cl)(Cl)Cl)cc1,Oc1ccc(C(c2ccc(O)c(O)c2)C(Cl)(Cl)Cl)cc1,MetXBioDB,[0 1 0 ... 0 0 0]
4-aminobiphenyl,"4-aminobiphenyl, N-oxide",Nc1ccc(-c2ccccc2)cc1,ONc1ccc(-c2ccccc2)cc1,MetXBioDB,[0 0 0 ... 0 0 0]
4-Hydroxytamoxifen,Endoxifen,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,Both,[0 0 1 ... 0 0 0]
4-Hydroxytamoxifen,"3,4-Dihydroxy-Tamoxifen",CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccc(OCCN(C)C)cc1)c1ccc(O)c(O)c1)c1ccccc1,MetXBioDB,[0 0 1 ... 0 0 0]
4-methylaminomethyl-7-methoxycoumarin,N-methyl 7-hydroxy-4-(aminomethyl)-coumarin,CNCc1cc(=O)oc2cc(OC)ccc12,CNCc1cc(=O)oc2cc(O)ccc12,MetXBioDB,[0 0 0 ... 0 0 0]
4-nitro-3-(trifluoromethyl)aniline,2-amino5-nitro-4-(trifluoromethyl)phenol,Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,Nc1cc(C(F)(F)F)c([N+](=O)[O-])cc1O,MetXBioDB,[0 0 0 ... 0 0 0]
4-nitro-3-(trifluoromethyl)aniline,N-[4-nitro-3-(trifluoromethyl)phenyl]-acetamide,Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,C[NH+]([O-])c1ccc([N+](=O)[O-])c(C(F)(F)F)c1,MetXBioDB,[0 0 0 ... 0 1 0]
4-nitroanisole,P-Nitrophenol,COc1ccc([N+](=O)[O-])cc1,O=[N+]([O-])c1ccc(O)cc1,MetXBioDB,[0 0 0 ... 0 0 0]
4-nitropyrene,4-aminopyrene,O=[N+]([O-])c1cc2cccc3ccc4cccc1c4c32,Nc1cc2cccc3ccc4cccc1c4c32,MetXBioDB,[0 0 0 ... 0 0 0]
4-nitropyrene,,O=[N+]([O-])c1cc2cccc3ccc4cccc1c4c32,O=[N+]([O-])c1cc2cccc3c2c2c(cccc12)C(O)C3O,MetXBioDB,[0 0 0 ... 0 0 0]
"4,4'-methylenebis(2-chloroaniline)",,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,Nc1ccc(Cc2ccc(NO)c(Cl)c2)cc1Cl,MetXBioDB,[0 0 0 ... 0 0 0]
"4'-hydroxy-5,6,7,8-tetramethoxyflavone (tangeretin_T27)",OROBOL,COc1c(OC)c(OC)c2c(=O)cc(-c3ccc(O)cc3)oc2c1OC,COc1c(OC)c(OC)c2c(=O)cc(-c3ccc(O)c(O)c3)oc2c1OC,MetXBioDB,[0 0 0 ... 0 0 0]
5-hydroxydiclofenac,"4',5-Dihydroxydiclofenac",O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cc(O)cc1Cl,Both,[0 0 0 ... 0 0 0]
5-methoxytryptamine,Serotonin,COc1ccc2[nH]cc(CCN)c2c1,NCCc1c[nH]c2ccc(O)cc12,MetXBioDB,[0 0 0 ... 0 0 0]
5-methylchrysene,"5-Methyl-1,2-dihydrochrysene-1,2-diol",Cc1cc2ccccc2c2ccc3ccccc3c12,Cc1cc2ccccc2c2ccc3c(c12)C=CC(O)C3O,MetXBioDB,[0 0 0 ... 0 0 0]
58c80,298C84,CC(C)(C)C1CCC(C2=C(O)C(=O)c3ccccc3C2=O)CC1,CC(C)(CO)C1CCC(C2=C(O)C(=O)c3ccccc3C2=O)CC1,MetXBioDB,[0 1 0 ... 0 0 0]
6-chrysenamine,"6-MeC-1,2-diol",Nc1cc2c3ccccc3ccc2c2ccccc12,Nc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C=C3,MetXBioDB,[0 0 0 ... 0 0 0]
6-methylchrysene,"6-MeC-1,2-diol",Cc1cc2c3ccccc3ccc2c2ccccc12,Cc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C=C3,MetXBioDB,[0 0 0 ... 0 0 0]
6-nitrochrysene,N-hydroxy-6-AC,O=[N+]([O-])c1cc2c3ccccc3ccc2c2ccccc12,ONc1cc2c3ccccc3ccc2c2ccccc12,MetXBioDB,[0 0 0 ... 0 0 0]
6-nitrochrysene,"1,2-DHD-6-NC ",O=[N+]([O-])c1cc2c3ccccc3ccc2c2ccccc12,O=[N+]([O-])c1cc2c3c(ccc2c2ccccc12)C(O)C(O)C=C3,MetXBioDB,[0 0 0 ... 0 0 0]
7-benzyloxy-4-trifluoromethylcoumarin,7-hydroxy-4-triuoromethylcoumarin (HFC),O=c1cc(C(F)(F)F)c2ccc(OCc3ccccc3)cc2o1,O=c1cc(C(F)(F)F)c2ccc(O)cc2o1,MetXBioDB,[0 0 0 ... 0 0 0]
7-benzyloxyquinoline,7-Hydroxyquinoline,c1ccc(COc2ccc3cccnc3c2)cc1,O=C1C=Cc2cccnc2C1,MetXBioDB,[0 0 0 ... 0 0 0]
7-ethoxycoumarin,Umbelliferone,CCOc1ccc2ccc(=O)oc2c1,O=c1ccc2ccc(O)cc2o1,MetXBioDB,[0 0 0 ... 0 0 0]
7-ethoxycoumarin,,CCOc1ccc2ccc(=O)oc2c1,CCOc1ccc2c(O)cc(=O)oc2c1,MetXBioDB,[0 0 0 ... 0 0 0]
7-ethoxyresorufin,Resorufin,CCOc1ccc2nc3ccc(=O)cc-3oc2c1,O=c1ccc2nc3ccc(O)cc3oc-2c1,MetXBioDB,[0 1 0 ... 0 0 0]
7-methoxycoumarin,Umbelliferone,COc1ccc2ccc(=O)oc2c1,O=c1ccc2ccc(O)cc2o1,MetXBioDB,[0 0 0 ... 0 0 0]
7-methoxycoumarin,4-Hydroxy-7-methoxycoumarin,COc1ccc2ccc(=O)oc2c1,COc1ccc2c(O)cc(=O)oc2c1,MetXBioDB,[0 0 0 ... 0 0 0]
7-methylbenz(c)acridine,,Cc1c2ccccc2nc2c1ccc1ccccc12,Cc1c2c(nc3c1ccc1ccccc13)C=CC(O)C2O,MetXBioDB,[0 0 0 ... 0 0 0]
7-methylbenz(c)acridine,,Cc1c2ccccc2nc2c1ccc1ccccc12,Cc1c2ccccc2nc2c1c(O)c(O)c1ccccc12,MetXBioDB,[0 0 0 ... 0 0 0]
7-methylbenz(c)acridine,,Cc1c2ccccc2nc2c1ccc1ccccc12,Cc1c2ccccc2nc2c1ccc1c(O)c(O)ccc12,MetXBioDB,[0 0 0 ... 0 0 0]
7-methylbenz(c)acridine,,Cc1c2ccccc2nc2c1ccc1ccccc12,OCc1c2ccccc2nc2c1ccc1ccccc12,MetXBioDB,[0 0 0 ... 0 0 0]
8-hydroxyefavirenz,"8,14-diOH-efavirenz",OC1=Nc2c(O)cc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,OC1=Nc2c(O)cc(Cl)cc2C(C#CC2(O)CC2)(C(F)(F)F)O1,MetXBioDB,[0 0 0 ... 0 0 0]
9-anthraldehyde,,O=Cc1c2ccccc2cc2ccccc12,O=C(O)c1c2ccccc2cc2ccccc12,MetXBioDB,[0 0 0 ... 0 0 0]
9-cis-retinal,4-hydroxy-9-cis-retinals,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=O,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,MetXBioDB,[0 0 0 ... 0 0 0]
"Lopinavir, D-valine diastereomer-",,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCN=C1O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)N=C1O,MetXBioDB,[0 1 0 ... 0 0 0]
abt_378,,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCN=C1O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)=NC1=O,MetXBioDB,[0 1 0 ... 0 0 0]
1â€[(2S)â€4â€(5â€benzylthiophenâ€2â€yl)butâ€3â€ynâ€2â€yl]â€1â€hydroxyurea,ABT-515,CC(C#Cc1ccc(Cc2ccccc2)s1)N(O)C(N)=O,CC(C#Cc1ccc(C(O)c2ccccc2)s1)N(O)C(N)=O,MetXBioDB,[0 1 0 ... 0 0 0]
"1-[Amino-(3,4-dichloroanilino)methylidene]-2-propan-2-ylguanidine",,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)c(Cl)c1,CC(C)(O)NC(=N)NC(=N)Nc1ccc(Cl)c(Cl)c1,MetXBioDB,[0 0 0 ... 0 0 0]
ac1ldic9,2-oxo-clopidogrel,COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,COC(=O)C(c1ccccc1Cl)N1CCC2=C(CC(=O)S2)C1,MetXBioDB,[0 1 0 ... 0 0 0]
ac1mip3e,N-deethylated  ac1mip3e,CCN(CC)CC#CC(C)(C)OC(=O)C(O)(c1ccccc1)C1CCCCC1,CCNCC#CC(C)(C)OC(=O)C(O)(c1ccccc1)C1CCCCC1,MetXBioDB,[0 0 1 ... 0 0 0]
[5-(Diethylamino)-2-methylpent-3-yn-2-yl] (2S)-2-cyclohexyl-2-hydroxy-2-phenylacetate,4-cis-OH ac1mip3e,CCN(CC)CC#CC(C)(C)OC(=O)C(O)(c1ccccc1)C1CCCCC1,CCN(CC)CC#CC(C)(C)OC(=O)C(O)(c1ccccc1)C1CCC(O)CC1,MetXBioDB,[0 0 0 ... 0 0 0]
ac1ocg1j,,CNC(C)Cc1ccccc1OC,CNC(C)Cc1ccccc1O,MetXBioDB,[0 1 0 ... 0 0 0]
ac1ocg1j,,CNC(C)Cc1ccccc1OC,CNC(C)Cc1cc(O)ccc1OC,MetXBioDB,[0 1 0 ... 0 0 0]
pimobendan,,COc1ccc(-c2nc3cc(C4=NN=C(O)CC4C)ccc3[nH]2)cc1,CC1CC(O)=NN=C1c1ccc2[nH]c(-c3ccc(O)cc3)nc2c1,MetXBioDB,[0 0 0 ... 0 0 0]
aceclofenac,4'-OH-aceclofenac,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,Both,[0 0 0 ... 0 0 0]
aceclofenac,5-OH-aceclofenac,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(O)COC(=O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,Both,[0 0 0 ... 0 0 0]
aceclofenac,Diclofenac,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,MetXBioDB,[0 0 0 ... 0 0 0]
acetanilide,Acetaminophen,CC(=O)Nc1ccccc1,CC(=O)Nc1ccc(O)cc1,MetXBioDB,[0 0 0 ... 0 0 0]
acetanilide,N-Hydroxy-N-phenylacetamide,CC(=O)Nc1ccccc1,CC(=O)N(O)c1ccccc1,MetXBioDB,[0 0 0 ... 0 0 0]
adinazolam,N-demethyladinazolam,CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,CNCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,MetXBioDB,[0 0 0 ... 0 0 0]
albendazole,,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,CCC[S+]([O-])c1ccc2nc(NC(=O)OC)[nH]c2c1,MetXBioDB,[0 0 0 ... 0 0 0]
alfentanil,N-phenylpropionamide,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,CCC(=O)Nc1ccccc1,Both,[0 0 0 ... 0 0 0]
alfentanil,Noralfentanil,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,CCC(=O)N(c1ccccc1)C1(COC)CCNCC1,Both,[0 0 0 ... 0 0 0]
alfentanil,"2‐(4‐ethyl‐5‐oxo‐1,2,3,4‐tetrazol‐1‐yl)acetaldehyde",CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,CCn1nnn(CC=O)c1=O,Both,[0 0 0 ... 0 0 0]
alilusem,,Cc1ccccc1C(=O)N1CCC(=NOS(=O)(=O)O)c2ccc(Cl)cc21,O=C(c1ccccc1CO)N1CCC(=NOS(=O)(=O)O)c2ccc(Cl)cc21,MetXBioDB,[0 0 0 ... 0 0 0]
almotriptan,2-OH-almotriptan,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3O)cc12,Both,[0 0 0 ... 0 0 0]
almotriptan,methyl(2-{5-[(pyrrolidine-1-sulfonyl)methyl]-1H-indol-3-yl}ethyl)amine,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,CNCCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,Both,[0 0 0 ... 0 0 0]
alphacetylmethadol,norLAAM,CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,CCC(OC(C)=O)C(CC(C)NC)(c1ccccc1)c1ccccc1,Both,[0 1 0 ... 0 0 0]
alprazolam,4-Hydroxyalprazolam,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,Both,[0 0 0 ... 0 0 0]
alprazolam,Beta-Hydroxyalprazolam,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,OCc1nnc2n1-c1ccccc1C(c1ccccc1)=NC2O,Both,[0 0 0 ... 0 0 0]
ambroxol,"4-Aminocyclohexanol, cis-",Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,NC1CCC(O)CC1,MetXBioDB,[0 0 0 ... 0 0 0]
ambroxol,"2-Amino-3,5-dibromobenzaldehyde",Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,Nc1c(Br)cc(Br)cc1C=O,MetXBioDB,[0 0 0 ... 0 0 0]
Ametryn,,CCN=c1nc(SC)[nH]c(=NC(C)C)[nH]1,CSc1nc(=N)[nH]c(=NC(C)C)[nH]1,MetXBioDB,[0 1 0 ... 0 0 0]
Ametryn,,CCN=c1nc(SC)[nH]c(=NC(C)C)[nH]1,CCN=c1[nH]c(SC)nc(=N)[nH]1,MetXBioDB,[0 0 0 ... 0 0 0]
aminopyrine,"4-(Dimethylamino)-5-methyl-2-phenyl-1,2-dihydro-3H-pyrazol-3-one",CN(C)c1cn(C)n(-c2ccccc2)c1=O,CN(C)c1c[nH]n(-c2ccccc2)c1=O,MetXBioDB,[0 1 0 ... 0 0 0]
aminopyrine,N-Desmethylaminopyrine,CN(C)c1cn(C)n(-c2ccccc2)c1=O,CNc1cn(C)n(-c2ccccc2)c1=O,MetXBioDB,[0 0 0 ... 0 0 0]
amiodarone,N-Desethylamiodarone,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCNCC)c(I)c1,Both,[0 0 0 ... 0 0 0]
amitriptyline,Nortriptyline,CN(C)CCC=C1c2ccccc2CCc2ccccc21,CNCCC=C1c2ccccc2CCc2ccccc21,Both,[0 0 0 ... 0 0 0]
amitriptyline,E-10-OH-amitriptyline,CN(C)CCC=C1c2ccccc2CCc2ccccc21,CN(C)CCC=C1c2ccccc2CC(O)c2ccccc21,Both,[1 0 0 ... 0 0 0]
