parent_id	parent_name	child_id	child_name	enzymes	origin	reactants	products	source	tanimoto	set
DB00279	Liothyronine	DBMET00559	Triiodothyronine sulfate		DB00451	NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O	NC(Cc1cc(I)c(Oc2ccc(OS(=O)(=O)O)c(I)c2)c(I)c1)C(=O)O	DrugBank	0.7083333333333334	train
DB06700	Desvenlafaxine	DBMET00437	N,O-Didesmethylvenlafaxine	Cytochrome P450 3A4, Cytochrome P450 2C19, Cytochrome P450 2C9	DB00285	CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1	CNCC(c1ccc(O)cc1)C1(O)CCCCC1	DrugBank	0.6410256410256411	train
DB06700	Desvenlafaxine	DBMET00967	O-Desmethylvenlafaxine glucuronide		DB00285	CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1	NCC(c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)C1(O)CCCCC1	DrugBank	0.3278688524590163	train
DB00295	Morphine	DBMET02313	Morphine ethereal sulfate		DB00295	CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5	CN1CCC23c4c5ccc(OS(=O)(=O)O)c4OC2C(OS(=O)(=O)O)C=CC3C1C5	DrugBank	0.5625	train
DB00295	Morphine	DBMET00649	Normorphine		DB00295	CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5	Oc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341	DrugBank	0.6	train
DB00316	Acetaminophen	DBMET00580	Acetaminophen glucuronide	UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 1-6, UDP-glucuronosyltransferase 1A1, UDP-glucuronosyltransferase 2B15, UDP-glucuronosyltransferase 1A10	DB03783	CC(=O)Nc1ccc(O)cc1	CC(=O)Nc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1	Both	0.3658536585365853	train
DB00316	Acetaminophen	DBMET00653	Acetaminophen sulfate	Sulfotransferase 1A1, Sulfotransferase 1A3, Sulfotransferase 2A1	DB03783	CC(=O)Nc1ccc(O)cc1	CC(=O)Nc1ccc(OS(=O)(=O)O)cc1	Both	0.5	train
DB00316	Acetaminophen	DBMET00243	NAPQI	Cytochrome P450 2E1, Cytochrome P450 3A4, Cytochrome P450 1A2, Cytochrome P450 2D6, Cytochrome P450 2A6	DB03783	CC(=O)Nc1ccc(O)cc1	CC(=O)N=C1C=CC(=O)C=C1	Both	0.2580645161290322	train
DB00318	Codeine	DBMET00340	norcodeine	Cytochrome P450 3A4	DB00318	COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341	COc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341	Both	0.6379310344827587	train
DB00318	Codeine	DBMET00660	Codeine-6-glucuronide	UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 2B4	DB00318	COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341	COc1ccc2c3c1OC1C(OC4OC(C(=O)O)C(O)C(O)C4O)C=CC4C(C2)N(C)CCC341	Both	0.6376811594202898	train
DB00540	Nortriptyline	DBMET00052	E-10-Hydroxynortriptyline	Cytochrome P450 2D6	DB00321	CNCCC=C1c2ccccc2CCc2ccccc21	CNCCC=C1c2ccccc2CC(O)c2ccccc21	Both	0.65	train
DB00540	Nortriptyline	DBMET00053	Desmethylnortriptyline	Cytochrome P450 2C19	DB00321	CNCCC=C1c2ccccc2CCc2ccccc21	NCCC=C1c2ccccc2CCc2ccccc21	Both	0.6176470588235294	train
DB00327	Hydromorphone	DBMET00866	Hydromorphone-3-glucuronide	UDP-glucuronosyltransferase 1A3, UDP-glucuronosyltransferase 2B7	DB15465	CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5	CN1CCC23c4c5ccc(OC6OC(C(=O)O)C(O)C(O)C6O)c4OC2C(=O)CCC3C1C5	Both	0.6323529411764706	train
DB00327	Hydromorphone	DBMET00179	Norhydromorphone	Cytochrome P450 3A4, Cytochrome P450 2C9	DB15465	CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5	O=C1CCC2C3Cc4ccc(O)c5c4C2(CCN3)C1O5	Both	0.625	train
DB00279	Liothyronine	DBMET02578	Reverse triiodothyronine (rT3)	Thyroxine 5-deiodinase	DB00451	NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O	NC(Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O	DrugBank	0.56	train
DB00624	Testosterone	DBMET01762	2alpha-hydroxytestosterone	Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19	DB01420	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	CC12CC(O)C(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	Both	0.7021276595744681	train
DB00624	Testosterone	DBMET01764	15alpha-hydroxytestosterone	Cytochrome P450 3A4	DB01420	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CC(O)C12	Both	0.7021276595744681	train
DB00624	Testosterone	DBMET01766	16alpha-hydroxytestosterone	Cytochrome P450 3A4, Cytochrome P450 2B6	DB01420	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)C(O)CC12	Both	0.7333333333333333	train
DB00624	Testosterone	DBMET00556	Testosterone sulfate		DB01420	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OS(=O)(=O)O)CCC12	Both	0.6666666666666666	train
DB00624	Testosterone	DBMET00558	Dihydrotestosterone	3-oxo-5-alpha-steroid 4-dehydrogenase 2	DB01420	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O	DrugBank	0.5	train
DB00624	Testosterone	DBMET02835	1β-hydroxy-testosterone	Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19	DB01420	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	CC12CCC3C(CCC4=CC(=O)CC(O)C43C)C1CCC2O	DrugBank	0.6808510638297872	train
DB00624	Testosterone	DBMET00562	Testosterone glucuronide	UDP-glucuronosyltransferase 2B17	DB01420	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC3OC(C(=O)O)C(O)C(O)C3O)CCC12	Both	0.5737704918032787	train
DB00624	Testosterone	DBMET02837	11β-hydroxy-testosterone	Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19	DB01420	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(O)CCC12	DrugBank	0.7021276595744681	train
DB00624	Testosterone	DBMET00571	5-alpha-Dihydrotestosterone glucuronide		DB01420	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	CC12CCC(=O)CC1CCC1C2CCC2(C)C(OC3OC(C(=O)O)C(O)C(O)C3O)CCC12	DrugBank	0.2916666666666667	train
DB00624	Testosterone	DBMET00392	6-beta-hydroxytestosterone	Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19	DB01420	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	CC12CCC(=O)C=C1C(O)CC1C2CCC2(C)C(O)CCC12	Both	0.6666666666666666	train
DB01536	Androstenedione	DBMET02830	5-alpha androstanedione		DB01420	CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O	CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2=O	DrugBank	0.4680851063829787	train
DB00627	Niacin	DBMET02629	Niacinamide		DB12911	O=C(O)c1cccnc1	NC(=O)c1cccnc1	DrugBank	0.6538461538461539	train
DB00627	Niacin	DBMET02630	Nicotinuric Acid		DB12911	O=C(O)c1cccnc1	O=C(O)CNC(=O)c1cccnc1	DrugBank	0.5625	train
DB00627	Niacin	DBMET02631	Niacinamide N-oxide		DB12911	O=C(O)c1cccnc1	NC(=O)c1ccc[n+]([O-])c1	DrugBank	0.25	train
DB00627	Niacin	DBMET02632	Trigonelline		DB12911	O=C(O)c1cccnc1	C[n+]1cccc(C(=O)[O-])c1	DrugBank	0.25	train
DB00627	Niacin	DBMET02634	N1-methyl-2-pyridone-5-carboxamide		DB12911	O=C(O)c1cccnc1	Cn1cc(C(N)=O)ccc1=O	DrugBank	0.2162162162162162	train
DB00635	Prednisone	DBMET02859	17α,21-dihydroxy-pregnan-1,4,6-trien-3,11,30-trione (M-XVII)		DB15566	CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	CC12C=CC(=O)C=C1C=CC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	DrugBank	0.6333333333333333	train
DB00635	Prednisone	DBMET02860	20α-dihydro-prednisone (M-V)		DB15566	CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO	DrugBank	0.6779661016949152	train
DB00635	Prednisone	DBMET02863	6α-hydroxy-prednisone (M-XIII)		DB15566	CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	CC12C=CC(=O)C=C1C(O)CC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	DrugBank	0.6949152542372882	train
DB14681	Cortisone	DBMET02902	Tetrahydrocortisone		DB00741	CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	CC12CCC(O)CC1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	DrugBank	0.5396825396825397	train
DB14681	Cortisone	DBMET02903	Dihydrocortisol		DB00741	CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO	DrugBank	0.6779661016949152	train
DB00982	Isotretinoin	DBMET03635	13-cis-4-Oxoretinoic acid		DB00755	CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O	CC(C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC(C)=CC(=O)O	DrugBank	0.7021276595744681	train
DB00982	Isotretinoin	DBMET03636	13-cis-Retinoyl-beta-glucuronide	UDP-glucuronosyltransferase 2B7	DB00755	CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O	CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O	Both	0.6271186440677966	train
DB00891	Sulfapyridine	DBMET03575	5'-hydroxysulfapyridine		DB00795	Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1	Nc1ccc(S(=O)(=O)Nc2ccc(O)cn2)cc1	DrugBank	0.5897435897435898	train
DB13919	Candesartan	DBMET00005	O-Deethylated candesartan	Cytochrome P450 2C9	DB00796	CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1	O=C(O)c1cccc2nc(O)n(Cc3ccc(-c4ccccc4-c4nn[nH]n4)cc3)c12	DrugBank	0.5882352941176471	train
DB13919	Candesartan	DBMET00006	Candesartan N2-glucuronide	UDP-glucuronosyltransferase 1A3	DB00796	CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1	CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnnn2C2OC(C(=O)O)C(O)C(O)C2O)cc1	DrugBank	0.6075949367088608	train
DB13919	Candesartan	DBMET00007	Candesartan O-glucuronide	Prostaglandin G/H synthase 1	DB00796	CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1	CCOc1nc2cccc(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	DrugBank	0.5802469135802469	train
DB00806	Pentoxifylline	DBMET03232	M4, Pentoxifylline C-5 carboxylic acid		DB00806	CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	Cn1cnc2c1c(=O)n(CCCCC(=O)O)c(=O)n2C	DrugBank	0.8	train
DB00806	Pentoxifylline	DBMET03233	M5, Pentoxifylline C-4 carboxylic acid		DB00806	CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	Cn1cnc2c1c(=O)n(CCCC(=O)O)c(=O)n2C	DrugBank	0.7560975609756098	train
DB00806	Pentoxifylline	DBMET03234	M6, 7-demethylated pentoxifylline	Cytochrome P450 1A2	DB00806	CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	CC(=O)CCCCn1c(=O)c2[nH]cnc2n(C)c1=O	DrugBank	0.6086956521739131	train
DB12406	Lisofylline	DBMET03230	M2, Pentoxifylline external diol		DB12406	CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	Cn1cnc2c1c(=O)n(CCCCC(O)CO)c(=O)n2C	DrugBank	0.7727272727272727	train
DB12406	Lisofylline	DBMET03231	M3, Pentoxifylline internal diol		DB12406	CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	CC(O)C(O)CCCn1c(=O)c2c(ncn2C)n(C)c1=O	Both	0.75	train
DB12406	Lisofylline	DBMET03235	M7, 7-demethylated M1 Pentoxifylline	Cytochrome P450 1A2	DB12406	CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	CC(O)CCCCn1c(=O)c2[nH]cnc2n(C)c1=O	DrugBank	0.625	train
DB00860	Prednisolone	DBMET02848	Δ6-prednisolone (M-XI)		DB15566	CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	CC12C=CC(=O)C=C1C=CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	DrugBank	0.6333333333333333	train
DB00860	Prednisolone	DBMET02849	20α-dihydro-prednisolone (M-III)		DB15566	CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(O)CO	DrugBank	0.6896551724137931	train
DB00860	Prednisolone	DBMET02851	6αhydroxy-prednisolone (M-VII)		DB15566	CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	DrugBank	0.7068965517241379	train
DB00956	Hydrocodone	DBMET00420	norhydrocodone	Cytochrome P450 3A4	DB15465	COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314	COc1ccc2c3c1OC1C(=O)CCC4C(C2)NCCC314	Both	0.6551724137931034	train
DB00956	Hydrocodone	DBMET02686	6-α-hydrocodol		DB15465	COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314	COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341	DrugBank	0.6551724137931034	train
DB00327	Hydromorphone	DBMET02685	6-α-hydromorphol		DB15465	CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5	CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5	DrugBank	0.6545454545454545	train
DB00982	Isotretinoin	DBMET02554	4-hydroxy-13-cis-retinoic acid		DB00755	CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O	CC(C=CC1=C(C)C(O)CCC1(C)C)=CC=CC(C)=CC(=O)O	Both	0.6666666666666666	train
DB00988	Dopamine	DBMET00534	6-Hydroxydopamine		DB01235	NCCc1ccc(O)c(O)c1	NCCc1cc(O)c(O)cc1O	DrugBank	0.4814814814814814	train
DB00988	Dopamine	DBMET00565	Dopamine 4-sulfate		DB01235	NCCc1ccc(O)c(O)c1	NCCc1ccc(OS(=O)(=O)O)c(O)c1	DrugBank	0.5294117647058824	train
DB00988	Dopamine	DBMET00573	Dopamine 3-O-sulfate		DB01235	NCCc1ccc(O)c(O)c1	NCCc1ccc(O)c(OS(=O)(=O)O)c1	Both	0.5454545454545454	train
DB00988	Dopamine	DBMET00587	Dopamine glucuronide		DB01235	NCCc1ccc(O)c(O)c1	NCCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1	Both	0.391304347826087	train
DB00988	Dopamine	DBMET00614	Dopamine quinone		DB01235	NCCc1ccc(O)c(O)c1	NCCC1=CC(=O)C(=O)C=C1	DrugBank	0.2352941176470588	train
DB01024	Mycophenolic acid	DBMET00767	6-O-desmethyl-mycophenolic acid	Cytochrome P450 2C8, Cytochrome P450 3A4, Cytochrome P450 3A5	DB00688	COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2	CC(=CCc1c(O)c(C)c2c(c1O)C(=O)OC2)CCC(=O)O	Both	0.7959183673469388	train
DB01024	Mycophenolic acid	DBMET00917	Mycophenolic acid-7-O-glucuronide	UDP-glucuronosyltransferase 1A8, UDP-glucuronosyltransferase 1A10, UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 1A7, UDP-glucuronosyltransferase 1A1	DB00688	COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2	COc1c(C)c2c(c(OC3OC(C(=O)O)C(O)C(O)C3O)c1CC=C(C)CCC(=O)O)C(=O)OC2	Both	0.65625	train
DB01024	Mycophenolic acid	DBMET00662	Mycophenolic acid-acyl glucuronide	UDP-glucuronosyltransferase 2B7	DB00688	COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2	COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)C(=O)OC2	DrugBank	0.671875	train
DB13873	Fenofibric acid	DBMET02797	Fenofibryl Glucuronide	UDP-glucuronosyltransferase 1A9	DB01039	CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O	CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O	DrugBank	0.54	train
DB13873	Fenofibric acid	DBMET02798	Reduced Fenofibric Acid	Carbonyl reductase [NADPH] 1, Aldo-keto reductase family 1 member C1, Aldo-keto reductase family 1 member C2, Aldo-keto reductase family 1 member C3, Aldo-keto reductase family 1 member B1	DB01039	CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O	CC(C)(Oc1ccc(C(O)c2ccc(Cl)cc2)cc1)C(=O)O	DrugBank	0.6756756756756757	train
DB01042	Melphalan	DBMET03698	Monohydroxymelphalan		DB16627	NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O	NC(Cc1ccc(N(CCO)CCCl)cc1)C(=O)O	DrugBank	0.8888888888888888	train
DB01042	Melphalan	DBMET03699			DB16627	NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O	NC(Cc1ccc(N(CCO)CCO)cc1)C(=O)O	DrugBank	0.75	train
DB02362	Aminobenzoic acid	DBMET03290	4-Acetaminobenzoic acid		DB01086	Nc1ccc(C(=O)O)cc1	CC(=O)Nc1ccc(C(=O)O)cc1	DrugBank	0.4615384615384615	train
DB00988	Dopamine	DBMET02451	Dopamine-3-O-glucuronide		DB01235	NCCc1ccc(O)c(O)c1	NCCc1ccc(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1	DrugBank	0.4090909090909091	train
DB00988	Dopamine	DBMET02440	3-Methoxytyramine	Catechol O-methyltransferase	DB01235	NCCc1ccc(O)c(O)c1	COc1cc(CCN)ccc1O	DrugBank	0.6206896551724138	train
DB00988	Dopamine	DBMET02445	3,4-Dihydroxyphenylacetaldehyde (DOPAL)	Monoamine oxidase	DB01235	NCCc1ccc(O)c(O)c1	O=CCc1ccc(O)c(O)c1	DrugBank	0.5	train
DB01576	Dextroamphetamine	DBMET00540	Norephedrine		DB01255	CC(N)Cc1ccccc1	CC(N)C(O)c1ccccc1	DrugBank	0.3928571428571428	train
DB01576	Dextroamphetamine	DBMET03721	4-Hydroxy-d-amphetamine		DB01255	CC(N)Cc1ccccc1	CC(N)Cc1ccc(O)cc1	Both	0.6	train
DB01576	Dextroamphetamine	DBMET02222	Phenylacetone		DB01255	CC(N)Cc1ccccc1	CC(=O)Cc1ccccc1	DrugBank	0.3571428571428571	train
DB01536	Androstenedione	DBMET01585	6beta-hydroxy-androstenedione	Cytochrome P450 3A4	DB01420	CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O	CC12CCC3C(CC(O)C4=CC(=O)CCC43C)C1CCC2=O	Both	0.6	train
DB01914	D-glucose	DBMET01478	Glucose-6-phosphate	Hexokinase-1	DB11217	O=CC(O)C(O)C(O)C(O)CO	O=CC(O)C(O)C(O)C(O)COP(=O)(O)O	DrugBank	0.5	train
DB04557	Arachidonic Acid	DBMET01593	5-HETE	Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 2C9	DB13854	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	CCCCCC=CCC=CCC=CC=CC(O)CCCC(=O)O	Both	0.6486486486486487	train
DB04557	Arachidonic Acid	DBMET01594	7-HETE	Cytochrome P450 1A2, Cytochrome P450 3A4	DB13854	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	CCCCCC=CCC=CCC=CC(O)C=CCCCC(=O)O	Both	0.7575757575757576	train
DB04557	Arachidonic Acid	DBMET01595	10-HETE	Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 3A4	DB13854	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	CCCCCC=CCC=CC(O)C=CCC=CCCCC(=O)O	Both	0.78125	train
DB04557	Arachidonic Acid	DBMET01596	13-HETE	Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 3A4	DB13854	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	CCCCCC=CC(O)C=CCC=CCC=CCCCC(=O)O	Both	0.7575757575757576	train
DB04557	Arachidonic Acid	DBMET01597	20-HETE	Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2A6	DB13854	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	O=C(O)CCCC=CCC=CCC=CCC=CCCCCCO	Both	0.6666666666666666	train
DB04557	Arachidonic Acid	DBMET01598	19-HETE	Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2E1	DB13854	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	CC(O)CCCC=CCC=CCC=CCC=CCCCC(=O)O	Both	0.6060606060606061	train
DB04557	Arachidonic Acid	DBMET01599	18-HETE	Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2E1	DB13854	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	CCC(O)CCC=CCC=CCC=CCC=CCCCC(=O)O	Both	0.6176470588235294	train
DB04557	Arachidonic Acid	DBMET01600	17-HETE	Cytochrome P450 1A1, Cytochrome P450 1A2	DB13854	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	CCCC(O)CC=CCC=CCC=CCC=CCCCC(=O)O	Both	0.6285714285714286	train
DB04557	Arachidonic Acid	DBMET01601	16-HETE	Cytochrome P450 1A1, Cytochrome P450 1A2	DB13854	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	CCCCC(O)C=CCC=CCC=CCC=CCCCC(=O)O	Both	0.6764705882352942	train
DB04557	Arachidonic Acid	DBMET01602	14,15-EET	Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2D6	DB13854	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	CCCCCC1OC1CC=CCC=CCC=CCCCC(=O)O	Both	0.631578947368421	train
DB04557	Arachidonic Acid	DBMET01603	11,12-EET	Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2D6	DB13854	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	CCCCCC=CCC1OC1CC=CCC=CCCCC(=O)O	Both	0.7352941176470589	train
DB04557	Arachidonic Acid	DBMET01604	8,9-EET	Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2D6	DB13854	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	CCCCCC=CCC=CCC1OC1CC=CCCCC(=O)O	Both	0.7352941176470589	train
DB04557	Arachidonic Acid	DBMET01605	5,6-EET	Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2D6	DB13854	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	CCCCCC=CCC=CCC=CCC1OC1CCCC(=O)O	Both	0.631578947368421	train
DB04557	Arachidonic Acid	DBMET01606	15-HETE	Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2C8	DB13854	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	CCCCCC(O)C=CC=CCC=CCC=CCCCC(=O)O	Both	0.6486486486486487	train
DB04557	Arachidonic Acid	DBMET01607	12-HETE	Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2C9	DB13854	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	CCCCCC=CCC(O)C=CC=CCC=CCCCC(=O)O	Both	0.6756756756756757	train
DB04557	Arachidonic Acid	DBMET01608	11-HETE	Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2C8	DB13854	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	CCCCCC=CC=CC(O)CC=CCC=CCCCC(=O)O	Both	0.6756756756756757	train
DB04557	Arachidonic Acid	DBMET01609	9-HETE	Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 2C9	DB13854	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	CCCCCC=CCC=CCC(O)C=CC=CCCCC(=O)O	Both	0.6756756756756757	train
DB04557	Arachidonic Acid	DBMET01610	8-HETE	Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 2C9	DB13854	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	CCCCCC=CCC=CC=CC(O)CC=CCCCC(=O)O	Both	0.6756756756756757	train
DB06700	Desvenlafaxine	DBMET02409	Benzyl hydroxy desvenlafaxine		DB00285	CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1	CN(C)CC(c1ccc(O)c(O)c1)C1(O)CCCCC1	DrugBank	0.717948717948718	train
DB06700	Desvenlafaxine	DBMET02410	Cyclohexane ring hydroxy desvenlafaxine		DB00285	CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1	CN(C)CC(c1ccc(O)cc1)C1(O)CCC(O)CC1	DrugBank	0.717948717948718	train
DB06700	Desvenlafaxine	DBMET02411	Desvenlafaxine O-glucuronide	UDP-glucuronosyltransferase 1A1, UDP-glucuronosyltransferase 1A3, UDP-glucuronosyltransferase 2B4, UDP-glucuronosyltransferase 2B15, UDP-glucuronosyltransferase 2B17	DB00285	CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1	CN(C)CC(c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)C1(O)CCCCC1	DrugBank	0.5	train
