parent_name	child_name	reactants	products	origin	source	set	possible_products
Linagliptin M504(2)	Linagliptin M476(1)	C(n1c(=O)c2n(CC#CC)c(NCCCC(=O)C(=O)O)nc2n(C)c1=O)c1nc(C)c2c(n1)cccc2	C(n1c(=O)c2n(CC#CC)c(NCCCC(=O)O)nc2n(C)c1=O)c1nc(C)c2c(n1)cccc2	DB08882	DrugBank	train	C(n1c(=O)c2n(CC#CC)c(NCCCC(=O)O)nc2n(C)c1=O)c1nc(C)c2c(n1)cccc2
Linagliptin M506(1)	Linagliptin M504(2)	c1cc2c(c(C)nc(Cn3c(=O)c4n(CC#CC)c(NCCCC(C(=O)O)O)nc4n(C)c3=O)n2)cc1	c1cc2c(c(C)nc(Cn3c(=O)c4n(CC#CC)c(NCCCC(C(=O)O)=O)nc4n(C)c3=O)n2)cc1	DB08882	DrugBank	train	c1cc2c(c(C)nc(Cn3c(=O)c4n(CC#CC)c(NCCCC(C(=O)O)=O)nc4n(C)c3=O)n2)cc1
Acalabrutinib M7 Metabolite (ACP-5531)	Acalabrutinib M10 Metabolite (ACP-5461)	C(=C(C)SCC(N)C(=O)NCC(=O)O)C(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2n1ccnc2N	C(=C(C)SCC(N)C(=O)O)C(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2n1ccnc2N	DB11703	DrugBank	train	C(=C(C)SCC(N)C(=O)O)C(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2n1ccnc2N
Mupirocin	Monic acid	C1(CC(C)=CC(=O)OCCCCCCCCC(=O)O)C(O)C(O)C(CC2OC2C(C)C(C)O)CO1	C1(CC(C)=CC(=O)O)C(O)C(O)C(CC2OC2C(C)C(C)O)CC1	DB00410	DrugBank	train	C1(CC(C)=CC(=O)O)C(O)C(O)C(CC2OC2C(C)C(C)O)CC1
Phylloquinone	Vitamin K 7 Carbon Metabolite	C1(=O)C(CC=C(C)CCCC(C)CCCC(C)CCCC(C)C)=C(C)C(=O)c2c1cccc2	C1(=O)C(CC=C(C)CCC(=O)O)=C(C)C(=O)c2c1cccc2	DB01022	DrugBank	train	C1(=O)C(CC=C(C)CCC(=O)O)=C(C)C(=O)c2c1cccc2
Hydroxyvitamin K1	Phylloquinone carboxylic acid metabolite	OCC(CCCC(CCCC(CCCC(C)=CCC1=C(C)C(=O)c2c(cccc2)C1=O)C)C)C	OC(C(CCCC(CCCC(CCCC(C)=CCC1=C(C)C(=O)c2c(cccc2)C1=O)C)C)C)=O	DB01022	DrugBank	train	OC(C(CCCC(CCCC(CCCC(C)=CCC1=C(C)C(=O)c2c(cccc2)C1=O)C)C)C)=O
Hydroxyfarnesol		C(=C(CCC=C(C)CO)C)CCC(C)=CCO	C(=C(CCC=C(C)COC1OC(C(=O)O)C(O)C(O)C1O)C)CCC(C)=CCO	Hydroxyfarnesol	MetXBioDB	train	C(=C(CCC=C(C)COC1OC(C(=O)O)C(O)C(O)C1O)C)CCC(C)=CCO
Hydralazine pyruvate hydrazone	Hydralazine pyruvate hydrazone tricyclic dehydration product	c1(NN=C(C)C(=O)O)nncc2c1cccc2	c12nnc(C)c(=O)n1ncc1c2cccc1	DB01275	DrugBank	train	c12nnc(C)c(=O)n1ncc1c2cccc1
R-10(S)-Hydroxywarfarin	(E)-dehydrowarfarin	c1cccc(C(c2c(O)c3ccccc3oc2=O)C(C(C)=O)O)c1	c1cccc(C(c2c(O)c3ccccc3oc2=O)=CC(C)=O)c1	DB00682	DrugBank	train	c1cccc(C(c2c(O)c3ccccc3oc2=O)=CC(C)=O)c1
O-desmethyl-3-hydroxy-nabumetone	reduced O-desmethyl-3-hydroxy-nabumetone	C(C(C(C)=O)O)c1ccc2c(c1)ccc(O)c2	C(C(C(C)O)O)c1ccc2c(c1)ccc(O)c2	DB00461	DrugBank	train	C(C(C(C)O)O)c1ccc2c(c1)ccc(O)c2
Amrubicin	amrubicinol	c12c(O)c3c(c(O)c1C(=O)c1c(cccc1)C2=O)C(OC1CC(O)C(O)CO1)CC(C(C)=O)(N)C3	c12c(O)c3c(c(O)c1C(=O)c1c(cccc1)C2=O)C(OC1CCC(O)C(O)O1)CC(C(C)O)(N)C3	DB06263	DrugBank	train	c12c(O)c3c(c(O)c1C(=O)c1c(cccc1)C2=O)C(OC1CCC(O)C(O)O1)CC(C(C)O)(N)C3
17ÃŽÂ²-OH-progesterone	17Beta-21-dihydroxyprogesterone	C12CCC(C(C)=O)(O)C1(C)CCC1C2CCC2=CC(=O)CCC12C	C12CCC(C(CO)=O)(O)C1(C)CCC1C2CCC2=CC(=O)CCC12C	17ÃŽÂ²-OH-progesterone	MetXBioDB	train	C12CCC(C(CO)=O)(O)C1(C)CCC1C2CCC2=CC(=O)CCC12C
Dydrogesterone	20-dihydrodydrogesterone	C1C2(C)C3CCC4(C)C(C(C)=O)CCC4C3C=CC2=CC(=O)C1	C1C2(C)C3CCC4(C)C(C(C)C)CCC4C3C=CC2=CC(=C)C1	DB00378	DrugBank	train	C1C2(C)C3CCC4(C)C(C(C)C)CCC4C3C=CC2=CC(=C)C1
pregnenolone		C1CC2(C)C3CCC4(C)C(C(C)=O)CCC4C3CC=C2CC1O	C1CC2(C)C3CCC4(C)C(C(CO)=O)CCC4C3CC=C2CC1O	pregnenolone	MetXBioDB	train	C1CC2(C)C3CCC4(C)C(C(CO)=O)CCC4C3CC=C2CC1O
11-Hydroxyprogesterone		C12=CC(=O)CCC1(C)C1C(O)CC3(C)C(C(C)=O)CCC3C1CC2	C12=CC(=O)CCC1(C)C1C(OC3OC(C(=O)O)C(O)C(O)C3O)CC3(C)C(C(C)=O)CCC3C1CC2	11-Hydroxyprogesterone	MetXBioDB	train	C12=CC(=O)CCC1(C)C1C(OC3OC(C(=O)O)C(O)C(O)C3O)CC3(C)C(C(C)=O)CCC3C1CC2
progesterone	16beta-OH-progesterone	C1C2(C)C(C(C)=O)CCC2C2C(C1)C1(C)C(=CC(=O)CC1)CC2	C1C2(C)C(C(C)=O)C(O)CC2C2C(C1)C1(C)C(=CC(=O)CC1)CC2	progesterone	MetXBioDB	train	C1C2(C)C(C(C)=O)C(O)CC2C2C(C1)C1(C)C(=CC(=O)CC1)CC2
Ganaxolone	16-OH ganaxolone	C1C2C3CCC(C(C)=O)C3(C)CCC2C2(C)C(C1)CC(C)(O)CC2	C1C2C3CC(O)C(C(C)=O)C3(C)CCC2C2(C)C(C1)CC(C)(O)CC2	DB05087	DrugBank	train	C1C2C3CC(O)C(C(C)=O)C3(C)CCC2C2(C)C(C1)CC(C)(O)CC2
cis-6-(2-acetylvinylthio)purine		c12ncnc(SC=CC(C)=O)c1ncn2	c12ncnc(SC(C=C(C)O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)c1ncn2	cis-6-(2-acetylvinylthio)purine	MetXBioDB	train	c12ncnc(SC(C=C(C)O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)c1ncn2
Acalabrutinib M23 Metabolite (ACP-5134)	Acalabrutinib M24 Metabolite	c1cc(-c2nc(C3N(C(CC(C)=O)=O)CCC3)n3c2c(N)ncc3)ccc1C(=O)Nc1ccccn1	c1cc(-c2nc(C3N(C(CCC)=O)CCC3)n3c2c(N)ncc3)ccc1C(=O)Nc1ccccn1	DB11703	DrugBank	train	c1cc(-c2nc(C3N(C(CCC)=O)CCC3)n3c2c(N)ncc3)ccc1C(=O)Nc1ccccn1
Acenocoumarol	7-Hydroxy-R-acenocoumarol	c1(C(CC(C)=O)c2c(O)c3ccccc3oc2=O)ccc(N(=O)O)cc1	c1(C(CC(C)=O)c2c(O)c3ccc(O)cc3oc2=O)ccc(N(=O)O)cc1	DB01418	Both	train	c1(C(CC(C)=O)c2c(O)c3ccc(O)cc3oc2=O)ccc(N(=O)O)cc1
6-Hydroxywarfarin	Warfarin 6-O-glucuronide	O=C(C)CC(c1ccccc1)c1c(O)c2cc(O)ccc2oc1=O	O=C(C)CC(c1ccccc1)c1c(O)c2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc2oc1=O	warfarin-r	MetXBioDB	train	O=C(C)CC(c1ccccc1)c1c(O)c2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc2oc1=O
7-Hydroxywarfarin	Warfarin 7-O-glucuronide	c1(O)c(C(CC(C)=O)c2ccccc2)c(=O)oc2c1ccc(O)c2	c1(O)c(C(CC(C)=O)c2ccccc2)c(=O)oc2c1ccc(OC1OC(C(=O)O)C(O)C(O)C1O)c2	warfarin-s	MetXBioDB	train	c1(O)c(C(CC(C)=O)c2ccccc2)c(=O)oc2c1ccc(OC1OC(C(=O)O)C(O)C(O)C1O)c2
8-Hydroxywarfarin	Warfarin 8-O-glucuronide	c1cc(C(CC(C)=O)c2c(O)c3cccc(O)c3oc2=O)ccc1	c1cc(C(CC(C)=O)c2c(O)c3cccc(OC4OC(C(=O)O)C(O)C(O)C4O)c3oc2=O)ccc1	warfarin-r	MetXBioDB	train	c1cc(C(CC(C)=O)c2c(O)c3cccc(OC4OC(C(=O)O)C(O)C(O)C4O)c3oc2=O)ccc1
Warfarin	R-10(R)-Hydroxywarfarin	c1cc(C(CC(C)=O)c2c(O)c3ccccc3oc2=O)ccc1	c1cc(C(C(C(C)=O)O)c2c(O)c3ccccc3oc2=O)ccc1	DB00682	DrugBank	train	c1cc(C(C(C(C)=O)O)c2c(O)c3ccccc3oc2=O)ccc1
Warfarin	R-Warfarin-S-Alcohol	c12c(c(O)c(C(CC(C)=O)c3ccccc3)c(=O)o1)cccc2	c12c(c(O)c(C(CC(C)O)c3ccccc3)c(=O)o1)cccc2	DB00682	DrugBank	train	c12c(c(O)c(C(CC(C)O)c3ccccc3)c(=O)o1)cccc2
warfarin-r	#NAME?	c1ccc(C(CC(C)=O)c2c(O)oc3c(c2=O)cccc3)cc1	c1ccc(C(CC(C)=O)c2c(O)oc3c(c2=O)ccc(O)c3)cc1	warfarin-r	MetXBioDB	train	c1ccc(C(CC(C)=O)c2c(O)oc3c(c2=O)ccc(O)c3)cc1
Irbesartan derivative M6	Irbesartan derivative M2	C1C2(N=C(CCC(C)=O)N(Cc3ccc(-c4ccccc4-c4nnnn4)cc3)C2=O)CCC1	C1C2(N=C(CCC(C)=O)N(Cc3ccc(-c4ccccc4-c4nnnn4)cc3)C2=O)CC(O)C1	DB01029	DrugBank	train	C1C2(N=C(CCC(C)=O)N(Cc3ccc(-c4ccccc4-c4nnnn4)cc3)C2=O)CC(O)C1
Genz-258162	Genz-399240	C1CCN(CC(NC(CCCCCC(C)=O)=O)C(O)c2ccc3c(c2)OCCO3)C1	C1CCN(CC(NC(CCCCC(=O)O)=O)C(O)c2ccc3c(c2)OCCO3)C1	DB09039	DrugBank	train	C1CCN(CC(NC(CCCCC(=O)O)=O)C(O)c2ccc3c(c2)OCCO3)C1
Pentoxifylline	M6, 7-demethylated pentoxifylline	C(C(C)=O)CCCn1c(=O)c2n(C)cnc2n(C)c1=O	C(C(C)=O)CCCn1c(=O)c2ncnc2n(C)c1=O	DB00806	DrugBank	train	C(C(C)=O)CCCn1c(=O)c2ncnc2n(C)c1=O
4-(6-Hydroxy-2-naphthyl)- butan-2-one	4-(6-hydroxy-2-naphthyl)- butan-2-ol	c1c2c(ccc(CCC(C)=O)c2)cc(O)c1	c1c2c(ccc(CCC(C)O)c2)cc(O)c1	DB00461	DrugBank	train	c1c2c(ccc(CCC(C)O)c2)cc(O)c1
4-(6-Hydroxy-2-naphthyl)- butan-2-one glucuronide	4-(6-Hydroxy-2-naphthyl)- butan-2-one glucuronide glycine conjugate	C1(O)C(O)C(C(=O)O)OC(Oc2ccc3c(ccc(CCC(C)=O)c3)c2)C1O	C1(O)C(O)C(C(=O)NCC(=O)O)OC(Oc2ccc3c(ccc(CCC(C)=O)c3)c2)C1O	DB00461	DrugBank	train	C1(O)C(O)C(C(=O)NCC(=O)O)OC(Oc2ccc3c(ccc(CCC(C)=O)c3)c2)C1O
3,4-Dihydroxyphenylacetone	3,4-Dihydroxyphenylacetone glucuronide	C(C)(=O)Cc1ccc(O)c(O)c1	C(C)(=O)Cc1ccc(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1	DB00190	DrugBank	train	C(C)(=O)Cc1ccc(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1
1-(3-trifluoromethyl-phenyl)-propan-2-one	1-(3-trifluoromethyl-phenyl)-propan-1,2-diol	CC(Cc1cccc(C(F)(F)F)c1)=O	CC(C(c1cccc(C(F)(F)F)c1)O)O	DB00574	DrugBank	train	CC(C(c1cccc(C(F)(F)F)c1)O)O
Indiplon	N-Desmethylindiplon	N(C(C)=O)(c1cccc(-c2ccnc3n2ncc3C(=O)c2cccs2)c1)C	N(C(C)=O)c1cccc(-c2ccnc3n2ncc3C(=O)c2cccs2)c1	DB12590	Both	train	N(C(C)=O)c1cccc(-c2ccnc3n2ncc3C(=O)c2cccs2)c1
N-hydroxy-2-acetylaminofluorene		c1c2c(ccc1)-c1ccc(N(C(C)=O)O)cc1C2	c1c2c(ccc1)-c1ccc(N(C(C)=O)OS(=O)(=O)O)cc1C2	N-hydroxy-2-acetylaminofluorene	MetXBioDB	train	c1c2c(ccc1)-c1ccc(N(C(C)=O)OS(=O)(=O)O)cc1C2
Ketoconazole ketone hydroxyl intermediate	M5 (Ketoconazole)	C1(=O)N(CC2(c3ccc(Cl)cc3Cl)OCC(COc3ccc(N4CCN(C(C)=O)CC4)cc3)O2)C(O)NC1	C1(=O)N(CC2(c3ccc(Cl)cc3Cl)OCC(COc3ccc(N4CCN(C(C)=O)CC4)cc3)O2)C(=O)NC1	DB01026	DrugBank	train	C1(=O)N(CC2(c3ccc(Cl)cc3Cl)OCC(COc3ccc(N4CCN(C(C)=O)CC4)cc3)O2)C(=O)NC1
Ketoconazole dihydroxyl intermediate	M3 (Ketoconazole)	c1c(N2CCN(C(C)=O)CC2)ccc(OCC2COC(CN3C=NC(O)C3O)(c3ccc(Cl)cc3Cl)O2)c1	c1c(N2CCN(C(C)=O)CC2)ccc(OCC2COC(CNC=N)(c3ccc(Cl)cc3Cl)O2)c1	DB01026	DrugBank	train	c1c(N2CCN(C(C)=O)CC2)ccc(OCC2COC(CNC=N)(c3ccc(Cl)cc3Cl)O2)c1
Ketoconazole epoxide intermediate	Ketoconazole dihydroxyl intermediate	O=C(C)N1CCN(c2ccc(OCC3COC(CN4C=NC5C4O5)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	O=C(C)N1CCN(c2ccc(OCC3COC(CN4C=NC(O)C4O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	DB01026	DrugBank	train	O=C(C)N1CCN(c2ccc(OCC3COC(CN4C=NC(O)C4O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
Ketoconazole ketone intermediate	Ketoconazole ketone hydroxyl intermediate	c1cc(N2CCN(C(C)=O)CC2)ccc1OCC1COC(CN2C=NCC2=O)(c2ccc(Cl)cc2Cl)O1	c1cc(N2CCN(C(C)=O)CC2)ccc1OCC1COC(CN2C(O)NCC2=O)(c2ccc(Cl)cc2Cl)O1	DB01026	DrugBank	train	c1cc(N2CCN(C(C)=O)CC2)ccc1OCC1COC(CN2C(O)NCC2=O)(c2ccc(Cl)cc2Cl)O1
M3 (Ketoconazole)	M4 (Ketoconazole)	c1(OCC2COC(CNC=N)(c3ccc(Cl)cc3Cl)O2)ccc(N2CCN(C(C)=O)CC2)cc1	c1(OCC2COC(CN)(c3ccc(Cl)cc3Cl)O2)ccc(N2CCN(C(C)=O)CC2)cc1	DB01026	DrugBank	train	c1(OCC2COC(CN)(c3ccc(Cl)cc3Cl)O2)ccc(N2CCN(C(C)=O)CC2)cc1
M8 (Ketoconazole)	M6 (Ketoconazole)	C(C)(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)c(O)c2)CC1	C(C)(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)c(O)c2O)CC1	DB01026	DrugBank	train	C(C)(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)c(O)c2O)CC1
M9 (Ketoconazole)	M10 (Ketoconazole)	c1c(OCC2COC(Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)ccc(N2CCN(C(C)=O)CC2O)c1	c1c(OCC2COC(Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)ccc(NCCNC(C)=O)c1	DB01026	DrugBank	train	c1c(OCC2COC(Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)ccc(NCCNC(C)=O)c1
Ketoconazole	M8 (Ketoconazole)	c1(C2(Cn3ccnc3)OCC(COc3ccc(N4CCN(C(C)=O)CC4)cc3)O2)ccc(Cl)cc1Cl	c1(C2(Cn3ccnc3)OCC(COc3ccc(N4CCN(C(C)=O)CC4)cc3O)O2)ccc(Cl)cc1Cl	DB01026	DrugBank	train	c1(C2(Cn3ccnc3)OCC(COc3ccc(N4CCN(C(C)=O)CC4)cc3O)O2)ccc(Cl)cc1Cl
cyclic N-Acetylserotonin		c1(O)cc2c3c(nc2cc1)N(C(C)=O)CC3	c1(OC2OC(C(=O)O)C(O)C(O)C2O)cc2c3c(nc2cc1)N(C(C)=O)CC3	cyclic N-Acetylserotonin	MetXBioDB	train	c1(OC2OC(C(=O)O)C(O)C(O)C2O)cc2c3c(nc2cc1)N(C(C)=O)CC3
L-Acetylleucine	Leucine	N(C(CC(C)C)C(=O)O)C(C)=O	NC(CC(C)C)C(=O)O	DB16956	DrugBank	train	NC(CC(C)C)C(=O)O
n_ac_dfec	N-Ac-DFEC-SO	FC(C(C(SCC(NC(C)=O)C(=O)O)(F)F)OCF)F	FC(C(C([SH](CC(NC(C)=O)C(=O)O)O)(F)F)OCF)F	n_ac_dfec	MetXBioDB	train	FC(C(C([SH](CC(NC(C)=O)C(=O)O)O)(F)F)OCF)F
n_ac_ffvc	N-Ac-FFVC-SO	O=C(C)NC(CSC(F)=C(OCF)C(F)F)C(=O)O	O=C(C)NC(C[SH](C(F)=C(OCF)C(F)F)O)C(=O)O	n_ac_ffvc	MetXBioDB	train	O=C(C)NC(C[SH](C(F)=C(OCF)C(F)F)O)C(=O)O
Linezolid	PNU-142586	C1(CNC(C)=O)CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1	C1(CNC(C)=O)CN(c2ccc(N(CCO)CC(=O)O)c(F)c2)C(=O)O1	DB00601	DrugBank	train	C1(CNC(C)=O)CN(c2ccc(N(CCO)CC(=O)O)c(F)c2)C(=O)O1
N1-acetyltriethylenetetramine	N1, N10-diacetyltriethylenetetramine	NCCNCCNCCNC(C)=O	N(CCNCCNCCNC(C)=O)C(C)=O	DB06824	DrugBank	train	N(CCNCCNCCNC(C)=O)C(C)=O
M10 (Ketoconazole)	M15 (Ketoconazole)	c1cc(NCCNC(C)=O)ccc1OCC1COC(Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1	c1cc(N)ccc1OCC1COC(Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1	DB01026	DrugBank	train	c1cc(N)ccc1OCC1COC(Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1
N-Acetyl-5-hydroxytryptamine	N-Acetyl-5-hydroxytryptamine glucuronide	C(C)(=O)NCCc1cnc2c1cc(O)cc2	C(C)(=O)NCCc1cnc2c1cc(OC1OC(C(=O)O)C(O)C(O)C1O)cc2	DB01065	Both	train	C(C)(=O)NCCc1cnc2c1cc(OC1OC(C(=O)O)C(O)C(O)C1O)cc2
Unnamed hydralazine metabolite	3-methyl-s-triazolophthalazine	c1ccc2c(NNC(C)=O)nncc2c1	c1ccc2c3nnc(C)n3ncc2c1	DB01275	DrugBank	train	c1ccc2c3nnc(C)n3ncc2c1
N-Acetylbenzidine	N-Acetylbenzidine, N-glucuronide	c1(-c2ccc(NC(C)=O)cc2)ccc(N)cc1	c1(-c2ccc(NC(C)=O)cc2)ccc(NC2OC(C(=O)O)C(O)C(O)C2O)cc1	N-Acetylbenzidine	MetXBioDB	train	c1(-c2ccc(NC(C)=O)cc2)ccc(NC2OC(C(=O)O)C(O)C(O)C2O)cc1
acetaminophen	3-Hydroxyacetaminophen	c1(NC(C)=O)ccc(O)cc1	c1(NC(C)=O)ccc(O)c(O)c1	acetaminophen	MetXBioDB	train	c1(NC(C)=O)ccc(O)c(O)c1
O-isopropyl acetaminophen		O=C(Nc1ccc(OC(C)C)cc1)C	O=CNc1ccc(OC)cc1	O-isopropyl acetaminophen	MetXBioDB	train	O=CNc1ccc(OC)cc1
N-acetylsulfamethoxazole	N4-Acetyl-5-OH-sulfamethoxazole	c1cc(NC(C)=O)ccc1S(=O)(=O)Nc1cc(C)on1	c1cc(NC(C)=O)ccc1S(=O)(=O)Nc1cc(CO)on1	DB01015	DrugBank	train	c1cc(NC(C)=O)ccc1S(=O)(=O)Nc1cc(CO)on1
7-acetamido-clonazepam	3-hydroxy-7-acetamido-clonazepam	c1cc(NC(C)=O)cc2c1NC(=O)CN=C2c1ccccc1Cl	c1cc(NC(C)=O)cc2c1NC(=O)C(O)N=C2c1ccccc1Cl	DB01068	DrugBank	train	c1cc(NC(C)=O)cc2c1NC(=O)C(O)N=C2c1ccccc1Cl
2-acetamidofluorene	5-OH-AFF	c12c(cccc1)Cc1c-2ccc(NC(C)=O)c1	C12=CC=CCC1(O)Cc1c2ccc(NC(C)=O)c1	2-acetamidofluorene	MetXBioDB	train	C12=CC=CCC1(O)Cc1c2ccc(NC(C)=O)c1
acetanilide	N-Hydroxy-N-phenylacetamide	c1c(NC(C)=O)cccc1	c1c(N(C(C)=O)O)cccc1	acetanilide	MetXBioDB	train	c1c(N(C(C)=O)O)cccc1
Chloramphenicol 1-acetate	Chloramphenicol 1,3-diacetate	c1c(N(=O)O)ccc(C(OC(C)=O)C(CO)NC(=O)C(Cl)Cl)c1	c1c(N(=O)O)ccc(C(OC(C)=O)C(COC(C)=O)NC(=O)C(Cl)Cl)c1	DB07565	DrugBank	train	c1c(N(=O)O)ccc(C(OC(C)=O)C(COC(C)=O)NC(=O)C(Cl)Cl)c1
Cyproterone acetate	15beta-hydroxycyproterone acetate	C1(Cl)=CC2C3CCC(OC(C)=O)(C(C)=O)C3(C)CCC2C2(C)C1=CC(=O)C1C2C1	C1(Cl)=CC2C3C(O)CC(OC(C)=O)(C(C)=O)C3(C)CCC2C2(C)C1=CC(=O)C1C2C1	DB04839	DrugBank	train	C1(Cl)=CC2C3C(O)CC(OC(C)=O)(C(C)=O)C3(C)CCC2C2(C)C1=CC(=O)C1C2C1
Medroxyprogesterone Acetate (M4)	M-1	OC1CC2(C)C3CCC4(C)C(OC(C)=O)(C(C)=O)CCC4C3CC(C)C2=CC1=O	OC1CC2(C)C3CCC4(C)C(OC(C)=O)(C(C)=O)CCC4C3CC(C)(O)C2=CC1=O	Medroxyprogesterone Acetate (M4)	MetXBioDB	train	OC1CC2(C)C3CCC4(C)C(OC(C)=O)(C(C)=O)CCC4C3CC(C)(O)C2=CC1=O
1β-hydroxymedroxyprogesterone acetate (M-3)	1,2-dehydromedroxyprogesterone acetate (M-5)	C1(C)CC2C3CCC(OC(C)=O)(C(C)=O)C3(C)CCC2C2(C)C1=CC(=O)CC2O	C1(C)CC2C3CCC(OC(C)=O)(C(C)=O)C3(C)CCC2C2(C)C1=CC(=O)C=C2	DB00603	DrugBank	train	C1(C)CC2C3CCC(OC(C)=O)(C(C)=O)C3(C)CCC2C2(C)C1=CC(=O)C=C2
Medroxyprogesterone acetate	2β-hydroxymedroxyprogesterone acetate (M-4)	C1CC2(C)C3CCC4(C)C(OC(C)=O)(C(C)=O)CCC4C3CC(C)C2=CC1=O	C1(O)CC2(C)C3CCC4(C)C(OC(C)=O)(C(C)=O)CCC4C3CC(C)C2=CC1=O	DB00603	Both	train	C1(O)CC2(C)C3CCC4(C)C(OC(C)=O)(C(C)=O)CCC4C3CC(C)C2=CC1=O
Fusidic acid	3-keto fusidic acid	CC(=O)OC1CC2(C)C(C1=C(CCC=C(C)C)C(=O)O)CC(O)C1C2(C)CCC2C1(C)CCC(O)C2C	CC(=O)OC1CC2(C)C(C1=C(C(CC=C(C)C)=O)C(=O)O)CC(O)C1C2(C)CCC2C1(C)CCC(O)C2C	DB02703	DrugBank	train	CC(=O)OC1CC2(C)C(C1=C(C(CC=C(C)C)=O)C(=O)O)CC(O)C1C2(C)CCC2C1(C)CCC(O)C2C
Eslicarbazepine acetate	Eslicarbazepine [(S)-licarbazepine]	NC(=O)N1c2ccccc2CC(OC(C)=O)c2c1cccc2	NC(=O)N1c2ccccc2CC(O)c2c1cccc2	DB09119	DrugBank	train	NC(=O)N1c2ccccc2CC(O)c2c1cccc2
Prednisolone acetate	Prednisolone	C1=CC(=O)C=C2C1(C)C1C(CC2)C2C(C)(CC1O)C(O)(C(=O)COC(C)=O)CC2	C1=CC(=O)C=C2C1(C)C1C(CC2)C2C(C)(CC1O)C(O)(C(=O)CO)CC2	DB15566	DrugBank	train	C1=CC(=O)C=C2C1(C)C1C(CC2)C2C(C)(CC1O)C(O)(C(=O)CO)CC2
Deflazacort	21-Deflazacort	C12=CC(=O)C=CC1(C)C1C(O)CC3(C)C4(C(=O)COC(C)=O)N=C(C)OC4CC3C1CC2	C12=CC(=O)C=CC1(C)C1C(O)CC3(C)C4(C(=O)CO)N=C(C)OC4CC3C1CC2	DB11921	DrugBank	train	C12=CC(=O)C=CC1(C)C1C(O)CC3(C)C4(C(=O)CO)N=C(C)OC4CC3C1CC2
Famciclovir	6-oxo-famciclovir	C(C)(=O)OCC(CCn1cnc2c1nc(N)nc2)COC(C)=O	C(C)(=O)OCC(CCn1cnc2c1nc(=N)nc2O)COC(C)=O	DB00426	DrugBank	train	C(C)(=O)OCC(CCn1cnc2c1nc(=N)nc2O)COC(C)=O
Chloramphenicol 3-acetate	Chloramphenicol 1-acetate	c1(C(C(COC(C)=O)NC(=O)C(Cl)Cl)O)ccc(N(=O)O)cc1	c1(C(C(CO)NC(=O)C(Cl)Cl)OC(C)=O)ccc(N(=O)O)cc1	DB07565	DrugBank	train	c1(C(C(CO)NC(=O)C(Cl)Cl)OC(C)=O)ccc(N(=O)O)cc1
D-alpha-Tocopherol acetate	13'-hydroxychromanol	c12c(C)c(C)c(OC(C)=O)c(C)c1CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2	c12c(C)c(C)c(O)c(C)c1CCC(C)(CCCC(C)CCCC(C)CCCC(C)CO)O2	DB14002	DrugBank	train	c12c(C)c(C)c(O)c(C)c1CCC(C)(CCCC(C)CCCC(C)CCCC(C)CO)O2
Moxisylyte	Deacetyl-thymoxamine	N(CCOc1c(C(C)C)cc(OC(C)=O)c(C)c1)(C)C	N(CCOc1c(C(C)C)ccc(C)c1O)(C)C	DB09205	DrugBank	train	N(CCOc1c(C(C)C)ccc(C)c1O)(C)C
Triflusal	2-hydroxy-4-trifluoromethyl benzoic acid	FC(c1ccc(C(=O)O)c(OC(C)=O)c1)(F)F	FC(c1ccc(C(=O)O)c(O)c1)(F)F	DB08814	DrugBank	train	FC(c1ccc(C(=O)O)c(O)c1)(F)F
Prasugrel	R-95913	c1(C(C(=O)C2CC2)N2CCc3c(cc(OC(C)=O)s3)C2)ccccc1F	c1(C(C(=O)C2CC2)N2CCc3c(cc(O)s3)C2)ccccc1F	DB06209	DrugBank	train	c1(C(C(=O)C2CC2)N2CCc3c(cc(O)s3)C2)ccccc1F
