parent_id	parent_name	child_id	child_name	enzymes	origin	reactants	products	source	tanimoto	set	possible_products
DBMET02388	Linagliptin CD10604	DBMET02389	Linagliptin CD1790		DB08882	CC#CCn1c(N2CCCC(=O)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C	CC#CCn1c(N2CCCC(O)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C	DrugBank	0.7567567567567568	train	CC#CCn1c(N2CCCC(O)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C
DBMET02383	Linagliptin M515(1)	DBMET02385	Linigliptin M531(2)		DB08882	CC#CCn1c(N2CCCC(NC(C)=O)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C	CC#CCn1c(N2CCCC(NC(C)=O)C2O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C	DrugBank	0.7469879518072289	train	CC#CCn1c(N2CCCC(NC(C)=O)C2O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C
DBMET02389	Linagliptin CD1790	DBMET02391	Linagliptin M506(1)		DB08882	CC#CCn1c(N2CCCC(O)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C	CC#CCn1c(NCCCC(O)C(=O)O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C	DrugBank	0.5764705882352941	train	CC#CCn1c(NCCCC(O)C(=O)O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C
DBMET02392	Linagliptin M504(2)	DBMET02393	Linagliptin M476(1)		DB08882	CC#CCn1c(NCCCC(=O)C(=O)O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C	CC#CCn1c(NCCCC(=O)O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C	DrugBank	0.8840579710144928	train	CC#CCn1c(NCCCC(=O)O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C
DBMET02391	Linagliptin M506(1)	DBMET02392	Linagliptin M504(2)		DB08882	CC#CCn1c(NCCCC(O)C(=O)O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C	CC#CCn1c(NCCCC(=O)C(=O)O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C	DrugBank	0.7866666666666666	train	CC#CCn1c(NCCCC(=O)C(=O)O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C
DBMET02886	Acalabrutinib M7 Metabolite (ACP-5531)	DBMET02887	Acalabrutinib M10 Metabolite (ACP-5461)		DB11703	CC(=CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12)SCC(N)C(=O)NCC(=O)O	CC(=CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12)SCC(N)C(=O)O	DrugBank	0.8928571428571429	train	CC(=CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12)SCC(N)C(=O)O
DB00410	Mupirocin	DBMET00912	Monic acid		DB00410	CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O	CC(=CC(=O)O)CC1CCC(CC2OC2C(C)C(C)O)C(O)C1O	DrugBank	0.5384615384615384	train	CC(=CC(=O)O)CC1CCC(CC2OC2C(C)C(C)O)C(O)C1O
DB01022	Phylloquinone	DBMET03366	Vitamin K 7 Carbon Metabolite		DB01022	CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C	CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCC(=O)O	DrugBank	0.625	train	CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCC(=O)O
DBMET03367	Hydroxyvitamin K1	DBMET03368	Phylloquinone carboxylic acid metabolite		DB01022	CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)CO	CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C(=O)O	DrugBank	0.78	train	CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C(=O)O
	Hydroxyfarnesol			UGT	Hydroxyfarnesol	CC(=CCCC(C)=CCCC(C)=CCO)CO	CC(=CCO)CCC=C(C)CCC=C(C)COC1OC(C(=O)O)C(O)C(O)C1O	MetXBioDB	0.3953488372093023	train	CC(=CCO)CCC=C(C)CCC=C(C)COC1OC(C(=O)O)C(O)C(O)C1O
DBMET00864	Hydralazine pyruvate hydrazone	DBMET02814	Hydralazine pyruvate hydrazone tricyclic dehydration product		DB01275	CC(=NNc1nncc2ccccc12)C(=O)O	Cc1nnc2c3ccccc3cnn2c1=O	DrugBank	0.2884615384615384	train	Cc1nnc2c3ccccc3cnn2c1=O
DBMET00047	R-10(S)-Hydroxywarfarin	DBMET02563	(E)-dehydrowarfarin		DB00682	CC(=O)C(O)C(c1ccccc1)c1c(O)c2ccccc2oc1=O	CC(=O)C=C(c1ccccc1)c1c(O)c2ccccc2oc1=O	DrugBank	0.4528301886792453	train	CC(=O)C=C(c1ccccc1)c1c(O)c2ccccc2oc1=O
DBMET02534	O-desmethyl-3-hydroxy-nabumetone	DBMET02531	reduced O-desmethyl-3-hydroxy-nabumetone		DB00461	CC(=O)C(O)Cc1ccc2cc(O)ccc2c1	CC(O)C(O)Cc1ccc2cc(O)ccc2c1	DrugBank	0.6111111111111112	train	CC(O)C(O)Cc1ccc2cc(O)ccc2c1
DB06263	Amrubicin	DBMET02010	amrubicinol	Carbonyl reductase [NADPH] 3	DB06263	CC(=O)C1(N)Cc2c(O)c3c(c(O)c2C(OC2CC(O)C(O)CO2)C1)C(=O)c1ccccc1C3=O	CC(O)C1(N)Cc2c(O)c3c(c(O)c2C(OC2CCC(O)C(O)O2)C1)C(=O)c1ccccc1C3=O	DrugBank	0.5882352941176471	train	CC(O)C1(N)Cc2c(O)c3c(c(O)c2C(OC2CCC(O)C(O)O2)C1)C(=O)c1ccccc1C3=O
	17ÃŽÂ²-OH-progesterone		17Beta-21-dihydroxyprogesterone	CYP2D4; CYP2D6	17ÃŽÂ²-OH-progesterone	CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C	CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO	MetXBioDB	0.7755102040816326	train	CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO
DB00378	Dydrogesterone	DBMET00695	20-dihydrodydrogesterone		DB00378	CC(=O)C1CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C	C=C1C=C2C=CC3C(CCC4(C)C(C(C)C)CCC34)C2(C)CC1	DrugBank	0.5	train	C=C1C=C2C=CC3C(CCC4(C)C(C(C)C)CCC34)C2(C)CC1
	pregnenolone			CYP2C19;CYP2D6	pregnenolone	CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	CC12CCC(O)CC1=CCC1C2CCC2(C)C(C(=O)CO)CCC12	MetXBioDB	0.7755102040816326	train	CC12CCC(O)CC1=CCC1C2CCC2(C)C(C(=O)CO)CCC12
	11-Hydroxyprogesterone			UGT	11-Hydroxyprogesterone	CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C	CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(OC3OC(C(=O)O)C(O)C(O)C3O)CC12C	MetXBioDB	0.671875	train	CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(OC3OC(C(=O)O)C(O)C(O)C3O)CC12C
	progesterone		16beta-OH-progesterone	CYP3A4; CYP1A1; CYP2D6; CYP2C19	progesterone	CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	CC(=O)C1C(O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC21C	MetXBioDB	0.6862745098039216	train	CC(=O)C1C(O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
DB05087	Ganaxolone	DBMET03442	16-OH ganaxolone	Cytochrome P450 3A4	DB05087	CC(=O)C1CCC2C3CCC4CC(C)(O)CCC4(C)C3CCC12C	CC(=O)C1C(O)CC2C3CCC4CC(C)(O)CCC4(C)C3CCC21C	DrugBank	0.6595744680851063	train	CC(=O)C1C(O)CC2C3CCC4CC(C)(O)CCC4(C)C3CCC21C
	cis-6-(2-acetylvinylthio)purine			GST	cis-6-(2-acetylvinylthio)purine	CC(=O)C=CSc1ncnc2[nH]cnc12	CC(O)=CC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)Sc1ncnc2[nH]cnc12	MetXBioDB	0.3611111111111111	train	CC(O)=CC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)Sc1ncnc2[nH]cnc12
DBMET02882	Acalabrutinib M23 Metabolite (ACP-5134)	DBMET02884	Acalabrutinib M24 Metabolite		DB11703	CC(=O)CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12	CCCC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12	DrugBank	0.8472222222222222	train	CCCC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12
DB01418	Acenocoumarol	DBMET00036	6-Hydroxy-R-acenocoumarol	Cytochrome P450 2C9, Cytochrome P450 1A2, Cytochrome P450 2C19	DB01418	CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O	CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2cccc(O)c2oc1=O	Both	0.7692307692307693	train	CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2cccc(O)c2oc1=O
	6-Hydroxywarfarin		Warfarin 6-O-glucuronide	UGT1A9	warfarin-r	CC(=O)CC(c1ccccc1)c1c(O)c2cc(O)ccc2oc1=O	CC(=O)CC(c1ccccc1)c1c(O)c2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc2oc1=O	MetXBioDB	0.5967741935483871	train	CC(=O)CC(c1ccccc1)c1c(O)c2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc2oc1=O
	7-Hydroxywarfarin		Warfarin 7-O-glucuronide	UGT1A9	warfarin-s	CC(=O)CC(c1ccccc1)c1c(O)c2ccc(O)cc2oc1=O	CC(=O)CC(c1ccccc1)c1c(O)c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2oc1=O	MetXBioDB	0.5967741935483871	train	CC(=O)CC(c1ccccc1)c1c(O)c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2oc1=O
	8-Hydroxywarfarin		Warfarin 8-O-glucuronide	UGT1A9	warfarin-r	CC(=O)CC(c1ccccc1)c1c(O)c2cccc(O)c2oc1=O	CC(=O)CC(c1ccccc1)c1c(O)c2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c2oc1=O	MetXBioDB	0.6	train	CC(=O)CC(c1ccccc1)c1c(O)c2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c2oc1=O
DB00682	Warfarin	DBMET02560	R-10(R)-Hydroxywarfarin	Cytochrome P450 3A4	DB00682	CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O	CC(=O)C(O)C(c1ccccc1)c1c(O)c2ccccc2oc1=O	DrugBank	0.6521739130434783	train	CC(=O)C(O)C(c1ccccc1)c1c(O)c2ccccc2oc1=O
	warfarin-r		#NAME?	CYP1A2; CYP1A1; CYP2C8	warfarin-r	CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O	CC(=O)CC(c1ccccc1)c1c(O)oc2cc(O)ccc2c1=O	MetXBioDB	0.7777777777777778	train	CC(=O)CC(c1ccccc1)c1c(O)oc2cc(O)ccc2c1=O
DBMET01057	Irbesartan derivative M6	DBMET01056	Irbesartan derivative M2		DB01029	CC(=O)CCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	CC(=O)CCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	DrugBank	0.7910447761194029	train	CC(=O)CCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
DBMET03449	Genz-258162	DBMET03451	Genz-399240		DB09039	CC(=O)CCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2	O=C(O)CCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2	DrugBank	0.8214285714285714	train	O=C(O)CCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2
DB00806	Pentoxifylline	DBMET03234	M6, 7-demethylated pentoxifylline	Cytochrome P450 1A2	DB00806	CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	CC(=O)CCCCn1c(=O)c2[nH]cnc2n(C)c1=O	DrugBank	0.6086956521739131	train	CC(=O)CCCCn1c(=O)c2[nH]cnc2n(C)c1=O
DBMET02543	4-(6-Hydroxy-2-naphthyl)- butan-2-one	DBMET02537	4-(6-hydroxy-2-naphthyl)- butan-2-ol		DB00461	CC(=O)CCc1ccc2cc(O)ccc2c1	CC(O)CCc1ccc2cc(O)ccc2c1	DrugBank	0.5555555555555556	train	CC(O)CCc1ccc2cc(O)ccc2c1
DBMET02545	4-(6-Hydroxy-2-naphthyl)- butan-2-one glucuronide	DBMET02546	4-(6-Hydroxy-2-naphthyl)- butan-2-one glucuronide glycine conjugate		DB00461	CC(=O)CCc1ccc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc2c1	CC(=O)CCc1ccc2cc(OC3OC(C(=O)NCC(=O)O)C(O)C(O)C3O)ccc2c1	DrugBank	0.7636363636363637	train	CC(=O)CCc1ccc2cc(OC3OC(C(=O)NCC(=O)O)C(O)C(O)C3O)ccc2c1
DBMET00637	3,4-Dihydroxyphenylacetone	DBMET03316	3,4-Dihydroxyphenylacetone glucuronide	UDP-glucuronosyltransferases (UGTs)	DB00190	CC(=O)Cc1ccc(O)c(O)c1	CC(=O)Cc1ccc(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1	DrugBank	0.4444444444444444	train	CC(=O)Cc1ccc(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1
DBMET03178	1-(3-trifluoromethyl-phenyl)-propan-2-one	DBMET03181	1-(3-trifluoromethyl-phenyl)-propan-1,2-diol		DB00574	CC(=O)Cc1cccc(C(F)(F)F)c1	CC(O)C(O)c1cccc(C(F)(F)F)c1	DrugBank	0.4102564102564102	train	CC(O)C(O)c1cccc(C(F)(F)F)c1
DB12590	Indiplon	DBMET01680	N-Desmethylindiplon	Cytochrome P450 3A4, Cytochrome P450 1A2	DB12590	CC(=O)N(C)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1	CC(=O)Nc1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1	Both	0.7096774193548387	train	CC(=O)Nc1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1
	N-hydroxy-2-acetylaminofluorene			SULT1A1	N-hydroxy-2-acetylaminofluorene	CC(=O)N(O)c1ccc2c(c1)Cc1ccccc1-2	CC(=O)N(OS(=O)(=O)O)c1ccc2c(c1)Cc1ccccc1-2	MetXBioDB	0.6136363636363636	train	CC(=O)N(OS(=O)(=O)O)c1ccc2c(c1)Cc1ccccc1-2
DBMET02662	Ketoconazole ketone hydroxyl intermediate	DBMET02664	M5 (Ketoconazole)		DB01026	CC(=O)N1CCN(c2ccc(OCC3COC(CN4C(=O)CNC4O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	CC(=O)N1CCN(c2ccc(OCC3COC(CN4C(=O)CNC4=O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	DrugBank	0.7763157894736842	train	CC(=O)N1CCN(c2ccc(OCC3COC(CN4C(=O)CNC4=O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
DBMET02665	Ketoconazole dihydroxyl intermediate	DBMET02667	M3 (Ketoconazole)		DB01026	CC(=O)N1CCN(c2ccc(OCC3COC(CN4C=NC(O)C4O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	CC(=O)N1CCN(c2ccc(OCC3COC(CNC=N)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	DrugBank	0.726027397260274	train	CC(=O)N1CCN(c2ccc(OCC3COC(CNC=N)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
DBMET02660	Ketoconazole epoxide intermediate	DBMET02665	Ketoconazole dihydroxyl intermediate		DB01026	CC(=O)N1CCN(c2ccc(OCC3COC(CN4C=NC5OC54)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	CC(=O)N1CCN(c2ccc(OCC3COC(CN4C=NC(O)C4O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	DrugBank	0.8450704225352113	train	CC(=O)N1CCN(c2ccc(OCC3COC(CN4C=NC(O)C4O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
DBMET02661	Ketoconazole ketone intermediate	DBMET02662	Ketoconazole ketone hydroxyl intermediate		DB01026	CC(=O)N1CCN(c2ccc(OCC3COC(CN4C=NCC4=O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	CC(=O)N1CCN(c2ccc(OCC3COC(CN4C(=O)CNC4O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	DrugBank	0.7215189873417721	train	CC(=O)N1CCN(c2ccc(OCC3COC(CN4C(=O)CNC4O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
DBMET02667	M3 (Ketoconazole)	DBMET02668	M4 (Ketoconazole)		DB01026	CC(=O)N1CCN(c2ccc(OCC3COC(CNC=N)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	CC(=O)N1CCN(c2ccc(OCC3COC(CN)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	DrugBank	0.7794117647058824	train	CC(=O)N1CCN(c2ccc(OCC3COC(CN)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
DBMET02653	M8 (Ketoconazole)	DBMET02654	M6 (Ketoconazole)	Cytochrome P450 3A4	DB01026	CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)c(O)c2)CC1	CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)c(O)c2O)CC1	DrugBank	0.7974683544303798	train	CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)c(O)c2O)CC1
DBMET02655	M9 (Ketoconazole)	DBMET02656	M12 (Ketoconazole)		DB01026	CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)C(O)C1	CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)C(=O)C1	DrugBank	0.7875	train	CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)C(=O)C1
DB01026	Ketoconazole	DBMET02653	M8 (Ketoconazole)	Cytochrome P450 3A4	DB01026	CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)c(O)c2)CC1	DrugBank	0.8157894736842105	train	CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)c(O)c2)CC1
	cyclic N-Acetylserotonin			UGT	cyclic N-Acetylserotonin	CC(=O)N1CCc2c1[nH]c1ccc(O)cc21	CC(=O)N1CCc2c1[nH]c1ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc21	MetXBioDB	0.5172413793103449	train	CC(=O)N1CCc2c1[nH]c1ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc21
DB16956	L-Acetylleucine	DB00149	Leucine		DB16956	CC(=O)NC(CC(C)C)C(=O)O	CC(C)CC(N)C(=O)O	DrugBank	0.4285714285714285	train	CC(C)CC(N)C(=O)O
	n_ac_dfec		N-Ac-DFEC-SO	CYP3A4	n_ac_dfec	CC(=O)NC(CSC(F)(F)C(OCF)C(F)F)C(=O)O	CC(=O)NC(C[S+]([O-])C(F)(F)C(OCF)C(F)F)C(=O)O	MetXBioDB	0.5833333333333334	train	CC(=O)NC(C[S+]([O-])C(F)(F)C(OCF)C(F)F)C(=O)O
	n_ac_ffvc		N-Ac-FFVC-SO	CYP3A4	n_ac_ffvc	CC(=O)NC(CSC(F)=C(OCF)C(F)F)C(=O)O	CC(=O)NC(C[S+]([O-])C(F)=C(OCF)C(F)F)C(=O)O	MetXBioDB	0.5652173913043478	train	CC(=O)NC(C[S+]([O-])C(F)=C(OCF)C(F)F)C(=O)O
DB00601	Linezolid	DBMET03356	PNU-142586		DB00601	CC(=O)NCC1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1	CC(=O)NCC1CN(c2ccc(N(CCO)CC(=O)O)c(F)c2)C(=O)O1	DrugBank	0.582089552238806	train	CC(=O)NCC1CN(c2ccc(N(CCO)CC(=O)O)c(F)c2)C(=O)O1
DBMET01456	N1-acetyltriethylenetetramine	DBMET01457	N1, N10-diacetyltriethylenetetramine	Diamine acetyltransferase 1	DB06824	CC(=O)NCCNCCNCCN	CC(=O)NCCNCCNCCNC(C)=O	DrugBank	0.7619047619047619	train	CC(=O)NCCNCCNCCNC(C)=O
DBMET02658	M10 (Ketoconazole)	DBMET02659	M15 (Ketoconazole)		DB01026	CC(=O)NCCNc1ccc(OCC2COC(Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)cc1	Nc1ccc(OCC2COC(Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)cc1	DrugBank	0.7123287671232876	train	Nc1ccc(OCC2COC(Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)cc1
DBMET00411	N-Acetyl-5-hydroxytryptamine	DBMET00925	N-Acetyl-5-hydroxytryptamine glucuronide	UDP-glucuronosyltransferases (UGTs)	DB01065	CC(=O)NCCc1c[nH]c2ccc(O)cc12	CC(=O)NCCc1c[nH]c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc12	Both	0.5254237288135594	train	CC(=O)NCCc1c[nH]c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc12
DBMET02820	Unnamed hydralazine metabolite	DBMET02821	3-methyl-s-triazolophthalazine		DB01275	CC(=O)NNc1nncc2ccccc12	Cc1nnc2c3ccccc3cnn12	DrugBank	0.3043478260869565	train	Cc1nnc2c3ccccc3cnn12
	N-Acetylbenzidine		N-Acetylbenzidine, N-glucuronide	UGT1A1; UGT1A4; UGT1A9	N-Acetylbenzidine	CC(=O)Nc1ccc(-c2ccc(N)cc2)cc1	CC(=O)Nc1ccc(-c2ccc(NC3OC(C(=O)O)C(O)C(O)C3O)cc2)cc1	MetXBioDB	0.4285714285714285	train	CC(=O)Nc1ccc(-c2ccc(NC3OC(C(=O)O)C(O)C(O)C3O)cc2)cc1
	acetaminophen		3-Hydroxyacetaminophen	CYP2A6 (major); CYP2E1; CYP1A2; CYP2C8; CYP2C9; CYP3A4	acetaminophen	CC(=O)Nc1ccc(O)cc1	CC(=O)Nc1ccc(O)c(O)c1	MetXBioDB	0.5769230769230769	train	CC(=O)Nc1ccc(O)c(O)c1
	O-isopropyl acetaminophen			CYP1A2	O-isopropyl acetaminophen	CC(=O)Nc1ccc(OC(C)C)cc1	COc1ccc(NC=O)cc1	MetXBioDB	0.3055555555555556	train	COc1ccc(NC=O)cc1
DBMET00017	N-acetylsulfamethoxazole	DBMET01048	N4-Acetyl-5-OH-sulfamethoxazole		DB01015	CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1	CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1	DrugBank	0.7045454545454546	train	CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1
DBMET02278	7-acetamido-clonazepam	DBMET03608	3-hydroxy-7-acetamido-clonazepam		DB01068	CC(=O)Nc1ccc2c(c1)C(c1ccccc1Cl)=NCC(=O)N2	CC(=O)Nc1ccc2c(c1)C(c1ccccc1Cl)=NC(O)C(=O)N2	DrugBank	0.6545454545454545	train	CC(=O)Nc1ccc2c(c1)C(c1ccccc1Cl)=NC(O)C(=O)N2
	2-acetamidofluorene		N-Hydroxy-2-acetamidofluorene	CYP1A2	2-acetamidofluorene	CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2	CC(=O)N(O)c1ccc2c(c1)Cc1ccccc1-2	MetXBioDB	0.55	train	CC(=O)N(O)c1ccc2c(c1)Cc1ccccc1-2
	acetanilide		N-Hydroxy-N-phenylacetamide	CYP2E1	acetanilide	CC(=O)Nc1ccccc1	CC(=O)N(O)c1ccccc1	MetXBioDB	0.4074074074074074	train	CC(=O)N(O)c1ccccc1
DBMET03159	Chloramphenicol 1-acetate	DBMET03160	Chloramphenicol 1,3-diacetate		DB07565	CC(=O)OC(c1ccc([N+](=O)[O-])cc1)C(CO)NC(=O)C(Cl)Cl	CC(=O)OCC(NC(=O)C(Cl)Cl)C(OC(C)=O)c1ccc([N+](=O)[O-])cc1	DrugBank	0.7916666666666666	train	CC(=O)OCC(NC(=O)C(Cl)Cl)C(OC(C)=O)c1ccc([N+](=O)[O-])cc1
DB04839	Cyproterone acetate	DBMET00672	15beta-hydroxycyproterone acetate		DB04839	CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C	CC(=O)OC1(C(C)=O)CC(O)C2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C	DrugBank	0.7704918032786885	train	CC(=O)OC1(C(C)=O)CC(O)C2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C
	Medroxyprogesterone Acetate (M4)		M-1	CYP3A4;	Medroxyprogesterone Acetate (M4)	CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)C(O)CC4(C)C3CCC21C	CC(=O)OC1(C(C)=O)CCC2C3CC(C)(O)C4=CC(=O)C(O)CC4(C)C3CCC21C	MetXBioDB	0.711864406779661	train	CC(=O)OC1(C(C)=O)CCC2C3CC(C)(O)C4=CC(=O)C(O)CC4(C)C3CCC21C
DBMET02812	1β-hydroxymedroxyprogesterone acetate (M-3)	DBMET02813	1,2-dehydromedroxyprogesterone acetate (M-5)		DB00603	CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CC(O)C4(C)C3CCC21C	CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3CCC21C	DrugBank	0.65	train	CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3CCC21C
