reactants	products	set	tanimoto
CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)[nH]c12	CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCNCC4)ccc3OCC)[nH]c12	train	0.859375
CC(=O)NCCCNCCCCNCCCN	NCCCCNCCCN	train	0.52
CCCCCC(O)CC(SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C1C(=O)CCC1CC=CCCCC(=O)O	CCCCCC(O)CC(SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C1C(O)CCC1CC=CCCCC(=O)O	train	0.7710843373493976
c1ccc2c(c1)cc1c3c2ccc2cccc(c23)C2OC12	NC(CCC(=O)NC(CSC1c2cc3ccccc3c3ccc4cccc(c4c23)C1O)C(=O)NCC(=O)O)C(=O)O	train	0.3571428571428571
Nc1nc2c(ncn2C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1	CC1CC(O)C(COP(=O)(O)OC2CC(C)OC2COP(=O)(O)OC2CC(C)OC2CO)O1	train	0.3013698630136986
Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	Nc1nc2c(ncn2C2OC3COP(=O)(O)OC3C2O)c(=O)[nH]1	train	0.5373134328358209
OC1CCC2C(CCC3C4CCCC4CCC23)C1	O=S(=O)(O)OC1CCC2C(CCC3C4CCCC4CCC23)C1	train	0.4857142857142857
Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)n1	Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)n1	train	0.9583333333333334
CC(C)CCC(O)C(C)(O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC21C	CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	train	0.532258064516129
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(O)C(O)=NCCC(O)=NCCS	train	0.6233766233766234
NCCCC(=O)NC(Cc1c[nH]cn1)C(=O)O	NCCCC(=O)O	train	0.3170731707317073
O=C(O)C(=O)Cc1ccccc1	O=C(O)Cc1ccccc1O	train	0.44
O=CCc1ccc(O)cc1	O=C(O)Cc1ccc(O)cc1	train	0.48
Nc1ccccc1C(=O)CC(N)C(=O)O	Nc1ccccc1C(=O)CC(=O)C(=O)O	train	0.5428571428571428
NC(C(=O)O)C(=O)CCC(=O)O	NCC(=O)CCC(=O)O	train	0.4
CC(CCC(O)C(C)(C)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	CC(CCC(=O)C(C)(C)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	train	0.7377049180327869
NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O	CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1N)OC(C)=O	train	0.4909090909090909
CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1	CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O	train	0.2535211267605634
CCC=CCC(O)C=CC=CC=CC=CC1OC1CC=CCCC(=O)O	CCC=CCC(O)C=CC=CCC=CC=CC(CC=CCCC(=O)O)OO	train	0.5178571428571429
CCCCCC(O)CC=C1C(=O)C=CC1CC=CCCCC(=O)O	CCCCCC=CC=C1C(=O)C=CC1CC=CCCCC(=O)O	train	0.6727272727272727
Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1	train	0.7611940298507462
O=C(O)C1CCCCN1	O=C(O)C1CCCC=N1	train	0.28125
O=C(O)C(COP(=O)(O)O)OP(=O)(O)O	O=C(O)C(CO)OP(=O)(O)O	train	0.6296296296296297
O=Cc1cc(O)ccc1O	O=C(O)c1cc(O)ccc1O	train	0.4285714285714285
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OC(=O)CCCC(N)C(=O)O)C(O)C1O	NC(CCCC(=O)O)C(=O)O	train	0.2615384615384615
CC12CCC3C4=CC(=O)C(=O)C=C4CCC3C1CCC2O	CC12CCC3c4cc(O)c(O)c(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)c4CCC3C1CCC2O	train	0.3294117647058823
CC(CCC(=O)O)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC1CC3O	CC(CCC(=O)O)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC1CC3	train	0.75
Nc1nc2c(ncn2C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1	Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	train	0.7580645161290323
CCC=CCC(O)C=CC=CCC=CC=CC=CC1OC1CCC(=O)O	CCC=CCC(O)C=CC=CCC(O)C=CC=CC=CC(O)CCC(=O)O	train	0.5510204081632653
CCCCCC=CCC1OC1CC=CCC=CCCCC(=O)O	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	train	0.7352941176470589
CNC(=O)C(CC(C(=O)O)C(=O)O)NC(C)=O	CNC(=O)C(CCC(=O)O)NC(C)=O	train	0.59375
Cc1c(C)c(C)c(O)c(C)c1C	Cc1c(C)c(C)c(OS(=O)(=O)O)c(C)c1C	train	0.2727272727272727
[H]N=C(N)NCCCC(NC(=O)C(C)NC(=O)C(N)CC(=O)O)C(=O)O	[H]N=C(N)NCCCC(N)C(=O)O	train	0.5238095238095238
CCCCCC1O[C]1CC=CCCCCCCCC(=O)O	O=CC=CC=CCCCCCCCC(=O)O	train	0.3695652173913043
CCCCCC=CCC(O)C=CC=CCC=CCCCC(=O)O	O=C(O)CCCC=CCC=CC=CC(O)CC=CCCCCCO	train	0.7619047619047619
CCC=CCC=CCC=CCCCCCCCCCC(=O)O	CCC=CCC=CCC=CCCCCCCCCCC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	train	0.2277227722772277
O=c1nc(O)ccn1C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1	O=c1nc(O)ccn1C1CC(O)C(COP(=O)(O)O)O1	train	0.8333333333333334
O=C(O)CCC(=O)O	O=C(O)CCC(=O)C(=O)O	train	0.6428571428571429
O=C(O)CC(O)(CC(=O)O)C(=O)O	O=C(O)CCC(=O)C(=O)O	train	0.3181818181818182
NC(CCC(=O)NC(CSC(O)C(Cl)Cl)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.625
CC(C)CCCC(C)(O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC21C	CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	train	0.6949152542372882
CCCCCCCCCCCCCCCC(O)C(CO)NC(C)=O	CCCCCCCCCCCCCC=CC(O)C(CO)NC(C)=O	train	0.575
NC(CCO)C(=O)O	CC(O)C(N)C(=O)O	train	0.32
Nc1c(C(=O)NC(CC(=O)O)C(=O)O)ncn1C1OC(COP(=O)(O)O)C(O)C1O	NC(=O)c1ncn(C2OC(COP(=O)(O)O)C(O)C2O)c1N	train	0.7017543859649122
CC(=O)NCCCNCCCCN	CC(=O)NCCCNCCCCNCCCN	train	0.92
COc1ccc(-c2coc3ccccc3c2=O)cc1	O=c1c(-c2ccc(O)cc2)coc2ccccc12	train	0.6578947368421053
C=CC1=C(C)C(=Cc2[nH]c(Cc3[nH]c(C=C4NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O	C=CC1=C(C)C(=CC2=NC(=Cc3[nH]c(C=C4NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)NC1=O	train	0.6666666666666666
COC1OC(C(=O)O)C(OC2OC(CO)C(OC)C(O)C2NS(=O)(=O)O)C(O)C1O	COC1OC(C(=O)O)C(OC2OC(CO)C(OC)C(O)C2NS(=O)(=O)O)C(O)C1OS(=O)(=O)O	train	0.8181818181818182
CCCCCCCCCCCC(O)CC(=O)SC	CCCCCCCCCCCC(=O)CC(=O)SC	train	0.4545454545454545
O=c1nc(O)ccn1C1OC(COP(=O)(O)O)C(O)C1O	O=c1nc(O)ccn1C1OC(CO)C(O)C1O	train	0.6888888888888889
O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O	O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	train	0.9444444444444444
O=P(O)(O)OC1OC(CO)C(O)C(O)C1O	O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O	train	0.4137931034482758
CNC(Cc1c[nH]c2ccccc12)C(=O)O	NC(Cc1c[nH]c2ccccc12)C(=O)O	train	0.6341463414634146
Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1	Nc1ncnc2c1ncn2C1CC(O)C(CO)O1	train	0.7058823529411765
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	[H]N=c1nc(O)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)O)O3)c2[nH]1	train	0.4324324324324324
NC(CS)C(=O)O	CC(N)C(=O)O	train	0.4
CC(C=O)C(=O)O	CC(CO)C(=O)O	train	0.3636363636363636
CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(OP(=O)(O)O)C1O)OC(C)=O	CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)OC(C)=O	train	0.9
CSCC1OC(n2cnc3c(N)ncnc32)C(O)C1O	C[S+](CCCN)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	train	0.625
[H]N=c1ccn(C2OC(COP(=O)(O)OC3(C(=O)O)CC(O)C(N=C(C)O)C(C(O)C(O)CO)O3)C(O)C2O)c(O)n1	[H]N=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(O)n1	train	0.5194805194805194
OCC(O)c1ccc(O)c(O)c1	COc1cc(C(O)CO)ccc1O	train	0.6129032258064516
NC(=O)CCC(NC(=O)c1ccccc1C=O)C(=O)O	O=Cc1ccccc1C(=O)NC(CCC(=O)O)C(=O)O	train	0.8048780487804879
NC(Cc1c[nH]c2ccccc12)C(=O)O	CC(N)C(=O)O	train	0.2222222222222222
NCCCCNCCCN	NCCCNCCCC=O	train	0.6
CC(C)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	CC(CO)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	train	0.82
CNCC(O)c1ccc(O)c(OC)c1	CNCC(O)c1ccc(O)c(O)c1	train	0.6764705882352942
COc1ccc(CC2=[N+](C)CCc3cc(OC)c(O)cc32)cc1O	COc1ccc(CC2c3cc(O)c(OC)cc3CCN2C)cc1O	train	0.4545454545454545
NCCc1ccc(Oc2ccc(O)cc2)cc1	NCCc1ccc(Oc2ccc(O)cc2)c(I)c1	train	0.6285714285714286
CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(C)=O	CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(O)C(O)C1O)NC(C)=O	train	0.8813559322033898
O=C(O)C(=O)Cc1ccccc1	O=C(O)C(O)=Cc1ccccc1	train	0.3571428571428571
CC(CCCC(C)C1CCC2C3C(O)C=C4CC(O)CCC4(C)C3CCC12C)C(=O)O	CC(CCCC(C)C1CCC2C3C(O)CC4=CC(=O)CCC4(C)C3CCC12C)C(=O)O	train	0.6666666666666666
CC(O)C(=O)SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O	NC(CCC(O)=NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.6458333333333334
CCCCCC=CCC(O)C(O)CCCCCCCC(=O)O	CCCCCC=CCC(OC1OC(C(=O)O)C(O)C(O)C1O)C(O)CCCCCCCC(=O)O	train	0.6037735849056604
Cc1cc(O)c(C(=O)CCc2ccccc2)c(O)c1	O=C(O)CCc1ccccc1	train	0.4848484848484848
CCCCCCCCCC(O)CC(=O)SC	CCCCCCCCCC(=O)CC(=O)SC	train	0.4545454545454545
CC1=C(C)C(=O)c2ccccc2C1=O	Cc1c(C)c(O)c2ccccc2c1O	train	0.28
CC(=O)OCC(COP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O)OC(C)=O	CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)OC(C)=O	train	0.4328358208955223
CCCCCC=CCC(O)C=CC=CC=CC(=O)CCCC(=O)O	CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)O	train	0.7441860465116279
O=C(O)C(=O)Cc1ccccc1	NC(Cc1ccccc1)C(=O)O	train	0.4137931034482758
O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	train	0.7647058823529411
NCC(=O)NC1OC(COP(=O)(O)O)C(O)C1O	O=CNCC(=O)NC1OC(COP(=O)(O)O)C(O)C1O	train	0.6818181818181818
O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O	O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(O)C1OP(=O)(O)O	train	0.8888888888888888
CCCCCC(O)C=CC1C=CC(=O)C1CCCCCCC(=O)O	CCCCCC(O)C=CC1=CCC(=O)C1CCCCCCC(=O)O	train	0.5517241379310345
Nc1ccc(S(=O)(=O)O)cc1	O=S(=O)(O)c1ccc(O)cc1	train	0.5909090909090909
CC(=O)OCC(COP(=O)(O)O)OC(C)=O	CC(=O)OCC(COP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O)OC(C)=O	train	0.3809523809523809
CC(O)CC(=O)O	CCC(O)C(=O)O	train	0.3636363636363636
Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1O	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	train	0.4925373134328358
CCCCCC(O)C=CC1C2CC(OO2)C1CC=CCCCC(=O)O	CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O	train	0.6
O=C(O)C=CC(=O)CC(=O)CC(=O)O	O=C(O)C=CC(=O)O	train	0.45
NC(Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O	NC(Cc1cc(I)c(Oc2ccc(OS(=O)(=O)O)c(I)c2)c(I)c1)C(=O)O	train	0.5769230769230769
CCC(C)C(N)C(=O)O	[H]NC(=O)CC(N)C(=O)O	train	0.3333333333333333
[H]N=c1nc(O)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O3)c2[nH]1	Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)nc1O	train	0.5441176470588235
COC1OC(CO)C(O)C(O)C1O	OCC1OC(O)C(O)C(O)C1O	train	0.5384615384615384
CCCCCCCC(=O)CC(=O)SC	CCCCCCCC(=O)SC	train	0.68
CC(C)C(N)C(=O)O	NCCCC(N)C(=O)O	train	0.3076923076923077
CNc1nc(N)nc(C#N)n1	CNc1nc(N)nc(O)n1	train	0.5517241379310345
CC(=O)OCC(O)CO	CC(=O)O	train	0.2272727272727272
O=c1[nH]c(=O)c2[nH]cnc2[nH]1	O=c1[nH]cnc2[nH]cnc12	train	0.4333333333333333
CC(C)CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)(C)C1CC3	CC(C)=CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)(C)C1CC3	train	0.7407407407407407
CCCCCCCCCCCCCCCC(O)C(N)CO	CCCCCCCCCCCCCCCC(O)C(N)COP(=O)(O)O	train	0.5588235294117647
CC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C	CC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O	train	0.7142857142857143
NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1	train	0.8875
O=C(O)CCC(=O)O	O=C(O)C=CC(=O)O	train	0.2857142857142857
NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O	NC(Cc1ccccc1)C(=O)O	train	0.625
CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O	C=C(C)CCOP(=O)(O)OP(=O)(O)O	train	0.425
[H]N=c1nc(O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2	[H]N=c1nc(O)c2c([nH]1)NCC1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CN21	train	0.5844155844155844
Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O	train	0.7321428571428571
O=C(O)C=CCl	O=CC=CCl	train	0.2631578947368421
CCCCCC(=O)CC(=O)SC	CSC(=O)CC(=O)O	train	0.4615384615384615
NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)CO)C(=O)O	NCCCCC(N)C(=O)O	train	0.3777777777777777
CC(C)CCC(O)C(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	train	0.7368421052631579
NC(CSSCC(N)C(=O)O)C(=O)O	NC(CSS)C(=O)O	train	0.6190476190476191
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	CC(CO)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	train	0.8363636363636363
CCCCCC=CCC(O)C(O)CC=CCC=CCCCC(=O)O	CCCCCC=CCC1OC1CC=CCC=CCCCC(=O)O	train	0.6097560975609756
NC(Cc1cc(I)c(O)c(I)c1)C(=O)O	NC(Cc1ccc(O)c(I)c1)C(=O)O	train	0.6764705882352942
OCC1OC(O)(CO)C(O)C1O	O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	train	0.5588235294117647
O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(O)C1OP(=O)(O)O	O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O	train	0.8888888888888888
CC=C(C)C(=O)O	CC(=O)O	train	0.4285714285714285
O=C(O)C(=O)CO	O=C(O)C(O)CO	train	0.3
O=C(O)CCC(=O)C(=O)O	CC(=O)C(=O)O	train	0.2777777777777778
O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1	train	0.6666666666666666
CC(=O)NCCCNCCCCNCCCN	CC(=O)NCCC=O	train	0.4333333333333333
NC(CCS)C(=O)O	CSCCC(N)C(=O)O	train	0.5
CNC(=O)C(CCC(CN)OC1OC(CO)C(O)C(O)C1O)NC(C)=O	CNC(=O)C(CCC(CN)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)NC(C)=O	train	0.8518518518518519
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O	O=P(O)(O)OC1OC(CO)C(O)C(O)C1O	train	0.3870967741935484
COC1OC(CO)C(OC)C(O)C1NC(C)=O	COC1OC(CO)C(OC)C(O)C1N	train	0.55
O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1O	OC1C(O)C(O)C(O)C(O)C1O	train	0.2941176470588235
O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O	O=c1[nH]c(=O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1	train	0.6491228070175439
CCCCCCCC(=O)O	CC(O)CCCCCC(=O)O	train	0.52
CCCCCC(O)C=CC1C2CC(OO2)C1CC=CCCCC(=O)O	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O	train	0.4117647058823529
CCC(C)C(N)C(=O)O	CCC(C)C(=O)C(=O)O	train	0.3846153846153846
CSCCC(N)C(=O)O	CSCCC(N=C(C)O)C(=O)O	train	0.5333333333333333
OCC(O)COC1OC(CO)C(O)C(O)C1O	OCC1OC(O)C(O)C(O)C1O	train	0.4516129032258064
C[N+](C)(C)CCOP(=O)([O-])OCC(O)CO	O=P(O)(O)OC(CO)CO	train	0.2307692307692307
NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CSC=O)C(=O)NCC(=O)O)C(=O)O	train	0.6818181818181818
CC1CCOP(N)(=O)N1	CC1(O)CCOP(N)(=O)N1	train	0.3714285714285714
O=CCc1c[nH]c2ccccc12	OCCc1c[nH]c2ccccc12	train	0.5454545454545454
CCCCCCCCCCCCCCCC(O)C(N)COP(=O)(O)O	CCCCCCCCCCCCCCCC(O)C(N)CO	train	0.5588235294117647
Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)nc1O	[H]N=c1nc(O)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O3)c2[nH]1	train	0.5441176470588235
CCCC=CC(=O)SC	CCCC(O)CC(=O)SC	train	0.303030303030303
CC(CCCC(C)(C)O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	train	0.8035714285714286
NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)C(O)C1O	train	0.6103896103896104
CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(O)C(O)C1O)NC(C)=O	CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(C)=O	train	0.8813559322033898
O=P(O)(O)OC1OC(CO)C(O)C(O)C1O	O=P(O)(O)OCC1OC(O)C(O)C(O)C1O	train	0.4722222222222222
CCCCCCCC=CCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1	CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	train	0.6428571428571429
O=c1nc(O)ccn1C1OC(CO)C(O)C1O	O=P(O)(O)OC1OC(CO)C(O)C1O	train	0.2978723404255319
CCCCCC=CCC=CC=CC=CC(SCC(N=C(O)CCC(N)C(=O)O)C(=O)O)C(O)CCCC(=O)O	C=C(CC)C(=O)c1ccc(OCC(=O)SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl	train	0.3229166666666667
CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(COP(=O)(O)O)OC(C)C3O)OC(c3c[nH]c(=O)[nH]c3=O)C2O)C(O)C1O	CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(COP(=O)(O)O)OC(C)C3O)OC(n3ccc(=O)[nH]c3=O)C2O)C(O)C1O	train	0.5857142857142857
Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1	[H]N=c1nc(O)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)O)O3)c2[nH]1	train	0.5735294117647058
CCCCCC=CCC=CC=CC=CC1OC1CCCC(=O)O	CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)O	train	0.4181818181818181
Cc1c(O)cc2c(c1C)OC(C)(CCC(=O)O)CC2	Cc1c(O)cc2c(c1C)OC(C)(CCC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)CC2	train	0.6101694915254238
CC=COCC(O)COP(=O)(O)OCCN	CC=COCC(O)COP(=O)(O)O	train	0.6486486486486487
CC(=O)NC1C(O)OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C1O	CC(=O)NC1C(O)OC(CO)C(O)C1O	train	0.675
CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3CCC4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C	train	0.78125
NC(CCC(=O)NC(CSC=O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.6818181818181818
NC(CCC(=O)NC(CSCO)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.6976744186046512
CCC(C)C(N)C(=O)O	NC(Cc1c[nH]c2ccccc12)C(=O)O	train	0.2142857142857142
O=P(O)(O)OCC1OC(N=C(O)CN=CO)C(O)C1O	[H]N=C(CN=CO)NC1OC(COP(=O)(O)O)C(O)C1O	train	0.625
NC(Cc1ccccc1)C(=O)O	NC(=O)Cc1ccccc1	train	0.4642857142857143
C[N+](C)(C)CC=O	C[N+](C)(C)CCO	train	0.25
[H]N=c1nc(O)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)O)O3)c2[nH]1	[H]N=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(O)n1	train	0.5846153846153846
O=C(O)C(=O)CC(O)C(=O)O	O=C(O)CCC(=O)C(=O)O	train	0.3478260869565217
[H]N=C(O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1	[H]N=C(O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1	train	0.6
CC(=O)Cc1ccccc1	O=C(O)c1ccccc1	train	0.375
O=C(O)C(Cl)(Cl)Cl	OC(O)C(Cl)(Cl)Cl	train	0.2666666666666666
COC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2NC(C)=O)C1OC1OC(C)C(O)C(O)C1O	COC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O	train	0.6530612244897959
CC(CN)C(=O)O	CC(C=O)C(=O)O	train	0.3636363636363636
