parent_name	child_name	reactants	products	origin	source	set	possible_products
Phylloquinone	Menatetrenone	c1c2c(ccc1)C(=O)C(C)=C(CC=C(C)CCCC(C)CCCC(C)CCCC(C)C)C2=O	c1c2c(ccc1)C(=O)C(C)=C(CC=C(C)CCC=C(CCC=C(CCC=C(C)C)C)C)C2=O	DB01022	DrugBank	train	c1c2c(ccc1)C(=O)C(C)=C(CC=C(C)CCC=C(CCC=C(CCC=C(C)C)C)C)C2=O
Hydroxyvitamin K1	Phylloquinone carboxylic acid metabolite	C(C=C(C)CCCC(C)CCCC(C)CCCC(C)CO)C1=C(C)C(=O)c2c(cccc2)C1=O	C(C=C(C)CCCC(C)CCCC(C)CCCC(C)C(O)=O)C1=C(C)C(=O)c2c(cccc2)C1=O	DB01022	DrugBank	train	C(C=C(C)CCCC(C)CCCC(C)CCCC(C)C(O)=O)C1=C(C)C(=O)c2c(cccc2)C1=O
Hydroxyfarnesol		CC(CCC=C(C)CO)=CCCC(C)=CCO	CC(CCC=C(C)COC1OC(C(=O)O)C(O)C(O)C1O)=CCCC(C)=CCO	Hydroxyfarnesol	MetXBioDB	train	CC(CCC=C(C)COC1OC(C(=O)O)C(O)C(O)C1O)=CCCC(C)=CCO
Hydralazine pyruvate hydrazone	Hydralazine pyruvate hydrazone tricyclic dehydration product	c12c(NN=C(C)C(=O)O)nncc1cccc2	c12c3nnc(C)c(=O)n3ncc1cccc2	DB01275	DrugBank	train	c12c3nnc(C)c(=O)n3ncc1cccc2
R-10(S)-Hydroxywarfarin	(E)-dehydrowarfarin	c1ccc(C(c2c(O)c3ccccc3oc2=O)C(C(C)=O)O)cc1	c1ccc(C(c2c(O)c3ccccc3oc2=O)=CC(C)=O)cc1	DB00682	DrugBank	train	c1ccc(C(c2c(O)c3ccccc3oc2=O)=CC(C)=O)cc1
O-desmethyl-3-hydroxy-nabumetone	reduced O-desmethyl-3-hydroxy-nabumetone	C(C)(C(O)Cc1ccc2c(c1)ccc(O)c2)=O	C(C)(C(O)Cc1ccc2c(c1)ccc(O)c2)O	DB00461	DrugBank	train	C(C)(C(O)Cc1ccc2c(c1)ccc(O)c2)O
Amrubicin	Amrubicin Met A	c12c(c(O)c3c(c1O)C(OC1CC(O)C(O)CO1)CC(C(C)=O)(N)C3)C(=O)c1c(cccc1)C2=O	c12c(c(O)c3c(c1O)CCC(C(C)=O)(N)C3)C(=O)c1c(cccc1)C2=O	DB06263	DrugBank	train	c12c(c(O)c3c(c1O)CCC(C(C)=O)(N)C3)C(=O)c1c(cccc1)C2=O
17ÃŽÂ²-OH-progesterone	17Beta-21-dihydroxyprogesterone	C1CC2(C)C(C(C)=O)(O)CCC2C2C1C1(C)C(=CC(=O)CC1)CC2	C1CC2(C)C(C(CO)=O)(O)CCC2C2C1C1(C)C(=CC(=O)CC1)CC2	17ÃŽÂ²-OH-progesterone	MetXBioDB	train	C1CC2(C)C(C(CO)=O)(O)CCC2C2C1C1(C)C(=CC(=O)CC1)CC2
Dydrogesterone	20-dihydrodydrogesterone	C1=CC2=CC(=O)CCC2(C)C2CCC3(C)C(C(C)=O)CCC3C21	C1=CC2=CC(=C)CCC2(C)C2CCC3(C)C(C(C)C)CCC3C21	DB00378	DrugBank	train	C1=CC2=CC(=C)CCC2(C)C2CCC3(C)C(C(C)C)CCC3C21
Pregnenolone	17-Hydroxypregnenolone sulfate	C1CC2(C)C3CCC4(C)C(C(C)=O)CCC4C3CC=C2CC1O	C1CC2(C)C3CCC4(C)C(C(C)=O)(O)CCC4C3CC=C2CC1OS(=O)(=O)O	DB02789	DrugBank	train	C1CC2(C)C3CCC4(C)C(C(C)=O)(O)CCC4C3CC=C2CC1OS(=O)(=O)O
11-Hydroxyprogesterone		C12(C)C3C(O)CC4(C)C(C(C)=O)CCC4C3CCC1=CC(=O)CC2	C12(C)C3C(OC4OC(C(=O)O)C(O)C(O)C4O)CC4(C)C(C(C)=O)CCC4C3CCC1=CC(=O)CC2	11-Hydroxyprogesterone	MetXBioDB	train	C12(C)C3C(OC4OC(C(=O)O)C(O)C(O)C4O)CC4(C)C(C(C)=O)CCC4C3CCC1=CC(=O)CC2
Progesterone	6β-Hydroxyprogesterone	C1CC2C3CCC(C(C)=O)C3(C)CCC2C2(C)C1=CC(=O)CC2	C1(O)CC2C3CCC(C(C)=O)C3(C)CCC2C2(C)C1=CC(=O)CC2	DB00396	Both	train	C1(O)CC2C3CCC(C(C)=O)C3(C)CCC2C2(C)C1=CC(=O)CC2
progesterone	17beta-OH-progesterone	C1C2(C)C(C(C)=O)CCC2C2C(C1)C1(C)C(=CC(=O)CC1)CC2	C1C2(C)C(C(C)=O)(O)CCC2C2C(C1)C1(C)C(=CC(=O)CC1)CC2	progesterone	MetXBioDB	train	C1C2(C)C(C(C)=O)(O)CCC2C2C(C1)C1(C)C(=CC(=O)CC1)CC2
Ganaxolone	16-OH ganaxolone	C1C2(C)C3CCC4(C)C(C(C)=O)CCC4C3CCC2CC(C)(O)C1	C1C2(C)C3CCC4(C)C(C(C)=O)C(O)CC4C3CCC2CC(C)(O)C1	DB05087	DrugBank	train	C1C2(C)C3CCC4(C)C(C(C)=O)C(O)CC4C3CCC2CC(C)(O)C1
cis-6-(2-acetylvinylthio)purine		n1cnc(SC=CC(C)=O)c2c1ncn2	n1cnc(SC(C=C(C)O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)c2c1ncn2	cis-6-(2-acetylvinylthio)purine	MetXBioDB	train	n1cnc(SC(C=C(C)O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)c2c1ncn2
Acalabrutinib M23 Metabolite (ACP-5134)	Acalabrutinib M45 Metabolite	c1cn2c(C3N(C(CC(C)=O)=O)CCC3)nc(-c3ccc(C(=O)Nc4ccccn4)cc3)c2c(N)n1	c1cn2c(C3N(C(CC(C)O)=O)CCC3)nc(-c3ccc(C(=O)Nc4ccccn4)cc3)c2c(N)n1	DB11703	DrugBank	train	c1cn2c(C3N(C(CC(C)O)=O)CCC3)nc(-c3ccc(C(=O)Nc4ccccn4)cc3)c2c(N)n1
Acenocoumarol	6-Hydroxy-R-acenocoumarol	c1c2c(O)c(C(CC(C)=O)c3ccc(N(=O)O)cc3)c(=O)oc2ccc1	c1c2c(O)c(C(CC(C)=O)c3ccc(N(=O)O)cc3)c(=O)oc2c(O)cc1	DB01418	Both	train	c1c2c(O)c(C(CC(C)=O)c3ccc(N(=O)O)cc3)c(=O)oc2c(O)cc1
6-Hydroxywarfarin	Warfarin 6-O-glucuronide	c12c(O)c(C(CC(C)=O)c3ccccc3)c(=O)oc1ccc(O)c2	c12c(O)c(C(CC(C)=O)c3ccccc3)c(=O)oc1ccc(OC1OC(C(=O)O)C(O)C(O)C1O)c2	warfarin-r	MetXBioDB	train	c12c(O)c(C(CC(C)=O)c3ccccc3)c(=O)oc1ccc(OC1OC(C(=O)O)C(O)C(O)C1O)c2
7-Hydroxywarfarin	Warfarin 7-O-glucuronide	C(C(C)=O)C(c1ccccc1)c1c(O)c2ccc(O)cc2oc1=O	C(C(C)=O)C(c1ccccc1)c1c(O)c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2oc1=O	warfarin-s	MetXBioDB	train	C(C(C)=O)C(c1ccccc1)c1c(O)c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2oc1=O
8-Hydroxywarfarin	Warfarin 8-O-glucuronide	Oc1c(C(CC(C)=O)c2ccccc2)c(=O)oc2c1cccc2O	Oc1c(C(CC(C)=O)c2ccccc2)c(=O)oc2c1cccc2OC1OC(C(=O)O)C(O)C(O)C1O	warfarin-r	MetXBioDB	train	Oc1c(C(CC(C)=O)c2ccccc2)c(=O)oc2c1cccc2OC1OC(C(=O)O)C(O)C(O)C1O
Warfarin	S-7-Hydroxywarfarin	c1c2c(O)c(C(CC(C)=O)c3ccccc3)c(=O)oc2ccc1	c1c2c(=O)c(C(CC(C)=O)c3ccccc3)c(O)oc2cc(O)c1	DB00682	DrugBank	train	c1c2c(=O)c(C(CC(C)=O)c3ccccc3)c(O)oc2cc(O)c1
Warfarin	R-8-Hydroxywarfarin	c1c(C(CC(C)=O)c2c(O)c3ccccc3oc2=O)cccc1	c1c(C(CC(C)=O)c2c(O)c3cccc(O)c3oc2=O)cccc1	DB00682	DrugBank	train	c1c(C(CC(C)=O)c2c(O)c3cccc(O)c3oc2=O)cccc1
warfarin-r	10-Hydroxywarfarin	c1(C(CC(C)=O)c2ccccc2)c(O)oc2c(c1=O)cccc2	c1(C(C(C(C)=O)O)c2ccccc2)c(O)oc2c(c1=O)cccc2	warfarin-r	MetXBioDB	train	c1(C(C(C(C)=O)O)c2ccccc2)c(O)oc2c(c1=O)cccc2
warfarin-r	4'- Hydroxywarfarin	c12c(oc(O)c(C(CC(C)=O)c3ccccc3)c1=O)cccc2	c12c(oc(O)c(C(CC(C)=O)c3ccc(O)cc3)c1=O)cccc2	warfarin-r	MetXBioDB	train	c12c(oc(O)c(C(CC(C)=O)c3ccc(O)cc3)c1=O)cccc2
Irbesartan derivative M6	Irbesartan derivative M2	c1c(-c2ccc(CN3C(CCC(C)=O)=NC4(C3=O)CCCC4)cc2)c(-c2nnnn2)ccc1	c1c(-c2ccc(CN3C(CCC(C)=O)=NC4(C3=O)CCC(O)C4)cc2)c(-c2nnnn2)ccc1	DB01029	DrugBank	train	c1c(-c2ccc(CN3C(CCC(C)=O)=NC4(C3=O)CCC(O)C4)cc2)c(-c2nnnn2)ccc1
Genz-258162	Genz-399207	c1c(C(C(NC(CCCCCC(=O)C)=O)CN2CCCC2)O)ccc2c1OCCO2	c1c(C(C(NC(CCCCCC(=O)O)=O)CN2CCCC2)O)ccc2c1OCCO2	DB09039	DrugBank	train	c1c(C(C(NC(CCCCCC(=O)O)=O)CN2CCCC2)O)ccc2c1OCCO2
Pentoxifylline	Lisofylline	CC(CCCCn1c(=O)c2c(n(C)c1=O)ncn2C)=O	CC(CCCCn1c(=O)c2c(n(C)c1=O)ncn2C)O	DB12406	DrugBank	train	CC(CCCCn1c(=O)c2c(n(C)c1=O)ncn2C)O
4-(6-Hydroxy-2-naphthyl)- butan-2-one	4-(6-Hydroxy-2-naphthyl)- butan-2-one glucuronide	c1c2ccc(CCC(C)=O)cc2ccc1O	c1c2ccc(CCC(C)=O)cc2ccc1OC1OC(C(=O)O)C(O)C(O)C1O	DB00461	DrugBank	train	c1c2ccc(CCC(C)=O)cc2ccc1OC1OC(C(=O)O)C(O)C(O)C1O
4-(6-Hydroxy-2-naphthyl)- butan-2-one glucuronide	4-(6-Hydroxy-2-naphthyl)- butan-2-one glucuronide glycine conjugate	c12ccc(CCC(C)=O)cc1ccc(OC1OC(C(=O)O)C(O)C(O)C1O)c2	c12ccc(CCC(C)=O)cc1ccc(OC1OC(C(=O)NCC(=O)O)C(O)C(O)C1O)c2	DB00461	DrugBank	train	c12ccc(CCC(C)=O)cc1ccc(OC1OC(C(=O)NCC(=O)O)C(O)C(O)C1O)c2
3,4-Dihydroxyphenylacetone	3,4-Dihydroxyphenylacetone glucuronide	c1c(CC(C)=O)ccc(O)c1O	c1c(CC(C)=O)ccc(O)c1OC1OC(C(=O)O)C(O)C(O)C1O	DB00190	DrugBank	train	c1c(CC(C)=O)ccc(O)c1OC1OC(C(=O)O)C(O)C(O)C1O
1-(3-trifluoromethyl-phenyl)-propan-2-one	1-(3-trifluoromethyl-phenyl)-propan-2-ol	C(C)(Cc1cccc(C(F)(F)F)c1)=O	C(C)(Cc1cccc(C(F)(F)F)c1)O	DB00574	DrugBank	train	C(C)(Cc1cccc(C(F)(F)F)c1)O
Indiplon	N-Desmethylindiplon	c1cc(-c2cccc(N(C(C)=O)C)c2)n2c(n1)c(C(=O)c1cccs1)cn2	c1cc(-c2cccc(NC(C)=O)c2)n2c(n1)c(C(=O)c1cccs1)cn2	DB12590	Both	train	c1cc(-c2cccc(NC(C)=O)c2)n2c(n1)c(C(=O)c1cccs1)cn2
N-hydroxy-2-acetylaminofluorene		O=C(C)N(O)c1ccc2c(c1)Cc1c-2cccc1	O=C(C)N(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc2c(c1)Cc1c-2cccc1	N-hydroxy-2-acetylaminofluorene	MetXBioDB	train	O=C(C)N(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc2c(c1)Cc1c-2cccc1
Ketoconazole ketone hydroxyl intermediate	M2 (Ketoconazole)	C1CN(C(C)=O)CCN1c1ccc(OCC2COC(CN3C(=O)CNC3O)(c3ccc(Cl)cc3Cl)O2)cc1	C1CN(C(C)=O)CCN1c1ccc(OCC2COC(CNC(=O)CNC=O)(c3ccc(Cl)cc3Cl)O2)cc1	DB01026	DrugBank	train	C1CN(C(C)=O)CCN1c1ccc(OCC2COC(CNC(=O)CNC=O)(c3ccc(Cl)cc3Cl)O2)cc1
Ketoconazole dihydroxyl intermediate	M5' (Ketoconazole)	Clc1ccc(C2(CN3C=NC(O)C3O)OCC(COc3ccc(N4CCN(C(C)=O)CC4)cc3)O2)c(Cl)c1	Clc1ccc(C2(CN3C=NC(=O)C3=O)OCC(COc3ccc(N4CCN(C(C)=O)CC4)cc3)O2)c(Cl)c1	DB01026	DrugBank	train	Clc1ccc(C2(CN3C=NC(=O)C3=O)OCC(COc3ccc(N4CCN(C(C)=O)CC4)cc3)O2)c(Cl)c1
Ketoconazole epoxide intermediate	Ketoconazole ketone intermediate	c1cc(N2CCN(C(C)=O)CC2)ccc1OCC1COC(CN2C=NC3C2O3)(c2ccc(Cl)cc2Cl)O1	c1cc(N2CCN(C(C)=O)CC2)ccc1OCC1COC(CN2C=NCC2=O)(c2ccc(Cl)cc2Cl)O1	DB01026	DrugBank	train	c1cc(N2CCN(C(C)=O)CC2)ccc1OCC1COC(CN2C=NCC2=O)(c2ccc(Cl)cc2Cl)O1
Ketoconazole ketone intermediate	Ketoconazole ketone hydroxyl intermediate	N1(C(C)=O)CCN(c2ccc(OCC3COC(CN4C=NCC4=O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	N1(C(C)=O)CCN(c2ccc(OCC3COC(CN4C(O)NCC4=O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	DB01026	DrugBank	train	N1(C(C)=O)CCN(c2ccc(OCC3COC(CN4C(O)NCC4=O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
M3 (Ketoconazole)	M4 (Ketoconazole)	O1C(COc2ccc(N3CCN(C(C)=O)CC3)cc2)COC1(CNC=N)c1ccc(Cl)cc1Cl	O1C(COc2ccc(N3CCN(C(C)=O)CC3)cc2)COC1(CN)c1ccc(Cl)cc1Cl	DB01026	DrugBank	train	O1C(COc2ccc(N3CCN(C(C)=O)CC3)cc2)COC1(CN)c1ccc(Cl)cc1Cl
M8 (Ketoconazole)	M6 (Ketoconazole)	c1cc(N2CCN(C(C)=O)CC2)cc(O)c1OCC1COC(Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1	c1cc(N2CCN(C(C)=O)CC2)c(O)c(O)c1OCC1COC(Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1	DB01026	DrugBank	train	c1cc(N2CCN(C(C)=O)CC2)c(O)c(O)c1OCC1COC(Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1
M9 (Ketoconazole)	M12 (Ketoconazole)	C1N(C(C)=O)CC(O)N(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)C1	C1N(C(C)=O)CC(=O)N(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)C1	DB01026	DrugBank	train	C1N(C(C)=O)CC(=O)N(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)C1
Ketoconazole	M13 (Ketoconazole)	c1c(C2(Cn3ccnc3)OCC(COc3ccc(N4CCN(C(C)=O)CC4)cc3)O2)c(Cl)cc(Cl)c1	c1c(C2(Cn3ccnc3)OCC(COc3ccc(N4(O)CCN(C(C)=O)CC4)cc3)O2)c(Cl)cc(Cl)c1	DB01026	DrugBank	train	c1c(C2(Cn3ccnc3)OCC(COc3ccc(N4(O)CCN(C(C)=O)CC4)cc3)O2)c(Cl)cc(Cl)c1
Ketoconazole	M9 (Ketoconazole)	c1cc(N2CCN(C(C)=O)CC2)ccc1OCC1COC(Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1	c1cc(N2CCN(C(C)=O)CC2O)ccc1OCC1COC(Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1	DB01026	DrugBank	train	c1cc(N2CCN(C(C)=O)CC2O)ccc1OCC1COC(Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1
cyclic N-Acetylserotonin		O=C(C)N1CCc2c1nc1c2cc(O)cc1	O=C(C)N1CCc2c1nc1c2cc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1	cyclic N-Acetylserotonin	MetXBioDB	train	O=C(C)N1CCc2c1nc1c2cc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1
L-Acetylleucine	Leucine	C(C(CC(C)C)NC(C)=O)(=O)O	C(C(CC(C)C)N)(=O)O	DB16956	DrugBank	train	C(C(CC(C)C)N)(=O)O
n_ac_dfec	N-Ac-DFEC-SO	C(C(NC(C)=O)C(=O)O)SC(F)(F)C(OCF)C(F)F	C(C(NC(C)=O)C(=O)O)[SH](C(F)(F)C(OCF)C(F)F)O	n_ac_dfec	MetXBioDB	train	C(C(NC(C)=O)C(=O)O)[SH](C(F)(F)C(OCF)C(F)F)O
n_ac_ffvc	N-Ac-FFVC-SO	C(C(NC(C)=O)CSC(F)=C(OCF)C(F)F)(=O)O	C(C(NC(C)=O)C[SH](C(F)=C(OCF)C(F)F)O)(=O)O	n_ac_ffvc	MetXBioDB	train	C(C(NC(C)=O)C[SH](C(F)=C(OCF)C(F)F)O)(=O)O
Linezolid	PNU-142300	c1(N2CC(CNC(C)=O)OC2=O)ccc(N2CCOCC2)c(F)c1	c1(N2CC(CNC(C)=O)OC2=O)ccc(NCCOCC(=O)O)c(F)c1	DB00601	DrugBank	train	c1(N2CC(CNC(C)=O)OC2=O)ccc(NCCOCC(=O)O)c(F)c1
N1-acetyltriethylenetetramine	N1, N10-diacetyltriethylenetetramine	C(NC(C)=O)CNCCNCCN	C(NC(C)=O)CNCCNCCNC(C)=O	DB06824	DrugBank	train	C(NC(C)=O)CNCCNCCNC(C)=O
M10 (Ketoconazole)	M15 (Ketoconazole)	n1(CC2(c3ccc(Cl)cc3Cl)OCC(COc3ccc(NCCNC(C)=O)cc3)O2)ccnc1	n1(CC2(c3ccc(Cl)cc3Cl)OCC(COc3ccc(N)cc3)O2)ccnc1	DB01026	DrugBank	train	n1(CC2(c3ccc(Cl)cc3Cl)OCC(COc3ccc(N)cc3)O2)ccnc1
N-Acetyl-5-hydroxytryptamine	N-Acetyl-5-hydroxytryptamine sulfate	c1(CCNC(C)=O)cnc2c1cc(O)cc2	c1(CCNC(C)=O)cnc2c1cc(OS(=O)(=O)O)cc2	DB01065	Both	train	c1(CCNC(C)=O)cnc2c1cc(OS(=O)(=O)O)cc2
Unnamed hydralazine metabolite	3-methyl-s-triazolophthalazine	CC(NNc1nncc2c1cccc2)=O	Cc1nnc2n1ncc1c2cccc1	DB01275	DrugBank	train	Cc1nnc2n1ncc1c2cccc1
N-Acetylbenzidine	N-Acetylbenzidine, N-glucuronide	O=C(C)Nc1ccc(-c2ccc(N)cc2)cc1	O=C(C)Nc1ccc(-c2ccc(NC3OC(C(=O)O)C(O)C(O)C3O)cc2)cc1	N-Acetylbenzidine	MetXBioDB	train	O=C(C)Nc1ccc(-c2ccc(NC3OC(C(=O)O)C(O)C(O)C3O)cc2)cc1
Acetaminophen	Acetaminophen glucuronide	c1c(NC(C)=O)ccc(O)c1	c1c(NC(C)=O)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1	DB03783	Both	train	c1c(NC(C)=O)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1
O-isopropyl acetaminophen	Acetaminophen	O=C(C)Nc1ccc(OC(C)C)cc1	O=C(C)Nc1ccc(O)cc1	O-isopropyl acetaminophen	MetXBioDB	train	O=C(C)Nc1ccc(O)cc1
N-acetylsulfamethoxazole	N4-Acetyl-5-OH-sulfamethoxazole	S(c1ccc(NC(C)=O)cc1)(=O)(=O)Nc1cc(C)on1	S(c1ccc(NC(C)=O)cc1)(=O)(=O)Nc1cc(CO)on1	DB01015	DrugBank	train	S(c1ccc(NC(C)=O)cc1)(=O)(=O)Nc1cc(CO)on1
7-acetamido-clonazepam	3-hydroxy-7-acetamido-clonazepam	c1(Cl)c(C2=NCC(=O)Nc3ccc(NC(C)=O)cc32)cccc1	c1(Cl)c(C2=NC(O)C(=O)Nc3ccc(NC(C)=O)cc32)cccc1	DB01068	DrugBank	train	c1(Cl)c(C2=NC(O)C(=O)Nc3ccc(NC(C)=O)cc32)cccc1
2-acetamidofluorene	N-Hydroxy-2-acetamidofluorene	c1c2c(ccc1)Cc1c-2ccc(NC(C)=O)c1	c1c2c(ccc1)Cc1c-2ccc(N(C(C)=O)O)c1	2-acetamidofluorene	MetXBioDB	train	c1c2c(ccc1)Cc1c-2ccc(N(C(C)=O)O)c1
acetanilide	Acetaminophen	C(C)(=O)Nc1ccccc1	C(C)(=O)Nc1ccc(O)cc1	acetanilide	MetXBioDB	train	C(C)(=O)Nc1ccc(O)cc1
Chloramphenicol 1-acetate	Chloramphenicol 1,3-diacetate	ClC(C(NC(C(OC(C)=O)c1ccc(N(=O)O)cc1)CO)=O)Cl	ClC(C(NC(C(OC(C)=O)c1ccc(N(=O)O)cc1)COC(C)=O)=O)Cl	DB07565	DrugBank	train	ClC(C(NC(C(OC(C)=O)c1ccc(N(=O)O)cc1)COC(C)=O)=O)Cl
Cyproterone acetate	15beta-hydroxycyproterone acetate	CC12C(OC(C)=O)(C(C)=O)CCC1C1C(CC2)C2(C)C(=CC(=O)C3C2C3)C(Cl)=C1	CC12C(OC(C)=O)(C(C)=O)CC(O)C1C1C(CC2)C2(C)C(=CC(=O)C3C2C3)C(Cl)=C1	DB04839	DrugBank	train	CC12C(OC(C)=O)(C(C)=O)CC(O)C1C1C(CC2)C2(C)C(=CC(=O)C3C2C3)C(Cl)=C1
Medroxyprogesterone Acetate (M4)	M-1	O(C(C)=O)C1(C(C)=O)CCC2C1(C)CCC1C2CC(C)C2=CC(=O)C(O)CC12C	O(C(C)=O)C1(C(C)=O)CCC2C1(C)CCC1C2CC(C)(O)C2=CC(=O)C(O)CC12C	Medroxyprogesterone Acetate (M4)	MetXBioDB	train	O(C(C)=O)C1(C(C)=O)CCC2C1(C)CCC1C2CC(C)(O)C2=CC(=O)C(O)CC12C
1β-hydroxymedroxyprogesterone acetate (M-3)	1,2-dehydromedroxyprogesterone acetate (M-5)	C1=C2C(C)CC3C4CCC(OC(C)=O)(C(C)=O)C4(C)CCC3C2(C)C(O)CC1=O	C1=C2C(C)CC3C4CCC(OC(C)=O)(C(C)=O)C4(C)CCC3C2(C)C=CC1=O	DB00603	DrugBank	train	C1=C2C(C)CC3C4CCC(OC(C)=O)(C(C)=O)C4(C)CCC3C2(C)C=CC1=O
Medroxyprogesterone acetate	6β-Hydroxymedroxyprogesterone Acetate (M-2)	O(C(C)=O)C1(C(C)=O)CCC2C1(C)CCC1C2CC(C)C2=CC(=O)CCC12C	O(C(C)=O)C1(C(C)=O)CCC2C1(C)CCC1C2CC(C)(O)C2=CC(=O)CCC12C	DB00603	Both	train	O(C(C)=O)C1(C(C)=O)CCC2C1(C)CCC1C2CC(C)(O)C2=CC(=O)CCC12C
Fusidic acid	3-keto fusidic acid	C1(O)CCC2(C)C3C(O)CC4C(C)(CC(OC(C)=O)C4=C(CCC=C(C)C)C(=O)O)C3(C)CCC2C1C	C1(O)CCC2(C)C3C(O)CC4C(C)(CC(OC(C)=O)C4=C(C(CC=C(C)C)=O)C(=O)O)C3(C)CCC2C1C	DB02703	DrugBank	train	C1(O)CCC2(C)C3C(O)CC4C(C)(CC(OC(C)=O)C4=C(C(CC=C(C)C)=O)C(=O)O)C3(C)CCC2C1C
Eslicarbazepine acetate	Eslicarbazepine [(S)-licarbazepine]	C1(OC(C)=O)Cc2c(cccc2)N(C(N)=O)c2c1cccc2	C1(O)Cc2c(cccc2)N(C(N)=O)c2c1cccc2	DB09119	DrugBank	train	C1(O)Cc2c(cccc2)N(C(N)=O)c2c1cccc2
Prednisolone acetate	Prednisolone	C12CCC3=CC(=O)C=CC3(C)C1C(O)CC1(C)C2CCC1(O)C(=O)COC(C)=O	C12CCC3=CC(=O)C=CC3(C)C1C(O)CC1(C)C2CCC1(O)C(=O)CO	DB15566	DrugBank	train	C12CCC3=CC(=O)C=CC3(C)C1C(O)CC1(C)C2CCC1(O)C(=O)CO
Deflazacort	21-Deflazacort	C12(C)C3(C(=O)COC(C)=O)N=C(C)OC3CC1C1C(C(O)C2)C2(C)C(=CC(=O)C=C2)CC1	C12(C)C3(C(=O)CO)N=C(C)OC3CC1C1C(C(O)C2)C2(C)C(=CC(=O)C=C2)CC1	DB11921	DrugBank	train	C12(C)C3(C(=O)CO)N=C(C)OC3CC1C1C(C(O)C2)C2(C)C(=CC(=O)C=C2)CC1
Famciclovir	6-oxo-famciclovir	O=C(OCC(COC(C)=O)CCn1cnc2c1nc(N)nc2)C	O=C(OCC(COC(C)=O)CCn1cnc2c1nc(=N)nc2O)C	DB00426	DrugBank	train	O=C(OCC(COC(C)=O)CCn1cnc2c1nc(=N)nc2O)C
Chloramphenicol 3-acetate	Chloramphenicol 1-acetate	O=C(NC(COC(C)=O)C(O)c1ccc(N(=O)O)cc1)C(Cl)Cl	O=C(NC(CO)C(OC(C)=O)c1ccc(N(=O)O)cc1)C(Cl)Cl	DB07565	DrugBank	train	O=C(NC(CO)C(OC(C)=O)c1ccc(N(=O)O)cc1)C(Cl)Cl
D-alpha-Tocopherol acetate	13'-hydroxychromanol	Cc1c(C)c(OC(C)=O)c(C)c2c1OC(C)(CCCC(C)CCCC(C)CCCC(C)C)CC2	Cc1c(C)c(O)c(C)c2c1OC(C)(CCCC(C)CCCC(C)CCCC(C)CO)CC2	DB14002	DrugBank	train	Cc1c(C)c(O)c(C)c2c1OC(C)(CCCC(C)CCCC(C)CCCC(C)CO)CC2
Moxisylyte	Deacetyl-thymoxamine	c1c(OC(C)=O)c(C)cc(OCCN(C)C)c1C(C)C	c1cc(C)c(O)c(OCCN(C)C)c1C(C)C	DB09205	DrugBank	train	c1cc(C)c(O)c(OCCN(C)C)c1C(C)C
Triflusal	2-hydroxy-4-trifluoromethyl benzoic acid	c1c(C(=O)O)c(OC(C)=O)cc(C(F)(F)F)c1	c1c(C(=O)O)c(O)cc(C(F)(F)F)c1	DB08814	DrugBank	train	c1c(C(=O)O)c(O)cc(C(F)(F)F)c1
Prasugrel	R-95913	c1c2c(sc1OC(C)=O)CCN(C(C(=O)C1CC1)c1ccccc1F)C2	c1c2c(sc1O)CCN(C(C(=O)C1CC1)c1ccccc1F)C2	DB06209	DrugBank	train	c1c2c(sc1O)CCN(C(C(=O)C1CC1)c1ccccc1F)C2
Estradiol acetate		C1C2C3CCc4c(ccc(OC(C)=O)c4)C3CCC2(C)C(O)C1	C1C2C3CCc4c(ccc(OC(C)=O)c4)C3CCC2(C)C(OC2OC(C(=O)O)C(O)C(O)C2O)C1	Estradiol acetate	MetXBioDB	train	C1C2C3CCc4c(ccc(OC(C)=O)c4)C3CCC2(C)C(OC2OC(C(=O)O)C(O)C(O)C2O)C1
