parent_name	child_name	reactants	products	origin	source	set	possible_products
Mupirocin	Monic acid	C1(CC2OC2C(C)C(C)O)C(O)C(O)C(CC(C)=CC(=O)OCCCCCCCCC(=O)O)OC1	C1(CC2OC2C(C)C(C)O)C(O)C(O)C(CC(C)=CC(=O)O)CC1	DB00410	DrugBank	train	C1(CC2OC2C(C)C(C)O)C(O)C(O)C(CC(C)=CC(=O)O)CC1
Phylloquinone	Hydroxyvitamin K1	C(CC(CCCC(C)=CCC1=C(C)C(=O)c2c(cccc2)C1=O)C)CC(C)CCCC(C)C	C(CC(CCCC(C)=CCC1=C(C)C(=O)c2c(cccc2)C1=O)C)CC(C)CCCC(C)CO	DB01022	DrugBank	train	C(CC(CCCC(C)=CCC1=C(C)C(=O)c2c(cccc2)C1=O)C)CC(C)CCCC(C)CO
Hydroxyvitamin K1	Phylloquinone carboxylic acid metabolite	c1cc2c(cc1)C(=O)C(C)=C(CC=C(C)CCCC(C)CCCC(C)CCCC(C)CO)C2=O	c1cc2c(cc1)C(=O)C(C)=C(CC=C(C)CCCC(C)CCCC(C)CCCC(C)C(O)=O)C2=O	DB01022	DrugBank	train	c1cc2c(cc1)C(=O)C(C)=C(CC=C(C)CCCC(C)CCCC(C)CCCC(C)C(O)=O)C2=O
Hydroxyfarnesol		C(CC=C(CCC=C(C)CO)C)C(C)=CCO	C(CC=C(CCC=C(C)COC1OC(C(=O)O)C(O)C(O)C1O)C)C(C)=CCO	Hydroxyfarnesol	MetXBioDB	train	C(CC=C(CCC=C(C)COC1OC(C(=O)O)C(O)C(O)C1O)C)C(C)=CCO
Hydralazine pyruvate hydrazone	Hydralazine pyruvate hydrazone tricyclic dehydration product	n1c(NN=C(C)C(=O)O)c2c(cn1)cccc2	n12c(nnc(C)c1=O)c1c(cn2)cccc1	DB01275	DrugBank	train	n12c(nnc(C)c1=O)c1c(cn2)cccc1
R-10(S)-Hydroxywarfarin	(E)-dehydrowarfarin	c12c(O)c(C(c3ccccc3)C(C(C)=O)O)c(=O)oc1cccc2	c12c(O)c(C(c3ccccc3)=CC(C)=O)c(=O)oc1cccc2	DB00682	DrugBank	train	c12c(O)c(C(c3ccccc3)=CC(C)=O)c(=O)oc1cccc2
O-desmethyl-3-hydroxy-nabumetone	reduced O-desmethyl-3-hydroxy-nabumetone	c1c(CC(C(C)=O)O)cc2c(c1)cc(O)cc2	c1c(CC(C(C)O)O)cc2c(c1)cc(O)cc2	DB00461	DrugBank	train	c1c(CC(C(C)O)O)cc2c(c1)cc(O)cc2
Amrubicin	Amrubicin Met A	C1C(C(C)=O)(N)Cc2c(c(O)c3c(c2O)C(=O)c2c(cccc2)C3=O)C1OC1CC(O)C(O)CO1	C1C(C(C)=O)(N)Cc2c(c(O)c3c(c2O)C(=O)c2c(cccc2)C3=O)C1	DB06263	DrugBank	train	C1C(C(C)=O)(N)Cc2c(c(O)c3c(c2O)C(=O)c2c(cccc2)C3=O)C1
17ÃŽÂ²-OH-progesterone	17Beta-21-dihydroxyprogesterone	OC1(C(C)=O)CCC2C1(C)CCC1C2CCC2=CC(=O)CCC12C	OC1(C(CO)=O)CCC2C1(C)CCC1C2CCC2=CC(=O)CCC12C	17ÃŽÂ²-OH-progesterone	MetXBioDB	train	OC1(C(CO)=O)CCC2C1(C)CCC1C2CCC2=CC(=O)CCC12C
Dydrogesterone	20-dihydrodydrogesterone	C1=C2C=CC3C4CCC(C(C)=O)C4(C)CCC3C2(C)CCC1=O	C1=C2C=CC3C4CCC(C(C)C)C4(C)CCC3C2(C)CCC1=C	DB00378	DrugBank	train	C1=C2C=CC3C4CCC(C(C)C)C4(C)CCC3C2(C)CCC1=C
Pregnenolone	Pregnenolone sulfate	C1C2C3CCC(C(C)=O)C3(C)CCC2C2(C)C(=C1)CC(O)CC2	C1C2C3CCC(C(C)=O)C3(C)CCC2C2(C)C(=C1)CC(OS(=O)(=O)O)CC2	DB02789	Both	train	C1C2C3CCC(C(C)=O)C3(C)CCC2C2(C)C(=C1)CC(OS(=O)(=O)O)CC2
11-Hydroxyprogesterone		C1CC2(C)C3C(O)CC4(C)C(C(C)=O)CCC4C3CCC2=CC1=O	C1CC2(C)C3C(OC4OC(C(=O)O)C(O)C(O)C4O)CC4(C)C(C(C)=O)CCC4C3CCC2=CC1=O	11-Hydroxyprogesterone	MetXBioDB	train	C1CC2(C)C3C(OC4OC(C(=O)O)C(O)C(O)C4O)CC4(C)C(C(C)=O)CCC4C3CCC2=CC1=O
Progesterone	21-OH-progesterone	C12=CC(=O)CCC1(C)C1CCC3(C)C(C(C)=O)CCC3C1CC2	C12=CC(=O)CCC1(C)C1CCC3(C)C(C(CO)=O)CCC3C1CC2	DB00396	Both	train	C12=CC(=O)CCC1(C)C1CCC3(C)C(C(CO)=O)CCC3C1CC2
Ganaxolone	16-OH ganaxolone	CC12C(C(C)=O)CCC1C1C(CC2)C2(C)C(CC1)CC(C)(O)CC2	CC12C(C(C)=O)C(O)CC1C1C(CC2)C2(C)C(CC1)CC(C)(O)CC2	DB05087	DrugBank	train	CC12C(C(C)=O)C(O)CC1C1C(CC2)C2(C)C(CC1)CC(C)(O)CC2
cis-6-(2-acetylvinylthio)purine		c12ncnc(SC=CC(C)=O)c1ncn2	c12ncnc(SC(C=C(C)O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)c1ncn2	cis-6-(2-acetylvinylthio)purine	MetXBioDB	train	c12ncnc(SC(C=C(C)O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)c1ncn2
Acalabrutinib M23 Metabolite (ACP-5134)	Acalabrutinib M45 Metabolite	c1cc(-c2nc(C3N(C(CC(C)=O)=O)CCC3)n3c2c(N)ncc3)ccc1C(=O)Nc1ccccn1	c1cc(-c2nc(C3N(C(CC(C)O)=O)CCC3)n3c2c(N)ncc3)ccc1C(=O)Nc1ccccn1	DB11703	DrugBank	train	c1cc(-c2nc(C3N(C(CC(C)O)=O)CCC3)n3c2c(N)ncc3)ccc1C(=O)Nc1ccccn1
Acenocoumarol	7-Hydroxy-R-acenocoumarol	c1cc(C(CC(C)=O)c2c(O)c3ccccc3oc2=O)ccc1N(=O)O	c1cc(C(CC(C)=O)c2c(O)c3ccc(O)cc3oc2=O)ccc1N(=O)O	DB01418	Both	train	c1cc(C(CC(C)=O)c2c(O)c3ccc(O)cc3oc2=O)ccc1N(=O)O
6-Hydroxywarfarin	Warfarin 6-O-glucuronide	c1cccc(C(CC(C)=O)c2c(O)c3cc(O)ccc3oc2=O)c1	c1cccc(C(CC(C)=O)c2c(O)c3cc(OC4OC(C(=O)O)C(O)C(O)C4O)ccc3oc2=O)c1	warfarin-r	MetXBioDB	train	c1cccc(C(CC(C)=O)c2c(O)c3cc(OC4OC(C(=O)O)C(O)C(O)C4O)ccc3oc2=O)c1
7-Hydroxywarfarin	Warfarin 7-O-glucuronide	c1c(C(CC(C)=O)c2c(O)c3ccc(O)cc3oc2=O)cccc1	c1c(C(CC(C)=O)c2c(O)c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3oc2=O)cccc1	warfarin-s	MetXBioDB	train	c1c(C(CC(C)=O)c2c(O)c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3oc2=O)cccc1
8-Hydroxywarfarin	Warfarin 8-O-glucuronide	c1c2c(O)c(C(CC(C)=O)c3ccccc3)c(=O)oc2c(O)cc1	c1c2c(O)c(C(CC(C)=O)c3ccccc3)c(=O)oc2c(OC2OC(C(=O)O)C(O)C(O)C2O)cc1	warfarin-r	MetXBioDB	train	c1c2c(O)c(C(CC(C)=O)c3ccccc3)c(=O)oc2c(OC2OC(C(=O)O)C(O)C(O)C2O)cc1
Warfarin	S-6-Hydroxywarfarin	O=c1c(C(CC(C)=O)c2ccccc2)c(O)c2ccccc2o1	O=c1c(C(CC(C)=O)c2ccccc2)c(O)c2cc(O)ccc2o1	DB00682	DrugBank	train	O=c1c(C(CC(C)=O)c2ccccc2)c(O)c2cc(O)ccc2o1
Warfarin	R-7-Hydroxywarfarin	c1c(C(CC(C)=O)c2c(O)c3ccccc3oc2=O)cccc1	c1c(C(CC(C)=O)c2c(O)c3ccc(O)cc3oc2=O)cccc1	DB00682	DrugBank	train	c1c(C(CC(C)=O)c2c(O)c3ccc(O)cc3oc2=O)cccc1
warfarin-r	6-Hydroxywarfarin	c1(C(CC(C)=O)c2c(O)oc3c(c2=O)cccc3)ccccc1	c1(C(CC(C)=O)c2c(O)oc3c(c2=O)cc(O)cc3)ccccc1	warfarin-r	MetXBioDB	train	c1(C(CC(C)=O)c2c(O)oc3c(c2=O)cc(O)cc3)ccccc1
Irbesartan derivative M6	Irbesartan derivative M2	C1(=O)C2(N=C(CCC(C)=O)N1Cc1ccc(-c3ccccc3-c3nnnn3)cc1)CCCC2	C1(=O)C2(N=C(CCC(C)=O)N1Cc1ccc(-c3ccccc3-c3nnnn3)cc1)CCC(O)C2	DB01029	DrugBank	train	C1(=O)C2(N=C(CCC(C)=O)N1Cc1ccc(-c3ccccc3-c3nnnn3)cc1)CCC(O)C2
Genz-258162	Genz-399207	C1N(CC(NC(CCCCCC(=O)C)=O)C(O)c2ccc3c(c2)OCCO3)CCC1	C1N(CC(NC(CCCCCC(=O)O)=O)C(O)c2ccc3c(c2)OCCO3)CCC1	DB09039	DrugBank	train	C1N(CC(NC(CCCCCC(=O)O)=O)C(O)c2ccc3c(c2)OCCO3)CCC1
Pentoxifylline	M4, Pentoxifylline C-5 carboxylic acid	C(=O)(CCCCn1c(=O)c2c(n(C)c1=O)ncn2C)C	C(=O)(CCCCn1c(=O)c2c(n(C)c1=O)ncn2C)O	DB00806	DrugBank	train	C(=O)(CCCCn1c(=O)c2c(n(C)c1=O)ncn2C)O
4-(6-Hydroxy-2-naphthyl)- butan-2-one	4-(6-Hydroxy-2-naphthyl)- butan-2-one glucuronide	C(C)(=O)CCc1ccc2c(c1)ccc(O)c2	C(C)(=O)CCc1ccc2c(c1)ccc(OC1OC(C(=O)O)C(O)C(O)C1O)c2	DB00461	DrugBank	train	C(C)(=O)CCc1ccc2c(c1)ccc(OC1OC(C(=O)O)C(O)C(O)C1O)c2
4-(6-Hydroxy-2-naphthyl)- butan-2-one glucuronide	4-(6-Hydroxy-2-naphthyl)- butan-2-one glucuronide glycine conjugate	C(C(C)=O)Cc1ccc2c(c1)ccc(OC1OC(C(=O)O)C(O)C(O)C1O)c2	C(C(C)=O)Cc1ccc2c(c1)ccc(OC1OC(C(=O)NCC(=O)O)C(O)C(O)C1O)c2	DB00461	DrugBank	train	C(C(C)=O)Cc1ccc2c(c1)ccc(OC1OC(C(=O)NCC(=O)O)C(O)C(O)C1O)c2
3,4-Dihydroxyphenylacetone	3,4-Dihydroxyphenylacetone glucuronide	c1(O)c(O)ccc(CC(C)=O)c1	c1(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)ccc(CC(C)=O)c1	DB00190	DrugBank	train	c1(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)ccc(CC(C)=O)c1
1-(3-trifluoromethyl-phenyl)-propan-2-one	1-(3-trifluoromethyl-phenyl)-propan-2-ol	C(C(C)=O)c1cccc(C(F)(F)F)c1	C(C(C)O)c1cccc(C(F)(F)F)c1	DB00574	DrugBank	train	C(C(C)O)c1cccc(C(F)(F)F)c1
Indiplon	N-Desmethylindiplon	n1ccc(-c2cccc(N(C(C)=O)C)c2)n2c1c(C(=O)c1cccs1)cn2	n1ccc(-c2cccc(NC(C)=O)c2)n2c1c(C(=O)c1cccs1)cn2	DB12590	Both	train	n1ccc(-c2cccc(NC(C)=O)c2)n2c1c(C(=O)c1cccs1)cn2
N-hydroxy-2-acetylaminofluorene		c12ccc(N(C(C)=O)O)cc1Cc1c-2cccc1	c12ccc(N(C(C)=O)OC3OC(C(=O)O)C(O)C(O)C3O)cc1Cc1c-2cccc1	N-hydroxy-2-acetylaminofluorene	MetXBioDB	train	c12ccc(N(C(C)=O)OC3OC(C(=O)O)C(O)C(O)C3O)cc1Cc1c-2cccc1
Ketoconazole ketone hydroxyl intermediate	M2 (Ketoconazole)	Clc1c(C2(CN3C(=O)CNC3O)OCC(COc3ccc(N4CCN(C(C)=O)CC4)cc3)O2)ccc(Cl)c1	Clc1c(C2(CNC(=O)CNC=O)OCC(COc3ccc(N4CCN(C(C)=O)CC4)cc3)O2)ccc(Cl)c1	DB01026	DrugBank	train	Clc1c(C2(CNC(=O)CNC=O)OCC(COc3ccc(N4CCN(C(C)=O)CC4)cc3)O2)ccc(Cl)c1
Ketoconazole dihydroxyl intermediate	M5' (Ketoconazole)	C1N(C(C)=O)CCN(c2ccc(OCC3COC(CN4C=NC(O)C4O)(c4ccc(Cl)cc4Cl)O3)cc2)C1	C1N(C(C)=O)CCN(c2ccc(OCC3COC(CN4C=NC(=O)C4=O)(c4ccc(Cl)cc4Cl)O3)cc2)C1	DB01026	DrugBank	train	C1N(C(C)=O)CCN(c2ccc(OCC3COC(CN4C=NC(=O)C4=O)(c4ccc(Cl)cc4Cl)O3)cc2)C1
Ketoconazole epoxide intermediate	Ketoconazole ketone intermediate	C1=NC2C(N1CC1(c3ccc(Cl)cc3Cl)OCC(COc3ccc(N4CCN(C(C)=O)CC4)cc3)O1)O2	C1=NCC(=O)N1CC1(c2ccc(Cl)cc2Cl)OCC(COc2ccc(N3CCN(C(C)=O)CC3)cc2)O1	DB01026	DrugBank	train	C1=NCC(=O)N1CC1(c2ccc(Cl)cc2Cl)OCC(COc2ccc(N3CCN(C(C)=O)CC3)cc2)O1
Ketoconazole ketone intermediate	Ketoconazole ketone hydroxyl intermediate	c1c(N2CCN(C(C)=O)CC2)ccc(OCC2COC(CN3C=NCC3=O)(c3ccc(Cl)cc3Cl)O2)c1	c1c(N2CCN(C(C)=O)CC2)ccc(OCC2COC(CN3C(O)NCC3=O)(c3ccc(Cl)cc3Cl)O2)c1	DB01026	DrugBank	train	c1c(N2CCN(C(C)=O)CC2)ccc(OCC2COC(CN3C(O)NCC3=O)(c3ccc(Cl)cc3Cl)O2)c1
M3 (Ketoconazole)	M4 (Ketoconazole)	c1(Cl)c(C2(CNC=N)OCC(COc3ccc(N4CCN(C(C)=O)CC4)cc3)O2)ccc(Cl)c1	c1(Cl)c(C2(CN)OCC(COc3ccc(N4CCN(C(C)=O)CC4)cc3)O2)ccc(Cl)c1	DB01026	DrugBank	train	c1(Cl)c(C2(CN)OCC(COc3ccc(N4CCN(C(C)=O)CC4)cc3)O2)ccc(Cl)c1
M8 (Ketoconazole)	M6 (Ketoconazole)	C1N(C(C)=O)CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)c(O)c2)C1	C1N(C(C)=O)CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)c(O)c2O)C1	DB01026	DrugBank	train	C1N(C(C)=O)CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)c(O)c2O)C1
M9 (Ketoconazole)	Ketoconazole iminium ion	O=C(C)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)C(O)C1	O=C(C)N1CC=N(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	DB01026	DrugBank	train	O=C(C)N1CC=N(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
Ketoconazole	M14 (Ketoconazole)	c1cc(Cl)cc(Cl)c1C1(Cn2ccnc2)OCC(COc2ccc(N3CCN(C(C)=O)CC3)cc2)O1	c1cc(Cl)cc(Cl)c1C1(Cn2ccnc2)OCC(COc2ccc(N3CCNCC3)cc2)O1	DB01026	DrugBank	train	c1cc(Cl)cc(Cl)c1C1(Cn2ccnc2)OCC(COc2ccc(N3CCNCC3)cc2)O1
Ketoconazole	Ketoconazole epoxide intermediate	C(C)(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	C(C)(=O)N1CCN(c2ccc(OCC3COC(CN4C5C(N=C4)O5)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	DB01026	DrugBank	train	C(C)(=O)N1CCN(c2ccc(OCC3COC(CN4C5C(N=C4)O5)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
cyclic N-Acetylserotonin		C1N(C(C)=O)c2c(c3c(n2)ccc(O)c3)C1	C1N(C(C)=O)c2c(c3c(n2)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c3)C1	cyclic N-Acetylserotonin	MetXBioDB	train	C1N(C(C)=O)c2c(c3c(n2)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c3)C1
L-Acetylleucine	Leucine	C(C(CC(C)C)NC(C)=O)(=O)O	C(C(CC(C)C)N)(=O)O	DB16956	DrugBank	train	C(C(CC(C)C)N)(=O)O
n_ac_dfec	N-Ac-DFEC-SO	FC(C(C(SCC(NC(C)=O)C(=O)O)(F)F)OCF)F	FC(C(C([SH](CC(NC(C)=O)C(=O)O)O)(F)F)OCF)F	n_ac_dfec	MetXBioDB	train	FC(C(C([SH](CC(NC(C)=O)C(=O)O)O)(F)F)OCF)F
n_ac_ffvc	N-Ac-FFVC-SO	O=C(C(NC(C)=O)CSC(F)=C(OCF)C(F)F)O	O=C(C(NC(C)=O)C[SH](C(F)=C(OCF)C(F)F)O)O	n_ac_ffvc	MetXBioDB	train	O=C(C(NC(C)=O)C[SH](C(F)=C(OCF)C(F)F)O)O
Linezolid	PNU-142300	O1CCN(c2ccc(N3CC(CNC(C)=O)OC3=O)cc2F)CC1	O(CCNc1ccc(N2CC(CNC(C)=O)OC2=O)cc1F)CC(=O)O	DB00601	DrugBank	train	O(CCNc1ccc(N2CC(CNC(C)=O)OC2=O)cc1F)CC(=O)O
N1-acetyltriethylenetetramine	N1, N10-diacetyltriethylenetetramine	C(NC(C)=O)CNCCNCCN	C(NC(C)=O)CNCCNCCNC(C)=O	DB06824	DrugBank	train	C(NC(C)=O)CNCCNCCNC(C)=O
M10 (Ketoconazole)	M15 (Ketoconazole)	n1ccn(CC2(c3ccc(Cl)cc3Cl)OCC(COc3ccc(NCCNC(C)=O)cc3)O2)c1	n1ccn(CC2(c3ccc(Cl)cc3Cl)OCC(COc3ccc(N)cc3)O2)c1	DB01026	DrugBank	train	n1ccn(CC2(c3ccc(Cl)cc3Cl)OCC(COc3ccc(N)cc3)O2)c1
N-Acetyl-5-hydroxytryptamine	N-Acetyl-5-hydroxytryptamine sulfate	c1(CCNC(C)=O)cnc2c1cc(O)cc2	c1(CCNC(C)=O)cnc2c1cc(OS(=O)(=O)O)cc2	DB01065	Both	train	c1(CCNC(C)=O)cnc2c1cc(OS(=O)(=O)O)cc2
Unnamed hydralazine metabolite	3-methyl-s-triazolophthalazine	c1nnc(NNC(C)=O)c2c1cccc2	c1nn2c(C)nnc2c2c1cccc2	DB01275	DrugBank	train	c1nn2c(C)nnc2c2c1cccc2
N-Acetylbenzidine	N-Acetylbenzidine, N-glucuronide	Nc1ccc(-c2ccc(NC(C)=O)cc2)cc1	N(c1ccc(-c2ccc(NC(C)=O)cc2)cc1)C1OC(C(=O)O)C(O)C(O)C1O	N-Acetylbenzidine	MetXBioDB	train	N(c1ccc(-c2ccc(NC(C)=O)cc2)cc1)C1OC(C(=O)O)C(O)C(O)C1O
Acetaminophen	Acetaminophen sulfate	C(C)(=O)Nc1ccc(O)cc1	C(C)(=O)Nc1ccc(OS(=O)(=O)O)cc1	DB03783	Both	train	C(C)(=O)Nc1ccc(OS(=O)(=O)O)cc1
O-isopropyl acetaminophen	Acetaminophen	C(C)(=O)Nc1ccc(OC(C)C)cc1	C(C)(=O)Nc1ccc(O)cc1	O-isopropyl acetaminophen	MetXBioDB	train	C(C)(=O)Nc1ccc(O)cc1
N-acetylsulfamethoxazole	N4-Acetyl-5-OH-sulfamethoxazole	N(C(C)=O)c1ccc(S(=O)(=O)Nc2cc(C)on2)cc1	N(C(C)=O)c1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1	DB01015	DrugBank	train	N(C(C)=O)c1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1
7-acetamido-clonazepam	3-hydroxy-7-acetamido-clonazepam	c1ccc(C2=NCC(=O)Nc3ccc(NC(C)=O)cc32)c(Cl)c1	c1ccc(C2=NC(O)C(=O)Nc3ccc(NC(C)=O)cc32)c(Cl)c1	DB01068	DrugBank	train	c1ccc(C2=NC(O)C(=O)Nc3ccc(NC(C)=O)cc32)c(Cl)c1
2-acetamidofluorene	1-OH-AFF	c12ccc(NC(C)=O)cc1Cc1c-2cccc1	c12ccc(NC(C)=O)cc1Cc1c-2c(O)ccc1	2-acetamidofluorene	MetXBioDB	train	c12ccc(NC(C)=O)cc1Cc1c-2c(O)ccc1
acetanilide	Acetaminophen	c1cc(NC(C)=O)ccc1	c1cc(NC(C)=O)ccc1O	acetanilide	MetXBioDB	train	c1cc(NC(C)=O)ccc1O
Chloramphenicol 1-acetate	Chloramphenicol 1,3-diacetate	c1c(C(OC(C)=O)C(CO)NC(=O)C(Cl)Cl)ccc(N(=O)O)c1	c1c(C(OC(C)=O)C(COC(C)=O)NC(=O)C(Cl)Cl)ccc(N(=O)O)c1	DB07565	DrugBank	train	c1c(C(OC(C)=O)C(COC(C)=O)NC(=O)C(Cl)Cl)ccc(N(=O)O)c1
Cyproterone acetate	15beta-hydroxycyproterone acetate	O=C1C2C(C3(C)C4CCC5(C)C(OC(C)=O)(C(C)=O)CCC5C4C=C(Cl)C3=C1)C2	O=C1C2C(C3(C)C4CCC5(C)C(OC(C)=O)(C(C)=O)CC(O)C5C4C=C(Cl)C3=C1)C2	DB04839	DrugBank	train	O=C1C2C(C3(C)C4CCC5(C)C(OC(C)=O)(C(C)=O)CC(O)C5C4C=C(Cl)C3=C1)C2
Medroxyprogesterone Acetate (M4)	M-1	C1CC(OC(C)=O)(C(C)=O)C2(C)C1C1C(CC2)C2(C)C(=CC(=O)C(O)C2)C(C)C1	C1CC(OC(C)=O)(C(C)=O)C2(C)C1C1C(CC2)C2(C)C(=CC(=O)C(O)C2)C(C)(O)C1	Medroxyprogesterone Acetate (M4)	MetXBioDB	train	C1CC(OC(C)=O)(C(C)=O)C2(C)C1C1C(CC2)C2(C)C(=CC(=O)C(O)C2)C(C)(O)C1
1β-hydroxymedroxyprogesterone acetate (M-3)	1,2-dehydromedroxyprogesterone acetate (M-5)	C12=CC(=O)CC(O)C1(C)C1CCC3(C)C(OC(C)=O)(C(C)=O)CCC3C1CC2C	C12=CC(=O)C=CC1(C)C1CCC3(C)C(OC(C)=O)(C(C)=O)CCC3C1CC2C	DB00603	DrugBank	train	C12=CC(=O)C=CC1(C)C1CCC3(C)C(OC(C)=O)(C(C)=O)CCC3C1CC2C
Medroxyprogesterone acetate	2β-hydroxymedroxyprogesterone acetate (M-4)	CC1CC2C3CCC(OC(C)=O)(C(C)=O)C3(C)CCC2C2(C)C1=CC(=O)CC2	CC1CC2C3CCC(OC(C)=O)(C(C)=O)C3(C)CCC2C2(C)C1=CC(=O)C(O)C2	DB00603	Both	train	CC1CC2C3CCC(OC(C)=O)(C(C)=O)C3(C)CCC2C2(C)C1=CC(=O)C(O)C2
Fusidic acid	3-keto fusidic acid	CC(=CCCC(=C1C(OC(C)=O)CC2(C)C1CC(O)C1C2(C)CCC2C1(C)CCC(O)C2C)C(=O)O)C	CC(=CCC(C(=C1C(OC(C)=O)CC2(C)C1CC(O)C1C2(C)CCC2C1(C)CCC(O)C2C)C(=O)O)=O)C	DB02703	DrugBank	train	CC(=CCC(C(=C1C(OC(C)=O)CC2(C)C1CC(O)C1C2(C)CCC2C1(C)CCC(O)C2C)C(=O)O)=O)C
Eslicarbazepine acetate	Eslicarbazepine [(S)-licarbazepine]	c1cc2c(cc1)CC(OC(C)=O)c1c(cccc1)N2C(N)=O	c1cc2c(cc1)CC(O)c1c(cccc1)N2C(N)=O	DB09119	DrugBank	train	c1cc2c(cc1)CC(O)c1c(cccc1)N2C(N)=O
Prednisolone acetate	Prednisolone	C1=CC(=O)C=C2C1(C)C1C(CC2)C2C(C)(CC1O)C(O)(C(=O)COC(C)=O)CC2	C1=CC(=O)C=C2C1(C)C1C(CC2)C2C(C)(CC1O)C(O)(C(=O)CO)CC2	DB15566	DrugBank	train	C1=CC(=O)C=C2C1(C)C1C(CC2)C2C(C)(CC1O)C(O)(C(=O)CO)CC2
Deflazacort	21-Deflazacort	C12=CC(=O)C=CC1(C)C1C(O)CC3(C)C4(C(=O)COC(C)=O)N=C(C)OC4CC3C1CC2	C12=CC(=O)C=CC1(C)C1C(O)CC3(C)C4(C(=O)CO)N=C(C)OC4CC3C1CC2	DB11921	DrugBank	train	C12=CC(=O)C=CC1(C)C1C(O)CC3(C)C4(C(=O)CO)N=C(C)OC4CC3C1CC2
Famciclovir	6-oxo-famciclovir	c1(N)nc2n(CCC(COC(C)=O)COC(C)=O)cnc2cn1	c1(=N)nc2n(CCC(COC(C)=O)COC(C)=O)cnc2c(O)n1	DB00426	DrugBank	train	c1(=N)nc2n(CCC(COC(C)=O)COC(C)=O)cnc2c(O)n1
Chloramphenicol 3-acetate	Chloramphenicol 1-acetate	O=N(c1ccc(C(C(COC(C)=O)NC(=O)C(Cl)Cl)O)cc1)O	O=N(c1ccc(C(C(CO)NC(=O)C(Cl)Cl)OC(C)=O)cc1)O	DB07565	DrugBank	train	O=N(c1ccc(C(C(CO)NC(=O)C(Cl)Cl)OC(C)=O)cc1)O
D-alpha-Tocopherol acetate	13'-hydroxychromanol	C(CCC(CCCC(CCCC1(C)CCc2c(c(C)c(C)c(OC(C)=O)c2C)O1)C)C)C(C)C	C(CCC(CCCC(CCCC1(C)CCc2c(c(C)c(C)c(O)c2C)O1)C)C)C(C)CO	DB14002	DrugBank	train	C(CCC(CCCC(CCCC1(C)CCc2c(c(C)c(C)c(O)c2C)O1)C)C)C(C)CO
Moxisylyte	Deacetyl-thymoxamine	c1(OCCN(C)C)c(C(C)C)cc(OC(C)=O)c(C)c1	c1(OCCN(C)C)c(C(C)C)ccc(C)c1O	DB09205	DrugBank	train	c1(OCCN(C)C)c(C(C)C)ccc(C)c1O
Triflusal	2-hydroxy-4-trifluoromethyl benzoic acid	c1c(C(=O)O)c(OC(C)=O)cc(C(F)(F)F)c1	c1c(C(=O)O)c(O)cc(C(F)(F)F)c1	DB08814	DrugBank	train	c1c(C(=O)O)c(O)cc(C(F)(F)F)c1
Prasugrel	R-95913	c12c(sc(OC(C)=O)c1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2	c12c(sc(O)c1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2	DB06209	DrugBank	train	c12c(sc(O)c1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2
Estradiol acetate		c1(OC(C)=O)ccc2c(c1)CCC1C2CCC2(C)C1CCC2O	c1(OC(C)=O)ccc2c(c1)CCC1C2CCC2(C)C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O	Estradiol acetate	MetXBioDB	train	c1(OC(C)=O)ccc2c(c1)CCC1C2CCC2(C)C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O
Nitazoxanide	Tizoxanide	s1c(NC(=O)c2ccccc2OC(C)=O)ncc1N(=O)O	s1c(NC(=O)c2ccccc2O)ncc1N(=O)O	DB00507	DrugBank	train	s1c(NC(=O)c2ccccc2O)ncc1N(=O)O
Acetylsalicylic acid	Salicylic  acid	C(=O)(O)c1ccccc1OC(C)=O	C(=O)(O)c1ccccc1O	DB00945	DrugBank	train	C(=O)(O)c1ccccc1O
