parent_id,parent_name,child_id,child_name,enzymes,parent_smiles,child_smiles
DBMET03628,4-O-demethyl deoxaglycone doxorubicinol,DBMET03629,Demethyldeoxaglycone doxorubicinol 4-O-sulfate,,O=C1c2cccc(O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3,O=C1c2cccc(OS(=O)(=O)O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3
DBMET03628,4-O-demethyl deoxaglycone doxorubicinol,DBMET03630,Demethyldeoxaglycone doxorubicinol 4-O-b-glucuronide,,O=C1c2cccc(O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3,O=C1c2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3
DBMET03628,4-O-demethyl deoxaglycone doxorubicinol,DBMET03629,Demethyldeoxaglycone doxorubicinol 4-O-sulfate,,O=C1c2cccc(O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3,O=C1c2cccc(OS(=O)(=O)O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3
DBMET03628,4-O-demethyl deoxaglycone doxorubicinol,DBMET03630,Demethyldeoxaglycone doxorubicinol 4-O-b-glucuronide,,O=C1c2cccc(O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3,O=C1c2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3
DB01016,Glyburide,DBMET01803,4-cis-hydroxycyclohexyl glyburide,"Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A7, Cytochrome P450 3A5",COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCC(O)CC2)cc1
DB01016,Glyburide,DBMET01804,4-trans-hydroxycyclohexyl glyburide,"Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A7, Cytochrome P450 3A5",COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCC(O)CC2)cc1
DB01016,Glyburide,DBMET01805,3-trans-Hydroxycyclohexyl glyburide,"Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A7, Cytochrome P450 3A5",COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCC(O)C2)cc1
DB01016,Glyburide,DBMET01806,3-cis-Hydroxycyclohexyl glyburide,"Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A7, Cytochrome P450 3A5",COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCC(O)C2)cc1
DB01029,Irbesartan,DBMET01051,Irbesartan derivative M5,Cytochrome P450 2C9,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CCCCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
DB01029,Irbesartan,DBMET01052,Irbesartan derivative M7,Cytochrome P450 2C9,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CCCCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
DBMET01052,Irbesartan derivative M7,DBMET01055,Irbesartan derivative M1,Cytochrome P450 2C9,CCCCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC(O)CCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
DBMET01051,Irbesartan derivative M5,DBMET01055,Irbesartan derivative M1,Cytochrome P450 2C9,CCCCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC(O)CCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
DBMET01055,Irbesartan derivative M1,DBMET01056,Irbesartan derivative M2,,CC(O)CCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC(=O)CCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
DBMET01055,Irbesartan derivative M1,DBMET01056,Irbesartan derivative M2,,CC(O)CCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC(=O)CCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
DBMET01055,Irbesartan derivative M1,DBMET01056,Irbesartan derivative M2,,CC(O)CCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC(=O)CCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
DB01033,Mercaptopurine,DBMET01161,Thiouric acid,Xanthine dehydrogenase/oxidase,S=c1nc[nH]c2nc[nH]c12,Oc1nc(S)c2nc(O)[nH]c2n1
DB01033,Mercaptopurine,DBMET01162,Methylmercaptopurine,Thiopurine S-methyltransferase,S=c1nc[nH]c2nc[nH]c12,CSC1N=CNc2nc[nH]c21
DBMET01152,Thioguanosine monophosphate,DBMET01153,Methyl-thioguanosine monophosphate,Thiopurine S-methyltransferase,Nc1nc(=S)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1,CSC1N=C(N)Nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O
DBMET01152,Thioguanosine monophosphate,DBMET01154,Thioguanosine diphosphate,,Nc1nc(=S)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1,Nc1nc(=S)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1
DBMET01154,,DBMET01155,Thioguanosine triphosphate,,Nc1nc(=S)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1,Nc1nc(=S)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1
DBMET01154,Thioguanosine diphosphate,DBMET01156,Thiodeoxyguanosine diphosphate,,Nc1nc(=S)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1,Nc1nc(=S)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)O)O3)c2[nH]1
DBMET01156,Thiodeoxyguanosine diphosphate,DBMET01157,Thiodeoxyguanosine triphosphate,,Nc1nc(=S)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)O)O3)c2[nH]1,Nc1nc(=S)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O3)c2[nH]1
DBMET01120,2-(o-carboxybenzamido)glutaramic acid,DB00130,L-Glutamine,,NC(=O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,NC(=O)CCC(N)C(=O)O
DBMET01120,2-(o-carboxybenzamido)glutaramic acid,DB02746,Phthalic Acid,,NC(=O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,O=C(O)c1ccccc1C(=O)O
DBMET01120,2-(o-carboxybenzamido)glutaramic acid,DB00130,L-Glutamine,,NC(=O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,NC(=O)CCC(N)C(=O)O
DBMET01120,2-(o-carboxybenzamido)glutaramic acid,DB02746,Phthalic Acid,,NC(=O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,O=C(O)c1ccccc1C(=O)O
DBMET01120,2-(o-carboxybenzamido)glutaramic acid,DBMET01121,2-(o-carboxybenzamido)glutaric acid,,NC(=O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O
DBMET01117,2-phthalimidoglutaric acid,DBMET01121,2-(o-carboxybenzamido)glutaric acid,,O=C(O)CCC(C(=O)O)N1C(=O)c2ccccc2C1=O,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O
DBMET01120,2-(o-carboxybenzamido)glutaramic acid,DBMET01121,2-(o-carboxybenzamido)glutaric acid,,NC(=O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O
DBMET01117,2-phthalimidoglutaric acid,DBMET01121,2-(o-carboxybenzamido)glutaric acid,,O=C(O)CCC(C(=O)O)N1C(=O)c2ccccc2C1=O,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O
DBMET01121,2-(o-carboxybenzamido)glutaric acid,DB00142,Glutamic acid,,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,NC(CCC(=O)O)C(=O)O
DBMET01121,2-(o-carboxybenzamido)glutaric acid,DB02746,Phthalic Acid,,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,O=C(O)c1ccccc1C(=O)O
DBMET01121,2-(o-carboxybenzamido)glutaric acid,DB00142,Glutamic acid,,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,NC(CCC(=O)O)C(=O)O
DBMET01121,2-(o-carboxybenzamido)glutaric acid,DB02746,Phthalic Acid,,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,O=C(O)c1ccccc1C(=O)O
DBMET01121,2-(o-carboxybenzamido)glutaric acid,DB00142,Glutamic acid,,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,NC(CCC(=O)O)C(=O)O
DBMET01121,2-(o-carboxybenzamido)glutaric acid,DB02746,Phthalic Acid,,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,O=C(O)c1ccccc1C(=O)O
DBMET01121,2-(o-carboxybenzamido)glutaric acid,DB00142,Glutamic acid,,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,NC(CCC(=O)O)C(=O)O
DBMET01121,2-(o-carboxybenzamido)glutaric acid,DB02746,Phthalic Acid,,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,O=C(O)c1ccccc1C(=O)O
DBMET01121,2-(o-carboxybenzamido)glutaric acid,DB00142,Glutamic acid,,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,NC(CCC(=O)O)C(=O)O
DBMET01121,2-(o-carboxybenzamido)glutaric acid,DB02746,Phthalic Acid,,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,O=C(O)c1ccccc1C(=O)O
DB01042,Melphalan,DBMET03698,Monohydroxymelphalan,,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,NC(Cc1ccc(N(CCO)CCCl)cc1)C(=O)O
DB01042,Melphalan,DBMET03699,,,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,NC(Cc1ccc(N(CCO)CCO)cc1)C(=O)O
DB01050,Ibuprofen,DBMET00154,2-Hydroxyibuprofen,"Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A4",CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(C(=O)O)c1ccc(CC(C)(C)O)cc1
DB01050,Ibuprofen,DBMET00155,3-Hydroxyibuprofen,"Cytochrome P450 2C8, Cytochrome P450 2C9",CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(CO)Cc1ccc(C(C)C(=O)O)cc1
DB01067,Glipizide,DBMET01821,4-trans-OH-glipizide,Cytochrome P450 2C9,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(O)CC3)cc2)cn1
DB01067,Glipizide,DBMET00206,4-trans-Hydroxyglipizide,Cytochrome P450 2C9,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(O)CC3)cc2)cn1
DB01074,Perhexiline,DBMET00839,cis-Hydroxy Perhexiline,,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,OC1CCC(C(CC2CCCCN2)C2CCCCC2)CC1
DB01074,Perhexiline,DBMET00914,Monohydroxyperhexiline,,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,OC1CCC(C(CC2CCCCN2)C2CCCCC2)CC1
DB01074,Perhexiline,DBMET01547,trans-hydroxyperhexilline,Cytochrome P450 2D6,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,OC1CCC(C(CC2CCCCN2)C2CCCCC2)CC1
DB01075,Diphenhydramine,DBMET00086,N-Desmethyldiphenhydramine,"Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 1A2, Cytochrome P450 2D6",CN(C)CCOC(c1ccccc1)c1ccccc1,CNCCOC(c1ccccc1)c1ccccc1
DB01075,Diphenhydramine,DBMET00087,Diphenhydramine N-glucuronide,Prostaglandin G/H synthase 1,CN(C)CCOC(c1ccccc1)c1ccccc1,C[N+](C)(CCOC(c1ccccc1)c1ccccc1)C1OC(C(=O)O)C(O)C(O)C1O
DBMET00086,N-Desmethyldiphenhydramine,DBMET01200,"N,N-Didesmethyldiphenhydramine","Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2D6, Cytochrome P450 1A2",CNCCOC(c1ccccc1)c1ccccc1,NCCOC(c1ccccc1)c1ccccc1
DBMET01200,"N,N-Didesmethyldiphenhydramine",DBMET01201,Diphenylmethoxyacetic acid,,NCCOC(c1ccccc1)c1ccccc1,O=C(O)COC(c1ccccc1)c1ccccc1
DB01085,Pilocarpine,DBMET03744,3-Hydroxyisopilocarpine,Cytochrome P450 2A6,CCC1C(=O)OCC1Cc1cncn1C,CCC1(O)C(=O)OCC1Cc1cncn1C
DB01085,Pilocarpine,DBMET03743,3-Hydroxypilocarpine,Cytochrome P450 2A6,CCC1C(=O)OCC1Cc1cncn1C,CCC1(O)C(=O)OCC1Cc1cncn1C
DB01095,Fluvastatin,DBMET01671,6-OH-fluvastatin,Cytochrome P450 2C9,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccc(O)cc21
DB01095,Fluvastatin,DBMET01672,5-OH-fluvastatin,"Cytochrome P450 2C9, Cytochrome P450 2C8, Cytochrome P450 2D6, Cytochrome P450 3A4",CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2cc(O)ccc21
DB01095,Fluvastatin,DBMET00213,6-Hydroxyfluvastatin,Cytochrome P450 2C9,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccc(O)cc21
DB01095,Fluvastatin,DBMET00215,5-Hydroxyfluvastatin,"Cytochrome P450 2C9, Cytochrome P450 1A1, Cytochrome P450 2C8, Cytochrome P450 2D6, Cytochrome P450 3A4",CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2cc(O)ccc21
DBMET00449,5-fluorouracil,DBMET03581,dihydrofluorouracil (DHFU),Dihydropyrimidine dehydrogenase [NADP(+)],O=c1[nH]cc(F)c(=O)[nH]1,O=C1NCC(F)C(=O)N1
DBMET03581,dihydrofluorouracil (DHFU),DBMET03582,β-ureidopropionic acid (FUPA),Dihydropyrimidinase-related protein 2,O=C1NCC(F)C(=O)N1,NC(=O)NCC(F)C(=O)O
DBMET03586,5-fluorouridine monophosphate (5-FUMP),DBMET03589,5-fluorouridine diphosphate (5-FUDP),UMP-CMP kinase,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)O)C(O)C2O)cc1F,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F
DBMET03582,β-ureidopropionic acid (FUPA),DB03904,Urea,Beta-ureidopropionase,NC(=O)NCC(F)C(=O)O,NC(N)=O
DBMET03582,β-ureidopropionic acid (FUPA),DBMET03583,fluoro-β-alanine (FBAL),Beta-ureidopropionase,NC(=O)NCC(F)C(=O)O,NCC(F)C(=O)O
DBMET03589,5-fluorouridine diphosphate (5-FUDP),DBMET03590,5-fluorouridine triphosphate (5-FUTP),Nucleoside diphosphokinase,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F
DBMET03586,5-fluorouridine monophosphate (5-FUMP),DBMET03589,5-fluorouridine diphosphate (5-FUDP),UMP-CMP kinase,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)O)C(O)C2O)cc1F,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F
DBMET03587,5-fluorodeoxyuridine diphosphate (5-FdUDP),DBMET03588,5-fluorodeoxyuridine triphosphate (5-FdUTP),Nucleoside diphosphokinase,O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)cc1F,O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)cc1F
DBMET03589,5-fluorouridine diphosphate (5-FUDP),DBMET03590,5-fluorouridine triphosphate (5-FUTP),Nucleoside diphosphokinase,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F
DBMET03587,5-fluorodeoxyuridine diphosphate (5-FdUDP),DBMET03588,5-fluorodeoxyuridine triphosphate (5-FdUTP),Nucleoside diphosphokinase,O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)cc1F,O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)cc1F
DBMET03590,5-fluorouridine triphosphate (5-FUTP),DBMET03592,5-FUDP-hexose,UDP-glucuronosyltransferase 1A9,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)OC3C(O)CC(O)C(O)C3CO)C(O)C2O)cc1F
DBMET03588,5-fluorodeoxyuridine triphosphate (5-FdUTP),DBMET03585,,"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial",O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)cc1F,O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1F
DBMET03588,5-fluorodeoxyuridine triphosphate (5-FdUTP),DBMET03585,5-fluorodeoxyuridine monophosphate (5-FdUMP),"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial",O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)cc1F,O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1F
DBMET03590,5-fluorouridine triphosphate (5-FUTP),DBMET03592,5-FUDP-hexose,UDP-glucuronosyltransferase 1A9,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)OC3C(O)CC(O)C(O)C3CO)C(O)C2O)cc1F
DB01120,Gliclazide,DBMET01819,7-OH-gliclazide,Cytochrome P450 2C9,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CC(O)CC3C2)cc1
DB01120,Gliclazide,DBMET01820,6-OH-gliclazide,Cytochrome P450 2C9,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCC(O)C3C2)cc1
DB01120,Gliclazide,DBMET00202,7-β-Hydroxygliclazide,"Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2C18, Cytochrome P450 2C8",Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CC(O)CC3C2)cc1
DB01120,Gliclazide,DBMET00203,6-β-Hydroxygliclazide,"Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2C18, Cytochrome P450 2C8",Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCC(O)C3C2)cc1
DB01120,Gliclazide,DBMET01329,7-α-Hydroxygliclazide,"Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2C18, Cytochrome P450 2C8",Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CC(O)CC3C2)cc1
DB01120,Gliclazide,DBMET01330,6-α-Hydroxygliclazide,"Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2C18, Cytochrome P450 2C8",Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCC(O)C3C2)cc1
DBMET00314,2-hydroxydesipramine,DBMET00679,2-hydroxy-desipramine glucuronide,,CNCCCN1c2ccccc2CCc2cc(O)ccc21,CNCCCN1c2ccccc2CCc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc21
DB01156,Bupropion,DBMET03484,"S,R-erythrohydrobupropion","11-beta-hydroxysteroid dehydrogenase 1, Aflatoxin B1 aldehyde reductase member 3",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(O)c1cccc(Cl)c1
DB01156,Bupropion,DBMET00277,S-Hydroxybupropion,"Cytochrome P450 2B6, Cytochrome P450 2E1, Cytochrome P450 3A4, Cytochrome P450 2C19",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)CO)C(=O)c1cccc(Cl)c1
DB01156,Bupropion,DBMET03468,S-4'-hydroxybupropion,Cytochrome P450 2C19,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(=O)c1ccc(O)c(Cl)c1
DB01156,Bupropion,DBMET03470,R-Hydroxybupropion,"Cytochrome P450 2B6, Cytochrome P450 2E1, Cytochrome P450 3A4, Cytochrome P450 2C19",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)CO)C(=O)c1cccc(Cl)c1
DB01156,Bupropion,DBMET03472,R-4'-hydroxybupropion,Cytochrome P450 2C19,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(=O)c1ccc(O)c(Cl)c1
DB01156,Bupropion,DBMET03473,"R,R-threohydrobupropion","Aflatoxin B1 aldehyde reductase member 3, 11-beta-hydroxysteroid dehydrogenase 1",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(O)c1cccc(Cl)c1
DB01156,Bupropion,DBMET03476,"S,S-threohydrobupropion","Aflatoxin B1 aldehyde reductase member 3, 11-beta-hydroxysteroid dehydrogenase 1",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(O)c1cccc(Cl)c1
DB01156,Bupropion,DBMET03479,"R,S-erythrohydrobupropion","11-beta-hydroxysteroid dehydrogenase 1, Aflatoxin B1 aldehyde reductase member 3",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(O)c1cccc(Cl)c1
DBMET03484,"S,R-erythrohydrobupropion",DBMET03485,"S,R-erythro-4'-hydroxy-hydrobupropion",Cytochrome P450 2C19,CC(NC(C)(C)C)C(O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(O)c1ccc(O)c(Cl)c1
DBMET03484,"S,R-erythrohydrobupropion",DBMET03486,"S,R-erythrohydrobupropion glucuronide","UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 2B4, UDP-glucuronosyltransferase 1A9",CC(NC(C)(C)C)C(O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(OC1OC(C(=O)O)C(O)C(O)C1O)c1cccc(Cl)c1
DBMET03468,S-4'-hydroxybupropion,DBMET03477,"S,S-threo-4'-hydroxy-hydrobupropion","11-beta-hydroxysteroid dehydrogenase 1, Aflatoxin B1 aldehyde reductase member 3",CC(NC(C)(C)C)C(=O)c1ccc(O)c(Cl)c1,CC(NC(C)(C)C)C(O)c1ccc(O)c(Cl)c1
DBMET03468,S-4'-hydroxybupropion,DBMET03480,"R,S-erythro-4'-hydroxy-hydrobupropion","11-beta-hydroxysteroid dehydrogenase 1, Aflatoxin B1 aldehyde reductase member 3",CC(NC(C)(C)C)C(=O)c1ccc(O)c(Cl)c1,CC(NC(C)(C)C)C(O)c1ccc(O)c(Cl)c1
DBMET03472,R-4'-hydroxybupropion,DBMET03474,"R,R-threo-4'-hydroxy-hydrobupropion","11-beta-hydroxysteroid dehydrogenase 1, Aflatoxin B1 aldehyde reductase member 3",CC(NC(C)(C)C)C(=O)c1ccc(O)c(Cl)c1,CC(NC(C)(C)C)C(O)c1ccc(O)c(Cl)c1
DBMET03472,R-4'-hydroxybupropion,DBMET03480,"R,S-erythro-4'-hydroxy-hydrobupropion","11-beta-hydroxysteroid dehydrogenase 1, Aflatoxin B1 aldehyde reductase member 3",CC(NC(C)(C)C)C(=O)c1ccc(O)c(Cl)c1,CC(NC(C)(C)C)C(O)c1ccc(O)c(Cl)c1
DBMET03468,S-4'-hydroxybupropion,DBMET03487,S-4'-hydroxybupropion glucuronide,,CC(NC(C)(C)C)C(=O)c1ccc(O)c(Cl)c1,CC(NC(C)(C)C)C(=O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(Cl)c1
DBMET03472,R-4'-hydroxybupropion,DBMET03488,R-4'-hydroxybupropion glucuronide,,CC(NC(C)(C)C)C(=O)c1ccc(O)c(Cl)c1,CC(NC(C)(C)C)C(=O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(Cl)c1
DBMET03472,R-4'-hydroxybupropion,DBMET03490,R-4'-hydroxybupropion sulfate,,CC(NC(C)(C)C)C(=O)c1ccc(O)c(Cl)c1,CC(NC(C)(C)C)C(=O)c1ccc(OS(=O)(=O)O)c(Cl)c1
