parent_id,parent_name,child_id,child_name,enzymes,origin,parent_smiles,child_smiles,source
DB06701,Dexmethylphenidate,DBMET02407,p-hydroxy-methylphenidate,,DB16629,COC(=O)C(c1ccccc1)C1CCCCN1,COC(=O)C(c1ccc(O)cc1)C1CCCCN1,DrugBank
DB06701,Dexmethylphenidate,DBMET02408,6-oxo-methylphenidate,,DB16629,COC(=O)C(c1ccccc1)C1CCCCN1,COC(=O)C(c1ccccc1)C1CCCC(=O)N1,DrugBank
DB06701,Dexmethylphenidate,DBMET00651,Ritalinic acid,Carboxylesterase,DB16629,COC(=O)C(c1ccccc1)C1CCCCN1,O=C(O)C(c1ccccc1)C1CCCCN1,DrugBank
DB13169,Nandrolone,DBMET03358,19-Norandrosterone,,DB08804,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O,CC12CCC3C4CCC(O)CC4CCC3C1CCC2=O,DrugBank
DB13169,Nandrolone,DBMET03360,19-Norepiandrosterone,,DB08804,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O,CC12CCC3C4CCC(O)CC4CCC3C1CCC2=O,DrugBank
DB03947,D-Xylulose,DBMET02033,D-Xylulose-5-phosphate,,DB09419,O=C(CO)C(O)C(O)CO,O=C(CO)C(O)C(O)COP(=O)(O)O,DrugBank
DB03947,D-Xylulose,DBMET02033,D-Xylulose-5-phosphate,,DB09419,O=C(CO)C(O)C(O)CO,O=C(CO)C(O)C(O)COP(=O)(O)O,DrugBank
DB00154,Dihomo-gamma-linolenic acid,DBMET02087,15-HETrE,"Polyunsaturated fatty acid lipoxygenase ALOX15, Prostaglandin G/H synthase 1, Prostaglandin G/H synthase 2",DB11358,CCCCCC=CCC=CCC=CCCCCCCC(=O)O,CCCCCC(O)C=CC=CCC=CCCCCCCC(=O)O,DrugBank
DB00154,Dihomo-gamma-linolenic acid,DBMET02086,Prostaglandin E1,"Polyunsaturated fatty acid lipoxygenase ALOX15, Prostaglandin G/H synthase 1, Prostaglandin G/H synthase 2",DB11358,CCCCCC=CCC=CCC=CCCCCCCC(=O)O,CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,DrugBank
DB12406,Lisofylline,DBMET01696,"lisofylline 4,5-diol","Cytochrome P450 3A4, Cytochrome P450 2A6",DB12406,CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,CC(O)C(O)CCCn1c(=O)c2c(ncn2C)n(C)c1=O,DrugBank
DB00154,Dihomo-gamma-linolenic acid,DBMET02087,15-HETrE,"Polyunsaturated fatty acid lipoxygenase ALOX15, Prostaglandin G/H synthase 1, Prostaglandin G/H synthase 2",DB11358,CCCCCC=CCC=CCC=CCCCCCCC(=O)O,CCCCCC(O)C=CC=CCC=CCCCCCCC(=O)O,DrugBank
DB00154,Dihomo-gamma-linolenic acid,DBMET02086,Prostaglandin E1,"Polyunsaturated fatty acid lipoxygenase ALOX15, Prostaglandin G/H synthase 1, Prostaglandin G/H synthase 2",DB11358,CCCCCC=CCC=CCC=CCCCCCCC(=O)O,CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,DrugBank
DB00624,Testosterone,DBMET00558,Dihydrotestosterone,3-oxo-5-alpha-steroid 4-dehydrogenase,DB01420,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,DrugBank
DB00624,Testosterone,DBMET00558,Dihydrotestosterone,3-oxo-5-alpha-steroid 4-dehydrogenase,DB01420,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,DrugBank
DB00624,Testosterone,DBMET00558,Dihydrotestosterone,3-oxo-5-alpha-steroid 4-dehydrogenase,DB01420,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,DrugBank
DB00956,Hydrocodone,DBMET00420,norhydrocodone,"Cytochrome P450 3A4, Cytochrome P450 2D6",DB15465,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,COc1ccc2c3c1OC1C(=O)CCC4C(C2)NCCC314,DrugBank
DB00956,Hydrocodone,DBMET02686,6-α-hydrocodol,,DB15465,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,DrugBank
DB00956,Hydrocodone,DBMET02687,6-β-hydrocodol,,DB15465,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,DrugBank
DB00327,Hydromorphone,DBMET02685,6-α-hydromorphol,,DB15465,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,DrugBank
DB00327,Hydromorphone,DBMET02684,6-β-hydromorphol,,DB15465,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,DrugBank
DB00860,Prednisolone,DBMET02848,Δ6-prednisolone (M-XI),,DB15566,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1C=CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,DrugBank
DB00860,Prednisolone,DBMET02849,20α-dihydro-prednisolone (M-III),,DB15566,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(O)CO,DrugBank
DB00860,Prednisolone,DBMET02850,20β-dihydro-prednisolone (M-II),,DB15566,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(O)CO,DrugBank
DB00860,Prednisolone,DBMET02851,6αhydroxy-prednisolone (M-VII),,DB15566,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,DrugBank
DB00860,Prednisolone,DBMET02853,6βhydroxy-prednisolone(M-VI),,DB15566,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,DrugBank
DB00635,Prednisone,DBMET02859,"17α,21-dihydroxy-pregnan-1,4,6-trien-3,11,30-trione (M-XVII)",,DB15566,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1C=CC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,DrugBank
DB00635,Prednisone,DBMET02860,20α-dihydro-prednisone (M-V),,DB15566,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO,DrugBank
DB00635,Prednisone,DBMET02861,20β-dihydro-prednisone (M-IV),,DB15566,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO,DrugBank
DB00635,Prednisone,DBMET02863,6α-hydroxy-prednisone (M-XIII),,DB15566,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1C(O)CC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,DrugBank
DB00635,Prednisone,DBMET02864,6βhydroxy-prednisone (M-XII),,DB15566,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1C(O)CC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,DrugBank
DB01042,Melphalan,DBMET03273,Monohydroxy-melphalan,,DB16627,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,NC(Cc1ccc(N(CCO)CCCl)cc1)C(=O)O,DrugBank
DB01042,Melphalan,DBMET03274,Dihydroxy-melphalan,,DB16627,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,NC(Cc1ccc(N(CCO)CCO)cc1)C(=O)O,DrugBank
DB06701,Dexmethylphenidate,DBMET00651,Ritalinic acid,Carboxylesterase,DB16629,COC(=O)C(c1ccccc1)C1CCCCN1,O=C(O)C(c1ccccc1)C1CCCCN1,DrugBank
DB06701,Dexmethylphenidate,DBMET02408,6-oxo-methylphenidate,,DB16629,COC(=O)C(c1ccccc1)C1CCCCN1,COC(=O)C(c1ccccc1)C1CCCC(=O)N1,DrugBank
DB06701,Dexmethylphenidate,DBMET02407,p-hydroxy-methylphenidate,,DB16629,COC(=O)C(c1ccccc1)C1CCCCN1,COC(=O)C(c1ccc(O)cc1)C1CCCCN1,DrugBank
DB00182,Amphetamine,DBMET00733,4-hydroxyamphetamine,Cytochrome P450 2D6,DB00182,CC(N)Cc1ccccc1,CC(N)Cc1ccc(O)cc1,DrugBank
DB00182,Amphetamine,DBMET00540,Norephedrine,Cytochrome P450 2D6,DB00182,CC(N)Cc1ccccc1,CC(N)C(O)c1ccccc1,DrugBank
DB00182,Amphetamine,DBMET02222,Phenylacetone,,DB00182,CC(N)Cc1ccccc1,CC(=O)Cc1ccccc1,DrugBank
DB00184,Nicotine,DBMET00516,Nicotine imine,"Cytochrome P450 2A6, Cytochrome P450 2B6",DB00184,CN1CCCC1c1cccnc1,C[N+]1=CCCC1c1cccnc1,DrugBank
DB00184,Nicotine,DBMET01717,"(S)-Nicotine delta-1',5'-iminium ion","Cytochrome P450 2A6, Cytochrome P450 2B6, Cytochrome P450 3A4",DB00184,CN1CCCC1c1cccnc1,C[N+]1=CCCC1c1cccnc1,DrugBank
DB00185,Cevimeline,DBMET00430,cevimeline trans-sulfoxide,"Cytochrome P450 3A4, Cytochrome P450 2D6",DB00185,CC1OC2(CS1)CN1CCC2CC1,CC1OC2(CS1)CN1CCC2CC1,DrugBank
DB00185,Cevimeline,DBMET00431,cevimeline cis-sulfoxide,Cytochrome P450 3A4,DB00185,CC1OC2(CS1)CN1CCC2CC1,CC1OC2(CS1)CN1CCC2CC1,DrugBank
DB00185,Cevimeline,DBMET00433,cevimeline N-oxide,Flavin-containing monooxygenase 1,DB00185,CC1OC2(CS1)CN1CCC2CC1,CC1OC2(CS1)CN1CCC2CC1,DrugBank
DB00188,Bortezomib,DBMET01061,Bortezomib metabolite M1,"Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2D6, Cytochrome P450 3A4",DB00188,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,CC(C)CC(O)NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1,DrugBank
DB00188,Bortezomib,DBMET01062,Bortezomib metabolite M2,"Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2D6, Cytochrome P450 3A4",DB00188,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,CC(C)CC(O)NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1,DrugBank
DB00215,Citalopram,DBMET03704,desmethylcitalopram,"Cytochrome P450 2C19, Cytochrome P450 3A4",DB00215,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,CNCCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,DrugBank
DB00215,Citalopram,DBMET03706,Citalopram propionic aldehyde,"Amine oxidase [flavin-containing] A, Amine oxidase [flavin-containing] B",DB00215,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N#Cc1ccc2c(c1)COC2(CCC=O)c1ccc(F)cc1,DrugBank
DB00215,Citalopram,DBMET03708,citalopram N-oxide,Cytochrome P450 2D6,DB00215,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,C[N+](C)([O-])CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,DrugBank
DB00238,Nevirapine,DBMET00075,2-Hydroxynevirapine,"Cytochrome P450 3A4, Cytochrome P450 3A5",DB00238,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,Cc1cc(O)nc2c1N=C(O)c1cccnc1N2C1CC1,DrugBank
DB00238,Nevirapine,DBMET00076,8-Hydroxynevirapine,"Cytochrome P450 2D6, Cytochrome P450 2B6, Cytochrome P450 3A4",DB00238,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,Cc1ccnc2c1N=C(O)c1cc(O)cnc1N2C1CC1,DrugBank
DB00238,Nevirapine,DBMET00077,3-Hydroxynevirapine,,DB00238,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,Cc1c(O)cnc2c1N=C(O)c1cccnc1N2C1CC1,DrugBank
DB00238,Nevirapine,DBMET01713,2-OH-nevirapine,Cytochrome P450 3A4,DB00238,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,Cc1cc(O)nc2c1N=C(O)c1cccnc1N2C1CC1,DrugBank
DB00238,Nevirapine,DBMET01714,8-OH-nevirapine,"Cytochrome P450 2D6, Cytochrome P450 2B6, Cytochrome P450 3A4",DB00238,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,Cc1ccnc2c1N=C(O)c1cc(O)cnc1N2C1CC1,DrugBank
DB00238,Nevirapine,DBMET01715,3-OH-nevirapine,Cytochrome P450 2B6,DB00238,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,Cc1c(O)cnc2c1N=C(O)c1cccnc1N2C1CC1,DrugBank
DB00243,Ranolazine,DBMET02244,CVT-2738,"Cytochrome P450 3A4, Cytochrome P450 2D6",DB00243,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,Cc1cccc(C)c1NC(=O)CN1CCNCC1,DrugBank
DB00243,Ranolazine,DBMET02247,CVT-2513,,DB00243,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,Cc1cccc(C)c1NC(=O)CN1CCNCC1,DrugBank
DB00273,Topiramate,DBMET02909,10-hydroxy topiramate,,DB00273,CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,CC1(C)OC2C3OC(C)(CO)OC3COC2(COS(N)(=O)=O)O1,DrugBank
DB00273,Topiramate,DBMET02910,9-hydroxy topiramate,,DB00273,CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,CC1(C)OC2C3OC(C)(CO)OC3COC2(COS(N)(=O)=O)O1,DrugBank
DB00304,Desogestrel,DBMET01366,6-alpha-hydroxydesogestrel,,DB00304,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,C#CC1(O)CCC2C3CC(O)C4=CCCCC4C3C(=C)CC21CC,DrugBank
DB00304,Desogestrel,DBMET01367,6-beta-hydroxydesogestrel,,DB00304,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,C#CC1(O)CCC2C3CC(O)C4=CCCCC4C3C(=C)CC21CC,DrugBank
DB00304,Desogestrel,DBMET01642,3-alpha-OH-desogestrel,"Cytochrome P450 2C9, Cytochrome P450 2C19",DB00304,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,C#CC1(O)CCC2C3CCC4=CC(O)CCC4C3C(=C)CC21CC,DrugBank
DB00304,Desogestrel,DBMET01643,3-beta-OH-desogestrel,"Cytochrome P450 2C9, Cytochrome P450 2C19",DB00304,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,C#CC1(O)CCC2C3CCC4=CC(O)CCC4C3C(=C)CC21CC,DrugBank
DB00304,Desogestrel,DBMET00723,3alpha-Hydroxydesogestrel,"Cytochrome P450 2C9, Cytochrome P450 2C19",DB00304,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,C#CC1(O)CCC2C3CCC4=CC(O)CCC4C3C(=C)CC21CC,DrugBank
DB00304,Desogestrel,DBMET00724,3beta-Hydroxydesogestrel,"Cytochrome P450 2C19, Cytochrome P450 2C9",DB00304,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,C#CC1(O)CCC2C3CCC4=CC(O)CCC4C3C(=C)CC21CC,DrugBank
DB00313,Valproic acid,DBMET00066,(3Z)-2-Propylpent-3-enoic acid (3Z-Ene-VPA),,DB00313,CCCC(CCC)C(=O)O,CC=CC(CCC)C(=O)O,DrugBank
DB00313,Valproic acid,DBMET00067,(3E)-2-Propylpent-3-enoic acid (3E-Ene-VPA),,DB00313,CCCC(CCC)C(=O)O,CC=CC(CCC)C(=O)O,DrugBank
DB00321,Amitriptyline,DBMET00051,E-10-Hydroxyamitriptyline,"Cytochrome P450 2D6, Cytochrome P450 3A4, Cytochrome P450 2B6",DB00321,CN(C)CCC=C1c2ccccc2CCc2ccccc21,CN(C)CCC=C1c2ccccc2CC(O)c2ccccc21,DrugBank
DB00321,Amitriptyline,DBMET00051,E-10-Hydroxyamitriptyline,Cytochrome P450 2D6,DB00321,CN(C)CCC=C1c2ccccc2CCc2ccccc21,CN(C)CCC=C1c2ccccc2CC(O)c2ccccc21,DrugBank
DB00330,Ethambutol,DBMET03256,Ethambutol Aldehyde,,DB00330,CCC(CO)NCCNC(CC)CO,CCC(CO)NCCNC(CC)CO,DrugBank
DB00333,Methadone,DBMET00181,"2-Ethylidene-1,5-dimethyl-3,3-diphenylpyrrolidine","Cytochrome P450 2D6, Cytochrome P450 3A4, Cytochrome P450 2B6, Cytochrome P450 2C8, Cytochrome P450 2C19, Cytochrome P450 2C9",DB00333,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,CC=C1N(C)C(C)CC1(c1ccccc1)c1ccccc1,DrugBank
DB00333,Methadone,DBMET03778,"[S-(E)]-2-Ethylidene-1,5-dimethyl-3,3-diphenyl-pyrrolidine","Cytochrome P450 2D6, Cytochrome P450 3A4, Cytochrome P450 2B6, Cytochrome P450 2C8, Cytochrome P450 2C19, Cytochrome P450 2C9",DB00333,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,CC=C1N(C)C(C)CC1(c1ccccc1)c1ccccc1,DrugBank
DB00379,Mexiletine,DBMET00259,2-hydroxymexiletine,"Cytochrome P450 1A2, Cytochrome P450 2D6",DB00379,Cc1cccc(C)c1OCC(C)N,Cc1cccc(CO)c1OCC(C)N,DrugBank
DB00379,Mexiletine,DBMET00260,p-hydroxymexiletine,"Cytochrome P450 1A2, Cytochrome P450 2D6",DB00379,Cc1cccc(C)c1OCC(C)N,Cc1cc(O)cc(C)c1OCC(C)N,DrugBank
DB00402,Eszopiclone,DBMET00135,Zopiclone N-oxide,"Cytochrome P450 3A4, Cytochrome P450 2E1",DB00402,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,C[N+]1([O-])CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,DrugBank
DB00402,Eszopiclone,DBMET00300,N-desmethylzopiclone,"Cytochrome P450 2C8, Cytochrome P450 3A4",DB00402,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,O=C(OC1c2nccnc2C(=O)N1c1ccc(Cl)cn1)N1CCNCC1,DrugBank
DB00420,Promazine,DBMET00108,N-Desmethylpromazine,"Cytochrome P450 1A2, Cytochrome P450 2C19, Cytochrome P450 2C9",DB00420,CN(C)CCCN1c2ccccc2Sc2ccccc21,CNCCCN1c2ccccc2Sc2ccccc21,DrugBank
DB00420,Promazine,DBMET01728,N-Desmethyl promazine,"Cytochrome P450 1A2, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2A6, Cytochrome P450 2B6, Cytochrome P450 2D6, Cytochrome P450 2E1",DB00420,CN(C)CCCN1c2ccccc2Sc2ccccc21,CNCCCN1c2ccccc2Sc2ccccc21,DrugBank
DB00422,Methylphenidate,DBMET02308,α-phenyl-2-piperidine acetic acid (ritalinic acid),Carboxylesterase,DB00422,COC(=O)C(c1ccccc1)C1CCCCN1,O=C(O)C(c1ccccc1)C1CCCCN1,DrugBank
DB00444,Teniposide,DBMET01761,Teniposide catechol,"Cytochrome P450 3A4, Cytochrome P450 3A5",DB00444,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(O)c1O,DrugBank
DB00444,Teniposide,DBMET01262,Teniposide catechol derivative,"Cytochrome P450 3A5, Cytochrome P450 3A4",DB00444,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(O)c1O,DrugBank
DB00448,Lansoprazole,DBMET00184,Lansoprazole sulfone,Cytochrome P450 3A4,DB00448,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,Cc1c(OCC(F)(F)F)ccnc1CS(=O)(=O)c1nc2ccccc2[nH]1,DrugBank
DB00468,Quinine,DBMET00383,3-hydroxyquinine,Cytochrome P450 3A4,DB00468,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,C=CC1(O)CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,DrugBank
DB00470,Dronabinol,DBMET01785,11-OH-delata-Tetrahydrocannabinol,"Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A4",DB00470,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(CO)=CC21,DrugBank
DB00470,Dronabinol,DBMET01786,7-OH-delta-9-Tetrahydrocannabinol,Cytochrome P450 3A4,DB00470,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1C(O)CC(C)=CC21,DrugBank
DB00470,Dronabinol,DBMET01787,7alpha-OH-delta-9-Tetrahydrocannabinol,Cytochrome P450 3A4,DB00470,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1C(O)CC(C)=CC21,DrugBank
DB00470,Dronabinol,DBMET01788,8-OH-delta-9-Tetrahydrocannabinol,Cytochrome P450 3A4,DB00470,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC(O)C(C)=CC21,DrugBank
DB00470,Dronabinol,DBMET01789,8alpha-OH-delta-9-Tetrahydrocannabinol,Cytochrome P450 3A4,DB00470,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC(O)C(C)=CC21,DrugBank
DB00470,Dronabinol,DBMET00120,11-Hydroxy-delta-9-THC,"Cytochrome P450 3A4, Cytochrome P450 2C19, Cytochrome P450 2C9",DB00470,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(CO)=CC21,DrugBank
DB00470,Dronabinol,DBMET00122,7-beta-Hydroxy-delta-9-THC,Cytochrome P450 3A4,DB00470,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1C(O)CC(C)=CC21,DrugBank
DB00470,Dronabinol,DBMET00123,7-alpha-Hydroxy-delta-9-THC,Cytochrome P450 3A4,DB00470,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1C(O)CC(C)=CC21,DrugBank
DB00470,Dronabinol,DBMET00124,8-Hydroxy-delta-9-THC,Cytochrome P450 3A4,DB00470,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC(O)C(C)=CC21,DrugBank
DB00470,Dronabinol,DBMET00125,8-beta-Hydroxy-delta-9-THC,Cytochrome P450 3A4,DB00470,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC(O)C(C)=CC21,DrugBank
DB00471,Montelukast,DBMET01244,Montelukast metabolite M2a,"Cytochrome P450 3A4, Cytochrome P450 2A6",DB00471,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,CC(C)(O)c1ccccc1CCC(c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1)[S+]([O-])CC1(CC(=O)O)CC1,DrugBank
DB00471,Montelukast,DBMET01245,Montelukast metabolite M2b,"Cytochrome P450 3A4, Cytochrome P450 2A6",DB00471,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,CC(C)(O)c1ccccc1CCC(c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1)[S+]([O-])CC1(CC(=O)O)CC1,DrugBank
DB00471,Montelukast,DBMET01246,Montelukast metabolite M5a,Cytochrome P450 3A4,DB00471,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,CC(C)(O)c1ccccc1C(O)CC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,DrugBank
DB00471,Montelukast,DBMET01247,Montelukast metabolite M5b,Cytochrome P450 3A4,DB00471,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,CC(C)(O)c1ccccc1C(O)CC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,DrugBank
DB00471,Montelukast,DBMET01248,Montelukast metabolite M6a,Cytochrome P450 2C9,DB00471,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,CC(O)(CO)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,DrugBank
DB00471,Montelukast,DBMET01249,Montelukast metabolite M6b,Cytochrome P450 2C9,DB00471,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,CC(O)(CO)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,DrugBank
DB00471,Montelukast,DBMET01706,montelukast sulfoxide,"Cytochrome P450 3A4, Cytochrome P450 2A6",DB00471,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,CC(C)(O)c1ccccc1CCC(c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1)[S+]([O-])CC1(CC(=O)O)CC1,DrugBank
