parent_id,parent_name,child_id,child_name,parent_smiles,child_smiles,origin,source
DB12184,Gepirone,DBMET03726,5-OH 1-PP,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,Oc1cnc(N2CCNCC2)nc1,DB12184,DrugBank Augmented
DB12184,Gepirone,DBMET03726,5-OH 1-PP,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,Oc1cnc(N2CCNCC2)nc1,DB12184,DrugBank Augmented
DB13783,Acemetacin,DBMET02187,O-desmethyl-des-4-chlorobenzoyl glucuronide,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COc1ccc2c(c1)c(CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c(C)n2C(=O)c1ccc(Cl)cc1,DB13783,DrugBank Augmented
DB01420,Testosterone propionate,DBMET00593,3-alpha-Androstanediol glucuronide,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC12CCC3C(CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2O,DB01420,DrugBank Augmented
DB01420,Testosterone propionate,DBMET00593,3-alpha-Androstanediol glucuronide,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC12CCC3C(CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2O,DB01420,DrugBank Augmented
DB01420,Testosterone propionate,DBMET02381,3-alpha-androstanediol,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2O,DB01420,DrugBank Augmented
DB01420,Testosterone propionate,DBMET02382,3-beta-androstenediol,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2O,DB01420,DrugBank Augmented
DB11251,,DBMET02035,13'-carboxychromanol,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C(=O)O)O2,DB11251,DrugBank Augmented
DB11251,,DBMET02035,13'-carboxychromanol,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C(=O)O)O2,DB11251,DrugBank Augmented
DB11251,,DBMET02035,13'-carboxychromanol,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C(=O)O)O2,DB11251,DrugBank Augmented
DB00300,Tenofovir disoproxil,DBMET01177,Tenofovir Diphosphate,CC(C)OC(=O)OCOP(=O)(COC(C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)OP(=O)(O)OP(=O)(O)O,DB00300,DrugBank Augmented
DB14512,Mometasone furoate,DBMET02369,"21-beta-chloro-21-alpha-hydroxy-16-alpha-methyl-9-beta,11-beta-oxidopregna-1,4,17,20-tetraen-3-one 21-(2-furoate",CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl,CC1CC2C3CCC4=CC(=O)C=CC4(C)C34OC4CC2(C)C1=C=C(Cl)OC(=O)c1ccco1,DB14512,DrugBank Augmented
DB14512,Mometasone furoate,DBMET02369,"21-beta-chloro-21-alpha-hydroxy-16-alpha-methyl-9-beta,11-beta-oxidopregna-1,4,17,20-tetraen-3-one 21-(2-furoate",CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl,CC1CC2C3CCC4=CC(=O)C=CC4(C)C34OC4CC2(C)C1=C=C(Cl)OC(=O)c1ccco1,DB14512,DrugBank Augmented
DB14761,Remdesivir,DBMET03036,Remdesivir Nucleoside Monophosphate,CCC(CC)COC(=O)C(C)NP(=O)(OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)Oc1ccccc1,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)(O)O)C(O)C1O,DB14761,DrugBank Augmented
DB14761,Remdesivir,DBMET03036,Remdesivir Nucleoside Monophosphate,CCC(CC)COC(=O)C(C)NP(=O)(OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)Oc1ccccc1,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)(O)O)C(O)C1O,DB14761,DrugBank Augmented
DB15465,Benzhydrocodone,DBMET02685,6-α-hydromorphol,COc1ccc2c3c1OC1C(OC(=O)c4ccccc4)=CCC4C(C2)N(C)CCC314,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,DB15465,DrugBank Augmented
DB15465,Benzhydrocodone,DBMET02684,6-β-hydromorphol,COc1ccc2c3c1OC1C(OC(=O)c4ccccc4)=CCC4C(C2)N(C)CCC314,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,DB15465,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02852,"6α,11β,17α,20β,21-pentahydroxypregnan-1,4-diene-3-one (M-X)",CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02854,"6β,11β,17α,20β,21-pentahydroxypregnan-1,4-diene-3-one (M-VIII)",CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02856,"6β,11β,17α,21-tetrahydroxy-5ξ-pregn-1-en-3,20-dione (M-XIV)",CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,CC12C=CC(=O)CC1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02857,"6β,11β,17α,20α,21-pentahydroxypregnan-1,4-diene-3-one (M-IX)",CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02862,"17α,20ξ,21-trihydroxy-5ξ-pregn-1-en-3,11-dione(M-XVIII)",CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,CC12C=CC(=O)CC1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO,DB15566,DrugBank Augmented
DB16217,Leniolisib,DBMET03656,Leniolisib M48 metabolite,CCC(=O)N1CCC(Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,Nc1ncnc2c1CN(c1cnc(O)c(C(F)(F)F)c1)CC2,DB16217,DrugBank Augmented
DB16217,Leniolisib,DBMET03656,Leniolisib M48 metabolite,CCC(=O)N1CCC(Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,Nc1ncnc2c1CN(c1cnc(O)c(C(F)(F)F)c1)CC2,DB16217,DrugBank Augmented
DB11635,,DBMET02320,alpha-carboxydimethyldecadienylhydroxychromanol,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCC(=O)O)O2,DB11635,DrugBank Augmented
DB00193,Tramadol,DBMET00956,"N,N,O-tridesmethyl-tramadol",COc1cccc(C2(O)CCCCC2CN(C)C)c1,NCC1CCCCC1(O)c1cccc(O)c1,DB00193,DrugBank Augmented
DB00193,Tramadol,DBMET00956,"N,N,O-tridesmethyl-tramadol",COc1cccc(C2(O)CCCCC2CN(C)C)c1,NCC1CCCCC1(O)c1cccc(O)c1,DB00193,DrugBank Augmented
DB00215,Citalopram,DBMET03706,Citalopram propionic aldehyde,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N#Cc1ccc2c(c1)COC2(CCC=O)c1ccc(F)cc1,DB00215,DrugBank Augmented
DB00252,Phenytoin,DBMET00989,Phenytoin catechol,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,O=C1NC(=O)C(c2ccccc2)(c2ccc(O)c(O)c2)N1,DB00252,DrugBank Augmented
DB00252,Phenytoin,DBMET00989,Phenytoin catechol,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,O=C1NC(=O)C(c2ccccc2)(c2ccc(O)c(O)c2)N1,DB00252,DrugBank Augmented
DB00281,Lidocaine,DBMET01089,"2,6-Dimethylaniline (2,6-Xylidine)",CCN(CC)CC(=O)Nc1c(C)cccc1C,Cc1cccc(C)c1N,DB00281,DrugBank Augmented
DB00352,Tioguanine,DBMET01155,Thioguanosine triphosphate,Nc1nc(=S)c2[nH]cnc2[nH]1,Nc1nc(=S)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1,DB00352,DrugBank Augmented
DB00352,Tioguanine,DBMET01156,Thiodeoxyguanosine diphosphate,Nc1nc(=S)c2[nH]cnc2[nH]1,Nc1nc(=S)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)O)O3)c2[nH]1,DB00352,DrugBank Augmented
DB00409,Remoxipride,DBMET03196,Remoxipride Metabolite NCM 009,CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC,COc1ccc(Br)c(OC)c1C(=O)NCC1(O)CCC(=O)N1,DB00409,DrugBank Augmented
DB00409,Remoxipride,DBMET03196,Remoxipride Metabolite NCM 009,CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC,COc1ccc(Br)c(OC)c1C(=O)NCC1(O)CCC(=O)N1,DB00409,DrugBank Augmented
DB00409,Remoxipride,DBMET03196,Remoxipride Metabolite NCM 009,CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC,COc1ccc(Br)c(OC)c1C(=O)NCC1(O)CCC(=O)N1,DB00409,DrugBank Augmented
DB00421,Spironolactone,DBMET02484,3alpha-hydroxythiomethylspironolactone,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,CSC1CC2=CC(O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,DB00421,DrugBank Augmented
DB00421,Spironolactone,DBMET02485,3beta-hydroxythiomethylspironolactone,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,CSC1CC2=CC(O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,DB00421,DrugBank Augmented
DB00461,Nabumetone,DBMET02531,reduced O-desmethyl-3-hydroxy-nabumetone,COc1ccc2cc(CCC(C)=O)ccc2c1,CC(O)C(O)Cc1ccc2cc(O)ccc2c1,DB00461,DrugBank Augmented
DB00461,Nabumetone,DBMET02531,reduced O-desmethyl-3-hydroxy-nabumetone,COc1ccc2cc(CCC(C)=O)ccc2c1,CC(O)C(O)Cc1ccc2cc(O)ccc2c1,DB00461,DrugBank Augmented
DB00461,Nabumetone,DBMET02538,4-(6-hydroxy-2-naphthyl)- butan-2-ol glucuronide (6-OH conjugated),COc1ccc2cc(CCC(C)=O)ccc2c1,CC(O)CCc1ccc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc2c1,DB00461,DrugBank Augmented
DB00461,Nabumetone,DBMET02541,4-(6-hydroxy-2-naphthyl)- butan-2-ol glucuronide (2-OH conjugated),COc1ccc2cc(CCC(C)=O)ccc2c1,CC(CCc1ccc2cc(O)ccc2c1)OC1OC(C(=O)O)C(O)C(O)C1O,DB00461,DrugBank Augmented
DB00461,Nabumetone,DBMET02538,4-(6-hydroxy-2-naphthyl)- butan-2-ol glucuronide (6-OH conjugated),COc1ccc2cc(CCC(C)=O)ccc2c1,CC(O)CCc1ccc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc2c1,DB00461,DrugBank Augmented
DB00461,Nabumetone,DBMET02541,4-(6-hydroxy-2-naphthyl)- butan-2-ol glucuronide (2-OH conjugated),COc1ccc2cc(CCC(C)=O)ccc2c1,CC(CCc1ccc2cc(O)ccc2c1)OC1OC(C(=O)O)C(O)C(O)C1O,DB00461,DrugBank Augmented
DB00476,Duloxetine,DBMET02507,"5-hydroxy, 6-methoxy duloxetine",CNCCC(Oc1cccc2ccccc12)c1cccs1,CNCCC(Oc1cccc2c(O)c(OC)ccc12)c1cccs1,DB00476,DrugBank Augmented
DB00476,Duloxetine,DBMET02507,"5-hydroxy, 6-methoxy duloxetine",CNCCC(Oc1cccc2ccccc12)c1cccs1,CNCCC(Oc1cccc2c(O)c(OC)ccc12)c1cccs1,DB00476,DrugBank Augmented
DB00502,Haloperidol,DBMET01212,Haloperidol pyridinium ion derivative,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,O=C(CCCN1C=CC(=C2C=CC(=[Cl+])C=C2)C=C1)c1ccc(F)cc1,DB00502,DrugBank Augmented
DB00531,Cyclophosphamide,DBMET01088,Carboxyphosphamide,O=P1(N(CCCl)CCCl)NCCCO1,NP(=O)(OCCC(=O)O)N(CCCl)CCCl,DB00531,DrugBank Augmented
DB00531,Cyclophosphamide,DBMET01088,Carboxyphosphamide,O=P1(N(CCCl)CCCl)NCCCO1,NP(=O)(OCCC(=O)O)N(CCCl)CCCl,DB00531,DrugBank Augmented
DB00549,Zafirlukast,DBMET01253,Zafirlukast metabolite M3,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1c[nH]c2ccc(NC(C)=O)cc12,DB00549,DrugBank Augmented
DB00564,Carbamazepine,DBMET02601,Carbamazepine-o-quinione,NC(=O)N1c2ccccc2C=Cc2ccccc21,NC(=O)N1c2ccccc2C=Cc2cc(O)c(O)cc21,DB00564,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02855,"6β,11β,17α,20β,21-pentahydroxy-5ξ-pregn-1-en-3-one (M-XV)",CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,CC12C=CC(=O)CC1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02858,"6β,11β,17α,20α,21-pentahydroxy-5ξ-pregn-1-en-3-one (M-XVI)",CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,CC12C=CC(=O)CC1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(O)CO,DB15566,DrugBank Augmented
DB00674,Galantamine,DBMET03151,N-desmethyl-epigalantamine,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,CN1CCC23C=CC(O)CC2Oc2c(O)ccc(c23)C1,DB00674,DrugBank Augmented
DB00674,Galantamine,DBMET03156,O-desmethyl-epigalantamine,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,CN1CCC23C=CC(O)CC2Oc2c(O)ccc(c23)C1,DB00674,DrugBank Augmented
DB00675,Tamoxifen,DBMET01044,Endoxifen (4-hydroxy-N-desmethyltamoxifen),CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,DB00675,DrugBank Augmented
DB00675,Tamoxifen,DBMET02702,Tamoxifen Glucuronides,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccc(OCCNC)cc1)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)c1ccccc1,DB00675,DrugBank Augmented
DB00675,Tamoxifen,DBMET02700,4-endoxifen Sulfate,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccc(OCCNC)cc1)c1ccc(OS(=O)(=O)O)cc1)c1ccccc1,DB00675,DrugBank Augmented
DB00675,Tamoxifen,DBMET00737,4-hydroxytamoxifen sulfate,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccc(OCCN(C)C)cc1)c1ccc(OS(=O)(=O)O)cc1)c1ccccc1,DB00675,DrugBank Augmented
DB00675,Tamoxifen,DBMET02702,Tamoxifen Glucuronides,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccc(OCCNC)cc1)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)c1ccccc1,DB00675,DrugBank Augmented
DB00675,Tamoxifen,DBMET02700,4-endoxifen Sulfate,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccc(OCCNC)cc1)c1ccc(OS(=O)(=O)O)cc1)c1ccccc1,DB00675,DrugBank Augmented
DB00675,Tamoxifen,DBMET00737,4-hydroxytamoxifen sulfate,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccc(OCCN(C)C)cc1)c1ccc(OS(=O)(=O)O)cc1)c1ccccc1,DB00675,DrugBank Augmented
DB00675,Tamoxifen,DBMET02719,"Norendoxifen (4-hydroxy-N,N-didesmethyltamoxifen)",CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,DB00675,DrugBank Augmented
DB00675,Tamoxifen,DBMET02719,"Norendoxifen (4-hydroxy-N,N-didesmethyltamoxifen)",CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,DB00675,DrugBank Augmented
DB00675,Tamoxifen,DBMET02702,Tamoxifen Glucuronides,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccc(OCCNC)cc1)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)c1ccccc1,DB00675,DrugBank Augmented
DB00675,Tamoxifen,DBMET02700,4-endoxifen Sulfate,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccc(OCCNC)cc1)c1ccc(OS(=O)(=O)O)cc1)c1ccccc1,DB00675,DrugBank Augmented
DB00675,Tamoxifen,DBMET02719,"Norendoxifen (4-hydroxy-N,N-didesmethyltamoxifen)",CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,DB00675,DrugBank Augmented
DB00694,Daunorubicin,DBMET03406,Deoxydaunorubicinol aglycone,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)O)CC3,DB00694,DrugBank Augmented
DB00694,Daunorubicin,DBMET03408,Deoxydaunorubicinol aglycone-13-O-β-glucuronide,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)OOC1OC(C(=O)O)C(O)C(O)C1O)CC3,DB00694,DrugBank Augmented
DB00694,Daunorubicin,DBMET03407,Demethyl deoxydaunorubicinol aglycone,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,CC(O)C1(O)CCc2c(O)c3c(c(O)c2C1)C(=O)c1cccc(O)c1C3=O,DB00694,DrugBank Augmented
DB00694,Daunorubicin,DBMET03407,Demethyl deoxydaunorubicinol aglycone,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,CC(O)C1(O)CCc2c(O)c3c(c(O)c2C1)C(=O)c1cccc(O)c1C3=O,DB00694,DrugBank Augmented
DB00694,Daunorubicin,DBMET03408,Deoxydaunorubicinol aglycone-13-O-β-glucuronide,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)OOC1OC(C(=O)O)C(O)C(O)C1O)CC3,DB00694,DrugBank Augmented
DB00808,Indapamide,DBMET01333,Indapamide metabolite M2,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,CC1C(=O)c2cc(O)ccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,DB00808,DrugBank Augmented
DB00808,Indapamide,DBMET01333,Indapamide metabolite M2,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,CC1C(=O)c2cc(O)ccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,DB00808,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02855,"6β,11β,17α,20β,21-pentahydroxy-5ξ-pregn-1-en-3-one (M-XV)",CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,CC12C=CC(=O)CC1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02858,"6β,11β,17α,20α,21-pentahydroxy-5ξ-pregn-1-en-3-one (M-XVI)",CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,CC12C=CC(=O)CC1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(O)CO,DB15566,DrugBank Augmented
DB00949,Felbamate,DBMET01097,3-Carbamoyl-2-phenylpropionic acid,NC(=O)OCC(COC(N)=O)c1ccccc1,NC(=O)OCC(C(=O)O)c1ccccc1,DB00949,DrugBank Augmented
DB00968,Methyldopa,DBMET03315,Alpha-methylepinephrine,CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,CC(N)C(O)c1ccc(O)c(O)c1,DB00968,DrugBank Augmented
DB00755,Tretinoin,DBMET02550,4-oxo-all-trans-retinoic acid,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,CC(C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC(C)=CC(=O)O,DB00755,DrugBank Augmented
DB00755,Tretinoin,DBMET02550,4-oxo-all-trans-retinoic acid,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,CC(C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC(C)=CC(=O)O,DB00755,DrugBank Augmented
DB00985,Dimenhydrinate,DBMET01201,Diphenylmethoxyacetic acid,Cn1c(=O)c2nc(Cl)[nH]c2n(C)c1=O,O=C(O)COC(c1ccccc1)c1ccccc1,DB00985,DrugBank Augmented
DB00997,Doxorubicin,DBMET03628,4-O-demethyl deoxaglycone doxorubicinol,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,O=C1c2cccc(O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3,DB00997,DrugBank Augmented
DB00997,Doxorubicin,DBMET03628,4-O-demethyl deoxaglycone doxorubicinol,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,O=C1c2cccc(O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3,DB00997,DrugBank Augmented
DB01029,Irbesartan,DBMET01056,Irbesartan derivative M2,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC(=O)CCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,DB01029,DrugBank Augmented
DB01029,Irbesartan,DBMET01056,Irbesartan derivative M2,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC(=O)CCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,DB01029,DrugBank Augmented
DB01029,Irbesartan,DBMET01056,Irbesartan derivative M2,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC(=O)CCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,DB01029,DrugBank Augmented
DB01029,Irbesartan,DBMET01056,Irbesartan derivative M2,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC(=O)CCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,DB01029,DrugBank Augmented
DB00352,Tioguanine,DBMET01155,Thioguanosine triphosphate,Nc1nc(=S)c2[nH]cnc2[nH]1,Nc1nc(=S)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1,DB00352,DrugBank Augmented
DB00352,Tioguanine,DBMET01156,Thiodeoxyguanosine diphosphate,Nc1nc(=S)c2[nH]cnc2[nH]1,Nc1nc(=S)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)O)O3)c2[nH]1,DB00352,DrugBank Augmented
DB01041,Thalidomide,DB00130,L-Glutamine,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NC(=O)CCC(N)C(=O)O,DB01041,DrugBank Augmented
DB01041,Thalidomide,DB02746,Phthalic Acid,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C(O)c1ccccc1C(=O)O,DB01041,DrugBank Augmented
DB01041,Thalidomide,DB02746,Phthalic Acid,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C(O)c1ccccc1C(=O)O,DB01041,DrugBank Augmented
DB01041,Thalidomide,DB00130,L-Glutamine,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NC(=O)CCC(N)C(=O)O,DB01041,DrugBank Augmented
DB01041,Thalidomide,DB02746,Phthalic Acid,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C(O)c1ccccc1C(=O)O,DB01041,DrugBank Augmented
DB01041,Thalidomide,DBMET01121,2-(o-carboxybenzamido)glutaric acid,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,DB01041,DrugBank Augmented
DB01041,Thalidomide,DBMET01121,2-(o-carboxybenzamido)glutaric acid,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,DB01041,DrugBank Augmented
DB01041,Thalidomide,DBMET01121,2-(o-carboxybenzamido)glutaric acid,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,DB01041,DrugBank Augmented
