parent_name,child_name,parent_smiles,child_smiles,source,is_duplicate
Cyproheptadine,Cyproheptadine N-glucuronide,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,C[N+]1(C2OC(C(=O)O)C(O)C(O)C2O)CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,MetXBioDB,True
Perindopril,,CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC,CCC(NC(C)C(=O)N1C(C(=O)OC2(C(=O)O)OC(C)C(O)C(O)C2O)CC2CCCCC21)C(=O)O,MetXBioDB,True
Cholic acid,Cholic acid glucuronide,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC4(C)C3CC(O)C12C,MetXBioDB,True
benzoic acid,,O=C(O)c1ccccc1,O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccccc1,MetXBioDB,True
estrone,,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CCC2=O,MetXBioDB,True
Carvedilol,,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,COc1ccccc1OCCNCC(COc1cccc2[nH]c3ccccc3c12)OC1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,True
O-Desmethylnaproxen,,CC(C(=O)O)c1ccc2cc(O)ccc2c1,CC(C(=O)O)c1ccc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc2c1,MetXBioDB,True
O-Desmethylnaproxen,,CC(C(=O)O)c1ccc2cc(O)ccc2c1,CC(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc2cc(O)ccc2c1,MetXBioDB,True
O-Desmethylnaproxen,,CC(C(=O)O)c1ccc2cc(O)ccc2c1,CC(C(=O)O)c1ccc2cc(OS(=O)(=O)O)ccc2c1,MetXBioDB,True
Etodolac,,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)OCC3,MetXBioDB,True
10-hydroxycarbazepine,,NC(=O)N1c2ccccc2CC(O)c2ccccc21,NC(=O)N1c2ccccc2CC(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc21,MetXBioDB,True
6-Hydroxymelatonin,,COc1cc2c(CCNC(C)=O)c[nH]c2cc1O,COc1cc2c(CCNC(C)=O)c[nH]c2cc1OC1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,True
Tolmetin,,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,Cc1ccc(C(=O)c2ccc(CC(=O)OC3OC(C(=O)O)C(O)C(O)C3O)n2C)cc1,MetXBioDB,True
Buprenorphine,Buprenorphine glucuronide,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)c5c4C3(CCN1CC1CC1)C2O5,MetXBioDB,True
Nateglinide,,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)CC1,MetXBioDB,True
Dehydroisoandrosterone,,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,CC12CCC3C(CC=C4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2=O,MetXBioDB,True
4-hydroxymethyl ambrisentan,,COC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(CO)n1)C(=O)O,COC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(CO)n1)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,True
valproic acid,,CCCC(CCC)C(=O)O,CCCC(CCC)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,True
Diclofenac,,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)OC1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,True
Sorafenib,,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)N(c3ccc(Cl)c(C(F)(F)F)c3)C3OC(C(=O)O)C(O)C(O)C3O)cc2)ccn1,MetXBioDB,True
Ascorbic acid,,O=C1OC(C(O)CO)C(O)=C1O,O=C1OC(C(O)CO)C(O)=C1OS(=O)(=O)O,MetXBioDB,True
testosterone,,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OS(=O)(=O)O)CCC12,MetXBioDB,True
Epinephrine,,CNCC(O)c1ccc(O)c(O)c1,CNCC(O)c1ccc(OS(=O)(=O)O)c(O)c1,MetXBioDB,True
Propofol,,CC(C)c1cccc(C(C)C)c1O,CC(C)c1cccc(C(C)C)c1OC1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,True
4p-Carboxylumiracoxib,,Cc1ccc(Nc2c(F)cc(O)cc2Cl)c(CC(=O)O)c1,Cc1ccc(Nc2c(F)cc(O)cc2Cl)c(CC(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c1,MetXBioDB,True
Ketoprofen,,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,CC(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c1cccc(C(=O)c2ccccc2)c1,MetXBioDB,True
Flurbiprofen,,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,CC(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc(-c2ccccc2)c(F)c1,MetXBioDB,True
Codeine,,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,COc1ccc2c3c1OC1C(OC4OC(C(=O)O)C(O)C(O)C4O)C=CC4C(C2)N(C)CCC341,MetXBioDB,True
Acetaminophen,,CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(OS(=O)(=O)O)cc1,MetXBioDB,True
Acetaminophen,,CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,MetXBioDB,True
Fluoxetine,,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,CN(CCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1)C1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,True
Lumiracoxib M25,,Cc1ccc2c(c1)CC(=O)N2c1c(F)cc(O)cc1Cl,Cc1ccc2c(c1)CC(=O)N2c1c(F)cc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1Cl,MetXBioDB,True
Arbidol,,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,MetXBioDB,True
morphine,,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,CN1CCC23c4c5ccc(O)c4OC2C(OC2OC(C(=O)O)C(O)C(O)C2O)C=CC3C1C5,MetXBioDB,True
17-beta estradiol,,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CCC2O,MetXBioDB,True
abiraterone,abiraterone sulfate,CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,CC12CCC(OS(=O)(=O)O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,MetXBioDB,True
Zileuton,Zileuton O-glucuronide,CC(c1cc2ccccc2s1)N(O)C(N)=O,CC(c1cc2ccccc2s1)N(OC1OC(C(=O)O)C(O)C(O)C1O)C(N)=O,MetXBioDB,True
N-Acetyl-5-HT,,CC(=O)NCCc1c[nH]c2ccc(O)cc12,CC(=O)NCCc1c[nH]c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc12,MetXBioDB,True
N-Acetyl-5-HT,,CC(=O)NCCc1c[nH]c2ccc(O)cc12,CC(=O)NCCc1c[nH]c2ccc(OS(=O)(=O)O)cc12,MetXBioDB,True
Hydromorphone,Hydromorphone 3-beta-O-glucuronide,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,CN1CCC23c4c5ccc(OC6OC(C(=O)O)C(O)C(O)C6O)c4OC2C(=O)CCC3C1C5,MetXBioDB,True
O-Desmethyl-tramado,,CN(C)CC1CCCCC1(O)c1cccc(O)c1,CN(C)CC1CCCCC1(O)c1cccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1,MetXBioDB,True
4-Hydroxyandrostenedione,,CC12CCC3C(CCC4=C(O)C(=O)CCC43C)C1CCC2=O,CC12CCC3C(CCC4=C(OC5OC(C(=O)O)C(O)C(O)C5O)C(=O)CCC43C)C1CCC2=O,MetXBioDB,True
4-Hydroxyduloxetine,,CNCCC(Oc1ccc(O)c2ccccc12)c1cccs1,CNCCC(Oc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc12)c1cccs1,MetXBioDB,True
O-Desmethylgalantamine,,CN1CCC23C=CC(O)CC2Oc2c(O)ccc(c23)C1,CN1CCC23C=CC(O)CC2Oc2c(OS(=O)(=O)O)ccc(c23)C1,MetXBioDB,True
2-Hydroxydoxepin,,CN(C)CCC=C1c2ccccc2COc2ccc(O)cc21,CN(C)CCC=C1c2ccccc2COc2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc21,MetXBioDB,True
Indomethacin,,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COc1ccc2c(c1)c(CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c(C)n2C(=O)c1ccc(Cl)cc1,MetXBioDB,True
Sulfamethoxazole,,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,MetXBioDB,True
Propranolol,,CC(C)NCC(O)COc1cccc2ccccc12,CC(C)NCC(COc1cccc2ccccc12)OC1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,True
Haloperidol,,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,O=C(CCCN1CCC(OC2OC(C(=O)O)C(O)C(O)C2O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,MetXBioDB,True
(R)-(-)-Ibuprofen,,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(C)Cc1ccc(C(C)C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)cc1,MetXBioDB,True
6-Hydroxymethyletoricoxib,,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(CO)nc2)cc1,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(COC3OC(C(=O)O)C(O)C(O)C3O)nc2)cc1,MetXBioDB,True
Gemfibrozil,,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,Cc1ccc(C)c(OCCCC(C)(C)C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c1,MetXBioDB,True
Dapsone,,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,MetXBioDB,True
Pregnenolone,,CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,CC(=O)C1CCC2C3CC=C4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C,MetXBioDB,True
Ascorbic acid,ascorbic acid-2-sulfate,O=C1OC(C(O)CO)C(O)=C1O,O=C1OC(C(O)CO)C(O)=C1OS(=O)(=O)O,DrugBank,True
Vitamin A,All-trans-retinal,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=O,DrugBank,True
Fluvoxamine,Fluvoxamino alcohol,COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,NCCON=C(CCCCO)c1ccc(C(F)(F)F)cc1,DrugBank,True
Valsartan,Valeryl-4-hydroxyvalsartan,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,CC(O)CCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,DrugBank,True
Amphetamine,4-hydroxyamphetamine,CC(N)Cc1ccccc1,CC(N)Cc1ccc(O)cc1,DrugBank,True
Nicotine,Nicotine imine,CN1CCCC1c1cccnc1,C[N+]1=CCCC1c1cccnc1,DrugBank,True
Nicotine,Nornicotine,CN1CCCC1c1cccnc1,c1cncc(C2CCCN2)c1,DrugBank,True
Nicotine,2'-Hydroxynicotine,CN1CCCC1c1cccnc1,CN1CCCC1(O)c1cccnc1,DrugBank,True
Tramadol,O-Desmethyltramadol,COc1cccc(C2(O)CCCCC2CN(C)C)c1,CN(C)CC1CCCCC1(O)c1cccc(O)c1,DrugBank,True
Tramadol,N-Desmethyltramadol,COc1cccc(C2(O)CCCCC2CN(C)C)c1,CNCC1CCCCC1(O)c1cccc(OC)c1,DrugBank,True
Ticlopidine,Thienodihydropyridinium,Clc1ccccc1CN1CCc2sccc2C1,Clc1ccccc1CN1C=C2C=C[S+]=C2CC1,DrugBank,True
Ticlopidine,Ticlopidine S-oxide,Clc1ccccc1CN1CCc2sccc2C1,[O-][s+]1ccc2c1CCN(Cc1ccccc1Cl)C2,DrugBank,True
Citalopram,desmethylcitalopram,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,CNCCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,DrugBank,True
Citalopram,citalopram N-oxide,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,C[N+](C)([O-])CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,DrugBank,True
Nelfinavir,Nelfinavir hydroxyl-t- butylamide,Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)CO,DrugBank,True
Nelfinavir,"3,4-Dihydroxynelfinavir",Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,Cc1c(C(=O)NC(CSc2ccccc2)C(O)CN2CC3CCCCC3CC2C(=O)NC(C)(C)C)ccc(O)c1O,DrugBank,True
Glimepiride,Cyclohexyl hydroxymethyl glimepiride,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(CO)CC3)cc2)C1=O,DrugBank,True
Indinavir,Metabolite M6,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,CC(C)(C)NC(=O)C1CNCCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,DrugBank,True
Lovastatin,6'beta-Hydroxylovastatin,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,CCC(C)C(=O)OC1CC(C)(O)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,DrugBank,True
Enflurane,"2-(difluoromethoxy)-2,2-difluoroacetyl fluoride",FC(F)OC(F)(F)C(F)Cl,O=C(F)C(F)(F)OC(F)F,DrugBank,True
Mesalazine,N-acetyl-5-ASA (Ac-5-ASA),Nc1ccc(O)c(C(=O)O)c1,CC(=O)Nc1ccc(O)c(C(=O)O)c1,DrugBank,True
Dapsone,dapsone hydroxylamine,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,Nc1ccc(S(=O)(=O)c2ccc(NO)cc2)cc1,DrugBank,True
Dapsone,Monoacetyldapsone,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,DrugBank,True
Metoprolol,alpha-Hydroxymetoprolol,COCCc1ccc(OCC(O)CNC(C)C)cc1,COCC(O)c1ccc(OCC(O)CNC(C)C)cc1,DrugBank,True
Metoprolol,O-Demethylmetoprolol,COCCc1ccc(OCC(O)CNC(C)C)cc1,CC(C)NCC(O)COc1ccc(CCO)cc1,DrugBank,True
Metoprolol,Deisopropylmetoprolol,COCCc1ccc(OCC(O)CNC(C)C)cc1,COCCc1ccc(OCC(O)CN)cc1,DrugBank,True
Disopyramide,mono-isopropyl-disopyramide,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,CC(C)NCCC(C(N)=O)(c1ccccc1)c1ccccn1,DrugBank,True
Lidocaine,3-hydroxylidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,CCN(CC)CC(=O)Nc1c(C)ccc(O)c1C,DrugBank,True
Lidocaine,monoethylglycinexylidide,CCN(CC)CC(=O)Nc1c(C)cccc1C,CCNCC(=O)Nc1c(C)cccc1C,DrugBank,True
Venlafaxine,Desvenlafaxine,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,DrugBank,True
Venlafaxine,N-Desmethylvenlafaxine,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,CNCC(c1ccc(OC)cc1)C1(O)CCCCC1,DrugBank,True
Atomoxetine,4-hydroxyatomoxetine,CNCCC(Oc1ccccc1C)c1ccccc1,CNCCC(Oc1ccc(O)cc1C)c1ccccc1,DrugBank,True
Morphine,Morphine glucuronide,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,CN1CCC23c4c5ccc(O)c4OC2C(OC2OC(C(=O)O)C(O)C(O)C2O)C=CC3C1C5,DrugBank,True
Ropivacaine,3-hydroxyropivacaine,CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,CCCN1CCCCC1C(=O)Nc1c(C)ccc(O)c1C,DrugBank,True
Ropivacaine,PPX,CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,Cc1cccc(C)c1NC(=O)C1CCCCN1,DrugBank,True
Desogestrel,3-alpha-OH-desogestrel,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,C#CC1(O)CCC2C3CCC4=CC(O)CCC4C3C(=C)CC21CC,DrugBank,True
Valproic acid,4-ene-Valproic acid,CCCC(CCC)C(=O)O,C=CCC(CCC)C(=O)O,DrugBank,True
Valproic acid,5-Hydroxyvalproic acid,CCCC(CCC)C(=O)O,CCCC(CCCO)C(=O)O,DrugBank,True
Valproic acid,3-Hydroxyvalproic acid,CCCC(CCC)C(=O)O,CCCC(C(=O)O)C(O)CC,DrugBank,True
Valproic acid,4-Hydroxyvalproic acid,CCCC(CCC)C(=O)O,CCCC(CC(C)O)C(=O)O,DrugBank,True
Valproic acid,Valproic acid β-O-glucuronide,CCCC(CCC)C(=O)O,CCCC(CCC)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,DrugBank,True
Acetaminophen,Acetaminophen glucuronide,CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,DrugBank,True
Acetaminophen,Acetaminophen sulfate,CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(OS(=O)(=O)O)cc1,DrugBank,True
Acetaminophen,NAPQI,CC(=O)Nc1ccc(O)cc1,CC(=O)N=C1C=CC(=O)C=C1,DrugBank,True
Codeine,norcodeine,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,COc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341,DrugBank,True
Codeine,Morphine,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,DrugBank,True
Codeine,Codeine-6-glucuronide,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,COc1ccc2c3c1OC1C(OC4OC(C(=O)O)C(O)C(O)C4O)C=CC4C(C2)N(C)CCC341,DrugBank,True
Amitriptyline,Nortriptyline,CN(C)CCC=C1c2ccccc2CCc2ccccc21,CNCCC=C1c2ccccc2CCc2ccccc21,DrugBank,True
Amitriptyline,E-10-Hydroxyamitriptyline,CN(C)CCC=C1c2ccccc2CCc2ccccc21,CN(C)CCC=C1c2ccccc2CC(O)c2ccccc21,DrugBank,True
Nortriptyline,E-10-Hydroxynortriptyline,CNCCC=C1c2ccccc2CCc2ccccc21,CNCCC=C1c2ccccc2CC(O)c2ccccc21,DrugBank,True
Nortriptyline,Desmethylnortriptyline,CNCCC=C1c2ccccc2CCc2ccccc21,NCCC=C1c2ccccc2CCc2ccccc21,DrugBank,True
Hydromorphone,Hydromorphone-3-glucuronide,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,CN1CCC23c4c5ccc(OC6OC(C(=O)O)C(O)C(O)C6O)c4OC2C(=O)CCC3C1C5,DrugBank,True
Hydromorphone,Norhydromorphone,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,O=C1CCC2C3Cc4ccc(O)c5c4C2(CCN3)C1O5,DrugBank,True
Indomethacin,5-Hydroxyindomethacin,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1c(CC(=O)O)c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1,DrugBank,True
Indomethacin,Indomethacin acyl glucuronide,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COc1ccc2c(c1)c(CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c(C)n2C(=O)c1ccc(Cl)cc1,DrugBank,True
Olanzapine,7-hydroxyolanzapine,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,Cc1cc2c(s1)Nc1ccc(O)cc1N=C2N1CCN(C)CC1,DrugBank,True
Olanzapine,4'-N-desmethylolanzapine,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCNCC1,DrugBank,True
Olanzapine,2-hydroxymethylolanzapine,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,CN1CCN(C2=Nc3ccccc3Nc3sc(CO)cc32)CC1,DrugBank,True
Omeprazole,5-Hydroxyomeprazole,COc1ccc2nc([S+]([O-])Cc3ncc(C)c(OC)c3C)[nH]c2c1,COc1ccc2nc([S+]([O-])Cc3ncc(CO)c(OC)c3C)[nH]c2c1,DrugBank,True
Omeprazole,Omeprazole sulfone,COc1ccc2nc([S+]([O-])Cc3ncc(C)c(OC)c3C)[nH]c2c1,COc1ccc2nc(S(=O)(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,DrugBank,True
Omeprazole,3-Hydroxyomeprazole,COc1ccc2nc([S+]([O-])Cc3ncc(C)c(OC)c3C)[nH]c2c1,COc1ccc2nc([S+]([O-])Cc3ncc(C)c(OC)c3CO)[nH]c2c1,DrugBank,True
Diltiazem,N-monodesmethyl diltiazem,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,CNCCN1C(=O)C(OC(C)=O)C(c2ccc(OC)cc2)Sc2ccccc21,DrugBank,True
Diltiazem,O-desmethyl diltiazem,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,CC(=O)OC1C(=O)N(CCN(C)C)c2ccccc2SC1c1ccc(O)cc1,DrugBank,True
Trimethadione,dimethadione,CN1C(=O)OC(C)(C)C1=O,CC1(C)OC(=O)N=C1O,DrugBank,True
Clobazam,4'-hydroxyclobazam,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,CN1C(=O)CC(=O)N(c2ccc(O)cc2)c2cc(Cl)ccc21,DrugBank,True
Clozapine,N-desmethylclozapine,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,DrugBank,True
Clozapine,Clozapine N-oxide,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,C[N+]1([O-])CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,DrugBank,True
Mirtazapine,mirtazapine-N-oxide,CN1CCN2c3ncccc3Cc3ccccc3C2C1,C[N+]1([O-])CCN2c3ncccc3Cc3ccccc3C2C1,DrugBank,True
Mirtazapine,N-desmethylmirtazapine,CN1CCN2c3ncccc3Cc3ccccc3C2C1,c1ccc2c(c1)Cc1cccnc1N1CCNCC21,DrugBank,True
Mexiletine,2-hydroxymexiletine,Cc1cccc(C)c1OCC(C)N,Cc1cccc(CO)c1OCC(C)N,DrugBank,True
Mexiletine,p-hydroxymexiletine,Cc1cccc(C)c1OCC(C)N,Cc1cc(O)cc(C)c1OCC(C)N,DrugBank,True
Progesterone,6β-Hydroxyprogesterone,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC(=O)C1CCC2C3CC(O)C4=CC(=O)CCC4(C)C3CCC12C,DrugBank,True
Progesterone,21-OH-progesterone,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12,DrugBank,True
Sorafenib,Sorafenib beta-D-Glucuronide,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)N(c3ccc(Cl)c(C(F)(F)F)c3)C3OC(C(=O)O)C(O)C(O)C3O)cc2)ccn1,DrugBank,True
Eszopiclone,Zopiclone N-oxide,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,C[N+]1([O-])CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,DrugBank,True
Eszopiclone,N-desmethylzopiclone,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,O=C(OC1c2nccnc2C(=O)N1c1ccc(Cl)cn1)N1CCNCC1,DrugBank,True
Alprazolam,Beta-Hydroxyalprazolam,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,OCc1nnc2n1-c1ccccc1C(c1ccccc1)=NC2O,DrugBank,True
Alprazolam,4-hydroxyalprazolam,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,DrugBank,True
Promazine,Promazine 5-sulfoxide,CN(C)CCCN1c2ccccc2Sc2ccccc21,CN(C)CCCN1c2ccccc2[S+]([O-])c2ccccc21,DrugBank,True
Promazine,N-Desmethylpromazine,CN(C)CCCN1c2ccccc2Sc2ccccc21,CNCCCN1c2ccccc2Sc2ccccc21,DrugBank,True
Zolpidem,methoxyzolpidem,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,Cc1cn2c(CC(=O)N(C)C)c(-c3ccc(CO)cc3)nc2cc1O,DrugBank,True
