parent_name,child_name,parent_smiles,child_smiles,origin,source,set,tanimoto
Liothyronine,Reverse triiodothyronine (rT3),NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,NC(Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,DB00451,DrugBank,train,0.56
Dextrorphan,Dextrorphan O-glucuronide,CN1CCC23CCCCC2C1Cc1ccc(O)cc13,CN1CCC23CCCCC2C1Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc13,DB00514,DrugBank,train,0.546875
Dextrorphan,Dextrorphan sulfate,CN1CCC23CCCCC2C1Cc1ccc(O)cc13,CN1CCC23CCCCC2C1Cc1ccc(OS(=O)(=O)O)cc13,DB00514,DrugBank,train,0.660377358490566
Dextrorphan,3-Hydroxymorphinan,CN1CCC23CCCCC2C1Cc1ccc(O)cc13,Oc1ccc2c(c1)C13CCCCC1C(C2)NCC3,DB00514,DrugBank,train,0.5714285714285714
Piroxicam,5'-Hydroxypiroxicam,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,CN1C(C(=O)Nc2ccc(O)cn2)=C(O)c2ccccc2S1(=O)=O,DB09215,Both,train,0.7659574468085106
Testosterone,2alpha-hydroxytestosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CC(O)C(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,DB01420,Both,train,0.7021276595744681
Testosterone,15alpha-hydroxytestosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CC(O)C12,DB01420,Both,train,0.7021276595744681
Testosterone,16alpha-hydroxytestosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)C(O)CC12,DB01420,Both,train,0.7333333333333333
Testosterone,Testosterone sulfate,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OS(=O)(=O)O)CCC12,DB01420,Both,train,0.6666666666666666
Testosterone,Dihydrotestosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,DB01420,DrugBank,train,0.5
Testosterone,1β-hydroxy-testosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC3C(CCC4=CC(=O)CC(O)C43C)C1CCC2O,DB01420,DrugBank,train,0.6808510638297872
Testosterone,Testosterone glucuronide,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC3OC(C(=O)O)C(O)C(O)C3O)CCC12,DB01420,Both,train,0.5737704918032787
Testosterone,11β-hydroxy-testosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(O)CCC12,DB01420,DrugBank,train,0.7021276595744681
Testosterone,5-alpha-Dihydrotestosterone glucuronide,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC(=O)CC1CCC1C2CCC2(C)C(OC3OC(C(=O)O)C(O)C(O)C3O)CCC12,DB01420,DrugBank,train,0.2916666666666667
Testosterone,6-beta-hydroxytestosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC(=O)C=C1C(O)CC1C2CCC2(C)C(O)CCC12,DB01420,Both,train,0.6666666666666666
Androstenedione,5-alpha androstanedione,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2=O,DB00624,DrugBank,train,0.46808510638297873
Niacin,Niacinamide,O=C(O)c1cccnc1,NC(=O)c1cccnc1,DB12911,DrugBank,train,0.6538461538461539
Niacin,Nicotinuric Acid,O=C(O)c1cccnc1,O=C(O)CNC(=O)c1cccnc1,DB12911,DrugBank,train,0.5625
Niacin,Niacinamide N-oxide,O=C(O)c1cccnc1,NC(=O)c1ccc[n+]([O-])c1,DB12911,DrugBank,train,0.25
Niacin,Trigonelline,O=C(O)c1cccnc1,C[n+]1cccc(C(=O)[O-])c1,DB12911,DrugBank,train,0.25
Niacin,N1-methyl-2-pyridone-5-carboxamide,O=C(O)c1cccnc1,Cn1cc(C(N)=O)ccc1=O,DB12911,DrugBank,train,0.21621621621621623
Prednisone,"17α,21-dihydroxy-pregnan-1,4,6-trien-3,11,30-trione (M-XVII)",CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1C=CC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,DB00860,DrugBank,train,0.6333333333333333
Prednisone,20α-dihydro-prednisone (M-V),CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO,DB00860,DrugBank,train,0.6779661016949152
Prednisone,6α-hydroxy-prednisone (M-XIII),CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1C(O)CC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,DB00860,DrugBank,train,0.6949152542372882
Cortisone,Tetrahydrocortisone,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,CC12CCC(O)CC1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,DB00741,DrugBank,train,0.5396825396825397
Cortisone,Dihydrocortisol,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO,DB00741,DrugBank,train,0.6779661016949152
Isotretinoin,13-cis-4-Oxoretinoic acid,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,CC(C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC(C)=CC(=O)O,DB00755,DrugBank,train,0.7021276595744681
Isotretinoin,13-cis-Retinoyl-beta-glucuronide,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O,DB00755,Both,train,0.6271186440677966
Phenylacetic acid,4-hydroxyphenylacetic acid,O=C(O)Cc1ccccc1,O=C(O)Cc1ccc(O)cc1,DB00332,DrugBank,train,0.6363636363636364
Estradiol,Estradiol-17beta 3-sulfate,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2O,DB13952,DrugBank,train,0.6862745098039216
Estradiol,2-Methoxyestrone 3-glucuronide,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,COc1cc2c(cc1OC1OC(O)C(O)C(O)C1O)CCC1C2CCC2(C)C(=O)CCC12,DB13952,DrugBank,train,0.34782608695652173
Estradiol,4-hydroxyestrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2=O,DB13952,DrugBank,train,0.39285714285714285
Estradiol,17-beta-Estradiol-3-glucuronide,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CCC2O,DB13952,Both,train,0.5645161290322581
Estradiol,2-methoxy-17beta-estradiol 3-O-(beta-D-glucuronide),CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,COc1cc2c(cc1OC1OC(C(=O)O)C(O)C(O)C1O)CCC1C2CCC2(C)C(O)CCC12,DB13952,DrugBank,train,0.48484848484848486
Estradiol,17-beta-Estradiol glucuronide,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O,DB13952,Both,train,0.5645161290322581
Estradiol,17-beta-estradiol 3-sulfate-17-(beta-D-glucuronide),CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O,DB13952,DrugBank,train,0.4305555555555556
Estradiol,2-hydroxyestrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,CC12CCC3c4cc(O)c(O)cc4CCC3C1CCC2=O,DB13952,DrugBank,train,0.4528301886792453
Estradiol,4-Hydroxyestradiol,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2O,DB13952,Both,train,0.6595744680851063
Estradiol,"17-Beta-Estradiol-3,17-beta-sulfate",CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2OS(=O)(=O)O,DB13952,DrugBank,train,0.5172413793103449
Sulfapyridine,5'-hydroxysulfapyridine,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,Nc1ccc(S(=O)(=O)Nc2ccc(O)cn2)cc1,DB00795,DrugBank,train,0.5897435897435898
Candesartan,O-Deethylated candesartan,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,O=C(O)c1cccc2nc(O)n(Cc3ccc(-c4ccccc4-c4nn[nH]n4)cc3)c12,DB00796,DrugBank,train,0.5882352941176471
Candesartan,Candesartan N2-glucuronide,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnnn2C2OC(C(=O)O)C(O)C(O)C2O)cc1,DB00796,DrugBank,train,0.6075949367088608
Candesartan,Candesartan O-glucuronide,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCOc1nc2cccc(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,DB00796,DrugBank,train,0.5802469135802469
Pentoxifylline,"M4, Pentoxifylline C-5 carboxylic acid",CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,Cn1cnc2c1c(=O)n(CCCCC(=O)O)c(=O)n2C,DB12406,DrugBank,train,0.8
Pentoxifylline,"M5, Pentoxifylline C-4 carboxylic acid",CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,Cn1cnc2c1c(=O)n(CCCC(=O)O)c(=O)n2C,DB12406,DrugBank,train,0.7560975609756098
Pentoxifylline,"M6, 7-demethylated pentoxifylline",CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,CC(=O)CCCCn1c(=O)c2[nH]cnc2n(C)c1=O,DB12406,DrugBank,train,0.6086956521739131
Lisofylline,"M2, Pentoxifylline external diol",CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,Cn1cnc2c1c(=O)n(CCCCC(O)CO)c(=O)n2C,DB00806,DrugBank,train,0.7727272727272727
Lisofylline,"M3, Pentoxifylline internal diol",CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,CC(O)C(O)CCCn1c(=O)c2c(ncn2C)n(C)c1=O,DB00806,Both,train,0.75
Lisofylline,"M7, 7-demethylated M1 Pentoxifylline",CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,CC(O)CCCCn1c(=O)c2[nH]cnc2n(C)c1=O,DB00806,DrugBank,train,0.625
Prednisolone,Δ6-prednisolone (M-XI),CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1C=CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,DB15566,DrugBank,train,0.6333333333333333
Prednisolone,20α-dihydro-prednisolone (M-III),CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(O)CO,DB15566,DrugBank,train,0.6896551724137931
Prednisolone,6αhydroxy-prednisolone (M-VII),CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,DB15566,DrugBank,train,0.7068965517241379
Hydrocodone,norhydrocodone,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,COc1ccc2c3c1OC1C(=O)CCC4C(C2)NCCC314,DB15465,Both,train,0.6551724137931034
Hydrocodone,6-α-hydrocodol,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,DB15465,DrugBank,train,0.6551724137931034
Hydromorphone,6-α-hydromorphol,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,DB00956,DrugBank,train,0.6545454545454545
Ethinylestradiol,Ethinylestradiol-glucuronide,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3CCc4cc(OC5OC(C(=O)O)C(O)C(O)C5O)ccc4C3CCC21C,DB01357,DrugBank,train,0.582089552238806
Ethinylestradiol,2-hydroxyethinylestradiol,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3CCc4cc(O)c(O)cc4C3CCC21C,DB01357,Both,train,0.7708333333333334
Ethinylestradiol,4-hydroxyethinylestradiol,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3CCc4c(ccc(O)c4O)C3CCC21C,DB01357,Both,train,0.6862745098039216
Ethinylestradiol,6-hydroxyethinylestradiol,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(O)c4cc(O)ccc4C3CCC21C,DB01357,DrugBank,train,0.72
Ethinylestradiol,7-hydroxyethinylestradiol,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(O)Cc4cc(O)ccc4C3CCC21C,DB01357,DrugBank,train,0.6862745098039216
Ethinylestradiol,16α-hydroxyethinylestradiol,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(O)ccc4C3CCC21C,DB01357,DrugBank,train,0.7115384615384616
Ethinylestradiol,Ethinylestradiol-3-sulfate,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3CCc4cc(OS(=O)(=O)O)ccc4C3CCC21C,DB01357,DrugBank,train,0.7090909090909091
Isotretinoin,4-hydroxy-13-cis-retinoic acid,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,CC(C=CC1=C(C)C(O)CCC1(C)C)=CC=CC(C)=CC(=O)O,DB00755,Both,train,0.6666666666666666
Diphenhydramine,Diphenhydramine N-glucuronide,CN(C)CCOC(c1ccccc1)c1ccccc1,C[N+](C)(CCOC(c1ccccc1)c1ccccc1)C1OC(C(=O)O)C(O)C(O)C1O,DB00985,Both,train,0.375
Diphenhydramine,N-Desmethyldiphenhydramine,CN(C)CCOC(c1ccccc1)c1ccccc1,CNCCOC(c1ccccc1)c1ccccc1,DB00985,Both,train,0.5625
Dopamine,6-Hydroxydopamine,NCCc1ccc(O)c(O)c1,NCCc1cc(O)c(O)cc1O,DB01235,DrugBank,train,0.48148148148148145
Dopamine,Dopamine 4-sulfate,NCCc1ccc(O)c(O)c1,NCCc1ccc(OS(=O)(=O)O)c(O)c1,DB01235,DrugBank,train,0.5294117647058824
Dopamine,Dopamine 3-O-sulfate,NCCc1ccc(O)c(O)c1,NCCc1ccc(O)c(OS(=O)(=O)O)c1,DB01235,Both,train,0.5454545454545454
Dopamine,Dopamine glucuronide,NCCc1ccc(O)c(O)c1,NCCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1,DB01235,Both,train,0.391304347826087
Dopamine,Dopamine quinone,NCCc1ccc(O)c(O)c1,NCCC1=CC(=O)C(=O)C=C1,DB01235,DrugBank,train,0.23529411764705882
Mycophenolic acid,6-O-desmethyl-mycophenolic acid,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,CC(=CCc1c(O)c(C)c2c(c1O)C(=O)OC2)CCC(=O)O,DB00688,Both,train,0.7959183673469388
Mycophenolic acid,Mycophenolic acid-7-O-glucuronide,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,COc1c(C)c2c(c(OC3OC(C(=O)O)C(O)C(O)C3O)c1CC=C(C)CCC(=O)O)C(=O)OC2,DB00688,Both,train,0.65625
Mycophenolic acid,Mycophenolic acid-acyl glucuronide,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)C(=O)OC2,DB00688,DrugBank,train,0.671875
Fenofibric acid,Fenofibryl Glucuronide,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,DB01039,DrugBank,train,0.54
Fenofibric acid,Reduced Fenofibric Acid,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CC(C)(Oc1ccc(C(O)c2ccc(Cl)cc2)cc1)C(=O)O,DB01039,DrugBank,train,0.6756756756756757
Melphalan,Monohydroxymelphalan,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,NC(Cc1ccc(N(CCO)CCCl)cc1)C(=O)O,DB16627,DrugBank,train,0.8888888888888888
Melphalan,,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,NC(Cc1ccc(N(CCO)CCO)cc1)C(=O)O,DB16627,DrugBank,train,0.75
Aminobenzoic acid,4-Acetaminobenzoic acid,Nc1ccc(C(=O)O)cc1,CC(=O)Nc1ccc(C(=O)O)cc1,DB01086,DrugBank,train,0.46153846153846156
Ifosfamide,3-Dechloroethylifosfamide,O=P1(NCCCl)OCCCN1CCCl,O=P1(NCCCl)NCCCO1,DB12902,Both,train,0.45
Ifosfamide,Dechloroethylifosfamide,O=P1(NCCCl)OCCCN1CCCl,NP1(=O)OCCCN1CCCl,DB12902,Both,train,0.6
Ifosfamide,4-Hydroxyifosfamide,O=P1(NCCCl)OCCCN1CCCl,O=P1(NCCCl)OCCC(O)N1CCCl,DB12902,Both,train,0.5238095238095238
Dopamine,Dopamine-3-O-glucuronide,NCCc1ccc(O)c(O)c1,NCCc1ccc(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1,DB01235,DrugBank,train,0.4090909090909091
Dopamine,3-Methoxytyramine,NCCc1ccc(O)c(O)c1,COc1cc(CCN)ccc1O,DB01235,DrugBank,train,0.6206896551724138
Dopamine,"3,4-Dihydroxyphenylacetaldehyde (DOPAL)",NCCc1ccc(O)c(O)c1,O=CCc1ccc(O)c(O)c1,DB01235,DrugBank,train,0.5
Dextroamphetamine,Norephedrine,CC(N)Cc1ccccc1,CC(N)C(O)c1ccccc1,DB01255,DrugBank,train,0.39285714285714285
Dextroamphetamine,4-Hydroxy-d-amphetamine,CC(N)Cc1ccccc1,CC(N)Cc1ccc(O)cc1,DB01255,Both,train,0.6
Dextroamphetamine,Phenylacetone,CC(N)Cc1ccccc1,CC(=O)Cc1ccccc1,DB01255,DrugBank,train,0.35714285714285715
Androstenedione,6beta-hydroxy-androstenedione,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O,CC12CCC3C(CC(O)C4=CC(=O)CCC43C)C1CCC2=O,DB00624,Both,train,0.6
Arachidonic Acid,5-HETE,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,CCCCCC=CCC=CCC=CC=CC(O)CCCC(=O)O,DB00154,Both,train,0.6486486486486487
Arachidonic Acid,7-HETE,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,CCCCCC=CCC=CCC=CC(O)C=CCCCC(=O)O,DB00154,Both,train,0.7575757575757576
Arachidonic Acid,10-HETE,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,CCCCCC=CCC=CC(O)C=CCC=CCCCC(=O)O,DB00154,Both,train,0.78125
Arachidonic Acid,13-HETE,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,CCCCCC=CC(O)C=CCC=CCC=CCCCC(=O)O,DB00154,Both,train,0.7575757575757576
Arachidonic Acid,20-HETE,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,O=C(O)CCCC=CCC=CCC=CCC=CCCCCCO,DB00154,Both,train,0.6666666666666666
Arachidonic Acid,19-HETE,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,CC(O)CCCC=CCC=CCC=CCC=CCCCC(=O)O,DB00154,Both,train,0.6060606060606061
Arachidonic Acid,18-HETE,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,CCC(O)CCC=CCC=CCC=CCC=CCCCC(=O)O,DB00154,Both,train,0.6176470588235294
Arachidonic Acid,17-HETE,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,CCCC(O)CC=CCC=CCC=CCC=CCCCC(=O)O,DB00154,Both,train,0.6285714285714286
Arachidonic Acid,16-HETE,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,CCCCC(O)C=CCC=CCC=CCC=CCCCC(=O)O,DB00154,Both,train,0.6764705882352942
Arachidonic Acid,"14,15-EET",CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,CCCCCC1OC1CC=CCC=CCC=CCCCC(=O)O,DB00154,Both,train,0.631578947368421
Arachidonic Acid,"11,12-EET",CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,CCCCCC=CCC1OC1CC=CCC=CCCCC(=O)O,DB00154,Both,train,0.7352941176470589
Arachidonic Acid,"8,9-EET",CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,CCCCCC=CCC=CCC1OC1CC=CCCCC(=O)O,DB00154,Both,train,0.7352941176470589
Arachidonic Acid,"5,6-EET",CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,CCCCCC=CCC=CCC=CCC1OC1CCCC(=O)O,DB00154,Both,train,0.631578947368421
Arachidonic Acid,15-HETE,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,CCCCCC(O)C=CC=CCC=CCC=CCCCC(=O)O,DB00154,Both,train,0.6486486486486487
Arachidonic Acid,12-HETE,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,CCCCCC=CCC(O)C=CC=CCC=CCCCC(=O)O,DB00154,Both,train,0.6756756756756757
Arachidonic Acid,11-HETE,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,CCCCCC=CC=CC(O)CC=CCC=CCCCC(=O)O,DB00154,Both,train,0.6756756756756757
Arachidonic Acid,9-HETE,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,CCCCCC=CCC=CCC(O)C=CC=CCCCC(=O)O,DB00154,Both,train,0.6756756756756757
Arachidonic Acid,8-HETE,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,CCCCCC=CCC=CC=CC(O)CC=CCCCC(=O)O,DB00154,Both,train,0.6756756756756757
Dexmethylphenidate,p-hydroxy-methylphenidate,COC(=O)C(c1ccccc1)C1CCCCN1,COC(=O)C(c1ccc(O)cc1)C1CCCCN1,DB16629,DrugBank,train,0.7804878048780488
Dexmethylphenidate,6-oxo-methylphenidate,COC(=O)C(c1ccccc1)C1CCCCN1,COC(=O)C(c1ccccc1)C1CCCC(=O)N1,DB16629,DrugBank,train,0.6744186046511628
Dexmethylphenidate,Ritalinic acid,COC(=O)C(c1ccccc1)C1CCCCN1,O=C(O)C(c1ccccc1)C1CCCCN1,DB16629,DrugBank,train,0.717948717948718
Chloramphenicol,Chloramphenicol Sulfate,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,O=C(NC(COS(=O)(=O)O)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,DB07565,DrugBank,train,0.6808510638297872
Chloramphenicol,Chloramphenicol 3-acetate,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,DB07565,DrugBank,train,0.6956521739130435
Chloramphenicol,Chloramphenicol Alcohol,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,O=C(CO)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,DB07565,DrugBank,train,0.7317073170731707
Chloramphenicol,Chloramphenicol Oxamic Acid,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,O=C(O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,DB07565,DrugBank,train,0.7142857142857143
Chloramphenicol,Chloramphenicol Aryl Amine,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,Nc1ccc(C(O)C(N)CO)cc1,DB07565,DrugBank,train,0.28888888888888886
Chloramphenicol,Chloramphenicol Base,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,DB07565,DrugBank,train,0.5476190476190477
Chloramphenicol,Chloramphenicol Glucuronide,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,O=C(NC(COC1OC(C(=O)O)C(O)C(O)C1O)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,DB07565,DrugBank,train,0.5517241379310345
Nandrolone,19-Norandrosterone,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O,CC12CCC3C4CCC(O)CC4CCC3C1CCC2=O,DB08804,DrugBank,train,0.2982456140350877
Nandrolone,19-Noretiocholanolone,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O,CC12CCC3C4CCC(O)CC4CCC3C1CCC2O,DB08804,DrugBank,train,0.42
Tedizolid,Tedizolid sulphate,Cn1nnc(-c2ccc(-c3ccc(N4CC(CO)OC4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(C=S(=O)(O)O)OC4=O)cc3F)cn2)n1,DB09042,DrugBank,train,0.746268656716418
Tedizolid,Desmethyl tedizolid,Cn1nnc(-c2ccc(-c3ccc(N4CC(CO)OC4=O)cc3F)cn2)n1,O=C1OC(CO)CN1c1ccc(-c2ccc(-c3nn[nH]n3)nc2)c(F)c1,DB09042,DrugBank,train,0.7619047619047619
Tedizolid,Carboxy tedizolid,Cn1nnc(-c2ccc(-c3ccc(N4CC(CO)OC4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(C(=O)O)OC4=O)cc3F)cn2)n1,DB09042,DrugBank,train,0.796875
Tedizolid,Ring-opened tedizolid metabolite,Cn1nnc(-c2ccc(-c3ccc(N4CC(CO)OC4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(NCC(=O)O)cc3F)cn2)n1,DB09042,DrugBank,train,0.5285714285714286
D-Xylulose,D-Xylulose-5-phosphate,O=C(CO)C(O)C(O)CO,O=C(CO)C(O)C(O)COP(=O)(O)O,DB11195,DrugBank,train,0.5
