parent_smiles,parent_id,parent_name,child_id,child_name,enzymes,origin,child_smiles,source,tanimoto,set
CCCc1ccc(O)cc1,,4-n-Propylphenol,,,UGT1A9,4-n-Propylphenol,CCCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,MetXBioDB,0.3333333333333333,train
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl,DB14512,Mometasone furoate,DBMET02370,"9-alpha,21-beta-dichloro-11-beta,21-alpha-dihydroxy-16-alpha-methylpregna-1,4,17,20-tetraen-3-one 21-(2-furoate)",,DB14512,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1=C=C(Cl)OC(=O)c1ccco1,DrugBank,0.5882352941176471,train
COc1ccc2oc(-c3ccccc3)c(O)c(=O)c2c1,,3-Hydroxy-6-methoxyflavone,,,UGT1A9,3-Hydroxy-6-methoxyflavone,COc1ccc2oc(-c3ccccc3)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(=O)c2c1,MetXBioDB,0.5714285714285714,train
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,DB09194,Etoperidone,DBMET02171,Etoperidone M2,,DB09194,CCn1c(C(C)O)nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c1=O,Both,0.7368421052631579,train
CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,DB01017,Minocycline,DBMET03012,Minocycline M3 Metabolite,,DB01017,CNc1ccc(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,DrugBank,0.7846153846153846,train
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,DB00773,Etoposide,DBMET00367,3'-demethyletoposide,Cytochrome P450 3A4,DB00773,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(O)c1O,Both,0.9420289855072465,train
O=C1NC(=O)C(c2ccccc2)(c2ccc(O)c(O)c2)N1,DBMET00989,Phenytoin catechol,DBMET00991,Phenytoin methylcatechol,Catechol O-methyltransferase,DB00252,O=Cc1cc(C2(c3ccccc3)NC(=O)NC2=O)ccc1O,DrugBank,0.7435897435897436,train
CC(=O)NC(CSC(F)(F)C(OCF)C(F)F)C(=O)O,,n_ac_dfec,,N-Ac-DFEC-SO,CYP3A4,n_ac_dfec,CC(=O)NC(C[S+]([O-])C(F)(F)C(OCF)C(F)F)C(=O)O,MetXBioDB,0.5833333333333334,train
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,,ipriflavone,,,CYP1A2;CYP2C9;CYP2C19;CYP3A4,ipriflavone,O=c1c(-c2ccccc2)coc2cc(O)ccc12,MetXBioDB,0.5909090909090909,train
Cc1cccc(C)c1OCC(C)N,DB00379,Mexiletine,DBMET00259,2-hydroxymexiletine,"Cytochrome P450 1A2, Cytochrome P450 2D6",DB00379,Cc1cccc(CO)c1OCC(C)N,Both,0.71875,train
CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,DB04573,Estriol,DBMET00604,Estriol 3-sulfate 16-glucuronide,,DB04573,CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CC(OC1OC(C(=O)O)C(O)C(O)C1O)C2O,DrugBank,0.4444444444444444,train
Cc1cc2c(nc1NO)[nH]c1ccccc12,,"2-hydroxylamino-3-methyl-9H-pyrido[2,3-b]indole",,,SULT1A1,"2-hydroxylamino-3-methyl-9H-pyrido[2,3-b]indole",Cc1cc2c(nc1NOS(=O)(=O)O)[nH]c1ccccc12,MetXBioDB,0.6363636363636364,train
CN1CCN(CCCCN2C(=O)CN(N=Cc3ccc(-c4ccc(Cl)cc4)o3)C2=O)CC1,,Azimilide,,,CYP3A4;CYP3A5,Azimilide,C[N+]1([O-])CCN(CCCCN2C(=O)CN(N=Cc3ccc(-c4ccc(Cl)cc4)o3)C2=O)CC1,MetXBioDB,0.8166666666666667,train
CC1CCC2C(C)C(OC3OC(C(=O)O)C(O)C(O)C3O)OC3OC4(C)CCC1C32OO4,DBMET03143,Dihydroartemisinin Glucuronide,DBMET03144,Furano Acetate of Dihydroartemisinin Glucuronide,,DB06697,CC(=O)OC1OC(OC2OC(C(=O)O)C(O)C(O)C2O)C(C)C2CCC(C)C3CCOC132,DrugBank,0.578125,train
COc1ccc(C=CC(=O)O)cc1O,,Isoferulic Acid,,,UGT1A9,Isoferulic Acid,COc1ccc(C=CC(=O)O)cc1OC1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,0.5208333333333334,train
Cc1ccc(C(C)C)c(O)c1,DB02513,Thymol,DBMET01845,"p-Cymene-2,3-diol","Cytochrome P450 1A2, Cytochrome P450 2A6, Cytochrome P450 2D6",DB02513,Cc1ccc(C(C)C)c(O)c1O,Both,0.4814814814814814,train
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,DB00829,Diazepam,DB00231,Temazepam,"Prostaglandin G/H synthase 1, Cytochrome P450 2C19",DB00829,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,Both,0.5918367346938775,train
NC(Cc1ccc(O)c(O)c1)C(=O)O,DB01235,Levodopa,DBMET02439,Levodopa Methylated Metabolite,,DB01235,COc1cc(CC(N)C(=O)O)ccc1O,DrugBank,0.6666666666666666,train
Cc1cccc(C)c1N,,"2,6-Xylidine",,"N-(2,6-dimethylphenyl)hydroxylamine",CYP2A6; CYP2E1,"2,6-Xylidine",Cc1cccc(C)c1NO,MetXBioDB,0.4090909090909091,train
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,DB00741,Hydrocortisone,DBMET00372,6-beta-hydrocortisol,Cytochrome P450 3A Subfamily,DB00741,CC12CCC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,Both,0.7241379310344828,train
C1=CCOCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC1,DB11697,Pacritinib,DBMET03437,Pacritinib M3 metabolite,Cytochrome P450 3A4,DB11697,[O-][N+]1(CCOc2ccc3cc2COCC=CCOCc2cccc(c2)-c2ccnc(n2)N3)CCCC1,DrugBank,0.7428571428571429,train
OC1=Nc2c(O)cc(Cl)cc2C(C#CC2(O)CC2)(C(F)(F)F)O1,,"8,14-diOH-efavirenz",,,UGT,8-hydroxyefavirenz,O=C(O)C1OC(OC2(C#CC3(C(F)(F)F)OC(O)=Nc4c(O)cc(Cl)cc43)CC2)C(O)C(O)C1O,MetXBioDB,0.5846153846153846,train
OCC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,DBMET00072,4-Hydroxyvoriconazole,DBMET01184,4-Hydroxyvoriconazole 4-O-glucuronide,,DB00582,O=C(O)C1OC(OCC(c2ncncc2F)C(O)(Cn2cncn2)c2ccc(F)cc2F)C(O)C(O)C1O,DrugBank,0.6388888888888888,train
CC(C)=CCCC(C)=CCO,,Geraniol,,,GST,Geraniol,CC(C)=CCCC(C)=CCOS(=O)(=O)O,MetXBioDB,0.4838709677419355,train
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)(C)O,DBMET02434,25-hydroxyvitamin D,DBMET02435,Calcitrol,"25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial, 1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial",DB00153,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(C)C(C)(C)O)CC(O)CC1O,DrugBank,0.8,train
Cc1ccc(C(C)C)c(OCCN(C)C)c1O,DBMET01914,Deacetyl-thymoxamine,DBMET01915,deacetyl-demethyl-thymoxamine,Cytochrome P450 3A Subfamily,DB09205,CNCCOc1cc(C)c(O)cc1C(C)C,DrugBank,0.3469387755102041,train
CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,DB02901,Stanolone,DBMET00601,11-beta-Hydroxyandrosterone-3-glucuronide,,DB02901,CC12CC(O)C3C(CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2=O,DrugBank,0.2666666666666666,train
CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1,,schembl69463,,Hydroxy-DA-8164,CYP3A4,schembl69463,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCC4CCCN4C)ccc3OCC(C)O)nc12,MetXBioDB,0.8395061728395061,train
CC(C)N(CCCCOCC(=O)O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,DBMET01403,ACT-333679,DBMET02144,ACT-333679 glucuronide,"UDP-glucuronosyltransferase 1A3, UDP-glucuronosyltransferase 2B7",DB11362,CC(C)N(CCCCOCC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,DrugBank,0.6615384615384615,train
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,,Irinotecan,,,UGT,Irinotecan,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,0.7578947368421053,train
CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,DB06700,Desvenlafaxine,DBMET02409,Benzyl hydroxy desvenlafaxine,,DB00285,CN(C)CC(c1ccc(O)c(O)c1)C1(O)CCCCC1,DrugBank,0.717948717948718,train
CC(=O)CCc1ccc2cc(O)ccc2c1,DBMET02543,4-(6-Hydroxy-2-naphthyl)- butan-2-one,DBMET02537,4-(6-hydroxy-2-naphthyl)- butan-2-ol,,DB00461,CC(O)CCc1ccc2cc(O)ccc2c1,DrugBank,0.5555555555555556,train
CCCOC(=O)c1ccc(O)cc1,,Propyl-4-hydroxybenzoate,,,UGT1A9,Propyl-4-hydroxybenzoate,CCCOC(=O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,MetXBioDB,0.4666666666666667,train
O=[N+]([O-])C(Br)CO,DBMET02073,Bromonitroethanol,DBMET02074,Bromonitromethane,,DB13960,O=[N+]([O-])CBr,DrugBank,0.35,train
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,,Benzo[a]pyrene,,"Benzo[a]pyrene-4,5-epoxide",CYP1A1; CYP1B1,Benzo[a]pyrene,c1ccc2c(c1)cc1c3c2ccc2cccc(c23)C2OC12,MetXBioDB,0.5294117647058824,train
O=C1Cc2cc(CCN3CCN(c4n[s+]([O-])c5ccccc45)CC3)c(Cl)cc2N1,DBMET02984,Ziprasidone Sulfoxide,DBMET02985,Ziprasidone Sulfone,,DB00246,O=C1Cc2cc(CCN3CCN(C4=NS(=O)(=O)c5ccccc54)CC3)c(Cl)cc2N1,DrugBank,0.5694444444444444,train
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,,risperidone,,,CYP2D6,risperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3c4ccc(F)cc4[o+]n3O)CC1)CCCC2C,MetXBioDB,0.4939759036144578,train
CCCCCC=CCC=CCCCCCCCC(=O)O,,Linoleic acid,,Leukotoxin,CYP2C9; CYP2C19,Linoleic acid,CCCCCC=CCC1OC1CCCCCCCC(=O)O,MetXBioDB,0.5897435897435898,train
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,DB00500,Tolmetin,DBMET00652,Tolmetin glucuronide,,DB00500,Cc1ccc(C(=O)c2ccc(CC(=O)OC3OC(C(=O)O)C(O)C(O)C3O)n2C)cc1,Both,0.5769230769230769,train
CC1(C)C(C=C(Br)Br)C1C(=O)O,,cis-Dibromochrysanthemic acid,,,UGT,cis-Dibromochrysanthemic acid,CC1(C)C(C=C(Br)Br)C1C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,0.5121951219512195,train
CCCCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1,,zinc02949712,,HFC(7-hydroxy-4-trifluoromethylcoumarin),CYP1A2;CYP2B6;CYP2C8;CYP2C9;CYP2C19;CYP3A4,zinc02949712,O=c1cc(C(F)(F)F)c2ccc(O)cc2o1,MetXBioDB,0.5454545454545454,train
O=C(O)CCC(C(=O)O)N1C(=O)c2ccccc2C1=O,DBMET01117,2-phthalimidoglutaric acid,DBMET01121,2-(o-carboxybenzamido)glutaric acid,,DB01041,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,DrugBank,0.4090909090909091,train
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,DB00802,Alfentanil,DBMET01580,"2-(4-ethyl-5-oxo-1,2,3,4-tetrazol-1-yl)acetaldehyde",Cytochrome P450 3A4,DB00802,CCn1nnn(CC=O)c1=O,Both,0.2711864406779661,train
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,,terfenadine,,azacyclonol,CYP3A4,terfenadine,OC(c1ccccc1)(c1ccccc1)C1CCNCC1,MetXBioDB,0.3877551020408163,train
Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2,,Tasosartan,,enoltasosartanÃ¢â‚¬â€°,CYP3A4,Tasosartan,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2O,MetXBioDB,0.7096774193548387,train
Oc1ccccc1O,,Catechol,,,UGT,phenol,O=C(O)C1OC(Oc2ccccc2O)C(O)C(O)C1O,MetXBioDB,0.2352941176470588,train
CN1CCC(NC(=O)Nc2ccc(C#N)cc2)CC1c1nc2ccccc2[nH]1,DB11978,Glasdegib,DBMET02214,Glasdegib M4,Cytochrome P450 3A4,DB11978,C[N+]1([O-])CCC(NC(=O)Nc2ccc(C#N)cc2)CC1c1nc2ccccc2[nH]1,DrugBank,0.6666666666666666,train
O=C(C=Cc1ccc(O)cc1)CC(=O)C=Cc1ccc(O)cc1,,Bisdemethoxycurcumin,,"Bisdemethoxycurcumin, 4-O-glucuronide",UGT1A9,Bisdemethoxycurcumin,O=C(C=Cc1ccc(O)cc1)CC(=O)C=Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,MetXBioDB,0.5238095238095238,train
NCCNCCNCCN,DB06824,Triethylenetetramine,DBMET01456,N1-acetyltriethylenetetramine,Diamine acetyltransferase 1,DB06824,CC(=O)NCCNCCNCCN,DrugBank,0.5238095238095238,train
CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1CCC(O)CCc1ccccc1,DB00654,Latanoprost,DBMET02015,"1,2,3,4-tetranor latanoprost acid","Medium-chain specific acyl-CoA dehydrogenase, mitochondrial, 3-ketoacyl-CoA thiolase, peroxisomal, Enoyl-CoA hydratase, mitochondrial, Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",DB11660,O=C(O)CCC1C(O)CC(O)C1CCC(O)CCc1ccccc1,DrugBank,0.5689655172413793,train
O=C1c2ccc(O)cc2OCC1c1ccc(O)cc1,,Dihydrodazein,,Tetrahydrodaidzein,Unspecified gut bacterial enzyme,formononetin,Oc1ccc(C2COc3cc(O)ccc3C2O)cc1,MetXBioDB,0.4761904761904761,train
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,DB00136,Calcitriol,DBMET00575,Calcitroic acid,,DB00169,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC(=O)O)CC(O)CC1O,DrugBank,0.703125,train
c1ccc2[nH]ccc2c1,,indole,,,CYP2A6;CYP2C19;CYP2E1,indole,Oc1c[nH]c2ccccc12,MetXBioDB,0.3461538461538461,train
Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,,vanoxerine,,,CYP2D6,vanoxerine,Oc1ccc(CCCN2CCN(CCOC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,MetXBioDB,0.7727272727272727,train
CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,DB00834,Mifepristone,DBMET01703,Monodemethylated mifepristone,Cytochrome P450 3A4,DB00834,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(NC)cc3)CC21C,Both,0.8153846153846154,train
OCc1ccnc2c1N=C(O)c1cccnc1N2C1CC1,DBMET00074,12-Hydroxynevirapine,DBMET00727,4-carboxynevirapine,"Aldehyde dehydrogenase, mitochondrial",DB00238,O=C1Nc2c(C(=O)O)ccnc2N(C2CC2)c2ncccc21,DrugBank,0.4385964912280701,train
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,,donepezil,,"2Ã¢â‚¬Â[(1Ã¢â‚¬ÂbenzylpiperidinÃ¢â‚¬Â4Ã¢â‚¬Âyl)methyl]Ã¢â‚¬Â5Ã¢â‚¬ÂhydroxyÃ¢â‚¬Â6Ã¢â‚¬ÂmethoxyÃ¢â‚¬Â2,3Ã¢â‚¬ÂdihydroindenÃ¢â‚¬Â1Ã¢â‚¬Âone",CYP3A4; CYP2C9; CYP2D6,donepezil,COc1cc2c(cc1O)CC(CC1CCN(Cc3ccccc3)CC1)C2=O,MetXBioDB,0.8490566037735849,train
Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,DB05351,Dexlansoprazole,DBMET03751,5-Glucuronyloxy dexlansoprazole,,DB05351,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2[nH]1,DrugBank,0.5733333333333334,train
Clc1cccc(N2CCNCC2)c1,DB12110,m-Chlorophenylpiperazine,DBMET01575,2-chloro-4-(piperazin-1-yl)phenol,Cytochrome P450 2D6,DB01149,Oc1ccc(N2CCNCC2)cc1Cl,Both,0.5428571428571428,train
CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,DB00857,Terbinafine,DBMET01203,Terbinafine dihydrodiol derivative (1),"Cytochrome P450 1A2, Cytochrome P450 2C9, Cytochrome P450 2B6",DB00857,CN(CC=CC#CC(C)(C)C)Cc1cc(O)c(O)c2ccccc12,DrugBank,0.6530612244897959,train
Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,DB04854,Febuxostat,DBMET03278,Febuxostat acyl-glucuronide,"UDP-glucuronosyltransferase 1A1, UDP-glucuronosyltransferase 1A3, UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B7",DB04854,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,DrugBank,0.6617647058823529,train
NCCc1ccc(O)c(O)c1,DB00988,Dopamine,DBMET00573,Dopamine 3-O-sulfate,,DB01235,NCCc1ccc(O)c(OS(=O)(=O)O)c1,Both,0.5454545454545454,train
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,,TRANS-PERMETHRIN,,(3-Phenoxyphenyl)methanol,CYP2C8;CYP2C9;CYP2C19;CYP3A4,TRANS-PERMETHRIN,OCc1cccc(Oc2ccccc2)c1,MetXBioDB,0.4081632653061224,train
CC(=O)Nc1ccc(O)cc1,DB00316,Acetaminophen,DBMET00243,NAPQI,"Cytochrome P450 2E1, Cytochrome P450 3A4, Cytochrome P450 1A2, Cytochrome P450 2D6, Cytochrome P450 2A6",DB03783,CC(=O)N=C1C=CC(=O)C=C1,Both,0.2580645161290322,train
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,DB01394,Colchicine,DBMET02756,2-Demethylcolchicine,Cytochrome P450 3A4,DB01394,COc1cc2c(c(OC)c1O)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,Both,0.8490566037735849,train
O=C(C1CC1)C(c1ccccc1F)N1CCc2sc(O)cc2C1,DBMET00099,R-95913,DBMET00483,R-138727,"Cytochrome P450 3A4, Cytochrome P450 2B6, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2D6",DB06209,O=C(O)CC1=C(S)CCN(C(C(=O)C2CC2)c2ccccc2F)C1,DrugBank,0.5573770491803278,train
CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(CO)nc2)cc1,DBMET00167,6-Hydroxymethyletoricoxib,DBMET01273,6-Hydroxymethyletoricoxib glucuronide,UDP-glucuronosyltransferases (UGTs),DB01628,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(COC3OC(C(=O)O)C(O)C(O)C3O)nc2)cc1,Both,0.6290322580645161,train
CC(Cc1ccccc1)N(C)Cc1ccccc1,DB00865,Benzphetamine,DBMET00634,Methamphetamine,,DB00865,CNC(C)Cc1ccccc1,DrugBank,0.4516129032258064,train
Oc1nc2ccccc2n1CCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1,,domperidone,,,CYP1A2;CYP2B6;CYP2C8;CYP2D6;CYP3A4,domperidone,Oc1ccc2c(c1)nc(O)n2CCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1,MetXBioDB,0.8653846153846154,train
O=C(O)CNC(=O)C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,DB11682,Daprodustat,DBMET03607,Daprodustat M5 metabolite,"Cytochrome P450 2C8, Cytochrome P450 3A4",DB11682,O=C(O)CNC(=O)C1C(=O)N(C2CCCC(O)C2)C(=O)N(C2CCCC(O)C2)C1=O,DrugBank,0.7317073170731707,train
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,DB01097,Leflunomide,DBMET00226,A771726,Cytochrome P450 1A2,DB01097,CC(O)=C(C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,DrugBank,0.4,train
COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1)C2O5,,Norbuprenorphine,,,UGT,Buprenorphine,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)c5c4C3(CCN1)C2O5,MetXBioDB,0.6710526315789473,train
CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2=O,,4-hydroxyestrone,,Estrone 4-O-glucuronide,UGT1A1; UGT1A3; UGT1A7; UGT1A8; UGT1A10,4-hydroxyestrone,CC12CCC3c4ccc(O)c(OC5OC(C(=O)O)C(O)C(O)C5O)c4CCC3C1CCC2=O,MetXBioDB,0.6,train
CCOc1ccc(O)cc1OCC1CNCCO1,DBMET03493,5-Hydroxyviloxazine,DBMET03494,5-Hydroxyviloxazine glucuronide,"UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B15",DB09185,CCOc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1OCC1CNCCO1,DrugBank,0.5714285714285714,train
Nc1nc2ccc(OC(F)(F)F)cc2s1,DB00740,Riluzole,DBMET01740,N-OH-riluzole,Cytochrome P450 1A1,DB00740,ONc1nc2ccc(OC(F)(F)F)cc2s1,DrugBank,0.6410256410256411,train
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,DB13600,Deltamethrin,DBMET01813,4'-OH-deltamethrin,"Cytochrome P450 2C8, Cytochrome P450 2C19, Cytochrome P450 3A4, Cytochrome P450 3A5",DB13600,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccc(O)cc2)c1,Both,0.875,train
OC1=Nc2cc(Cl)c(CCN3CCN(c4nsc5ccccc45)CC3)cc2C1,,ziprasidone,,,CYP3A4,ziprasidone,[O-][s+]1nc(N2CCN(CCc3cc4c(cc3Cl)N=C(O)C4)CC2)c2ccccc21,MetXBioDB,0.6615384615384615,train
COc1ccc2c3c1OC1C(OC(=O)c4ccccc4)=CCC4C(C2)N(C)CCC314,DB15465,Benzhydrocodone,DB00956,Hydrocodone,,DB15465,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,DrugBank,0.5882352941176471,train
COc1ccc(-c2oc3ccc(OC)cc3c(=O)c2O)cc1,,"3-Hydroxy-6,4p-dimethoxyflavone",,,UGT1A9,"3-Hydroxy-6,4p-dimethoxyflavone",COc1ccc(-c2oc3ccc(OC)cc3c(=O)c2OC2OC(C(=O)O)C(O)C(O)C2O)cc1,MetXBioDB,0.5454545454545454,train
CCCCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C,DB13956,Estradiol valerate,DB00783,Estradiol,,DB13956,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,DrugBank,0.6140350877192983,train
Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)C(=O)O)O2,DBMET02321,alpha-carboxydimethyloctenylhydroxychromanol,DBMET02322,alpha-carboxydimethylhexylhydroxychromanol,,DB11635,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCC(=O)O)O2,DrugBank,0.7843137254901961,train
O=c1c(O)c(-c2cccc(O)c2)oc2cc(O)ccc12,,"3,7,3p-Trihydroxyflavone",,,UGT1A9,"3,7,3p-Trihydroxyflavone",O=C(O)C1OC(Oc2c(-c3cccc(O)c3)oc3cc(O)ccc3c2=O)C(O)C(O)C1O,MetXBioDB,0.5370370370370371,train
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,DB00440,Trimethoprim,DBMET03026,4-Desmethyl-TMP,Cytochrome P450 3A4,DB00440,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1O,DrugBank,0.7692307692307693,train
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,,itraconazole,,keto-iteraconazole ,CYP3A4,itraconazole,CC(=O)C(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,MetXBioDB,0.8470588235294118,train
Nc1ccc(S(=O)(=O)Nc2ccc(O)cn2)cc1,DBMET03575,5'-hydroxysulfapyridine,DBMET03576,5'-hydroxysulfapyridine-O-glucuronide,,DB00795,Nc1ccc(S(=O)(=O)Nc2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cn2)cc1,DrugBank,0.4821428571428571,train
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,DB13783,Acemetacin,DBMET01880,O-demethylated acemetacin,,DB13783,Cc1c(CC(=O)OCC(=O)O)c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1,DrugBank,0.7857142857142857,train
CC(Cc1cc(C(N)=O)c2c(ccn2CCCO)c1)NCCOc1ccccc1OCC(F)(F)F,DBMET03295,KMD-3241,DBMET03296,KMD-3241 glucuronide,UDP-glucuronosyltransferase 2B7,DB06207,CC(Cc1cc(C(N)=O)c2c(ccn2CCCOC2OC(C(=O)O)C(O)C(O)C2O)c1)NCCOc1ccccc1OCC(F)(F)F,DrugBank,0.7195121951219512,train
O=C(O)CCC(=NNc1nncc2ccccc12)C(=O)O,DBMET02817,α-ketoglutarate hydrazone,DBMET02815,Phthalazinone,,DB01275,O=c1[nH]ncc2ccccc12,DrugBank,0.26,train
