parent_id,parent_name,child_id,child_name,parent_smiles,child_smiles,origin,source
DB00332,Ipratropium,DBMET01954,4-hydroxyphenylacetic acid,CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,O=C(O)Cc1ccc(O)cc1,DB00332,DrugBank Augmented
DB00332,Ipratropium,DBMET01954,4-hydroxyphenylacetic acid,CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,O=C(O)Cc1ccc(O)cc1,DB00332,DrugBank Augmented
DB13952,Estradiol acetate,DBMET00567,Estradiol-17beta 3-sulfate,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,C[C@@]12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CC[C@H]2O,DB13952,DrugBank Augmented
DB13952,Estradiol acetate,DBMET00568,2-Methoxyestrone 3-glucuronide,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,COc1cc2c(cc1O[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,DB13952,DrugBank Augmented
DB13952,Estradiol acetate,DBMET00332,4-hydroxyestrone,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,C[C@@]12CCC3c4ccc(O)c(O)c4CCC3C1CCC2=O,DB13952,DrugBank Augmented
DB13952,Estradiol acetate,DBMET00572,17-beta-Estradiol-3-glucuronide,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,C[C@]12CC[C@@H]3c4ccc(OC5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,DB13952,DrugBank Augmented
DB13952,Estradiol acetate,DBMET00576,2-methoxy-17beta-estradiol 3-O-(beta-D-glucuronide),CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,COc1cc2c(cc1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,DB13952,DrugBank Augmented
DB13952,Estradiol acetate,DBMET00581,17-beta-Estradiol glucuronide,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,C[C@]12CCC3c4ccc(O)cc4CCC3C1CC[C@@H]2O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,DB13952,DrugBank Augmented
DB13952,Estradiol acetate,DBMET00583,17-alpha-Estradiol-3-glucuronide,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,C[C@]12CCC3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CCC3C1CC[C@@H]2O,DB13952,DrugBank Augmented
DB13952,Estradiol acetate,DBMET00600,Estradiol-17alpha 3-D-glucuronoside,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1CC[C@H]2O,DB13952,DrugBank Augmented
DB13952,Estradiol acetate,DBMET00606,17-beta-estradiol 3-sulfate-17-(beta-D-glucuronide),CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,DB13952,DrugBank Augmented
DB13952,Estradiol acetate,DBMET00248,2-hydroxyestrone,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,C[C@]12CC[C@@H]3c4cc(O)c(O)cc4CC[C@H]3[C@@H]1CCC2=O,DB13952,DrugBank Augmented
DB13952,Estradiol acetate,DBMET01658,4-Hydroxyestradiol,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,C[C@]12CC[C@@H]3c4ccc(O)c(O)c4CC[C@H]3[C@@H]1CC[C@@H]2O,DB13952,DrugBank Augmented
DB13952,Estradiol acetate,DBMET00642,"17-Beta-Estradiol-3,17-beta-sulfate",CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OS(=O)(=O)O,DB13952,DrugBank Augmented
DB13952,Estradiol acetate,DBMET00248,,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,C[C@]12CC[C@@H]3c4cc(O)c(O)cc4CC[C@H]3[C@@H]1CCC2=O,DB13952,DrugBank Augmented
DB00795,Sulfasalazine,DBMET00924,N-acetyl-5-ASA (Ac-5-ASA),O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,CC(=O)Nc1ccc(O)c(C(=O)O)c1,DB00795,DrugBank Augmented
DB00795,Sulfasalazine,DBMET03575,5'-hydroxysulfapyridine,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,Nc1ccc(S(=O)(=O)Nc2ccc(O)cn2)cc1,DB00795,DrugBank Augmented
DB00796,Candesartan cilexetil,DBMET00005,O-Deethylated candesartan,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,O=C(O)c1cccc2nc(O)n(Cc3ccc(-c4ccccc4-c4nn[nH]n4)cc3)c12,DB00796,DrugBank Augmented
DB00796,Candesartan cilexetil,DBMET00006,Candesartan N2-glucuronide,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnnn2C2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,DB00796,DrugBank Augmented
DB00796,Candesartan cilexetil,DBMET00007,Candesartan O-glucuronide,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCOc1nc2cccc(C(=O)OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,DB00796,DrugBank Augmented
DB00628,Clorazepic acid,DBMET01219,Nordiazepam O-glucuronide,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,O=C(O)[C@H]1OC(OC2CN=C(c3ccccc3)c3cc(Cl)ccc3N2)[C@H](O)[C@@H](O)[C@@H]1O,DB00628,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02848,Δ6-prednisolone (M-XI),CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,C[C@]12C=CC(=O)C=C1C=C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02849,20α-dihydro-prednisolone (M-III),CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)[C@H](O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02850,20β-dihydro-prednisolone (M-II),CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)[C@@H](O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02851,6αhydroxy-prednisolone (M-VII),CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,C[C@]12C=CC(=O)C=C1[C@@H](O)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02853,6βhydroxy-prednisolone(M-VI),CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,C[C@]12C=CC(=O)C=C1[C@H](O)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02859,"17α,21-dihydroxy-pregnan-1,4,6-trien-3,11,30-trione (M-XVII)",CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,C[C@]12C=CC(=O)C=C1C=C[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02860,20α-dihydro-prednisone (M-V),CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)[C@H](O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02861,20β-dihydro-prednisone (M-IV),CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)[C@@H](O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02863,6α-hydroxy-prednisone (M-XIII),CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,C[C@]12C=CC(=O)C=C1[C@@H](O)C[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02864,6βhydroxy-prednisone (M-XII),CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,C[C@]12C=CC(=O)C=C1[C@H](O)C[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,DB15566,DrugBank Augmented
DB01408,Bambuterol,DBMET03275,Terbutaline Sulfate,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,DB01408,DrugBank Augmented
DB01408,Bambuterol,DBMET03276,Terbutaline Glucuronide,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,DB01408,DrugBank Augmented
DB15465,Benzhydrocodone,DBMET00420,norhydrocodone,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341,COc1ccc2c3c1O[C@@H]1C(=O)CC[C@@H]4[C@H](C2)NCC[C@@]314,DB15465,DrugBank Augmented
DB15465,Benzhydrocodone,DBMET02686,6-α-hydrocodol,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,DB15465,DrugBank Augmented
DB15465,Benzhydrocodone,DBMET02687,6-β-hydrocodol,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341,COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,DB15465,DrugBank Augmented
DB15465,Benzhydrocodone,DBMET02685,6-α-hydromorphol,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)CC[C@H]3[C@H]1C5,DB15465,DrugBank Augmented
DB15465,Benzhydrocodone,DBMET02684,6-β-hydromorphol,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@H](O)CC[C@H]3[C@H]1C5,DB15465,DrugBank Augmented
DB15465,Benzhydrocodone,DBMET02723,Hydromorphone glucuronide conjugate,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341,CN1CC[C@]23c4c5ccc(OC6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,DB15465,DrugBank Augmented
DB01357,Mestranol,DBMET03018,Ethinylestradiol-glucuronide,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)ccc4[C@H]3CC[C@@]21C,DB01357,DrugBank Augmented
DB01357,Mestranol,DBMET00366,2-hydroxyethinylestradiol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,C#C[C@]1(O)CCC2C3CCc4cc(O)c(O)cc4C3CCC21C,DB01357,DrugBank Augmented
DB01357,Mestranol,DBMET03023,4-hydroxyethinylestradiol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4c(ccc(O)c4O)[C@H]3CC[C@@]21C,DB01357,DrugBank Augmented
DB01357,Mestranol,DBMET03025,6-hydroxyethinylestradiol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,C#C[C@]1(O)CC[C@H]2[C@@H]3CC(O)c4cc(O)ccc4[C@H]3CC[C@@]21C,DB01357,DrugBank Augmented
DB01357,Mestranol,DBMET03029,7-hydroxyethinylestradiol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,C#C[C@]1(O)CC[C@H]2[C@@H]3C(O)Cc4cc(O)ccc4[C@H]3CC[C@@]21C,DB01357,DrugBank Augmented
DB01357,Mestranol,DBMET03031,16α-hydroxyethinylestradiol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,C#C[C@]1(O)[C@H](O)C[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,DB01357,DrugBank Augmented
DB01357,Mestranol,DBMET02136,Ethinylestradiol-3-sulfate,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OS(=O)(=O)[O-])ccc4[C@H]3CC[C@@]21C,DB01357,DrugBank Augmented
DB00755,Tretinoin,DBMET02548,all-trans-retinoic acid,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,DB00755,DrugBank Augmented
DB00755,Tretinoin,DBMET02554,4-hydroxy-13-cis-retinoic acid,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1O,DB00755,DrugBank Augmented
DB00985,Dimenhydrinate,DBMET00087,Diphenhydramine N-glucuronide,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2nc(Cl)[nH]c2n(C)c1=O,C[N+](C)(CCOC(c1ccccc1)c1ccccc1)C1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,DB00985,DrugBank Augmented
DB00985,Dimenhydrinate,DBMET00086,N-Desmethyldiphenhydramine,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2nc(Cl)[nH]c2n(C)c1=O,CNCCOC(c1ccccc1)c1ccccc1,DB00985,DrugBank Augmented
DB01235,Levodopa,DBMET00534,6-Hydroxydopamine,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,NCCc1cc(O)c(O)cc1O,DB01235,DrugBank Augmented
DB01235,Levodopa,DBMET00565,Dopamine 4-sulfate,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,NCCc1ccc(OS(=O)(=O)O)c(O)c1,DB01235,DrugBank Augmented
DB01235,Levodopa,DBMET00573,Dopamine 3-O-sulfate,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,NCCc1ccc(O)c(OS(=O)(=O)O)c1,DB01235,DrugBank Augmented
DB01235,Levodopa,DBMET00587,Dopamine glucuronide,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,NCCc1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1,DB01235,DrugBank Augmented
DB01235,Levodopa,DBMET00614,Dopamine quinone,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,NCCC1=CC(=O)C(=O)C=C1,DB01235,DrugBank Augmented
DB00688,Mycophenolate mofetil,DBMET00767,6-O-desmethyl-mycophenolic acid,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,CC(=CCc1c(O)c(C)c2c(c1O)C(=O)OC2)CCC(=O)O,DB00688,DrugBank Augmented
DB00688,Mycophenolate mofetil,DBMET00917,Mycophenolic acid-7-O-glucuronide,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,COc1c(C)c2c(c(OC3OC(C(=O)O)C(O)C(O)C3O)c1C/C=C(/C)CCC(=O)O)C(=O)OC2,DB00688,DrugBank Augmented
DB00688,Mycophenolate mofetil,DBMET00662,Mycophenolic acid-acyl glucuronide,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)C(=O)OC2,DB00688,DrugBank Augmented
DB01039,Fenofibrate,DBMET02797,Fenofibryl Glucuronide,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,DB01039,DrugBank Augmented
DB01039,Fenofibrate,DBMET02798,Reduced Fenofibric Acid,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,CC(C)(Oc1ccc(C(O)c2ccc(Cl)cc2)cc1)C(=O)O,DB01039,DrugBank Augmented
DB16627,Melphalan flufenamide,DBMET03698,Monohydroxymelphalan,CCOC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](N)Cc1ccc(N(CCCl)CCCl)cc1,N[C@@H](Cc1ccc(N(CCO)CCCl)cc1)C(=O)O,DB16627,DrugBank Augmented
DB16627,Melphalan flufenamide,DBMET03699,,CCOC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](N)Cc1ccc(N(CCCl)CCCl)cc1,N[C@@H](Cc1ccc(N(CCO)CCO)cc1)C(=O)O,DB16627,DrugBank Augmented
DB00985,Dimenhydrinate,DBMET00086,N-Desmethyldiphenhydramine,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2nc(Cl)[nH]c2n(C)c1=O,CNCCOC(c1ccccc1)c1ccccc1,DB00985,DrugBank Augmented
DB00985,Dimenhydrinate,DBMET00087,Diphenhydramine N-glucuronide,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2nc(Cl)[nH]c2n(C)c1=O,C[N+](C)(CCOC(c1ccccc1)c1ccccc1)C1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,DB00985,DrugBank Augmented
DB01086,Benzocaine,DBMET03290,4-Acetaminobenzoic acid,CCOC(=O)c1ccc(N)cc1,CC(=O)Nc1ccc(C(=O)O)cc1,DB01086,DrugBank Augmented
DB01169,Arsenic trioxide,DBMET02875,Dimethylarsinic acid,O=[As]O[As]=O,C[As](C)(=O)O,DB01169,DrugBank Augmented
DB01169,Arsenic trioxide,DBMET02872,Arsenic acid,O=[As]O[As]=O,O=[As](O)(O)O,DB01169,DrugBank Augmented
DB01169,Arsenic trioxide,DBMET02874,Monomethylarsonic acid,O=[As]O[As]=O,C[As](=O)(O)O,DB01169,DrugBank Augmented
DB12902,Trofosfamide,DBMET00021,3-Dechloroethylifosfamide,O=P1(N(CCCl)CCCl)OCCCN1CCCl,O=P1(NCCCl)NCCCO1,DB12902,DrugBank Augmented
DB12902,Trofosfamide,DBMET00022,Dechloroethylifosfamide,O=P1(N(CCCl)CCCl)OCCCN1CCCl,NP1(=O)OCCCN1CCCl,DB12902,DrugBank Augmented
DB12902,Trofosfamide,DBMET00023,Chloroacetaldehyde,O=P1(N(CCCl)CCCl)OCCCN1CCCl,O=CCCl,DB12902,DrugBank Augmented
DB12902,Trofosfamide,DBMET00024,4-Hydroxyifosfamide,O=P1(N(CCCl)CCCl)OCCCN1CCCl,O=P1(NCCCl)OCCC(O)N1CCCl,DB12902,DrugBank Augmented
DB01235,Levodopa,DBMET02448,Dopamine-3-O-sulfate,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,NCCc1ccc(O)c(OS(=O)(=O)O)c1,DB01235,DrugBank Augmented
DB01235,Levodopa,DBMET02449,Dopamine-4-O-sulfate,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,NCCc1ccc(OS(=O)(=O)O)c(O)c1,DB01235,DrugBank Augmented
DB01235,Levodopa,DBMET02451,Dopamine-3-O-glucuronide,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,NCCc1ccc(O)c(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1,DB01235,DrugBank Augmented
DB01235,Levodopa,DBMET02450,Dopamine-4-O-glucuronide,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,NCCc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1,DB01235,DrugBank Augmented
DB01235,Levodopa,DBMET02440,3-Methoxytyramine,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,COc1cc(CCN)ccc1O,DB01235,DrugBank Augmented
DB01235,Levodopa,DBMET02445,"3,4-Dihydroxyphenylacetaldehyde (DOPAL)",N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,O=CCc1ccc(O)c(O)c1,DB01235,DrugBank Augmented
DB00795,Sulfasalazine,DBMET03621,N-acetyl-5-aminosalicylic acid,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,CC(=O)Nc1ccc(O)c(C(=O)O)c1,DB00795,DrugBank Augmented
DB01255,Lisdexamfetamine,DBMET00540,Norephedrine,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,C[C@@H](N)[C@@H](O)c1ccccc1,DB01255,DrugBank Augmented
DB01255,Lisdexamfetamine,DBMET03721,4-Hydroxy-d-amphetamine,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,C[C@H](N)Cc1ccc(O)cc1,DB01255,DrugBank Augmented
DB01255,Lisdexamfetamine,DBMET02222,Phenylacetone,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,CC(=O)Cc1ccccc1,DB01255,DrugBank Augmented
DB01420,Testosterone propionate,DBMET00558,Dihydrotestosterone,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,DB01420,DrugBank Augmented
DB01420,Testosterone propionate,DBMET01585,6beta-hydroxy-androstenedione,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@]12CCC(=O)C=C1C(O)C[C@H]1[C@H]2CC[C@]2(C)C(=O)CC[C@@H]12,DB01420,DrugBank Augmented
DB01255,Lisdexamfetamine,DBMET00733,4-hydroxyamphetamine,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,CC(N)Cc1ccc(O)cc1,DB01255,DrugBank Augmented
DB11217,Arbutin,DBMET01478,Glucose-6-phosphate,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,DB11217,DrugBank Augmented
DB13854,Gamolenic acid,DBMET01593,5-HETE,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O,CCCCC/C=C\C/C=C\C/C=C\C=C\C(O)CCCC(=O)O,DB13854,DrugBank Augmented
DB13854,Gamolenic acid,DBMET01594,7-HETE,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O,CCCCC/C=C\C/C=C\C/C=C\C(O)/C=C\CCCC(=O)O,DB13854,DrugBank Augmented
DB13854,Gamolenic acid,DBMET01595,10-HETE,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O,CCCCC/C=C\C/C=C\C(O)/C=C\C/C=C\CCCC(=O)O,DB13854,DrugBank Augmented
DB13854,Gamolenic acid,DBMET01596,13-HETE,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O,CCCCC/C=C\C(O)/C=C\C/C=C\C/C=C\CCCC(=O)O,DB13854,DrugBank Augmented
