parent_name,child_name,parent_smiles,child_smiles,origin,source,set,tanimoto
Morphine,Normorphine,"[LogP_[1.0, 2.0)]CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5",Oc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341,DB00295,DrugBank,train,0.6
Acetaminophen,Acetaminophen glucuronide,"[LogP_[1.0, 2.0)]CC(=O)Nc1ccc(O)cc1",CC(=O)Nc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,DB03783,Both,train,0.3658536585365853
Acetaminophen,Acetaminophen sulfate,"[LogP_[1.0, 2.0)]CC(=O)Nc1ccc(O)cc1",CC(=O)Nc1ccc(OS(=O)(=O)O)cc1,DB03783,Both,train,0.5
Acetaminophen,NAPQI,"[LogP_[1.0, 2.0)]CC(=O)Nc1ccc(O)cc1",CC(=O)N=C1C=CC(=O)C=C1,DB03783,Both,train,0.2580645161290322
Codeine,norcodeine,"[LogP_[1.0, 2.0)]COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341",COc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341,DB00318,Both,train,0.6379310344827587
Codeine,Codeine-6-glucuronide,"[LogP_[1.0, 2.0)]COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341",COc1ccc2c3c1OC1C(OC4OC(C(=O)O)C(O)C(O)C4O)C=CC4C(C2)N(C)CCC341,DB00318,Both,train,0.6376811594202898
Nortriptyline,E-10-Hydroxynortriptyline,"[LogP_[3.0, 4.0)]CNCCC=C1c2ccccc2CCc2ccccc21",CNCCC=C1c2ccccc2CC(O)c2ccccc21,DB00321,Both,train,0.65
Nortriptyline,Desmethylnortriptyline,"[LogP_[3.0, 4.0)]CNCCC=C1c2ccccc2CCc2ccccc21",NCCC=C1c2ccccc2CCc2ccccc21,DB00321,Both,train,0.6176470588235294
Hydromorphone,Hydromorphone-3-glucuronide,"[LogP_[1.0, 2.0)]CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5",CN1CCC23c4c5ccc(OC6OC(C(=O)O)C(O)C(O)C6O)c4OC2C(=O)CCC3C1C5,DB15465,Both,train,0.6323529411764706
Hydromorphone,Norhydromorphone,"[LogP_[1.0, 2.0)]CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5",O=C1CCC2C3Cc4ccc(O)c5c4C2(CCN3)C1O5,DB15465,Both,train,0.625
Indomethacin,5-Hydroxyindomethacin,"[LogP_[3.0, 4.0)]COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1",Cc1c(CC(=O)O)c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1,DB13783,Both,train,0.74
Indomethacin,Indomethacin acyl glucuronide,"[LogP_[3.0, 4.0)]COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1",COc1ccc2c(c1)c(CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c(C)n2C(=O)c1ccc(Cl)cc1,DB13783,Both,train,0.6461538461538462
Indomethacin,Deacyl indomethacin,"[LogP_[3.0, 4.0)]COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1",COc1ccc2[nH]c(C)c(CC(=O)O)c2c1,DB13783,DrugBank,train,0.4545454545454545
Liothyronine,Reverse triiodothyronine (rT3),"[LogP_[3.0, 4.0)]NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O",NC(Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,DB00451,DrugBank,train,0.56
Dextrorphan,Dextrorphan O-glucuronide,"[LogP_[3.0, 4.0)]CN1CCC23CCCCC2C1Cc1ccc(O)cc13",CN1CCC23CCCCC2C1Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc13,DB00514,DrugBank,train,0.546875
Dextrorphan,Dextrorphan sulfate,"[LogP_[3.0, 4.0)]CN1CCC23CCCCC2C1Cc1ccc(O)cc13",CN1CCC23CCCCC2C1Cc1ccc(OS(=O)(=O)O)cc13,DB00514,DrugBank,train,0.660377358490566
Dextrorphan,3-Hydroxymorphinan,"[LogP_[3.0, 4.0)]CN1CCC23CCCCC2C1Cc1ccc(O)cc13",Oc1ccc2c(c1)C13CCCCC1C(C2)NCC3,DB00514,DrugBank,train,0.5714285714285714
Testosterone,2alpha-hydroxytestosterone,"[LogP_[3.0, 4.0)]CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12",CC12CC(O)C(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,DB01420,Both,train,0.7021276595744681
Testosterone,15alpha-hydroxytestosterone,"[LogP_[3.0, 4.0)]CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12",CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CC(O)C12,DB01420,Both,train,0.7021276595744681
Testosterone,16alpha-hydroxytestosterone,"[LogP_[3.0, 4.0)]CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12",CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)C(O)CC12,DB01420,Both,train,0.7333333333333333
Testosterone,Testosterone sulfate,"[LogP_[3.0, 4.0)]CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12",CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OS(=O)(=O)O)CCC12,DB01420,Both,train,0.6666666666666666
Testosterone,Dihydrotestosterone,"[LogP_[3.0, 4.0)]CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12",CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,DB01420,DrugBank,train,0.5
Testosterone,1β-hydroxy-testosterone,"[LogP_[3.0, 4.0)]CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12",CC12CCC3C(CCC4=CC(=O)CC(O)C43C)C1CCC2O,DB01420,DrugBank,train,0.6808510638297872
Testosterone,Testosterone glucuronide,"[LogP_[3.0, 4.0)]CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12",CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC3OC(C(=O)O)C(O)C(O)C3O)CCC12,DB01420,Both,train,0.5737704918032787
Testosterone,11β-hydroxy-testosterone,"[LogP_[3.0, 4.0)]CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12",CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(O)CCC12,DB01420,DrugBank,train,0.7021276595744681
Testosterone,5-alpha-Dihydrotestosterone glucuronide,"[LogP_[3.0, 4.0)]CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12",CC12CCC(=O)CC1CCC1C2CCC2(C)C(OC3OC(C(=O)O)C(O)C(O)C3O)CCC12,DB01420,DrugBank,train,0.2916666666666667
Testosterone,6-beta-hydroxytestosterone,"[LogP_[3.0, 4.0)]CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12",CC12CCC(=O)C=C1C(O)CC1C2CCC2(C)C(O)CCC12,DB01420,Both,train,0.6666666666666666
Androstenedione,5-alpha androstanedione,"[LogP_[4.0, 5.0)]CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O",CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2=O,DB01420,DrugBank,train,0.4680851063829787
Niacin,Niacinamide,"[LogP_[0.0, 1.0)]O=C(O)c1cccnc1",NC(=O)c1cccnc1,DB12911,DrugBank,train,0.6538461538461539
Niacin,Nicotinuric Acid,"[LogP_[0.0, 1.0)]O=C(O)c1cccnc1",O=C(O)CNC(=O)c1cccnc1,DB12911,DrugBank,train,0.5625
Niacin,Niacinamide N-oxide,"[LogP_[0.0, 1.0)]O=C(O)c1cccnc1",NC(=O)c1ccc[n+]([O-])c1,DB12911,DrugBank,train,0.25
Niacin,Trigonelline,"[LogP_[0.0, 1.0)]O=C(O)c1cccnc1",C[n+]1cccc(C(=O)[O-])c1,DB12911,DrugBank,train,0.25
Niacin,N1-methyl-2-pyridone-5-carboxamide,"[LogP_[0.0, 1.0)]O=C(O)c1cccnc1",Cn1cc(C(N)=O)ccc1=O,DB12911,DrugBank,train,0.2162162162162162
Nordazepam,p-Hydroxynordiazepam,"[LogP_[3.0, 4.0)]O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1",O=C1CN=C(c2ccc(O)cc2)c2cc(Cl)ccc2N1,DB00628,DrugBank,train,0.7619047619047619
Prednisone,"17α,21-dihydroxy-pregnan-1,4,6-trien-3,11,30-trione (M-XVII)","[LogP_[1.0, 2.0)]CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO",CC12C=CC(=O)C=C1C=CC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,DB15566,DrugBank,train,0.6333333333333333
Prednisone,20α-dihydro-prednisone (M-V),"[LogP_[1.0, 2.0)]CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO",CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO,DB15566,DrugBank,train,0.6779661016949152
Prednisone,6α-hydroxy-prednisone (M-XIII),"[LogP_[1.0, 2.0)]CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO",CC12C=CC(=O)C=C1C(O)CC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,DB15566,DrugBank,train,0.6949152542372882
Cortisone,Tetrahydrocortisone,"[LogP_[1.0, 2.0)]CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO",CC12CCC(O)CC1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,DB00741,DrugBank,train,0.5396825396825397
Cortisone,Dihydrocortisol,"[LogP_[1.0, 2.0)]CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO",CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO,DB00741,DrugBank,train,0.6779661016949152
Isotretinoin,13-cis-4-Oxoretinoic acid,"[LogP_[5.0, 6.0)]CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O",CC(C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC(C)=CC(=O)O,DB00755,DrugBank,train,0.7021276595744681
Isotretinoin,13-cis-Retinoyl-beta-glucuronide,"[LogP_[5.0, 6.0)]CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O",CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O,DB00755,Both,train,0.6271186440677966
Phenylacetic acid,4-hydroxyphenylacetic acid,"[LogP_[1.0, 2.0)]O=C(O)Cc1ccccc1",O=C(O)Cc1ccc(O)cc1,DB00332,DrugBank,train,0.6363636363636364
Estradiol,Estradiol-17beta 3-sulfate,"[LogP_[3.0, 4.0)]CC12CCC3c4ccc(O)cc4CCC3C1CCC2O",CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2O,DB13952,DrugBank,train,0.6862745098039216
Estradiol,2-Methoxyestrone 3-glucuronide,"[LogP_[3.0, 4.0)]CC12CCC3c4ccc(O)cc4CCC3C1CCC2O",COc1cc2c(cc1OC1OC(O)C(O)C(O)C1O)CCC1C2CCC2(C)C(=O)CCC12,DB13952,DrugBank,train,0.3478260869565217
Estradiol,4-hydroxyestrone,"[LogP_[3.0, 4.0)]CC12CCC3c4ccc(O)cc4CCC3C1CCC2O",CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2=O,DB13952,DrugBank,train,0.3928571428571428
Estradiol,17-beta-Estradiol-3-glucuronide,"[LogP_[3.0, 4.0)]CC12CCC3c4ccc(O)cc4CCC3C1CCC2O",CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CCC2O,DB13952,Both,train,0.5645161290322581
Estradiol,2-methoxy-17beta-estradiol 3-O-(beta-D-glucuronide),"[LogP_[3.0, 4.0)]CC12CCC3c4ccc(O)cc4CCC3C1CCC2O",COc1cc2c(cc1OC1OC(C(=O)O)C(O)C(O)C1O)CCC1C2CCC2(C)C(O)CCC12,DB13952,DrugBank,train,0.4848484848484848
Estradiol,17-beta-Estradiol glucuronide,"[LogP_[3.0, 4.0)]CC12CCC3c4ccc(O)cc4CCC3C1CCC2O",CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O,DB13952,Both,train,0.5645161290322581
Estradiol,17-beta-estradiol 3-sulfate-17-(beta-D-glucuronide),"[LogP_[3.0, 4.0)]CC12CCC3c4ccc(O)cc4CCC3C1CCC2O",CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O,DB13952,DrugBank,train,0.4305555555555556
Estradiol,2-hydroxyestrone,"[LogP_[3.0, 4.0)]CC12CCC3c4ccc(O)cc4CCC3C1CCC2O",CC12CCC3c4cc(O)c(O)cc4CCC3C1CCC2=O,DB13952,DrugBank,train,0.4528301886792453
Estradiol,4-Hydroxyestradiol,"[LogP_[3.0, 4.0)]CC12CCC3c4ccc(O)cc4CCC3C1CCC2O",CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2O,DB13952,Both,train,0.6595744680851063
Estradiol,"17-Beta-Estradiol-3,17-beta-sulfate","[LogP_[3.0, 4.0)]CC12CCC3c4ccc(O)cc4CCC3C1CCC2O",CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2OS(=O)(=O)O,DB13952,DrugBank,train,0.5172413793103449
Candesartan,O-Deethylated candesartan,"[LogP_[4.0, 5.0)]CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1",O=C(O)c1cccc2nc(O)n(Cc3ccc(-c4ccccc4-c4nn[nH]n4)cc3)c12,DB00796,DrugBank,train,0.5882352941176471
Candesartan,Candesartan N2-glucuronide,"[LogP_[4.0, 5.0)]CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1",CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnnn2C2OC(C(=O)O)C(O)C(O)C2O)cc1,DB00796,DrugBank,train,0.6075949367088608
Candesartan,Candesartan O-glucuronide,"[LogP_[4.0, 5.0)]CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1",CCOc1nc2cccc(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,DB00796,DrugBank,train,0.5802469135802469
Pentoxifylline,"M4, Pentoxifylline C-5 carboxylic acid","[LogP_[0.0, 1.0)]CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O",Cn1cnc2c1c(=O)n(CCCCC(=O)O)c(=O)n2C,DB00806,DrugBank,train,0.8
Pentoxifylline,"M5, Pentoxifylline C-4 carboxylic acid","[LogP_[0.0, 1.0)]CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O",Cn1cnc2c1c(=O)n(CCCC(=O)O)c(=O)n2C,DB00806,DrugBank,train,0.7560975609756098
Pentoxifylline,"M6, 7-demethylated pentoxifylline","[LogP_[0.0, 1.0)]CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O",CC(=O)CCCCn1c(=O)c2[nH]cnc2n(C)c1=O,DB00806,DrugBank,train,0.6086956521739131
Lisofylline,"M2, Pentoxifylline external diol","[LogP_[-1.0, 0.0)]CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O",Cn1cnc2c1c(=O)n(CCCCC(O)CO)c(=O)n2C,DB12406,DrugBank,train,0.7727272727272727
Lisofylline,"M3, Pentoxifylline internal diol","[LogP_[-1.0, 0.0)]CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O",CC(O)C(O)CCCn1c(=O)c2c(ncn2C)n(C)c1=O,DB12406,Both,train,0.75
Lisofylline,"M7, 7-demethylated M1 Pentoxifylline","[LogP_[-1.0, 0.0)]CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O",CC(O)CCCCn1c(=O)c2[nH]cnc2n(C)c1=O,DB12406,DrugBank,train,0.625
Nordazepam,Nordiazepam O-glucuronide,"[LogP_[3.0, 4.0)]O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1",O=C(O)C1OC(OC2CN=C(c3ccccc3)c3cc(Cl)ccc3N2)C(O)C(O)C1O,DB00628,DrugBank,train,0.4354838709677419
Prednisolone,Δ6-prednisolone (M-XI),"[LogP_[1.0, 2.0)]CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO",CC12C=CC(=O)C=C1C=CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,DB15566,DrugBank,train,0.6333333333333333
Prednisolone,20α-dihydro-prednisolone (M-III),"[LogP_[1.0, 2.0)]CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO",CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(O)CO,DB15566,DrugBank,train,0.6896551724137931
Prednisolone,6αhydroxy-prednisolone (M-VII),"[LogP_[1.0, 2.0)]CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO",CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,DB15566,DrugBank,train,0.7068965517241379
Hydrocodone,norhydrocodone,"[LogP_[1.0, 2.0)]COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314",COc1ccc2c3c1OC1C(=O)CCC4C(C2)NCCC314,DB15465,Both,train,0.6551724137931034
Hydrocodone,6-α-hydrocodol,"[LogP_[1.0, 2.0)]COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314",COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,DB15465,DrugBank,train,0.6551724137931034
Hydromorphone,6-α-hydromorphol,"[LogP_[1.0, 2.0)]CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5",CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,DB15465,DrugBank,train,0.6545454545454545
Ethinylestradiol,Ethinylestradiol-glucuronide,"[LogP_[3.0, 4.0)]C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C",C#CC1(O)CCC2C3CCc4cc(OC5OC(C(=O)O)C(O)C(O)C5O)ccc4C3CCC21C,DB01357,DrugBank,train,0.582089552238806
Ethinylestradiol,2-hydroxyethinylestradiol,"[LogP_[3.0, 4.0)]C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C",C#CC1(O)CCC2C3CCc4cc(O)c(O)cc4C3CCC21C,DB01357,Both,train,0.7708333333333334
Ethinylestradiol,4-hydroxyethinylestradiol,"[LogP_[3.0, 4.0)]C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C",C#CC1(O)CCC2C3CCc4c(ccc(O)c4O)C3CCC21C,DB01357,Both,train,0.6862745098039216
Ethinylestradiol,6-hydroxyethinylestradiol,"[LogP_[3.0, 4.0)]C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C",C#CC1(O)CCC2C3CC(O)c4cc(O)ccc4C3CCC21C,DB01357,DrugBank,train,0.72
Ethinylestradiol,7-hydroxyethinylestradiol,"[LogP_[3.0, 4.0)]C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C",C#CC1(O)CCC2C3C(O)Cc4cc(O)ccc4C3CCC21C,DB01357,DrugBank,train,0.6862745098039216
Ethinylestradiol,16α-hydroxyethinylestradiol,"[LogP_[3.0, 4.0)]C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C",C#CC1(O)C(O)CC2C3CCc4cc(O)ccc4C3CCC21C,DB01357,DrugBank,train,0.7115384615384616
Ethinylestradiol,Ethinylestradiol-3-sulfate,"[LogP_[3.0, 4.0)]C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C",C#CC1(O)CCC2C3CCc4cc(OS(=O)(=O)O)ccc4C3CCC21C,DB01357,DrugBank,train,0.7090909090909091
Isotretinoin,4-hydroxy-13-cis-retinoic acid,"[LogP_[5.0, 6.0)]CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O",CC(C=CC1=C(C)C(O)CCC1(C)C)=CC=CC(C)=CC(=O)O,DB00755,Both,train,0.6666666666666666
Diphenhydramine,Diphenhydramine N-glucuronide,"[LogP_[3.0, 4.0)]CN(C)CCOC(c1ccccc1)c1ccccc1",C[N+](C)(CCOC(c1ccccc1)c1ccccc1)C1OC(C(=O)O)C(O)C(O)C1O,DB00985,Both,train,0.375
Diphenhydramine,N-Desmethyldiphenhydramine,"[LogP_[3.0, 4.0)]CN(C)CCOC(c1ccccc1)c1ccccc1",CNCCOC(c1ccccc1)c1ccccc1,DB00985,Both,train,0.5625
Dopamine,6-Hydroxydopamine,"[LogP_[0.0, 1.0)]NCCc1ccc(O)c(O)c1",NCCc1cc(O)c(O)cc1O,DB01235,DrugBank,train,0.4814814814814814
Dopamine,Dopamine 4-sulfate,"[LogP_[0.0, 1.0)]NCCc1ccc(O)c(O)c1",NCCc1ccc(OS(=O)(=O)O)c(O)c1,DB01235,DrugBank,train,0.5294117647058824
Dopamine,Dopamine 3-O-sulfate,"[LogP_[0.0, 1.0)]NCCc1ccc(O)c(O)c1",NCCc1ccc(O)c(OS(=O)(=O)O)c1,DB01235,Both,train,0.5454545454545454
Dopamine,Dopamine glucuronide,"[LogP_[0.0, 1.0)]NCCc1ccc(O)c(O)c1",NCCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1,DB01235,Both,train,0.391304347826087
Dopamine,Dopamine quinone,"[LogP_[0.0, 1.0)]NCCc1ccc(O)c(O)c1",NCCC1=CC(=O)C(=O)C=C1,DB01235,DrugBank,train,0.2352941176470588
Mycophenolic acid,6-O-desmethyl-mycophenolic acid,"[LogP_[2.0, 3.0)]COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2",CC(=CCc1c(O)c(C)c2c(c1O)C(=O)OC2)CCC(=O)O,DB00688,Both,train,0.7959183673469388
Mycophenolic acid,Mycophenolic acid-7-O-glucuronide,"[LogP_[2.0, 3.0)]COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2",COc1c(C)c2c(c(OC3OC(C(=O)O)C(O)C(O)C3O)c1CC=C(C)CCC(=O)O)C(=O)OC2,DB00688,Both,train,0.65625
Mycophenolic acid,Mycophenolic acid-acyl glucuronide,"[LogP_[2.0, 3.0)]COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2",COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)C(=O)OC2,DB00688,DrugBank,train,0.671875
Fenofibric acid,Fenofibryl Glucuronide,"[LogP_[3.0, 4.0)]CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O",CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,DB01039,DrugBank,train,0.54
Fenofibric acid,Reduced Fenofibric Acid,"[LogP_[3.0, 4.0)]CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O",CC(C)(Oc1ccc(C(O)c2ccc(Cl)cc2)cc1)C(=O)O,DB01039,DrugBank,train,0.6756756756756757
Melphalan,Monohydroxymelphalan,"[LogP_[1.0, 2.0)]NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O",NC(Cc1ccc(N(CCO)CCCl)cc1)C(=O)O,DB16627,DrugBank,train,0.8888888888888888
Melphalan,,"[LogP_[1.0, 2.0)]NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O",NC(Cc1ccc(N(CCO)CCO)cc1)C(=O)O,DB16627,DrugBank,train,0.75
Aminobenzoic acid,4-Acetaminobenzoic acid,"[LogP_[0.0, 1.0)]Nc1ccc(C(=O)O)cc1",CC(=O)Nc1ccc(C(=O)O)cc1,DB01086,DrugBank,train,0.4615384615384615
Ifosfamide,3-Dechloroethylifosfamide,"[LogP_[1.0, 2.0)]O=P1(NCCCl)OCCCN1CCCl",O=P1(NCCCl)NCCCO1,DB12902,Both,train,0.45
Ifosfamide,Dechloroethylifosfamide,"[LogP_[1.0, 2.0)]O=P1(NCCCl)OCCCN1CCCl",NP1(=O)OCCCN1CCCl,DB12902,Both,train,0.6
Ifosfamide,4-Hydroxyifosfamide,"[LogP_[1.0, 2.0)]O=P1(NCCCl)OCCCN1CCCl",O=P1(NCCCl)OCCC(O)N1CCCl,DB12902,Both,train,0.5238095238095238
Dopamine,Dopamine-3-O-glucuronide,"[LogP_[0.0, 1.0)]NCCc1ccc(O)c(O)c1",NCCc1ccc(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1,DB01235,DrugBank,train,0.4090909090909091
Dopamine,3-Methoxytyramine,"[LogP_[0.0, 1.0)]NCCc1ccc(O)c(O)c1",COc1cc(CCN)ccc1O,DB01235,DrugBank,train,0.6206896551724138
Dopamine,"3,4-Dihydroxyphenylacetaldehyde (DOPAL)","[LogP_[0.0, 1.0)]NCCc1ccc(O)c(O)c1",O=CCc1ccc(O)c(O)c1,DB01235,DrugBank,train,0.5
Dextroamphetamine,Norephedrine,"[LogP_[1.0, 2.0)]CC(N)Cc1ccccc1",CC(N)C(O)c1ccccc1,DB01255,DrugBank,train,0.3928571428571428
Dextroamphetamine,4-Hydroxy-d-amphetamine,"[LogP_[1.0, 2.0)]CC(N)Cc1ccccc1",CC(N)Cc1ccc(O)cc1,DB01255,Both,train,0.6
Dextroamphetamine,Phenylacetone,"[LogP_[1.0, 2.0)]CC(N)Cc1ccccc1",CC(=O)Cc1ccccc1,DB01255,DrugBank,train,0.3571428571428571
Androstenedione,6beta-hydroxy-androstenedione,"[LogP_[4.0, 5.0)]CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O",CC12CCC3C(CC(O)C4=CC(=O)CCC43C)C1CCC2=O,DB01420,Both,train,0.6
D-glucose,Glucose-6-phosphate,"[LogP_[-4.0, -3.0)]O=CC(O)C(O)C(O)C(O)CO",O=CC(O)C(O)C(O)C(O)COP(=O)(O)O,DB11217,DrugBank,train,0.5
Desvenlafaxine,Benzyl hydroxy desvenlafaxine,"[LogP_[2.0, 3.0)]CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1",CN(C)CC(c1ccc(O)c(O)c1)C1(O)CCCCC1,DB00285,DrugBank,train,0.717948717948718
Desvenlafaxine,Cyclohexane ring hydroxy desvenlafaxine,"[LogP_[2.0, 3.0)]CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1",CN(C)CC(c1ccc(O)cc1)C1(O)CCC(O)CC1,DB00285,DrugBank,train,0.717948717948718
Desvenlafaxine,Desvenlafaxine O-glucuronide,"[LogP_[2.0, 3.0)]CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1",CN(C)CC(c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)C1(O)CCCCC1,DB00285,DrugBank,train,0.5
Desvenlafaxine,Desvenlafaxine N-oxide,"[LogP_[2.0, 3.0)]CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1",C[N+](C)([O-])CC(c1ccc(O)cc1)C1(O)CCCCC1,DB00285,DrugBank,train,0.625
