parent_id,parent_name,child_id,child_name,enzymes,parent_smiles,child_smiles,tanimoto
DB00203,Sildenafil,DBMET00182,"N-Desmethyl sildenafil (UK-103,320)","Cytochrome P450 3A4, Cytochrome P450 2C19, Cytochrome P450 2D6, Cytochrome P450 2C9",CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCNCC4)ccc3OCC)[nH]c12,0.6527777777777778
DB00208,Ticlopidine,DBMET00091,2-Chloroticlopidine,Myeloperoxidase,Clc1ccccc1CN1CCc2sccc2C1,Clc1cc2c(s1)CCN(Cc1ccccc1Cl)C2,0.6666666666666666
DB00208,Ticlopidine,DBMET00092,2-Oxoticlopidine,"Cytochrome P450 3A4, Cytochrome P450 2C19",Clc1ccccc1CN1CCc2sccc2C1,O=C1C=C2CN(Cc3ccccc3Cl)CCC2S1,0.45098039215686275
DB00208,Ticlopidine,DBMET00093,Thienodihydropyridinium,"Myeloperoxidase, Cytochrome P450 3A4, Cytochrome P450 2C19",Clc1ccccc1CN1CCc2sccc2C1,Clc1ccccc1CN1C=C2C=C[S+]=C2CC1,0.36538461538461536
DB00208,Ticlopidine,DBMET00094,Ticlopidine S-oxide,"Cytochrome P450 2C19, Cytochrome P450 2D6",Clc1ccccc1CN1CCc2sccc2C1,[O-][s+]1ccc2c1CCN(Cc1ccccc1Cl)C2,0.5434782608695652
DB00208,Ticlopidine,DBMET00095,Dehydrogenated ticlopidine,Myeloperoxidase,Clc1ccccc1CN1CCc2sccc2C1,Clc1ccccc1CN1C=Cc2sccc2C1,0.5217391304347826
DB00208,Ticlopidine,DBMET00096,Ticlopidine N-oxide,Myeloperoxidase,Clc1ccccc1CN1CCc2sccc2C1,[O-][N+]1(Cc2ccccc2Cl)CCc2sccc2C1,0.5106382978723404
DB00208,Ticlopidine,DBMET00618,7-Hydroxyticlopidine,,Clc1ccccc1CN1CCc2sccc2C1,OC1CN(Cc2ccccc2Cl)Cc2ccsc21,0.5652173913043478
DBMET00092,2-Oxoticlopidine,DBMET01202,Active metabolite of Ticlopidine,,O=C1C=C2CN(Cc3ccccc3Cl)CCC2S1,O=C(O)CC1CN(Cc2ccccc2Cl)CCC1S,0.42105263157894735
DBMET00094,Ticlopidine S-oxide,DBMET01207,Ticlopidine S-oxide dimer,,[O-][s+]1ccc2c1CCN(Cc1ccccc1Cl)C2,[O-][S+]1C2=C(CN(Cc3ccccc3Cl)CC2)C2C1C1C3=C(CCN(Cc4ccccc4Cl)C3)C2[S+]1[O-],0.48214285714285715
DBMET00093,Thienodihydropyridinium,DBMET01208,Thienopyridinium,"Cytochrome P450 3A4, Cytochrome P450 2C19, Myeloperoxidase",Clc1ccccc1CN1C=C2C=C[S+]=C2CC1,Clc1ccccc1C[n+]1ccc2sccc2c1,0.22807017543859648
DBMET00093,Thienodihydropyridinium,DBMET01209,Ticlopidine lactam analog (M8),Cytochrome P450 3A4,Clc1ccccc1CN1C=C2C=C[S+]=C2CC1,O=C1c2ccsc2CCN1Cc1ccccc1Cl,0.34545454545454546
DB00211,Midodrine,DBMET00829,desglymidodrine,,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,COc1ccc(OC)c(C(O)CN)c1,0.65
DB00214,Torasemide,DBMET00297,Torasemide M1 (hydroxytorsemide),"Cytochrome P450 2C8, Cytochrome P450 2C9",Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,CC(C)NC(=O)NS(=O)(=O)c1c[nH]ccc1=Nc1cccc(CO)c1,0.3611111111111111
DB00214,Torasemide,DBMET02231,Torasemide M4,"Cytochrome P450 2C8, Cytochrome P450 2C9",Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)CO)c1,0.8148148148148148
DB00214,Torasemide,DBMET02232,Torasemide M2,"Cytochrome P450 2C8, Cytochrome P450 2C9",Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(N)=O)c1,0.7450980392156863
DB00214,,DBMET02233,Torasemide M3,"Cytochrome P450 2C8, Cytochrome P450 2C9",Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,Cc1cc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)ccc1O,0.7272727272727273
DBMET00297,Torasemide M1 (hydroxytorsemide),DBMET02230,Torasemide M5,,CC(C)NC(=O)NS(=O)(=O)c1c[nH]ccc1=Nc1cccc(CO)c1,CC(C)NC(=O)NS(=O)(=O)c1c[nH]ccc1=Nc1cccc(C(=O)O)c1,0.7413793103448276
DB00215,Citalopram,DBMET03704,desmethylcitalopram,"Cytochrome P450 2C19, Cytochrome P450 3A4",CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,CNCCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,0.7407407407407407
DB00215,Citalopram,DBMET03706,Citalopram propionic aldehyde,"Amine oxidase [flavin-containing] A, Amine oxidase [flavin-containing] B",CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N#Cc1ccc2c(c1)COC2(CCC=O)c1ccc(F)cc1,0.6727272727272727
DB00215,Citalopram,DBMET03708,citalopram N-oxide,Cytochrome P450 2D6,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,C[N+](C)([O-])CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,0.7142857142857143
DBMET03704,desmethylcitalopram,DBMET03705,didemethylcitalopram,Cytochrome P450 2D6,CNCCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N#Cc1ccc2c(c1)COC2(CCCN)c1ccc(F)cc1,0.75
DBMET03704,desmethylcitalopram,DBMET03706,Citalopram propionic aldehyde,"Amine oxidase [flavin-containing] A, Amine oxidase [flavin-containing] B",CNCCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N#Cc1ccc2c(c1)COC2(CCC=O)c1ccc(F)cc1,0.6727272727272727
DBMET03706,Citalopram propionic aldehyde,DBMET03707,Citalopram propionic acid,Aldehyde oxidase,N#Cc1ccc2c(c1)COC2(CCC=O)c1ccc(F)cc1,N#Cc1ccc2c(c1)COC2(CCC(=O)O)c1ccc(F)cc1,0.7169811320754716
DBMET03705,didemethylcitalopram,DBMET03706,Citalopram propionic aldehyde,"Amine oxidase [flavin-containing] A, Amine oxidase [flavin-containing] B",N#Cc1ccc2c(c1)COC2(CCCN)c1ccc(F)cc1,N#Cc1ccc2c(c1)COC2(CCC=O)c1ccc(F)cc1,0.7115384615384616
DB00216,Eletriptan,DBMET00088,N-Desmethyleletriptan,"Cytochrome P450 2D6, Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19",CN1CCCC1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,O=S(=O)(CCc1ccc2[nH]cc(CC3CCCN3)c2c1)c1ccccc1,0.6612903225806451
DB00216,Eletriptan,DBMET00089,Eletriptan N-oxide,Prostaglandin G/H synthase 1,CN1CCCC1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,C[N+]1([O-])CCCC1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,0.6461538461538462
DB00220,Nelfinavir,DBMET01800,Nelfinavir hydroxyl-t- butylamide,Cytochrome P450 2C19,Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)CO,0.8904109589041096
DB00220,Nelfinavir,DBMET01801,"3,4-Dihydroxynelfinavir",Cytochrome P450 3A4,Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,Cc1c(C(=O)NC(CSc2ccccc2)C(O)CN2CC3CCCCC3CC2C(=O)NC(C)(C)C)ccc(O)c1O,0.8648648648648649
DB00222,Glimepiride,DBMET01326,Cyclohexyl hydroxymethyl glimepiride,Cytochrome P450 2C9,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(CO)CC3)cc2)C1=O,0.8461538461538461
DBMET01326,Cyclohexyl hydroxymethyl glimepiride,DBMET01327,Cyclohexyl carboxyl glimepiride,Aldo-keto reductase family 1 member A1,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(CO)CC3)cc2)C1=O,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C(=O)O)CC3)cc2)C1=O,0.8208955223880597
DB00224,Indinavir,DBMET00373,Metabolite M6,Cytochrome P450 3A4,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,CC(C)(C)NC(=O)C1CNCCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,0.6867469879518072
DB00227,Lovastatin,DBMET02237,6'-exomethylene lovastatin,Cytochrome P450 3A4,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,C=C1C=CC2=CC(C)CC(OC(=O)C(C)CC)C2C1CCC1CC(O)CC(=O)O1,0.7313432835820896
DB00227,Lovastatin,DBMET01698,6'beta-Hydroxylovastatin,Cytochrome P450 3A4,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,CCC(C)C(=O)OC1CC(C)(O)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,0.7391304347826086
DB00227,Lovastatin,DBMET01699,3''-Hydroxylovastatin,Cytochrome P450 3A4,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,CC(O)CC(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,0.7692307692307693
DB00228,Enflurane,DBMET01560,"2-(difluoromethoxy)-2,2-difluoroacetyl fluoride",Cytochrome P450 2E1,FC(F)OC(F)(F)C(F)Cl,O=C(F)C(F)(F)OC(F)F,0.36
DB00230,Pregabalin,DBMET01540,N-methylpregabalin,,CC(C)CC(CN)CC(=O)O,CC(C)C(C)C(CN)CC(=O)O,0.4666666666666667
DB00231,Temazepam,DBMET00650,Oxazepam glucuronide,,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,O=C(O)C1OC(OC2N=C(c3ccccc3)c3cc(Cl)ccc3N=C2O)C(O)C(O)C1O,0.36231884057971014
DB00238,Nevirapine,DBMET00074,12-Hydroxynevirapine,"Cytochrome P450 2C9, Cytochrome P450 2D6, Cytochrome P450 3A4, Cytochrome P450 3A5",Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,OCc1ccnc2c1N=C(O)c1cccnc1N2C1CC1,0.42105263157894735
DB00238,Nevirapine,DBMET00075,2-Hydroxynevirapine,"Cytochrome P450 3A4, Cytochrome P450 3A5",Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,Cc1cc(O)nc2c1N=C(O)c1cccnc1N2C1CC1,0.45614035087719296
DB00238,Nevirapine,DBMET00076,8-Hydroxynevirapine,"Cytochrome P450 2D6, Cytochrome P450 2B6, Cytochrome P450 3A4",Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,Cc1ccnc2c1N=C(O)c1cc(O)cnc1N2C1CC1,0.41379310344827586
DB00238,Nevirapine,DBMET00077,3-Hydroxynevirapine,,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,Cc1c(O)cnc2c1N=C(O)c1cccnc1N2C1CC1,0.43859649122807015
DB00238,Nevirapine,DBMET01716,12-OH-nevirapine,"Cytochrome P450 3A4, Cytochrome P450 2D6, Cytochrome P450 2C9",Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,O=C1Nc2c(CCO)ccnc2N(C2CC2)c2ncccc21,0.6666666666666666
DBMET00074,12-Hydroxynevirapine,DBMET00669,12-hydroxynevirapine glucuronide,,OCc1ccnc2c1N=C(O)c1cccnc1N2C1CC1,Cc1ccnc2c1N=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1cccnc1N2C1CC1O,0.3026315789473684
DBMET00074,12-Hydroxynevirapine,DBMET00727,4-carboxynevirapine,"Aldehyde dehydrogenase, mitochondrial",OCc1ccnc2c1N=C(O)c1cccnc1N2C1CC1,O=C1Nc2c(C(=O)O)ccnc2N(C2CC2)c2ncccc21,0.43859649122807015
DBMET00075,2-Hydroxynevirapine,DBMET00685,2-hydroxynevirapine glucuronide,,Cc1cc(O)nc2c1N=C(O)c1cccnc1N2C1CC1,Cc1cc(OC2OC(C(=O)O)C(O)C(O)C2O)nc2c1N=C(O)c1cccnc1N2C1CC1,0.5909090909090909
DBMET00076,8-Hydroxynevirapine,DBMET00779,8-hydroxynevirapine glucuronide,,Cc1ccnc2c1N=C(O)c1cc(O)cnc1N2C1CC1,Cc1ccnc2c1NC(=O)c1cc(OC3OC(C(=O)O)C(O)C(O)C3O)cnc1N2C1CC1,0.36363636363636365
DBMET00077,3-Hydroxynevirapine,DBMET00712,3-hydroxynevirapine glucuronide,,Cc1c(O)cnc2c1N=C(O)c1cccnc1N2C1CC1,Cc1c(O)cnc2c1N=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1cccnc1N2C1CC1,0.5757575757575758
DB00241,Butalbital,DBMET02453,"5-isobutyl-5-(2,3-dihydroxypropyl) barbituric acid",,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,CC(C)CC1(CC(O)CO)C(=O)NC(=O)NC1=O,0.5277777777777778
DB00241,Butalbital,DBMET02454,5-allyl-5-(3-hydroxy-2-methyl-1-propyl) barbituric acid,,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,C=CCC1(CC(C)CO)C(=O)NC(=O)NC1=O,0.7058823529411765
DB00242,Cladribine,DBMET03774,Cladribine 5'-monophosphate,"Deoxycytidine kinase, Deoxyguanosine kinase, mitochondrial",Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)O1,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1,0.7222222222222222
DBMET03774,Cladribine 5'-monophosphate,DBMET03775,Cladribine diphosphate,,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1,0.8571428571428571
DBMET03775,Cladribine diphosphate,DBMET00677,Cladribine triphosphate,,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,0.9818181818181818
DB00243,Ranolazine,DBMET02254,CVT-3388,"Cytochrome P450 3A4, Cytochrome P450 2D6",COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)ccc(O)c2C)CC1,0.8070175438596491
DB00243,Ranolazine,DBMET02256,CVT-5029,,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,COc1cc(O)ccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,0.8214285714285714
DB00243,Ranolazine,DBMET02242,RS-88390 (CVT-2514),"Cytochrome P450 3A4, Cytochrome P450 2D6",COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,Cc1cccc(C)c1NC(=O)CN1CCN(CC(O)COc2ccccc2O)CC1,0.8301886792452831
DB00243,Ranolazine,DBMET02245,CVT-2534,"Cytochrome P450 3A4, Cytochrome P450 2D6",COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,COc1ccccc1OCC(O)CO,0.4339622641509434
DB00243,Ranolazine,DBMET02244,CVT-2738,"Cytochrome P450 3A4, Cytochrome P450 2D6",COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,Cc1cccc(C)c1NC(=O)CN1CCNCC1,0.509090909090909
DB00243,Ranolazine,DBMET02248,CVT-2535,,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,Cc1cccc(C)c1NC(=O)CCO,0.36363636363636365
DB00243,Ranolazine,DBMET02249,CVT-2512,"Cytochrome P450 3A4, Cytochrome P450 2D6",COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,Cc1cccc(C)c1NC(=O)CN1CCN(CC(O)CO)CC1,0.660377358490566
DB00243,Ranolazine,DBMET02250,CVT-3369,"Cytochrome P450 3A4, Cytochrome P450 2D6",COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,COc1ccccc1OCC(O)CN1CCN(CC(=O)O)CC1,0.6792452830188679
DB00243,Ranolazine,DBMET02252,CVT-2551,"Cytochrome P450 3A4, Cytochrome P450 2D6",COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2CO)CC1,0.8727272727272727
DBMET02254,CVT-3388,DBMET02255,CVT-3389,,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)ccc(O)c2C)CC1,Cc1ccc(O)c(C)c1NC(=O)CN1CCNCC1,0.5333333333333333
DBMET02248,CVT-2535,DBMET02251,CVT-2537,,Cc1cccc(C)c1NC(=O)CCO,Cc1cccc(C)c1NC(=O)CC(=O)O,0.6451612903225806
DB00244,Mesalazine,DBMET00924,N-acetyl-5-ASA (Ac-5-ASA),Arylamine N-acetyltransferase 1,Nc1ccc(O)c(C(=O)O)c1,CC(=O)Nc1ccc(O)c(C(=O)O)c1,0.5
DB00245,Benzatropine,DBMET02259,4'-hydroxybenztropine,,CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,CN1C2CCC1CC(O)(OC(c1ccccc1)c1ccccc1)C2,0.525
DB00245,Benzatropine,DBMET02260,N-desmethylbenztropine,,CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,c1ccc(C(OC2CC3CCC(C2)N3)c2ccccc2)cc1,0.5833333333333334
DBMET02260,N-desmethylbenztropine,DBMET02261,N-desmethyl-4'-hydroxy benztropine,,c1ccc(C(OC2CC3CCC(C2)N3)c2ccccc2)cc1,OC1(OC(c2ccccc2)c2ccccc2)CC2CCC(C1)N2,0.5128205128205128
DB00246,Ziprasidone,DBMET02984,Ziprasidone Sulfoxide,,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(c4n[s+]([O-])c5ccccc45)CC3)c(Cl)cc2N1,0.6716417910447762
DB00246,Ziprasidone,DBMET02986,"(6-chloro-2-oxo-2,3-dihydro-1H-indol-5-yl)acetic acid",,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,O=C(O)Cc1cc2c(cc1Cl)NC(=O)C2,0.4098360655737705
DB00246,Ziprasidone,DBMET02989,"3-(piperazine-1-yl)-1,2-benzisothiazole",,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,c1ccc2c(N3CCNCC3)nsc2c1,0.4166666666666667
DB00246,Ziprasidone,DBMET02993,S-Methyl-dihydro-ziprasidone,,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,CSc1ccccc1C(=N)N1CCN(CCc2cc3c(cc2Cl)NC(=O)C3)CC1,0.5205479452054794
DB00246,Ziprasidone,DBMET02995,"6-chloro-5-(2-piperazin-1-yl-ethyl)-1,3-dihydro-indol-2-one",,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCNCC3)c(Cl)cc2N1,0.5666666666666667
DB00246,Ziprasidone,DBMET02996,dihydro-ziprasidone-sulfone,,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,N[S+]([O-])c1ccccc1C(=O)N1CCN(CCc2cc3c(cc2Cl)NC(=O)C3)CC1,0.5135135135135135
DBMET02984,Ziprasidone Sulfoxide,DBMET02985,Ziprasidone Sulfone,,O=C1Cc2cc(CCN3CCN(c4n[s+]([O-])c5ccccc45)CC3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)(=O)c5ccccc54)CC3)c(Cl)cc2N1,0.5694444444444444
DBMET02989,"3-(piperazine-1-yl)-1,2-benzisothiazole",DBMET02990,"3-(piperazine-1-yl)-1,2-benzisothiazole sulfoxide",,c1ccc2c(N3CCNCC3)nsc2c1,[O-][s+]1nc(N2CCNCC2)c2ccccc21,0.47619047619047616
DBMET02993,S-Methyl-dihydro-ziprasidone,DBMET02994,S-Methyl-dihydro-ziprasidone-sulfoxide,,CSc1ccccc1C(=N)N1CCN(CCc2cc3c(cc2Cl)NC(=O)C3)CC1,C[S+]([O-])c1ccccc1C(=N)N1CCN(CCc2cc3c(cc2Cl)NC(=O)C3)CC1,0.765625
DBMET02990,"3-(piperazine-1-yl)-1,2-benzisothiazole sulfoxide",DBMET02991,"3-(piperazine-1-yl)-1,2-benzisothiazole sulfone",,[O-][s+]1nc(N2CCNCC2)c2ccccc21,O=S1(=O)N=C(N2CCNCC2)c2ccccc21,0.3333333333333333
DBMET02991,"3-(piperazine-1-yl)-1,2-benzisothiazole sulfone",DBMET02992,"3-(piperazine-1-yl)-1,2-benzisothiazole sulfone lactam",,O=S1(=O)N=C(N2CCNCC2)c2ccccc21,O=C1CN(C2=NS(=O)(=O)c3ccccc32)CCN1,0.6829268292682927
DB00248,Cabergoline,DBMET00757,6-allyl-8b-carboxy-ergoline,,C=CCN1CC(C(=O)N(CCCN(C)C)C(=O)NCC)CC2c3cccc4[nH]cc(c34)CC21,C=CCN1CC(C(=O)O)CC2c3cccc4[nH]cc(c34)CC21,0.6301369863013698
DB00250,Dapsone,DBMET00301,dapsone hydroxylamine,"Cytochrome P450 2C9, Cytochrome P450 2E1, Cytochrome P450 3A4, Myeloperoxidase, Prostaglandin G/H synthase 2",Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,Nc1ccc(S(=O)(=O)c2ccc(NO)cc2)cc1,0.6666666666666666
DB00250,Dapsone,DBMET00014,Monoacetyldapsone,Arylamine N-acetyltransferase 2,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.5925925925925926
DBMET00301,dapsone hydroxylamine,DBMET01043,Nitroso-dapsone,,Nc1ccc(S(=O)(=O)c2ccc(NO)cc2)cc1,Nc1ccc(S(=O)(=O)c2ccc(N=O)cc2)cc1,0.5161290322580645
DBMET01043,Nitroso-dapsone,DBMET01045,Dapsone mercaptal intermediate,,Nc1ccc(S(=O)(=O)c2ccc(N=O)cc2)cc1,Nc1ccc(S(=O)(=O)c2ccc(N(O)SSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)cc2)cc1,0.24242424242424243
DBMET01045,Dapsone mercaptal intermediate,DBMET01046,Dapsone GSH conjugate,,Nc1ccc(S(=O)(=O)c2ccc(N(O)SSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)cc2)cc1,Nc1ccc(S(=O)(=O)c2ccc(N[S+]([O-])SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)cc2)cc1,0.6857142857142857
DB00252,Phenytoin,DBMET00988,Phenytoin arene-oxide,"Cytochrome P450 2C9, Cytochrome P450 2C19",O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,O=C1NC(=O)C(C2=CC3OC3C=C2)(c2ccccc2)N1,0.5526315789473685
DBMET00988,Phenytoin arene-oxide,DBMET00990,Phenytoin dihydrodiol,"Cytochrome P450 1A2, Cytochrome P450 2A6, Cytochrome P450 2C19, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 2D6, Cytochrome P450 2E1, Cytochrome P450 3A4, Epoxide hydrolase 1",O=C1NC(=O)C(C2=CC3OC3C=C2)(c2ccccc2)N1,O=C1NC(=O)C(C2=CC(O)C(O)C=C2)(c2ccccc2)N1,0.6590909090909091
DBMET00888,Hydroxyphenytoin,DBMET00989,Phenytoin catechol,"Cytochrome P450 2C19, Cytochrome P450 3A5, Cytochrome P450 2C9, Cytochrome P450 3A4, Cytochrome P450 3A7, Cytochrome P450 2B6, Cytochrome P450 2D6",OC1=NC(c2ccccc2)(c2ccc(O)cc2)C(O)=N1,O=C1NC(=O)C(c2ccccc2)(c2ccc(O)c(O)c2)N1,0.2553191489361702
DBMET00990,Phenytoin dihydrodiol,,Phenytoin catechol,,O=C1NC(=O)C(C2=CC(O)C(O)C=C2)(c2ccccc2)N1,O=C1NC(=O)C(c2ccccc2)(c2ccc(O)c(O)c2)N1,0.4782608695652174
DBMET00989,Phenytoin catechol,DBMET00992,Phenytoin quinone,NAD(P)H dehydrogenase [quinone] 1,O=C1NC(=O)C(c2ccccc2)(c2ccc(O)c(O)c2)N1,O=C1NC(=O)C(C2=CC(=O)C(=O)C=C2)(c2ccccc2)N1,0.4883720930232558
DBMET00989,Phenytoin catechol,DBMET00991,Phenytoin methylcatechol,Catechol O-methyltransferase,O=C1NC(=O)C(c2ccccc2)(c2ccc(O)c(O)c2)N1,O=Cc1cc(C2(c3ccccc3)NC(=O)NC2=O)ccc1O,0.7435897435897436
DB00261,Anagrelide,DBMET00772,"6,7-dichloro-3-hydroxy-1,5 dihydro-imidazo[2,1-b]quinazolin-2-one",Cytochrome P450 1A2,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,O=C1NC2=Nc3ccc(Cl)c(Cl)c3CN2C1O,0.5652173913043478
DBMET00772,"6,7-dichloro-3-hydroxy-1,5 dihydro-imidazo[2,1-b]quinazolin-2-one",DBMET00676,"2-amino-5,6-dichloro-3,4,-dihydroquinazoline",Cytochrome P450 1A2,O=C1NC2=Nc3ccc(Cl)c(Cl)c3CN2C1O,NC1=NCc2c(ccc(Cl)c2Cl)N1,0.29411764705882354
DB00264,Metoprolol,DBMET00319,alpha-Hydroxymetoprolol,Cytochrome P450 2D6,COCCc1ccc(OCC(O)CNC(C)C)cc1,COCC(O)c1ccc(OCC(O)CNC(C)C)cc1,0.6904761904761905
DB00264,Metoprolol,DBMET01561,O-Demethylmetoprolol,"Cytochrome P450 2D6, Cytochrome P450 3A4",COCCc1ccc(OCC(O)CNC(C)C)cc1,CC(C)NCC(O)COc1ccc(CCO)cc1,0.75
DB00264,Metoprolol,DBMET01562,Deisopropylmetoprolol,Cytochrome P450 2C19,COCCc1ccc(OCC(O)CNC(C)C)cc1,COCCc1ccc(OCC(O)CN)cc1,0.6585365853658537
DB00268,Ropinirole,DBMET00940,N-despropyl ropinirole,Cytochrome P450 1A2,CCCN(CCC)CCc1cccc2c1CC(=O)N2,CCCNCCc1cccc2c1CC(=O)N2,0.6363636363636364
