parent_id,parent_name,child_id,child_name,enzymes,origin,parent_smiles,child_smiles
DB11660,Latanoprostene bunod,DB00654,Latanoprost,Carboxylesterase,DB11660,O=C(CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O)OCCCCO[N+](=O)[O-],CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O
DB01955,"1,4-Butanediol",DB01440,gamma-Hydroxybutyric acid,"Alcohol dehydrogenase 1A, All-trans-retinol dehydrogenase [NAD(+)] ADH1B, Alcohol dehydrogenase 1C",DB01955,OCCCCO,O=C(O)CCCO
DB03501,Galactose-uridine-5'-diphosphate,DB01861,Uridine diphosphate glucose,UDP-galactose 4-epimerase,DB03501,O=c1ccn([C@@H]2O[C@H](CO[P@@](=O)(O)O[P@@](=O)(O)O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
DB12151,Brincidofovir,DB00369,Cidofovir,,DB12151,CCCCCCCCCCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1
DB12406,Lisofylline,DB00806,Pentoxifylline,Cytochrome P450 1A2,DB12406,C[C@@H](O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
DB12532,Oxetacaine,DB01365,Mephentermine,,DB12532,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,CNC(C)(C)Cc1ccccc1
DB12532,Oxetacaine,DB00191,Phentermine,,DB12532,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,CC(C)(N)Cc1ccccc1
DB12902,Trofosfamide,DB01181,Ifosfamide,"Cytochrome P450 3A4, Cytochrome P450 2B6",DB12902,O=P1(N(CCCl)CCCl)OCCCN1CCCl,O=P1(NCCCl)OCCCN1CCCl
DB12911,Nicoboxil,DB00627,Niacin,Albumin,DB12911,CCCCOCCOC(=O)c1cccnc1,O=C(O)c1cccnc1
DB12941,Darolutamide,DB15647,Ketodarolutamide,"Cytochrome P450 3A4, UDP-glucuronosyltransferase 1A9",DB12941,CC(O)c1cc(C(=O)N[C@@H](C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)n[nH]1,CC(=O)c1cc(C(=O)N[C@@H](C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)n[nH]1
DB13235,Perboric acid,DB11091,Hydrogen peroxide,,DB13235,O=BOO,OO
DB13235,Perboric acid,DB09460,Sodium carbonate,,DB13235,O=BOO,O=C([O-])[O-].[Na+].[Na+]
DB13323,Trichloroethylene,DB01563,Chloral hydrate,"Cytochrome P450 2E1, Cytochrome P450 1A2, Cytochrome P450 3A4",DB13323,ClC=C(Cl)Cl,OC(O)C(Cl)(Cl)Cl
DB13783,Acemetacin,DB00328,Indomethacin,,DB13783,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
DB13813,Iodoform,DB05382,Iodine,,DB13813,IC(I)I,II
DB13854,Gamolenic acid,DB00154,Dihomo-gamma-linolenic acid,Very long chain fatty acid elongase 5,DB13854,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O
DB00154,Dihomo-gamma-linolenic acid,DB04557,Arachidonic Acid,Acyl-CoA (8-3)-desaturase,DB00154,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O
DB04557,Arachidonic Acid,DB00917,Dinoprostone,"Prostaglandin G/H synthase 1, Prostaglandin G/H synthase 2, Phospholipase A2, membrane associated",DB04557,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
DB13882,Methyl nicotinate,DB00627,Niacin,,DB13882,COC(=O)c1cccnc1,O=C(O)c1cccnc1
DB13943,Testosterone cypionate,DB00624,Testosterone,,DB13943,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
DB13944,Testosterone enanthate,DB00624,Testosterone,,DB13944,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
DB13946,Testosterone undecanoate,DB00624,Testosterone,,DB13946,CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
DB13952,Estradiol acetate,DB00783,Estradiol,,DB13952,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
DB13953,Estradiol benzoate,DB00783,Estradiol,,DB13953,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
DB13954,Estradiol cypionate,DB00783,Estradiol,,DB13954,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
DB13955,Estradiol dienanthate,DB00783,Estradiol,,DB13955,CCCCCCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(=O)CCCCCC)CC[C@@H]12,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
DB13956,Estradiol valerate,DB00783,Estradiol,,DB13956,CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
DB14104,Linoleic acid,DB04557,Arachidonic Acid,,DB14104,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O
DB13966,Isopropyl myristate,DB02325,Isopropyl alcohol,Carboxylesterase,DB13966,CCCCCCCCCCCCCC(=O)OC(C)C,CC(C)O
DB13966,Isopropyl myristate,DB08231,Myristic acid,Carboxylesterase,DB13966,CCCCCCCCCCCCCC(=O)OC(C)C,CCCCCCCCCCCCCC(=O)O
DB13997,Baloxavir marboxil,DB15675,Baloxavir,,DB13997,COC(=O)OCOc1c2n(ccc1=O)N([C@@H]1c3ccccc3SCc3c1ccc(F)c3F)[C@@H]1COCCN1C2=O,O=C1c2c(O)c(=O)ccn2N([C@@H]2c3ccccc3SCc3c2ccc(F)c3F)[C@@H]2COCCN12
DB14185,Aripiprazole lauroxil,DB03017,Lauric acid,,DB14185,CCCCCCCCCCCC(=O)OCN1C(=O)CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21,CCCCCCCCCCCC(=O)O
DB14520,Tetraferric tricitrate decahydrate,DB14510,Ferrous cation,Plasma membrane ascorbate-dependent reductase CYBRD1,DB14520,O.O.O.O.O.O.O.O.O.O.O=C([O-])CC([O-])(CC(=O)[O-])C(=O)[O-].O=C([O-])CC([O-])(CC(=O)[O-])C(=O)[O-].O=C([O-])CC([O-])(CC(=O)[O-])C(=O)[O-].[Fe+3].[Fe+3].[Fe+3].[Fe+3],[Fe+2]
DB14510,Ferrous cation,DB14510,Ferrous cation,Ferritin heavy chain,DB14510,[Fe+2],[Fe+2]
DB14669,Betamethasone phosphate,DB00443,Betamethasone,,DB14669,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
DB14733,Ceftobiprole medocaril,DB04918,Ceftobiprole,,DB14733,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N\O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,Nc1nc(/C(=N/O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(/C=C4\CCN([C@@H]5CCNC5)C4=O)CS[C@H]23)ns1
DB14783,Diroximel fumarate,DB14219,Monomethyl fumarate,Liver esterases,DB14783,COC(=O)/C=C/C(=O)OCCN1C(=O)CCC1=O,COC(=O)/C=C/C(=O)O
DB14219,Monomethyl fumarate,DB04272,Citric acid,,DB14219,COC(=O)/C=C/C(=O)O,O=C(O)CC(O)(CC(=O)O)C(=O)O
DB14219,Monomethyl fumarate,DB01677,Fumaric acid,,DB14219,COC(=O)/C=C/C(=O)O,O=C(O)/C=C/C(=O)O
DB15465,Benzhydrocodone,DB00956,Hydrocodone,,DB15465,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314
DB00956,Hydrocodone,DB00327,Hydromorphone,"Cytochrome P450 2D6, Cytochrome P450 2B6, Cytochrome P450 2C19",DB00956,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5
DB15566,Prednisolone acetate,DB00860,Prednisolone,,DB15566,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
DB00860,Prednisolone,DB00635,Prednisone,,DB00860,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
DB15661,Molnupiravir,DB15660,N4-Hydroxycytidine,,DB15661,CC(C)C(=O)OC[C@H]1O[C@@H](n2cc/c(=N/O)[nH]c2=O)[C@H](O)[C@@H]1O,O=c1nc(NO)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
DB16335,Sulopenem etzadroxil,DB15284,Sulopenem,,DB16335,CCC(CC)C(=O)OCOC(=O)C1=C(S[C@H]2CC[S@@+]([O-])C2)S[C@@H]2[C@@H]([C@@H](C)O)C(=O)N12,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@H]3CC[S@@+]([O-])C3)S[C@H]12
DB16627,Melphalan flufenamide,DB01042,Melphalan,Aminopeptidase N,DB16627,CCOC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](N)Cc1ccc(N(CCCl)CCCl)cc1,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
DB16629,Serdexmethylphenidate,DB06701,Dexmethylphenidate,,DB16629,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1C(=O)OC[n+]1cccc(C(=O)N[C@@H](CO)C(=O)[O-])c1,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1
DB16956,L-Acetylleucine,DB00149,Leucine,,DB16956,CC(=O)N[C@@H](CC(C)C)C(=O)O,CC(C)C[C@H](N)C(=O)O
DB00136,Calcitriol,DBMET00575,Calcitroic acid,,DB00146,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,C=C1/C(=C/C=C2\CCC[C@]3(C)[C@@H]([C@H](C)CC(=O)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
DB01828,Methylamine,DBMET03082,Dihydrolipoamide,"Aminomethyltransferase, mitochondrial, Glycine cleavage system H protein, mitochondrial",DB00145,CN,NC(=O)CCCCC(S)CCS
DB00116,Tetrahydrofolic acid,DBMET02316,"5,10-methylene tetrahydrofolate (THF)","Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial",DB00158,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2,N=c1nc(O)c2c([nH]1)NC[C@@H]1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CN21
DB00163,Vitamin E,DBMET02310,13'-hydroxy-alpha-tocopherol,"Cytochrome P450 3A4, Cytochrome P450 4F2",DB11635,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)CO)O2
DB00191,Phentermine,DBMET02227,p-hydroxyphentermine,,DB12532,CC(C)(N)Cc1ccccc1,CC(C)(N)Cc1ccc(O)cc1
DB00191,Phentermine,DBMET02228,N-hydroxyphentermine,,DB12532,CC(C)(N)Cc1ccccc1,CC(C)(Cc1ccccc1)NO
DB00277,Theophylline,DBMET00271,1-Methylxanthine,Cytochrome P450 1A2,DB00201,Cn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)[nH]c2nc[nH]c2c1=O
DB00231,Temazepam,DBMET00650,Oxazepam glucuronide,,DB00829,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,O=C(O)[C@H]1O[C@@H](OC2N=C(c3ccccc3)c3cc(Cl)ccc3N=C2O)[C@H](O)[C@@H](O)[C@@H]1O
DB00244,Mesalazine,DBMET00924,N-acetyl-5-ASA (Ac-5-ASA),Arylamine N-acetyltransferase 1,DB00795,Nc1ccc(O)c(C(=O)O)c1,CC(=O)Nc1ccc(O)c(C(=O)O)c1
DB00277,Theophylline,DBMET00271,1-Methylxanthine,Cytochrome P450 1A2,DB00201,Cn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)[nH]c2nc[nH]c2c1=O
DB00277,Theophylline,DBMET00272,3-methylxanthine,Cytochrome P450 1A2,DB00201,Cn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)[nH]c(=O)c2[nH]cnc21
DB00277,Theophylline,DBMET00326,"1,3-dimethyluric acid",Cytochrome P450 2E1,DB00201,Cn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]c(=O)[nH]c2n(C)c1=O
DB00279,Liothyronine,DBMET02273,Diiodothyronine,,DB00451,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,N[C@@H](Cc1cc(I)c(Oc2ccc(O)cc2)c(I)c1)C(=O)O
DB00279,Liothyronine,DBMET02274,Monoiodothyronine,,DB00451,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,N[C@@H](Cc1ccc(Oc2ccc(O)cc2)c(I)c1)C(=O)O
DB00279,Liothyronine,DBMET00559,Triiodothyronine sulfate,,DB00451,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,N[C@@H](Cc1cc(I)c(Oc2ccc(OS(=O)(=O)O)c(I)c2)c(I)c1)C(=O)O
DB06700,Desvenlafaxine,DBMET00437,"N,O-Didesmethylvenlafaxine","Cytochrome P450 3A4, Cytochrome P450 2C19, Cytochrome P450 2C9",DB00285,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,CNCC(c1ccc(O)cc1)C1(O)CCCCC1
DB06700,Desvenlafaxine,DBMET00967,O-Desmethylvenlafaxine glucuronide,,DB00285,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,NCC(c1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1)C1(O)CCCCC1
DB00295,Morphine,DBMET02313,Morphine ethereal sulfate,,DB00318,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,CN1CC[C@]23c4c5ccc(OS(=O)(=O)[O-])c4O[C@H]2[C@@H](OS(=O)(=O)[O-])C=C[C@H]3[C@H]1C5
DB00295,Morphine,DBMET00649,Normorphine,,DB00318,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,Oc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341
DB00295,Morphine,DBMET00462,morphine-3-glucuronide,"UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 1A1",DB00318,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,CCCN(C)C(CC)[C@@H]1C=C[C@H](O)[C@@H]2Oc3c(O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O)[C@H]4O)cccc3[C@H]21.O=CO
DB00316,Acetaminophen,DBMET00580,Acetaminophen glucuronide,"UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 1-6, UDP-glucuronosyltransferase 1A1, UDP-glucuronosyltransferase 2B15, UDP-glucuronosyltransferase 1A10",DB03783,CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1
DB00316,Acetaminophen,DBMET00653,Acetaminophen sulfate,"Sulfotransferase 1A1, Sulfotransferase 1A3, Sulfotransferase 2A1",DB03783,CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(OS(=O)(=O)O)cc1
DB00316,Acetaminophen,DBMET00243,NAPQI,"Cytochrome P450 2E1, Cytochrome P450 3A4, Cytochrome P450 1A2, Cytochrome P450 2D6, Cytochrome P450 2A6",DB03783,CC(=O)Nc1ccc(O)cc1,CC(=O)N=C1C=CC(=O)C=C1
DB00318,Codeine,DBMET00340,norcodeine,Cytochrome P450 3A4,DB00295,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,COc1ccc2c3c1O[C@H]1[C@@H](O)C=CC4[C@@H](C2)NCC[C@@]341
DB00318,Codeine,DBMET00660,Codeine-6-glucuronide,"UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 2B4",DB00295,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,COc1ccc2c3c1O[C@H]1[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341
DB00540,Nortriptyline,DBMET00052,E-10-Hydroxynortriptyline,Cytochrome P450 2D6,DB00321,CNCCC=C1c2ccccc2CCc2ccccc21,CNCC/C=C1\c2ccccc2CC(O)c2ccccc21
DB00540,Nortriptyline,DBMET00053,Desmethylnortriptyline,Cytochrome P450 2C19,DB00321,CNCCC=C1c2ccccc2CCc2ccccc21,NCCC=C1c2ccccc2CCc2ccccc21
DB00327,Hydromorphone,DBMET00866,Hydromorphone-3-glucuronide,"UDP-glucuronosyltransferase 1A3, UDP-glucuronosyltransferase 2B7",DB00956,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,CN1CCC23c4c5ccc(OC6OC(C(=O)O)C(O)C(O)C6O)c4OC2C(=O)CCC3C1C5
DB00327,Hydromorphone,DBMET00179,Norhydromorphone,"Cytochrome P450 3A4, Cytochrome P450 2C9",DB00956,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,O=C1CC[C@H]2[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3)[C@H]1O5
DB00328,Indomethacin,DBMET00156,5-Hydroxyindomethacin,"Cytochrome P450 2C9, Cytochrome P450 2C19",DB13783,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1c(CC(=O)O)c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1
DB00328,Indomethacin,DBMET00157,Indomethacin acyl glucuronide,UDP-glucuronosyltransferase 1A1,DB13783,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COc1ccc2c(c1)c(CC(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c(C)n2C(=O)c1ccc(Cl)cc1
DB00328,Indomethacin,DBMET00158,Deacyl indomethacin,Liver carboxylesterase 1,DB13783,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COc1ccc2[nH]c(C)c(CC(=O)O)c2c1
DB00279,Liothyronine,DBMET02273,Diiodothyronine,Thyroxine 5-deiodinase,DB00451,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,N[C@@H](Cc1cc(I)c(Oc2ccc(O)cc2)c(I)c1)C(=O)O
DB00279,Liothyronine,DBMET02578,Reverse triiodothyronine (rT3),Thyroxine 5-deiodinase,DB00451,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
DB14682,Dextrorphan,DBMET00595,Dextrorphan O-glucuronide,"UDP-glucuronosyltransferases (UGTs), UDP-glucuronosyltransferase 2B4, UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 2B15, UDP-glucuronosyltransferase 2B17",DB00514,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc13
DB14682,Dextrorphan,DBMET01317,Dextrorphan sulfate,,DB00514,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(OS(=O)(=O)O)cc13
DB14682,Dextrorphan,DBMET01318,3-Hydroxymorphinan,"Cytochrome P450 3A4, Cytochrome P450 2D6",DB00514,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,Oc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)NCC3
DB00540,Nortriptyline,DBMET00053,Desmethylnortriptyline,"Cytochrome P450 2D6, Cytochrome P450 1A2, Cytochrome P450 2C19",DB00321,CNCCC=C1c2ccccc2CCc2ccccc21,NCCC=C1c2ccccc2CCc2ccccc21
DB00554,Piroxicam,DBMET00304,5'-Hydroxypiroxicam,Cytochrome P450 2C9,DB09215,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ccc(O)cn2)=C(O)c2ccccc2S1(=O)=O
DB00624,Testosterone,DBMET01762,2alpha-hydroxytestosterone,"Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19",DB01420,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)[C@H](O)C[C@@]43C)[C@@H]1CC[C@@H]2O
DB00624,Testosterone,DBMET01763,2beta-hydroxytestosterone,"Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19",DB01420,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)[C@@H](O)C[C@@]43C)[C@@H]1CC[C@@H]2O
DB00624,Testosterone,DBMET01764,15alpha-hydroxytestosterone,Cytochrome P450 3A4,DB01420,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1[C@@H](O)C[C@@H]2O
DB00624,Testosterone,DBMET01765,15beta-hydroxytestosterone,"Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19",DB01420,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1[C@H](O)C[C@@H]2O
DB00624,Testosterone,DBMET01766,16alpha-hydroxytestosterone,"Cytochrome P450 3A4, Cytochrome P450 2B6",DB01420,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1C[C@@H](O)[C@@H]2O
DB00624,Testosterone,DBMET01767,16beta-hydroxytestosterone,"Cytochrome P450 3A4, Cytochrome P450 2B6, Cytochrome P450 2C9, Cytochrome P450 2C19",DB01420,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1C[C@H](O)[C@@H]2O
DB00624,Testosterone,DBMET00556,Testosterone sulfate,,DB01420,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OS(=O)(=O)O
DB00624,Testosterone,DBMET00558,Dihydrotestosterone,3-oxo-5-alpha-steroid 4-dehydrogenase 2,DB01420,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
DB00624,Testosterone,DBMET02835,1β-hydroxy-testosterone,"Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19",DB01420,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,C[C@]12CCC3C(CCC4=CC(=O)C[C@@H](O)[C@@]43C)C1CC[C@@H]2O
